"","Date.Time","Tank1","Tank2","Tank3","Tank4","Tank5","Tank6","Tank7","Tank8","Tank9","Tank10","Tank11","Tank12"
"3911",2021-01-17 21:10:00,8.841,8.792,8.543,8.693,8.742,8.369,8.891,8.494,8.369,8.12,8.245,8.519
"3912",2021-01-17 21:20:00,8.841,8.717,8.519,8.668,8.742,8.369,8.866,8.494,8.27,8.12,8.22,8.519
"3913",2021-01-17 21:30:00,8.841,8.618,8.494,8.668,8.742,8.369,8.866,8.494,8.543,8.12,8.195,8.519
"3914",2021-01-17 21:40:00,8.841,8.519,8.469,8.668,8.717,8.369,8.866,8.494,8.394,8.095,8.195,8.494
"3915",2021-01-17 21:50:00,8.817,8.767,8.444,8.643,8.717,8.369,8.841,8.494,8.27,8.095,8.195,8.494
"3916",2021-01-17 22:00:00,8.817,8.668,8.444,8.643,8.717,8.344,8.841,8.494,8.543,8.095,8.195,8.494
"3917",2021-01-17 22:10:00,8.817,8.568,8.419,8.643,8.693,8.344,8.841,8.469,8.444,8.095,8.245,8.494
"3918",2021-01-17 22:20:00,8.817,8.767,8.568,8.643,8.693,8.344,8.841,8.469,8.319,8.095,8.245,8.494
"3919",2021-01-17 22:30:00,8.817,8.742,8.618,8.643,8.693,8.369,8.841,8.494,8.494,8.095,8.22,8.494
"3920",2021-01-17 22:40:00,8.817,8.643,8.593,8.643,8.693,8.369,8.841,8.494,8.444,8.12,8.195,8.494
"3921",2021-01-17 22:50:00,8.841,8.543,8.568,8.643,8.717,8.394,8.841,8.494,8.319,8.12,8.195,8.519
"3922",2021-01-17 23:00:00,8.841,8.717,8.543,8.643,8.717,8.394,8.866,8.519,8.295,8.145,8.195,8.519
"3923",2021-01-17 23:10:00,8.866,8.767,8.543,8.668,8.717,8.419,8.866,8.543,8.519,8.17,8.22,8.543
"3924",2021-01-17 23:20:00,8.866,8.693,8.543,8.668,8.742,8.444,8.891,8.543,8.419,8.195,8.245,8.568
"3925",2021-01-17 23:30:00,8.891,8.618,8.543,8.693,8.742,8.469,8.891,8.568,8.344,8.22,8.245,8.568
"3926",2021-01-17 23:40:00,8.916,8.568,8.543,8.693,8.767,8.469,8.916,8.593,8.295,8.245,8.27,8.593
"3927",2021-01-17 23:50:00,8.916,8.543,8.543,8.717,8.767,8.494,8.941,8.593,8.344,8.245,8.27,8.618
"3928",2021-01-18 00:00:00,8.941,8.767,8.543,8.742,8.792,8.519,8.941,8.618,8.469,8.27,8.295,8.618
"3929",2021-01-18 00:10:00,8.941,8.742,8.543,8.742,8.792,8.543,8.965,8.618,8.419,8.295,8.295,8.643
"3930",2021-01-18 00:20:00,8.965,8.693,8.568,8.742,8.817,8.543,8.965,8.643,8.369,8.295,8.319,8.643
"3931",2021-01-18 00:30:00,8.99,8.643,8.568,8.767,8.841,8.543,8.99,8.643,8.344,8.319,8.344,8.668
"3932",2021-01-18 00:40:00,8.99,8.593,8.593,8.767,8.841,8.568,8.99,8.668,8.319,8.344,8.344,8.693
"3933",2021-01-18 00:50:00,8.99,8.568,8.593,8.792,8.841,8.593,9.015,8.668,8.295,8.344,8.344,8.693
"3934",2021-01-18 01:00:00,9.015,8.543,8.593,8.792,8.866,8.593,9.015,8.693,8.295,8.344,8.369,8.693
"3935",2021-01-18 01:10:00,9.015,8.593,8.618,8.817,8.866,8.593,9.04,8.693,8.295,8.369,8.369,8.717
"3936",2021-01-18 01:20:00,9.04,8.693,8.618,8.817,8.891,8.593,9.04,8.693,8.319,8.369,8.369,8.717
"3937",2021-01-18 01:30:00,9.04,8.643,8.618,8.841,8.891,8.618,9.064,8.717,8.295,8.369,8.394,8.717
"3938",2021-01-18 01:40:00,9.04,8.618,8.618,8.841,8.891,8.618,9.064,8.717,8.295,8.394,8.394,8.742
"3939",2021-01-18 01:50:00,9.04,8.593,8.643,8.841,8.916,8.643,9.064,8.717,8.295,8.394,8.394,8.742
"3940",2021-01-18 02:00:00,9.04,8.568,8.643,8.841,8.916,8.643,9.064,8.742,8.295,8.394,8.419,8.742
"3941",2021-01-18 02:10:00,9.04,8.543,8.643,8.841,8.916,8.643,9.089,8.742,8.295,8.394,8.419,8.742
"3942",2021-01-18 02:20:00,9.064,8.543,8.643,8.866,8.941,8.643,9.089,8.742,8.295,8.394,8.419,8.767
"3943",2021-01-18 02:30:00,9.064,8.543,8.668,8.866,8.941,8.668,9.089,8.742,8.319,8.419,8.444,8.767
"3944",2021-01-18 02:40:00,9.064,8.543,8.668,8.891,8.941,8.668,9.114,8.767,8.319,8.419,8.444,8.767
"3945",2021-01-18 02:50:00,9.089,8.543,8.668,8.891,8.941,8.668,9.114,8.767,8.319,8.419,8.444,8.792
"3946",2021-01-18 03:00:00,9.089,8.543,8.668,8.891,8.965,8.668,9.114,8.767,8.319,8.444,8.444,8.792
"3947",2021-01-18 03:10:00,9.064,8.543,8.668,8.891,8.965,8.668,9.114,8.767,8.319,8.419,8.444,8.792
"3948",2021-01-18 03:20:00,9.064,8.693,8.668,8.891,8.965,8.668,9.114,8.767,8.295,8.419,8.444,8.767
"3949",2021-01-18 03:30:00,9.064,8.668,8.643,8.891,8.941,8.643,9.114,8.742,8.27,8.394,8.419,8.767
"3950",2021-01-18 03:40:00,9.04,8.618,8.643,8.866,8.941,8.618,9.089,8.742,8.494,8.369,8.394,8.742
"3951",2021-01-18 03:50:00,9.04,8.543,8.618,8.866,8.941,8.593,9.089,8.717,8.419,8.344,8.369,8.717
"3952",2021-01-18 04:00:00,8.99,8.693,8.593,8.841,8.916,8.568,9.04,8.693,8.319,8.295,8.344,8.693
"3953",2021-01-18 04:10:00,8.965,8.742,8.543,8.817,8.891,8.543,9.04,8.643,8.394,8.245,8.295,8.668
"3954",2021-01-18 04:20:00,8.941,8.618,8.519,8.792,8.866,8.494,8.99,8.618,8.494,8.22,8.27,8.618
"3955",2021-01-18 04:30:00,8.916,8.519,8.494,8.742,8.841,8.444,8.965,8.593,8.344,8.17,8.22,8.593
"3956",2021-01-18 04:40:00,8.866,8.792,8.444,8.742,8.817,8.419,8.941,8.543,8.394,8.145,8.195,8.543
"3957",2021-01-18 04:50:00,8.841,8.643,8.419,8.693,8.792,8.394,8.916,8.519,8.469,8.095,8.344,8.519
"3958",2021-01-18 05:00:00,8.817,8.519,8.643,8.668,8.767,8.344,8.891,8.494,8.319,8.07,8.344,8.494
"3959",2021-01-18 05:10:00,8.792,8.767,8.618,8.643,8.742,8.344,8.866,8.469,8.494,8.045,8.27,8.469
"3960",2021-01-18 05:20:00,8.792,8.668,8.568,8.643,8.717,8.319,8.841,8.444,8.444,8.045,8.22,8.444
"3961",2021-01-18 05:30:00,8.767,8.543,8.494,8.618,8.693,8.295,8.841,8.419,8.295,8.02,8.22,8.444
"3962",2021-01-18 05:40:00,8.742,8.767,8.444,8.593,8.668,8.27,8.817,8.419,8.543,7.995,8.295,8.419
"3963",2021-01-18 05:50:00,8.742,8.693,8.419,8.568,8.668,8.27,8.792,8.394,8.419,7.995,8.22,8.394
"3964",2021-01-18 06:00:00,8.717,8.543,8.643,8.568,8.643,8.245,8.767,8.369,8.27,7.97,8.195,8.369
"3965",2021-01-18 06:10:00,8.693,8.767,8.618,8.543,8.618,8.245,8.767,8.369,8.494,7.945,8.344,8.369
"3966",2021-01-18 06:20:00,8.693,8.668,8.543,8.543,8.618,8.22,8.742,8.344,8.319,7.945,8.27,8.344
"3967",2021-01-18 06:30:00,8.668,8.519,8.469,8.519,8.593,8.195,8.717,8.319,8.494,7.92,8.195,8.344
"3968",2021-01-18 06:40:00,8.668,8.792,8.419,8.494,8.568,8.195,8.717,8.319,8.419,7.92,8.369,8.319
"3969",2021-01-18 06:50:00,8.643,8.668,8.643,8.494,8.568,8.17,8.693,8.295,8.245,7.92,8.344,8.319
"3970",2021-01-18 07:00:00,8.643,8.519,8.643,8.469,8.767,8.17,8.693,8.295,8.494,7.895,8.245,8.295
"3971",2021-01-18 07:10:00,8.643,8.767,8.568,8.469,8.767,8.145,8.668,8.295,8.319,7.895,8.17,8.295
"3972",2021-01-18 07:20:00,8.643,8.643,8.494,8.469,8.742,8.145,8.668,8.27,8.519,7.895,8.369,8.295
"3973",2021-01-18 07:30:00,8.618,8.519,8.444,8.444,8.693,8.145,8.668,8.27,8.444,7.895,8.295,8.295
"3974",2021-01-18 07:40:00,8.618,8.767,8.568,8.444,8.668,8.145,8.643,8.27,8.245,7.895,8.22,8.27
"3975",2021-01-18 07:50:00,8.618,8.618,8.618,8.444,8.643,8.145,8.643,8.27,8.519,7.895,8.295,8.27
"3976",2021-01-18 08:00:00,8.593,8.668,8.543,8.444,8.618,8.145,8.643,8.27,8.344,7.87,8.394,8.27
"3977",2021-01-18 08:10:00,8.593,8.693,8.469,8.444,8.593,8.145,8.643,8.27,8.494,7.87,8.295,8.27
"3978",2021-01-18 08:20:00,8.593,8.543,8.419,8.444,8.593,8.12,8.643,8.245,8.419,7.87,8.195,8.27
"3979",2021-01-18 08:30:00,8.593,8.767,8.643,8.419,8.568,8.12,8.643,8.245,8.245,7.87,8.344,8.27
"3980",2021-01-18 08:40:00,8.593,8.668,8.593,8.419,8.643,8.12,8.643,8.245,8.519,7.87,8.344,8.245
"3981",2021-01-18 08:50:00,8.593,8.519,8.519,8.419,8.668,8.145,8.643,8.245,8.344,7.87,8.245,8.27
"3982",2021-01-18 09:00:00,8.593,8.792,8.469,8.419,8.643,8.145,8.643,8.245,8.469,7.895,8.195,8.27
"3983",2021-01-18 09:10:00,8.593,8.643,8.419,8.419,8.643,8.145,8.643,8.27,8.444,7.895,8.394,8.27
"3984",2021-01-18 09:20:00,8.593,8.494,8.643,8.444,8.618,8.145,8.643,8.27,8.27,7.895,8.344,8.27
"3985",2021-01-18 09:30:00,8.618,8.767,8.618,8.444,8.593,8.145,8.643,8.27,8.519,7.895,8.245,8.27
"3986",2021-01-18 09:40:00,8.618,8.618,8.543,8.444,8.593,8.145,8.643,8.27,8.369,7.895,8.195,8.27
"3987",2021-01-18 09:50:00,8.618,8.568,8.469,8.444,8.568,8.145,8.643,8.27,8.369,7.895,8.444,8.27
"3988",2021-01-18 10:00:00,8.618,8.742,8.444,8.444,8.568,8.145,8.643,8.27,8.469,7.895,8.394,8.27
"3989",2021-01-18 10:10:00,8.618,8.593,8.593,8.444,8.568,8.17,8.643,8.295,8.295,7.92,8.295,8.295
"3990",2021-01-18 10:20:00,8.643,8.593,8.668,8.444,8.568,8.494,8.668,8.295,8.519,7.945,8.245,8.295
"3991",2021-01-18 10:30:00,8.668,8.767,8.593,8.469,8.593,8.717,8.693,8.319,8.419,7.97,8.195,8.319
"3992",2021-01-18 10:40:00,8.693,8.643,8.568,8.494,8.593,8.668,8.693,8.344,8.27,7.995,8.17,8.344
"3993",2021-01-18 10:50:00,8.693,8.543,8.519,8.519,8.618,8.593,8.717,8.369,8.543,8.02,8.419,8.369
"3994",2021-01-18 11:00:00,8.742,8.792,8.519,8.543,8.643,8.568,8.742,8.394,8.469,8.045,8.419,8.394
"3995",2021-01-18 11:10:00,8.742,8.717,8.494,8.568,8.668,8.543,8.767,8.419,8.344,8.095,8.369,8.444
"3996",2021-01-18 11:20:00,8.792,8.643,8.494,8.593,8.668,8.519,8.792,8.444,8.27,8.12,8.344,8.469
"3997",2021-01-18 11:30:00,8.817,8.568,8.494,8.593,8.693,8.519,8.817,8.469,8.543,8.145,8.344,8.494
"3998",2021-01-18 11:40:00,8.841,8.568,8.494,8.643,8.717,8.519,8.841,8.494,8.444,8.17,8.319,8.519
"3999",2021-01-18 11:50:00,8.866,8.767,8.519,8.668,8.742,8.519,8.841,8.543,8.369,8.195,8.319,8.543
"4000",2021-01-18 12:00:00,8.891,8.693,8.519,8.693,8.767,8.543,8.792,8.568,8.319,8.245,8.319,8.593
"4001",2021-01-18 12:10:00,8.916,8.643,8.543,8.717,8.792,8.543,8.742,8.593,8.295,8.245,8.344,8.593
"4002",2021-01-18 12:20:00,8.941,8.593,8.543,8.742,8.817,8.543,8.717,8.618,8.519,8.27,8.344,8.643
"4003",2021-01-18 12:30:00,8.965,8.543,8.568,8.742,8.841,8.568,8.693,8.643,8.469,8.295,8.344,8.643
"4004",2021-01-18 12:40:00,8.99,8.543,8.593,8.767,8.866,8.568,8.668,8.643,8.394,8.319,8.369,8.668
"4005",2021-01-18 12:50:00,9.015,8.693,8.593,8.792,8.866,8.593,8.668,8.668,8.369,8.344,8.369,8.693
"4006",2021-01-18 13:00:00,9.04,8.643,8.618,8.817,8.891,8.593,8.668,8.693,8.344,8.344,8.394,8.717
"4007",2021-01-18 13:10:00,9.04,8.618,8.643,8.841,8.916,8.618,8.668,8.717,8.319,8.369,8.419,8.742
"4008",2021-01-18 13:20:00,9.064,8.593,8.643,8.866,8.941,8.643,8.668,8.717,8.319,8.394,8.444,8.742
"4009",2021-01-18 13:30:00,9.064,8.568,8.643,8.866,8.941,8.643,8.668,8.742,8.295,8.394,8.444,8.767
"4010",2021-01-18 13:40:00,9.089,8.543,8.668,8.866,8.965,8.643,8.668,8.742,8.295,8.394,8.444,8.767
"4011",2021-01-18 13:50:00,9.089,8.543,8.668,8.891,8.965,8.643,8.668,8.742,8.295,8.394,8.444,8.767
"4012",2021-01-18 14:00:00,9.089,8.618,8.668,8.891,8.99,8.668,8.668,8.767,8.295,8.419,8.444,8.792
"4013",2021-01-18 14:10:00,9.089,8.643,8.668,8.916,8.99,8.668,8.668,8.767,8.295,8.419,8.444,8.792
"4014",2021-01-18 14:20:00,9.089,8.618,8.693,8.916,8.99,8.668,8.668,8.767,8.295,8.419,8.469,8.792
"4015",2021-01-18 14:30:00,9.114,8.593,8.693,8.941,9.015,8.693,8.668,8.767,8.295,8.444,8.469,8.817
"4016",2021-01-18 14:40:00,9.114,8.593,8.717,8.941,9.04,8.717,8.668,8.792,8.319,8.444,8.494,8.841
"4017",2021-01-18 14:50:00,9.139,8.593,8.717,8.965,9.064,8.742,8.693,8.792,8.344,8.469,8.494,8.841
"4018",2021-01-18 15:00:00,9.139,8.593,8.742,8.99,9.064,8.742,8.693,8.792,8.344,8.469,8.519,8.866
"4019",2021-01-18 15:10:00,9.139,8.593,8.742,8.99,9.089,8.742,8.693,8.817,8.344,8.469,8.519,8.866
"4020",2021-01-18 15:20:00,9.089,8.568,8.742,8.99,9.089,8.767,8.693,8.817,8.344,8.494,8.519,8.891
"4021",2021-01-18 15:30:00,9.015,8.568,8.742,9.015,9.089,8.767,8.717,8.817,8.344,8.494,8.519,8.891
"4022",2021-01-18 15:40:00,8.941,8.568,8.742,9.015,9.114,8.742,8.717,8.841,8.344,8.469,8.519,8.891
"4023",2021-01-18 15:50:00,8.866,8.568,8.742,9.015,9.114,8.742,8.742,8.841,8.344,8.469,8.519,8.891
"4024",2021-01-18 16:00:00,8.817,8.543,8.742,9.015,9.114,8.742,8.742,8.841,8.344,8.469,8.519,8.891
"4025",2021-01-18 16:10:00,8.767,8.543,8.742,9.015,9.114,8.717,8.717,8.841,8.319,8.444,8.519,8.866
"4026",2021-01-18 16:20:00,8.717,8.693,8.742,8.99,9.089,8.717,8.717,8.817,8.295,8.444,8.494,8.866
"4027",2021-01-18 16:30:00,8.693,8.643,8.717,8.99,9.089,8.693,8.693,8.817,8.295,8.419,8.494,8.841
"4028",2021-01-18 16:40:00,8.668,8.593,8.717,8.99,9.089,8.668,8.693,8.792,8.494,8.394,8.469,8.841
"4029",2021-01-18 16:50:00,8.643,8.568,8.693,8.99,9.064,8.668,8.668,8.792,8.444,8.394,8.444,8.817
"4030",2021-01-18 17:00:00,8.593,8.568,8.668,8.965,9.064,8.643,8.643,8.767,8.369,8.369,8.444,8.817
"4031",2021-01-18 17:10:00,8.593,8.742,8.668,8.965,9.064,8.643,8.643,8.767,8.319,8.344,8.419,8.792
"4032",2021-01-18 17:20:00,8.568,8.668,8.643,8.941,9.04,8.618,8.618,8.742,8.27,8.344,8.394,8.767
"4033",2021-01-18 17:30:00,8.543,8.593,8.643,8.941,9.04,8.593,8.593,8.742,8.494,8.319,8.394,8.767
"4034",2021-01-18 17:40:00,8.519,8.543,8.618,8.916,9.015,8.568,8.593,8.717,8.419,8.295,8.369,8.742
"4035",2021-01-18 17:50:00,8.494,8.717,8.593,8.891,8.99,8.543,8.568,8.693,8.319,8.27,8.344,8.717
"4036",2021-01-18 18:00:00,8.469,8.643,8.593,8.891,8.99,8.543,8.543,8.668,8.369,8.245,8.344,8.693
"4037",2021-01-18 18:10:00,8.444,8.568,8.568,8.866,8.965,8.519,8.543,8.668,8.494,8.245,8.319,8.693
"4038",2021-01-18 18:20:00,8.444,8.693,8.543,8.866,8.965,8.494,8.519,8.643,8.394,8.22,8.295,8.668
"4039",2021-01-18 18:30:00,8.419,8.742,8.543,8.841,8.941,8.494,8.494,8.643,8.295,8.195,8.27,8.643
"4040",2021-01-18 18:40:00,8.419,8.643,8.519,8.841,8.941,8.469,8.494,8.618,8.543,8.195,8.27,8.643
"4041",2021-01-18 18:50:00,8.394,8.543,8.519,8.817,8.916,8.469,8.469,8.593,8.494,8.195,8.245,8.618
"4042",2021-01-18 19:00:00,8.394,8.742,8.494,8.817,8.891,8.444,8.469,8.593,8.369,8.17,8.245,8.618
"4043",2021-01-18 19:10:00,8.394,8.643,8.494,8.792,8.891,8.444,8.469,8.593,8.27,8.17,8.245,8.618
"4044",2021-01-18 19:20:00,8.394,8.568,8.494,8.792,8.891,8.444,8.444,8.568,8.543,8.145,8.22,8.593
"4045",2021-01-18 19:30:00,8.369,8.742,8.469,8.767,8.866,8.419,8.444,8.568,8.444,8.145,8.22,8.593
"4046",2021-01-18 19:40:00,8.369,8.742,8.469,8.767,8.866,8.419,8.444,8.543,8.319,8.145,8.195,8.568
"4047",2021-01-18 19:50:00,8.344,8.643,8.444,8.742,8.841,8.394,8.419,8.543,8.469,8.12,8.195,8.543
"4048",2021-01-18 20:00:00,8.344,8.519,8.444,8.742,8.841,8.394,8.394,8.519,8.469,8.12,8.295,8.543
"4049",2021-01-18 20:10:00,8.319,8.742,8.419,8.717,8.817,8.369,8.394,8.519,8.319,8.095,8.319,8.519
"4050",2021-01-18 20:20:00,8.319,8.643,8.419,8.693,8.792,8.568,8.369,8.494,8.444,8.07,8.27,8.519
"4051",2021-01-18 20:30:00,8.295,8.519,8.668,8.693,8.792,8.543,8.344,8.469,8.469,8.07,8.22,8.494
"4052",2021-01-18 20:40:00,8.295,8.767,8.618,8.668,8.767,8.494,8.319,8.444,8.319,8.045,8.195,8.469
"4053",2021-01-18 20:50:00,8.27,8.643,8.568,8.643,8.742,8.444,8.295,8.444,8.519,8.02,8.344,8.444
"4054",2021-01-18 21:00:00,8.394,8.519,8.494,8.643,8.742,8.394,8.295,8.419,8.469,7.995,8.319,8.444
"4055",2021-01-18 21:10:00,8.369,8.767,8.469,8.618,8.717,8.419,8.27,8.394,8.295,7.995,8.245,8.419
"4056",2021-01-18 21:20:00,8.319,8.618,8.419,8.593,8.693,8.618,8.245,8.394,8.519,7.97,8.195,8.394
"4057",2021-01-18 21:30:00,8.295,8.543,8.643,8.593,8.668,8.543,8.245,8.369,8.369,7.97,8.369,8.394
"4058",2021-01-18 21:40:00,8.319,8.742,8.643,8.568,8.668,8.469,8.22,8.344,8.319,8.17,8.344,8.369
"4059",2021-01-18 21:50:00,8.394,8.593,8.568,8.543,8.643,8.394,8.22,8.344,8.469,8.12,8.27,8.344
"4060",2021-01-18 22:00:00,8.344,8.693,8.494,8.543,8.643,8.344,8.195,8.319,8.295,8.095,8.195,8.344
"4061",2021-01-18 22:10:00,8.295,8.717,8.444,8.519,8.618,8.593,8.195,8.319,8.519,8.12,8.27,8.344
"4062",2021-01-18 22:20:00,8.27,8.568,8.394,8.519,8.618,8.543,8.195,8.319,8.394,8.145,8.245,8.319
"4063",2021-01-18 22:30:00,8.394,8.742,8.668,8.494,8.593,8.469,8.17,8.295,8.245,8.095,8.17,8.319
"4064",2021-01-18 22:40:00,8.369,8.668,8.618,8.494,8.593,8.419,8.195,8.295,8.543,8.12,8.419,8.319
"4065",2021-01-18 22:50:00,8.319,8.543,8.543,8.494,8.593,8.369,8.195,8.295,8.369,8.07,8.369,8.319
"4066",2021-01-18 23:00:00,8.295,8.767,8.494,8.494,8.593,8.543,8.195,8.295,8.319,8.17,8.295,8.344
"4067",2021-01-18 23:10:00,8.27,8.643,8.469,8.494,8.593,8.543,8.195,8.319,8.469,8.145,8.22,8.319
"4068",2021-01-18 23:20:00,8.369,8.519,8.419,8.494,8.593,8.469,8.195,8.319,8.319,8.095,8.195,8.344
"4069",2021-01-18 23:30:00,8.369,8.792,8.618,8.494,8.593,8.444,8.195,8.295,8.519,8.195,8.394,8.344
"4070",2021-01-18 23:40:00,8.344,8.693,8.643,8.494,8.593,8.394,8.195,8.319,8.444,8.17,8.344,8.344
"4071",2021-01-18 23:50:00,8.319,8.543,8.593,8.494,8.593,8.369,8.195,8.319,8.295,8.12,8.295,8.344
"4072",2021-01-19 00:00:00,8.295,8.742,8.543,8.494,8.593,8.618,8.22,8.319,8.519,8.095,8.245,8.344
"4073",2021-01-19 00:10:00,8.295,8.668,8.494,8.494,8.593,8.568,8.22,8.319,8.419,8.145,8.195,8.344
"4074",2021-01-19 00:20:00,8.27,8.543,8.469,8.494,8.593,8.519,8.22,8.344,8.27,8.17,8.295,8.369
"4075",2021-01-19 00:30:00,8.27,8.742,8.444,8.494,8.593,8.469,8.22,8.344,8.543,8.12,8.319,8.369
"4076",2021-01-19 00:40:00,8.394,8.717,8.419,8.519,8.593,8.419,8.22,8.344,8.444,8.095,8.245,8.369
"4077",2021-01-19 00:50:00,8.369,8.593,8.618,8.519,8.593,8.394,8.22,8.344,8.295,8.095,8.22,8.369
"4078",2021-01-19 01:00:00,8.344,8.643,8.568,8.519,8.593,8.369,8.22,8.344,8.543,8.195,8.195,8.369
"4079",2021-01-19 01:10:00,8.319,8.717,8.519,8.519,8.593,8.593,8.22,8.344,8.444,8.145,8.419,8.369
"4080",2021-01-19 01:20:00,8.319,8.593,8.494,8.519,8.593,8.593,8.245,8.344,8.295,8.12,8.394,8.369
"4081",2021-01-19 01:30:00,8.295,8.568,8.444,8.519,8.593,8.519,8.22,8.344,8.519,8.095,8.319,8.394
"4082",2021-01-19 01:40:00,8.295,8.742,8.444,8.519,8.618,8.469,8.245,8.344,8.444,8.095,8.27,8.394
"4083",2021-01-19 01:50:00,8.295,8.618,8.419,8.519,8.618,8.444,8.245,8.369,8.295,8.07,8.245,8.394
"4084",2021-01-19 02:00:00,8.295,8.519,8.543,8.519,8.618,8.419,8.245,8.369,8.519,8.195,8.195,8.394
"4085",2021-01-19 02:10:00,8.295,8.792,8.543,8.543,8.618,8.394,8.245,8.369,8.469,8.17,8.195,8.394
"4086",2021-01-19 02:20:00,8.295,8.693,8.494,8.543,8.618,8.369,8.27,8.394,8.344,8.17,8.394,8.419
"4087",2021-01-19 02:30:00,8.319,8.593,8.494,8.543,8.643,8.369,8.295,8.394,8.369,8.145,8.394,8.419
"4088",2021-01-19 02:40:00,8.344,8.543,8.469,8.543,8.643,8.369,8.295,8.394,8.519,8.145,8.344,8.444
"4089",2021-01-19 02:50:00,8.344,8.693,8.469,8.568,8.643,8.394,8.319,8.419,8.394,8.17,8.319,8.469
"4090",2021-01-19 03:00:00,8.369,8.593,8.469,8.593,8.668,8.394,8.319,8.444,8.319,8.17,8.295,8.469
"4091",2021-01-19 03:10:00,8.394,8.543,8.469,8.593,8.668,8.394,8.344,8.444,8.419,8.17,8.27,8.494
"4092",2021-01-19 03:20:00,8.394,8.767,8.444,8.593,8.668,8.394,8.344,8.444,8.469,8.17,8.27,8.494
"4093",2021-01-19 03:30:00,8.369,8.693,8.444,8.593,8.693,8.394,8.344,8.469,8.369,8.17,8.245,8.494
"4094",2021-01-19 03:40:00,8.369,8.593,8.444,8.593,8.693,8.394,8.344,8.444,8.27,8.145,8.22,8.494
"4095",2021-01-19 03:50:00,8.369,8.568,8.419,8.593,8.693,8.369,8.319,8.444,8.519,8.145,8.195,8.494
"4096",2021-01-19 04:00:00,8.369,8.742,8.419,8.593,8.693,8.369,8.319,8.444,8.394,8.145,8.195,8.494
"4097",2021-01-19 04:10:00,8.344,8.618,8.519,8.593,8.668,8.394,8.319,8.444,8.295,8.12,8.369,8.469
"4098",2021-01-19 04:20:00,8.319,8.519,8.618,8.568,8.668,8.469,8.295,8.444,8.543,8.095,8.344,8.469
"4099",2021-01-19 04:30:00,8.319,8.792,8.568,8.568,8.668,8.444,8.27,8.419,8.444,8.07,8.295,8.444
"4100",2021-01-19 04:40:00,8.295,8.668,8.519,8.543,8.643,8.394,8.245,8.394,8.27,8.17,8.245,8.419
"4101",2021-01-19 04:50:00,8.369,8.519,8.469,8.543,8.643,8.394,8.245,8.369,8.543,8.12,8.195,8.419
"4102",2021-01-19 05:00:00,8.394,8.792,8.419,8.519,8.618,8.568,8.195,8.369,8.394,8.095,8.444,8.394
"4103",2021-01-19 05:10:00,8.319,8.668,8.643,8.494,8.593,8.494,8.195,8.344,8.27,8.145,8.369,8.369
"4104",2021-01-19 05:20:00,8.27,8.519,8.643,8.494,8.593,8.419,8.145,8.319,8.469,8.095,8.295,8.344
"4105",2021-01-19 05:30:00,8.394,8.767,8.543,8.469,8.568,8.344,8.12,8.295,8.27,8.12,8.195,8.319
"4106",2021-01-19 05:40:00,8.344,8.618,8.444,8.444,8.767,8.643,8.095,8.245,8.543,8.145,8.419,8.27
"4107",2021-01-19 05:50:00,8.295,8.593,8.519,8.419,8.742,8.543,8.369,8.245,8.344,8.095,8.344,8.245
"4108",2021-01-19 06:00:00,8.369,8.693,8.643,8.394,8.717,8.419,8.344,8.195,8.394,8.145,8.245,8.22
"4109",2021-01-19 06:10:00,8.27,8.519,8.543,8.369,8.668,8.394,8.245,8.17,8.444,8.07,8.27,8.195
"4110",2021-01-19 06:20:00,8.394,8.742,8.444,8.369,8.618,8.568,8.17,8.145,8.245,8.095,8.419,8.17
"4111",2021-01-19 06:30:00,8.295,8.568,8.643,8.344,8.568,8.444,8.12,8.12,8.494,8.12,8.295,8.369
"4112",2021-01-19 06:40:00,8.369,8.717,8.618,8.319,8.742,8.344,8.295,8.095,8.27,8.12,8.17,8.394
"4113",2021-01-19 06:50:00,8.319,8.618,8.494,8.295,8.767,8.593,8.344,8.095,8.494,8.07,8.419,8.319
"4114",2021-01-19 07:00:00,8.319,8.593,8.394,8.295,8.717,8.494,8.245,8.245,8.295,8.095,8.295,8.27
"4115",2021-01-19 07:10:00,8.344,8.693,8.643,8.27,8.643,8.369,8.17,8.319,8.494,8.145,8.17,8.22
"4116",2021-01-19 07:20:00,8.27,8.494,8.543,8.245,8.593,8.618,8.095,8.27,8.319,8.095,8.444,8.17
"4117",2021-01-19 07:30:00,8.369,8.742,8.444,8.245,8.568,8.519,8.344,8.22,8.494,8.095,8.319,8.319
"4118",2021-01-19 07:40:00,8.27,8.543,8.643,8.245,8.792,8.394,8.344,8.17,8.369,8.12,8.195,8.394
"4119",2021-01-19 07:50:00,8.394,8.767,8.593,8.22,8.767,8.593,8.245,8.145,8.394,8.145,8.394,8.319
"4120",2021-01-19 08:00:00,8.295,8.643,8.469,8.22,8.693,8.568,8.145,8.12,8.419,8.07,8.319,8.27
"4121",2021-01-19 08:10:00,8.394,8.543,8.494,8.22,8.643,8.444,8.095,8.095,8.344,8.12,8.195,8.22
"4122",2021-01-19 08:20:00,8.319,8.717,8.618,8.195,8.593,8.394,8.369,8.07,8.444,8.145,8.444,8.195
"4123",2021-01-19 08:30:00,8.344,8.519,8.519,8.195,8.568,8.568,8.295,8.22,8.27,8.07,8.344,8.195
"4124",2021-01-19 08:40:00,8.369,8.742,8.419,8.195,8.792,8.444,8.22,8.369,8.469,8.095,8.22,8.394
