"","Gene","AST-1065","AST-1105","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"1868","evm.TU.chromosome_9.2218",8.35698311428041,5.23215747557053,6.92147420203198,9.58608034892531,9.45337193373607,7.6881914447063,9.13984576926948,8.30248939185777,8.64931543278027,8.24199558294776,8.8137967321057,7.93987026778231,6.77309634493054,8.15216379056373,8.27009136774924,8.76640132267431,8.80818185702754,8.68023581933029,8.25436018425991,8.05287854913553
"1869","evm.TU.chromosome_9.2219",6.89736148017748,5.23215747557053,5.62732715290659,6.34572294136099,7.55629855862337,7.12752453617395,6.23814966535958,7.49778227737731,8.04047687716847,6.67813020016725,7.07394239696063,6.75913954048948,6.3785244495513,6.68157280937337,6.51111750853865,6.55228512156598,7.20896776843322,6.76218821339646,6.54373942967256,6.19220522553105
"1870","evm.TU.chromosome_10.45_evm.TU.chromosome_10.46",6.47483394147169,5.23215747557053,6.38323651728131,6.16653201134994,5.23215747557053,6.4998047876163,6.69518576096552,6.63521818223769,7.94879570161481,6.41589421890295,6.4893747545821,6.28539572431602,6.31313788386827,7.26257532836054,6.39116116284923,6.18132630985218,6.60932373587661,6.3558969036053,6.20135067704036,6.51364020457072
"1871","evm.TU.chromosome_5.1100",7.50967702005445,5.23215747557053,8.42274499520783,7.12378529659712,6.4843507113857,8.84165892682684,7.85280994677116,7.98222389839465,7.89070944668498,7.449825389848,7.50553674833534,7.53769309294168,8.26838876628497,8.06149848818558,7.44825033979306,7.90571905891281,7.81685758428667,7.1990526484022,7.05573091697876,7.38773607183598
"1872","evm.TU.chromosome_6.1128",6.65364685082003,5.23215747557053,6.98218312082364,7.0690384062979,5.23215747557053,7.36236807511644,7.07219230365103,6.94378103598999,7.89070944668498,6.5288551211961,6.52724714532303,6.66177528969854,6.70609722713474,6.99359068190115,5.76533527282753,6.82399139119322,6.735224379162,6.8200641542004,6.64689708036961,5.23215747557053
"1873","evm.TU.chromosome_6.1125",7.13746946998943,5.23215747557053,7.2314431005673,7.1502815817675,7.01759817552418,7.50885439398847,7.38684139116508,7.59157732189209,8.66076625826237,7.5189712754917,7.42357378261913,7.73223821306595,7.54282000639401,7.03504927949467,7.3446648052354,6.92659918876947,7.37073151259857,7.34707557273377,7.76413367445591,7.46380739593475
"1874","evm.TU.chromosome_6.1126",9.67905042656557,5.23215747557053,9.22806396004514,8.85626681474836,8.6370899267867,9.03591136081476,9.00074738010997,8.82578807154514,10.8237730038683,9.34955264051264,9.40099205088507,9.18804537162174,8.68287235422838,9.43667720206088,9.42870765154004,9.71408608959336,9.1194581282751,9.26722405431649,8.28224211503037,8.55646142546988
"1875","evm.TU.chromosome_6.1127",7.41858763794353,5.23215747557053,7.43693637948522,7.36671504175678,7.77761123530998,7.26328202285553,7.69375173472857,7.72099218884039,7.92970494950958,7.44673522593435,7.88494125780914,7.55748729888001,7.33768832852075,8.19962245803099,7.45145909440973,7.91722810215534,7.30174976110022,7.26347434769999,7.24769188600146,7.5121835050141
"1876","evm.TU.chromosome_6.1120",7.34941723269562,5.23215747557053,7.18205868722446,6.88180462245904,5.23215747557053,8.40004557279368,7.73273650077119,8.05072751839129,9.10733621281228,7.07668627066156,6.70903240287266,7.0758207298488,7.02560287836842,7.22375016966796,6.95245284568846,6.36432588572679,7.33488392033491,6.77400032337476,6.61360757128304,5.23215747557053
"1877","evm.TU.chromosome_10.2403",7.66666274393884,5.23215747557053,8.67066555045369,6.15314341263217,5.23215747557053,8.13721666405989,7.947952936401,8.02680616853841,7.89070944668498,7.85646626946792,7.54069113137007,7.77051131604557,8.04485007334856,7.80480956362806,7.45466004129777,7.47399787438373,7.42611117734522,6.81440616425629,5.23215747557053,7.5121835050141
"1878","evm.TU.chromosome_10.1465",6.80712148362571,5.23215747557053,7.70086996262289,6.6265488012096,6.66434413086986,7.15587000846963,6.51701995600399,6.58127890767715,8.51683823148925,6.97324249045487,6.88776005150996,6.32884597406942,7.17002073852275,6.93416129828227,6.70428381884565,6.61876251498698,6.66143192009798,6.70744772058607,6.14775815760489,6.45741299949077
"1879","evm.TU.chromosome_2.20",8.50946047287647,5.23215747557053,8.6841118141108,7.13445127936422,6.9549383713088,8.57785946125053,8.06738996821705,8.0069218930759,8.68339420798091,8.21585332831583,7.97308195851695,8.02604316962389,8.19959344933938,8.62146490607735,8.25060334809143,8.42903301302918,8.25181455830911,8.22907525565089,7.03245192417253,7.82811344187245
"1880","evm.TU.chromosome_2.28",8.21997723302137,5.23215747557053,7.70988004911346,8.59793116846317,8.5223694271557,6.92545389095574,7.94137118359626,7.87385847517965,9.28724128792775,8.57139913081361,8.16654241037267,8.39403251043974,7.68676756155468,8.50352515587182,8.05151231095453,8.62857256618259,8.047066782842,8.14599732460624,8.42225501835093,8.56755721505498
"1881","evm.TU.chromosome_9.2424",7.63556001883003,5.23215747557053,7.30668216320187,6.79355524770187,6.88882457104296,7.15587000846963,6.70103692386518,6.95874206862667,5.23215747557053,7.40269107173282,7.64091162569207,6.9870015318304,7.04298805426271,7.74715102926067,7.28049494731511,7.35756009266285,7.15573068215534,7.46317808307645,6.50697161326894,7.95367563014195
"1882","evm.TU.chromosome_11.159",8.49723738211109,5.23215747557053,8.3241087954376,6.51425024578407,5.23215747557053,7.19722397632993,6.74677262027399,7.57333937000844,6.95475423213291,7.38982991977436,7.59045533119244,7.46071702506349,7.56024192762168,7.46291940723944,7.10433934252444,6.85049805759002,7.59749786138951,7.87195184055209,6.50697161326894,7.02840881996591
"1883","evm.TU.chromosome_11.157",6.5884157015224,5.23215747557053,6.3196221119949,7.44405807943108,6.66434413086986,6.61707760099661,7.43253994864291,6.77694344931355,5.23215747557053,6.61228845905361,7.9176497203011,6.47296888470159,6.45442675330566,7.50238292512885,6.53210109428852,6.76907708258874,7.3128892595764,6.7011967403474,6.85557778988239,7.15987133805151
"1884","evm.TU.chromosome_9.2420",7.55601118176045,5.23215747557053,7.22496853241507,7.1502815817675,8.46131767967295,8.77482269759083,7.47048169240396,8.37611926741385,10.5244961440913,7.83114468677079,7.30457075644919,6.83140470929132,7.74332006402867,7.6683319567966,7.16982544344461,6.71137265047129,7.59152899854911,7.00266979999113,8.00863662837588,7.19068143614949
"1885","evm.TU.chromosome_8.1966",10.9348070302084,5.23215747557053,10.5920477470108,10.2787346859804,9.59162919071817,10.5115844907771,10.7815373262858,10.1939047093174,12.0973997542131,11.1606721338692,11.0285336699795,11.1950922983776,10.4634028624541,11.6902185097211,11.2703867680646,11.3321063432115,11.4247339340014,10.8224508283726,10.0148265982511,10.3283487831925
"1886","evm.TU.chromosome_8.1965",6.73888375638099,5.23215747557053,6.87921206785235,6.51425024578407,5.23215747557053,6.39519247437177,6.88387798963112,6.85525006569043,7.50442899676131,6.77273810401629,6.64440212370726,7.03959306964344,6.46892907088492,6.61763470997633,6.97601355164013,7.3918990814302,6.50414355206492,6.73210688214783,6.95982066182204,6.79986307381996
"1887","evm.TU.chromosome_8.1963",11.1596316483313,5.23215747557053,8.1315585851322,11.7640765629398,11.505677919485,12.0653661846478,11.3596061967968,10.8494546544235,11.9138982470767,10.9252124076005,7.87664086256005,11.1015291007694,10.2663294895044,11.436126944588,12.3928120937587,10.3186515015675,7.15573068215534,11.6233787950519,10.097127798191,11.5122582915594
"1888","evm.TU.chromosome_8.1961",8.04917086850034,5.23215747557053,8.16742984883388,6.95777247338004,7.18841883774335,8.3661984967862,7.99739547406925,8.05072751839129,6.82618177674736,7.83809721055536,7.72722234312193,8.17445482678802,7.93774175419128,8.13004560937164,7.8406748979427,8.0587072700058,7.70063343776097,7.65705748736776,6.61360757128304,7.43893722169844
"1889","evm.TU.chromosome_8.1968",7.07731619204188,5.23215747557053,6.3196221119949,6.03697731650216,6.26478103829107,6.4998047876163,6.564440433246,6.83341281603177,6.77997080758864,6.67813020016725,6.83277727858676,7.24890106215983,7.0343263458667,6.14990468177268,6.56615622842382,6.55228512156598,6.5545468077773,6.66940072435206,6.46883077983507,6.3978197041221
"1890","evm.TU.chromosome_13.2939",7.5741023233741,5.23215747557053,7.85455591105749,6.63471470908702,6.66434413086986,8.27783121947174,6.4960096551318,7.87630745346783,7.1769626746604,7.24285842209835,7.34546207957559,6.72120805124928,7.6194877309588,7.88697068889469,7.22063074320439,7.17063063909837,7.53032435918713,7.79265879270991,6.09035997380098,6.56694134080323
"1891","evm.TU.chromosome_12.1962_evm.TU.chromosome_12.1963",7.44526256376273,5.23215747557053,8.32554721746815,8.6370899267867,8.1865703698361,7.36236807511644,7.9214349490998,7.09900707031472,8.47844470095601,7.67106305322776,7.42065431085078,7.55256627641092,9.21334098993763,6.97767134443648,7.03520712656946,7.65246613478636,6.48927591307445,7.28295713952344,8.25436018425991,5.23215747557053
"1892","evm.TU.chromosome_5.1114",8.6276084911719,5.23215747557053,8.41467193087919,7.82602565067187,7.01759817552418,7.91130734394027,8.1492460018335,8.16650077596682,10.2401829334523,8.14364889778074,8.24529431854819,8.47963569885738,8.51555902671884,7.90807277364349,7.81158312879896,8.24255404618033,7.74138300020268,7.73344917457465,7.76413367445591,7.98754090103411
"1893","evm.TU.chromosome_5.1116",7.26502133044423,5.23215747557053,7.70538251124606,6.11159075462607,6.4843507113857,7.6881914447063,7.04639339730734,7.5824894705654,7.30583798973589,7.28908530021874,7.66057487357766,7.46599062816736,7.50427025984385,7.68385077852008,7.27683442095432,6.6505128863973,7.48249680477712,7.11361364097956,5.23215747557053,7.30695038195904
"1894","evm.TU.chromosome_5.1117",7.33871696888212,5.23215747557053,7.43141517756825,6.49584486479288,5.23215747557053,7.47646910736422,7.00214991741959,7.29498902660023,7.1769626746604,7.28908530021874,7.09297715222889,7.23009979774348,7.48303859305265,7.08985625409889,7.40912084180344,6.71137265047129,7.43959751655714,6.90179096843081,6.25174515378153,6.99322523637394
"1895","evm.TU.chromosome_6.1918",8.95487783325846,5.23215747557053,8.24872088471896,7.36228078655158,7.18841883774335,7.75194825871323,7.07219230365103,9.25145547251148,9.37283704104365,8.84402023620365,7.44383014571844,7.79131744593918,8.39188784824718,8.7361454954051,8.8244129233203,9.4722903409664,8.6374759088762,8.65349329569044,6.14775815760489,7.79001629449505
"1896","evm.TU.chromosome_14.6837",7.26122322567889,5.23215747557053,8.46112569738682,7.96896809875363,7.81121730140084,8.69114367718409,7.76563920473524,8.57045252037076,9.63186607448678,7.40907448512553,7.38810269788179,7.49204694798304,8.23353202757035,7.27104520084854,6.66221051260096,7.70703680483712,7.19687999476379,7.0407752981304,8.65232564974019,6.75701935853647
"1897","evm.TU.chromosome_14.6836",8.94595648566526,5.23215747557053,9.39669437771289,8.5389666234305,9.14195208179722,9.43157294306138,8.97249340458122,8.78031737683818,8.93007437027029,9.13013767103071,8.68200462484011,8.56034108290414,9.23876126881505,8.79853793843428,8.82797395647283,8.9646000191152,8.72869280938638,8.66199290837346,8.89267680848196,8.70440851395386
"1898","evm.TU.chromosome_6.1917",8.35018601445124,5.23215747557053,8.80689845039159,6.80757761523193,5.23215747557053,7.760816405202,7.53733016806404,8.1221609154451,7.58115634611348,7.87908629567317,7.25903177659145,7.70170471505475,8.17588778123539,8.28797153781127,7.57088728978002,7.44177179413557,8.2954987860573,7.74713435309369,6.50697161326894,7.68982336156901
"1899","evm.TU.chromosome_6.1916",6.88709907785453,5.23215747557053,7.7820123542639,7.71489140981993,7.47357350039229,8.73139619185789,7.47670038333832,7.74275413115637,10.1861648458917,7.26440150482906,7.19451174695496,7.70610905706976,7.5398940484636,7.35676684639436,7.14159611289132,7.15033250387242,7.07361226535192,7.56675789558529,8.15718789438768,6.99322523637394
"1900","evm.TU.chromosome_6.1910",8.45360316767855,5.23215747557053,7.76702854129981,6.70558018544537,7.29063227116391,7.71588429254512,8.29129300740852,7.29498902660023,8.59063082386031,8.11746682522963,7.9176497203011,8.13961250308616,7.694619935281,8.4741807869342,8.11978171636785,7.77229280854589,8.2009824740124,7.8005367654799,7.32448768299579,8.09993607761229
"1901","evm.TU.chromosome_12.3308_evm.TU.chromosome_12.3309",7.02790974530811,5.23215747557053,6.69282584962937,6.2054461007624,5.23215747557053,6.4746637846955,7.18207811774333,6.73568361879919,7.9103455419675,6.72921041736329,6.52724714532303,6.50887313446517,6.64700760790241,7.10919824782846,6.49688591932418,7.10872160163421,6.65505366345011,6.46365677671398,5.23215747557053,6.84116475224317
"1902","evm.TU.chromosome_9.1264",7.76890931604809,5.23215747557053,7.29751507451923,7.10761327014392,7.18841883774335,8.82936395907067,8.0183520721821,6.92353736761935,9.07360059981191,7.61501205757292,6.75011824893679,7.66594305252167,6.40192393641456,6.82394174646986,7.02628568770368,6.6505128863973,6.75877652590682,6.14976833118994,6.34467800586088,7.90126333602124
"1903","evm.TU.chromosome_14.6785",8.8725014958185,5.23215747557053,9.82940511255151,9.47823406567513,10.6540751330257,10.7731429887651,9.26056896988704,10.4120633918347,12.4803576112952,9.10218561287593,8.73371669014064,9.29556291402783,9.64463471111562,9.14205800951515,8.78097040151562,9.48369503722224,8.47997293242272,9.1296254003615,10.1895694165299,7.73079324087233
"1904","evm.TU.chromosome_14.6783",6.92762552490001,5.23215747557053,7.51968193838389,7.44822390117869,5.23215747557053,8.10318003969167,7.02888790310522,7.18850809135198,7.03337318182113,6.92738997772392,7.08159149135318,7.09705736129496,7.47075124337009,6.98300111206122,6.72183720601513,7.02105868372947,7.11318638241711,6.83687391714937,7.07857728286,6.19220522553105
"1905","evm.TU.chromosome_14.6782",6.87153584142683,5.23215747557053,6.39681081227548,6.37766599679409,6.26478103829107,6.02367905245768,5.84795939867088,5.79647231061768,5.23215747557053,6.82490758625752,6.01135218640619,5.86673454908862,6.35453624326846,6.98830747965741,7.17380693351984,6.71137265047129,6.74115871339092,6.32920403081486,6.42918059628087,6.51364020457072
"1906","evm.TU.chromosome_7.2816_evm.TU.chromosome_7.2817",7.50337507221927,5.23215747557053,8.19136877691962,6.72822664529136,7.18841883774335,8.77053927802736,7.4735947022812,8.44283073328233,7.24302788013309,7.24285842209835,6.75011824893679,7.42862359808439,8.30239894615519,7.26681726770327,6.82178402739951,7.21027174877755,7.01410833940477,7.05011894816831,6.93460486615059,6.56694134080323
"1907","evm.TU.chromosome_6.2330",7.8950689393769,5.23215747557053,7.97247617897705,8.57059725271332,9.89593551839003,8.7001878365295,8.06939603624897,8.22477811116223,11.2512119682927,7.72989068761469,8.03752953205655,8.05361368027128,8.35677330121133,7.76470673203886,7.55319873314401,8.42107240425443,7.54898281020605,8.00225557097519,9.08787898527367,8.00416696604085
"1908","evm.TU.chromosome_6.2332",6.95227104663361,5.23215747557053,6.16847967299003,5.87896403963677,6.66434413086986,6.4746637846955,6.70103692386518,6.20798347484467,6.3864796671794,6.49489531433821,6.68790770941686,6.64122777057294,6.21478206963102,7.68385077852008,7.28049494731511,7.5209082138335,7.0327269680829,7.07773127356278,6.42918059628087,7.75082257382301
"1909","evm.TU.chromosome_6.2333",7.32431099637614,5.23215747557053,7.67807828077267,6.2054461007624,5.23215747557053,7.02288663197164,7.1222287496683,6.5673555438491,7.03337318182113,7.22094515539401,7.14477317127312,7.2674294454532,7.5398940484636,6.75499736186087,6.87377221761893,6.71137265047129,6.290678901831,7.03607662652968,6.09035997380098,6.3978197041221
"1910","evm.TU.chromosome_1.1239",7.75588850748308,5.23215747557053,6.95018795674516,6.60167233395123,6.66434413086986,6.33833386324264,7.18207811774333,6.9929442697485,6.0589720028412,7.34378880583268,7.35163993247611,6.75913954048948,6.61621750145737,7.49173652327673,6.96664455890289,7.26750464146796,7.62111070234861,7.2235946574161,6.85557778988239,7.80919788616343
"1911","evm.TU.chromosome_10.2568",7.09480216157417,5.23215747557053,7.52742152943665,6.42864271211137,6.26478103829107,7.98078139396839,7.45795560940265,7.36495486351223,7.24302788013309,7.26795699378196,7.40003365615245,7.37895994873596,7.46456437744633,7.89492203545247,7.50176445331861,7.35756009266285,7.23280318658366,7.34707557273377,6.25174515378153,6.26609747044126
"1912","evm.TU.chromosome_7.952",6.35524494088761,5.23215747557053,5.66873331331156,6.92670650148838,7.01759817552418,6.27776998192854,7.02888790310522,5.94330319992794,5.23215747557053,6.0750661897752,6.62762899001902,6.15781789222181,5.67836345393642,6.50173096428212,5.81898623062345,6.01168628436188,6.32680484732669,6.26372364481707,5.88492268062072,6.75701935853647
"1913","evm.TU.chromosome_10.413",12.2644365000768,5.23215747557053,12.3941120211898,11.9809670117948,11.7033665836388,12.3927631545746,12.0601032538815,12.1989013727697,13.404913250625,12.0796168718826,12.2105819085864,12.2478174854019,12.2235212175318,12.0960821292862,12.085833675516,12.164563893934,12.2253837704628,12.1156333456436,11.6437117968413,11.7622470144557
"1914","evm.TU.chromosome_10.416",6.67247389084677,5.23215747557053,7.02102196368922,5.98828936292519,6.88882457104296,7.11310694181769,6.30095558573225,6.44075352442454,7.21042549148056,6.64271234850248,6.59907968715269,7.13166396921802,7.17778913487672,6.82394174646986,6.5526673246574,6.79686293500481,6.46655650772883,6.50216055085256,6.46883077983507,6.33429605934483
"1915","evm.TU.chromosome_9.1290_evm.TU.chromosome_9.1291",8.03429813881465,5.23215747557053,9.1262918759071,7.25102246218095,6.66434413086986,9.53824505516611,8.13210647408173,8.88304674522368,8.22309097766604,8.20170822992102,8.03382050303333,7.95827219695141,8.28209204558822,8.59128419456163,7.64771145583218,8.03786177804828,7.94024608506661,7.68300455542277,6.79976334312224,8.20391496267891
"1916","evm.TU.chromosome_13.3706",8.67846302060906,5.23215747557053,9.3187954956758,7.68388292372615,8.77689728921976,9.10201560735663,8.43731295669723,8.43138202872376,8.35656108920614,8.13621842681835,8.56367621405483,8.30288182580828,9.24136537083736,8.56044595538609,8.45448314913239,7.99520475977911,8.62901360223124,8.36093478044686,7.14469319763439,8.42828393111792
"1917","evm.TU.chromosome_8.2575_evm.TU.chromosome_8.2576",8.3243998607934,5.23215747557053,8.65025406546746,6.89480857606268,6.38088214623469,8.16385915911531,8.89540908079274,7.96856369050472,8.19161969350188,8.2693524747225,7.72722234312193,8.42576595066064,8.40287929750952,8.54725758143199,7.81891438718552,8.03786177804828,7.85677698750239,7.6453630034366,7.37922734001913,7.36136241165817
"1918","evm.TU.chromosome_8.1105",6.28471596493627,5.23215747557053,6.54663336500612,6.00489227251831,5.23215747557053,6.59464532744415,6.30957948777819,6.88198479011494,7.03337318182113,6.10759775050599,6.35158997464814,6.41010542153128,6.41721425354707,6.54964481008935,6.30785183558246,6.76907708258874,6.29984553715785,6.50216055085256,6.42918059628087,6.02072375352532
"1919","evm.TU.chromosome_8.1106",8.21059957421712,5.23215747557053,9.26267250041864,7.78135873837331,7.70779848401682,9.0071358732025,8.07339949098077,8.594064824819,9.48596506722282,8.33226133611037,7.95157029426115,8.43618682748395,8.79388930426655,8.39526733863939,7.66420232591875,8.21508905575228,7.66994989204795,7.85444470913829,7.59312826027302,7.68982336156901
"1920","evm.TU.chromosome_8.1107",6.77351404863045,5.23215747557053,7.30972342126615,6.92039511181792,6.38088214623469,7.30133730154706,6.63489516165567,7.25657990294473,9.31634507736158,6.79389151031927,6.41601016803938,6.68194370027973,7.00351728913355,6.70208223512222,6.26318601152457,7.35756009266285,6.40330343251316,6.54652539236067,7.34299211610171,7.41358698510253
"1921","evm.TU.chromosome_8.1102",6.45205480666469,5.23215747557053,6.87921206785235,5.79346448326158,6.26478103829107,6.83769502808046,6.96090411756496,6.64829073949927,6.57330045950381,6.67813020016725,6.551742929128,6.27043585024296,6.75671619167342,6.80554630896784,6.69837059761026,6.07249480057383,6.78754455538211,6.20347030649309,5.7986567497612,6.51364020457072
"1922","evm.TU.chromosome_1.620",7.11204494539006,5.23215747557053,7.22496853241507,6.06771158133574,5.23215747557053,7.25034158692118,7.19756848889281,7.23296844509977,6.91343150196832,7.14894106578087,6.58744283063598,6.92395406211751,6.96272053301416,7.82164163881756,7.70721646405229,6.95091815030099,7.30918677955521,6.95832066919436,6.38786029641472,6.88104924578798
"1923","evm.TU.chromosome_1.621",7.60664594659344,5.23215747557053,8.25478251953325,7.16591451498192,5.23215747557053,7.82975481279439,7.5432434649369,8.30068835032867,8.67212535597868,7.05163378152528,7.30137095513442,7.41774904064839,8.0508994635844,7.67456093534981,7.4124266241312,7.10872160163421,7.37426246342999,7.33598934302439,7.60823862369873,7.38773607183598
"1924","evm.TU.chromosome_14.953",5.64117883263177,5.23215747557053,7.53511626537834,6.32380593894929,6.81877990307364,6.44887786187372,5.87905223943973,9.50529825096331,9.91433969712978,6.96421106855026,6.40906189794738,6.50887313446517,6.04731709200106,7.09472009511903,7.05285734741398,7.10872160163421,5.55782893642875,6.90179096843081,5.88492268062072,6.26609747044126
"1925","evm.TU.chromosome_14.951",9.46311951074861,5.23215747557053,9.4472421918343,8.49501337827449,8.2116389319424,9.03234598153472,8.80562131832675,8.87346175192365,9.36589612706487,9.29715419001261,9.27773050342723,8.93247402568759,9.20001324832914,9.2552272403757,9.1254271221318,8.54334548567691,9.24876086821243,8.76020500588053,8.39704286833976,9.05799657455645
"1926","evm.TU.chromosome_14.955",8.18208276149338,5.23215747557053,8.85714532462133,6.92039511181792,7.24054985210298,8.69114367718409,8.33007698597637,8.51429025291702,8.00453110877876,8.40789730199701,8.00568132112975,8.33949889624039,8.84516316452116,8.04263270182774,8.00760257439256,7.37484279758103,8.26469714459145,7.84433917103183,6.79976334312224,8.28726340281741
"1927","evm.TU.chromosome_14.959",6.25678648280558,5.23215747557053,7.04374444611144,5.63030489189778,5.23215747557053,6.59464532744415,6.90848924979434,6.0871034728217,7.74474785717029,6.16889097667006,6.19869444130144,6.64122777057294,6.20526593495011,6.4514517054202,6.16636163169074,5.23215747557053,6.48927591307445,6.09225152353359,6.02832379673808,6.51364020457072
"1928","evm.TU.chromosome_6.46",6.70315306867881,5.23215747557053,7.10236128631659,5.95383301888488,5.75666795251778,7.51947577553822,6.36779158229067,6.41665769206974,7.50442899676131,6.59987347590541,5.9886135046335,6.80483579682467,6.99007071113461,6.92303209906919,6.63742286848818,6.68136310682055,7.25233063779299,6.83687391714937,5.23215747557053,6.3978197041221
"1929","evm.TU.chromosome_6.47",6.6017831641653,5.23215747557053,7.13763756252461,7.06342810023824,7.74315392770508,7.63103920431977,6.15004610969997,6.78271713839663,7.87078825013343,6.56818647104641,7.27874666561653,7.35052918700842,6.93000495185757,6.68845165444444,6.47515741611667,6.36432588572679,6.58911300633962,7.1570598443035,6.85557778988239,6.11115843661685
"1930","evm.TU.chromosome_6.44",7.7766623487948,5.23215747557053,9.60490200148531,7.78459824757994,6.66434413086986,9.10541148718355,7.39676929392528,9.26887921616824,7.96762547275767,8.23333569415149,8.92160967206136,8.24461142267094,8.19415853925906,8.40994797089221,8.28931193551895,8.08939949093205,7.86168596890657,7.9539472846524,6.7708072771178,8.06874236971582
"1931","evm.TU.chromosome_6.45",6.13501759165934,5.23215747557053,7.64786118939703,6.69022229169416,5.23215747557053,8.28389874898743,6.75792139008202,7.30253490012228,7.53049992909799,6.86501092618434,6.50215555172389,6.93201887620731,6.69453007494877,7.13296034539495,6.59914165132136,7.15033250387242,6.75877652590682,7.09130916068386,6.14775815760489,6.71248935134727
"1932","evm.TU.chromosome_12.764",6.45970571179726,5.23215747557053,7.70988004911346,6.03697731650216,5.23215747557053,8.21566408890477,7.99528223089713,7.09900707031472,7.21042549148056,6.75661103914131,6.06523880912058,7.14524221371934,7.1970033624746,8.63709490888456,7.30224172749908,7.4087353229628,6.70507173798132,7.17823109667671,6.25174515378153,6.61766762330172
"1933","evm.TU.chromosome_5.1346",7.56809917276308,5.23215747557053,7.02864314467226,6.75772761850322,6.74420771822751,6.97515392165016,7.13847011436772,6.90812551902395,7.78806935167626,7.28558798171404,7.60324864615421,7.64310032120683,7.09371493152551,7.50238292512885,6.92841998597496,7.58098279230093,7.22886152769219,7.0407752981304,6.57925106376794,6.61766762330172
"1934","evm.TU.chromosome_9.473",6.19810058372603,5.23215747557053,7.22820993569814,7.02921751360627,7.01759817552418,7.8381321758344,6.79072525191243,7.71824720017668,7.89070944668498,5.94166684991434,6.64993599131535,6.74977573609894,7.13445603072903,7.00408850990613,6.83236921408186,7.45798343191678,6.25304510739742,7.84180107723241,5.7986567497612,5.23215747557053
"1935","evm.TU.chromosome_9.475",6.18791519846761,5.23215747557053,7.81772957846097,6.44831018660751,5.23215747557053,5.93211638977082,6.83305187004422,7.09900707031472,6.51477099010761,6.15899297005962,6.57567683875188,6.19154737714632,6.32156702038631,6.38937516231636,6.14557989793802,7.19060665066537,5.23215747557053,6.50216055085256,7.18690500092284,7.12828650896214
"1936","evm.TU.chromosome_9.2506",7.17466342831296,5.23215747557053,7.44243446225561,5.93591801322145,6.4843507113857,7.23726866930849,7.3186449376855,7.84912481290328,5.23215747557053,7.23194894298623,6.4893747545821,6.9870015318304,7.62774136064669,7.8843099658713,6.69242566336843,6.23075720038102,7.30918677955521,7.01230842598902,6.38786029641472,6.61766762330172
"1937","evm.TU.chromosome_12.1649",11.3750969980828,5.23215747557053,10.9506976273835,9.72790758459473,9.18009298108951,11.484451670753,10.8261486371465,10.7494743641332,10.9927894266371,11.3659535628366,10.5848838313163,11.0617529876965,11.4939538911834,10.7606709086755,10.6267962915506,10.1715541557444,10.774816760619,10.4550532660862,8.89267680848196,10.1459674119709
"1938","evm.TU.chromosome_12.1648",7.06403738355547,5.23215747557053,7.72328364768521,6.51425024578407,5.23215747557053,7.6881914447063,7.59531433367628,7.35776551434865,8.2538692321006,7.04740831230295,7.44956075550432,7.37332329861828,7.0558669720798,7.84376640678087,7.60842700160529,7.62432839920245,6.37006458521527,6.12725996038859,6.7708072771178,5.23215747557053
"1939","evm.TU.chromosome_12.1644",9.84179628054128,5.23215747557053,9.65778510192978,7.8601238133597,7.87604501355323,8.86994085546364,9.62481722397366,9.47956291771366,9.04776564617545,9.65753136892391,9.3187590113168,9.652903719345,9.5443191023941,10.3326433666899,9.6664222241479,8.93156777206352,10.0032506394655,9.37572328536951,7.65257407310666,9.19239493112609
"1940","evm.TU.chromosome_12.1640",8.21623371848279,5.23215747557053,8.83224362510798,6.75042443622022,5.23215747557053,9.09861163978942,7.90572665948994,8.56747308429862,9.14841599912783,8.32251401937339,7.76162060154052,8.14601262443042,8.61588026353624,8.62303568820591,8.18672508889389,7.88240747472596,8.18943083503246,7.75798397901475,5.23215747557053,7.46380739593475
"1941","evm.TU.chromosome_9.2505",7.13326784786661,5.23215747557053,7.46419974013788,6.06771158133574,6.57818299930134,8.06828884311059,7.21666854553855,6.84982902590968,6.82618177674736,7.21725595381744,6.94882532410329,7.25510707518084,7.12641369422515,7.77628577394074,7.29141431897656,5.23215747557053,7.47924597648095,6.76810962078956,5.23215747557053,6.9196254964108
"1942","evm.TU.chromosome_3.95",6.54024941046875,5.23215747557053,6.91731519540842,6.00489227251831,5.23215747557053,6.14245812017241,6.47455576297698,6.81676093288003,7.07085987837609,6.72364920040953,6.58744283063598,6.66177528969854,6.89148175220153,6.69528791957733,6.24467296672689,5.94517593820134,6.46655650772883,6.43982384778581,6.54373942967256,6.3978197041221
"1943","evm.TU.chromosome_9.2501",6.46729838874823,5.23215747557053,7.54022144475559,5.66198041991617,5.23215747557053,6.94225073765207,7.09746278996394,7.14668511269315,6.82618177674736,6.36995854210878,6.8138569528059,6.23973670212361,6.03554477701036,7.51294438844143,6.5728362097624,7.74656590160544,6.71723064818327,6.32920403081486,6.14775815760489,6.3978197041221
