gene_id,trimmed.AST-1065_R1_001.fastq.gz.bam.gtf,trimmed.AST-1105_R1_001.fastq.gz.bam.gtf,trimmed.AST-1147_R1_001.fastq.gz.bam.gtf,trimmed.AST-1412_R1_001.fastq.gz.bam.gtf,trimmed.AST-1560_R1_001.fastq.gz.bam.gtf,trimmed.AST-1567_R1_001.fastq.gz.bam.gtf,trimmed.AST-1617_R1_001.fastq.gz.bam.gtf,trimmed.AST-1722_R1_001.fastq.gz.bam.gtf,trimmed.AST-2000_R1_001.fastq.gz.bam.gtf,trimmed.AST-2007_R1_001.fastq.gz.bam.gtf,trimmed.AST-2302_R1_001.fastq.gz.bam.gtf,trimmed.AST-2360_R1_001.fastq.gz.bam.gtf,trimmed.AST-2398_R1_001.fastq.gz.bam.gtf,trimmed.AST-2404_R1_001.fastq.gz.bam.gtf,trimmed.AST-2412_R1_001.fastq.gz.bam.gtf,trimmed.AST-2512_R1_001.fastq.gz.bam.gtf,trimmed.AST-2523_R1_001.fastq.gz.bam.gtf,trimmed.AST-2563_R1_001.fastq.gz.bam.gtf,trimmed.AST-2729_R1_001.fastq.gz.bam.gtf,trimmed.AST-2755_R1_001.fastq.gz.bam.gtf
evm.TU.chromosome_12.3121,273,0,267,71,0,44,181,173,31,145,189,190,220,198,228,72,107,147,34,30
evm.TU.chromosome_12.3126,69,0,84,23,3,13,79,94,11,100,86,42,105,108,138,17,63,73,11,0
evm.TU.chromosome_12.3127,0,0,18,0,0,13,31,28,7,0,13,9,25,0,20,5,20,0,0,9
evm.TU.chromosome_12.3124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.3125,253,0,220,82,0,73,225,198,0,278,250,131,320,72,282,32,214,208,14,0
evm.TU.chromosome_12.3128,60,0,73,9,2,12,52,39,6,52,62,11,33,59,35,9,69,42,0,2
evm.TU.chromosome_12.3129,20,0,28,0,0,0,61,0,84,0,0,12,34,7,0,8,0,7,0,0
evm.TU.chromosome_14.5968_evm.TU.chromosome_14.5971,517,0,1374,528,19,218,490,271,71,252,181,337,406,945,548,81,229,655,19,22
evm.TU.chromosome_5.1578,230,0,311,40,6,46,203,165,6,254,231,92,206,97,136,21,142,126,10,21
evm.TU.chromosome_5.1579,65,0,203,54,0,36,102,212,38,85,83,72,108,100,69,16,87,46,13,4
evm.TU.chromosome_5.1576,197,0,194,181,7,72,136,149,30,120,81,72,184,126,218,30,71,96,19,0
evm.TU.chromosome_5.1577,29,0,16,18,0,10,13,10,4,12,7,16,26,12,11,0,8,7,0,0
evm.TU.chromosome_5.1574,13,0,3,5,4,2,14,9,3,32,21,13,14,28,7,3,8,5,0,3
evm.TU.chromosome_5.1575,2651,0,2787,824,44,745,1997,2110,648,2069,1653,1248,1964,3129,1858,364,1513,1858,197,134
evm.TU.chromosome_5.1572,54,0,11,13,0,6,15,17,0,11,19,0,50,40,38,13,73,25,0,0
evm.TU.chromosome_5.1573,1031,0,1782,478,24,532,1082,1492,277,1008,568,679,1159,1406,828,196,807,614,116,50
evm.TU.chromosome_5.1570,25,0,12,25,0,4,0,0,0,12,11,0,11,13,0,0,13,7,0,0
evm.TU.chromosome_5.1571,1,0,12,16,0,5,7,8,15,6,9,0,7,9,10,2,21,5,0,0
evm.TU.chromosome_2.458,36,0,76,26,0,0,51,13,0,34,35,21,0,59,33,0,54,33,9,0
evm.TU.chromosome_2.459,14,0,0,11,0,0,0,0,0,5,20,21,0,3,13,0,0,12,0,0
evm.TU.chromosome_2.450,0,0,3,0,0,0,5,0,14,5,1,0,0,2,0,2,2,2,4,0
evm.TU.chromosome_2.451,13,0,364,0,0,9,22,56,12,256,5,120,6,12,3,5,2,218,0,4
evm.TU.chromosome_2.452,21,0,238,0,0,0,13,48,0,167,4,52,7,8,0,6,0,86,0,3
evm.TU.chromosome_2.453,0,0,0,0,0,0,0,0,5,5,0,3,0,0,5,0,0,0,3,0
evm.TU.chromosome_2.454,4,0,0,9,0,0,0,17,0,0,0,8,3,0,0,0,3,15,0,0
evm.TU.chromosome_2.455,6,0,0,0,0,0,1,4,0,0,5,2,0,0,0,0,2,0,0,0
evm.TU.chromosome_2.456,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0
evm.TU.chromosome_2.457,9,0,0,0,0,0,15,0,0,0,15,0,0,0,12,0,0,8,0,0
evm.TU.chromosome_3.1279,197,0,301,140,30,37,291,220,92,166,261,133,203,215,201,55,107,289,16,6
evm.TU.chromosome_3.1278,1125,0,2619,559,33,681,1349,2840,138,1362,1323,648,1809,1183,1762,340,1330,1364,267,137
evm.TU.chromosome_1.313,6,0,16,0,0,0,6,0,0,8,0,0,30,0,28,0,8,0,0,5
evm.TU.chromosome_3.1273,21,0,63,0,0,18,51,60,0,28,0,0,40,18,22,0,13,35,0,0
evm.TU.chromosome_3.1272,3,0,16,0,0,0,4,0,0,0,0,0,2,0,0,0,0,2,0,0
evm.TU.chromosome_3.1271,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0,0
evm.TU.chromosome_3.1270,1,0,10,0,0,0,1,0,8,0,7,0,2,2,1,0,0,5,0,0
evm.TU.chromosome_3.1277,85,0,37,71,0,9,70,22,27,97,88,73,58,168,78,22,82,33,9,6
evm.TU.chromosome_3.1276,410,0,787,63,12,238,464,545,42,519,523,215,542,399,426,68,277,406,33,27
evm.TU.chromosome_3.1275,68,0,174,25,0,34,126,129,22,114,60,33,104,285,182,28,118,84,0,0
evm.TU.chromosome_3.1274,68,0,410,43,0,65,205,345,58,104,121,144,252,93,60,30,122,97,0,0
evm.TU.chromosome_12.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.58,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
evm.TU.chromosome_12.55,1,0,4,0,0,5,2,8,1,0,1,0,1,3,3,0,5,2,0,0
evm.TU.chromosome_12.54,1,0,1,8,0,2,4,3,19,5,2,4,4,4,2,1,4,1,0,0
evm.TU.chromosome_12.57,0,0,24,4,7,0,0,22,0,5,2,3,1,8,0,0,2,0,0,0
evm.TU.chromosome_12.56,0,0,14,0,0,0,0,0,0,2,0,6,0,0,0,0,6,15,0,0
evm.TU.chromosome_12.51,0,0,0,0,0,0,0,0,0,10,7,0,7,2,0,0,0,0,0,0
evm.TU.chromosome_12.50,9,0,0,9,0,0,0,0,0,11,26,0,0,0,0,0,0,8,0,0
evm.TU.chromosome_12.53,3,0,0,0,0,0,0,20,0,0,8,0,7,3,3,3,11,9,0,0
evm.TU.chromosome_12.52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.2010,7,0,14,0,0,0,0,10,0,2,10,0,0,0,16,0,0,6,0,0
Thr_747,2,0,4,0,0,0,1,0,1,1,0,2,1,0,2,0,0,1,0,1
Thr_746,2,0,2,0,0,0,2,0,1,1,0,2,0,0,2,1,0,1,0,0
Ser_3192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.608,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
evm.TU.chromosome_6.2015,27,0,40,18,0,16,45,7,7,21,9,28,25,33,12,12,19,16,3,0
evm.TU.chromosome_5.609,33,0,4,133,3,0,56,8,0,37,28,36,0,13,89,0,67,117,4,12
evm.TU.chromosome_6.2014,0,0,16,0,0,0,26,6,0,48,9,0,7,33,6,0,6,0,0,0
evm.TU.chromosome_6.2017,29,0,36,0,0,0,23,24,0,6,5,17,23,21,7,5,18,3,0,0
Thr_3902,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
evm.TU.chromosome_5.604,0,0,24,0,3,0,1,19,0,0,3,0,0,4,0,0,0,0,4,0
evm.TU.chromosome_14.709,54,0,42,0,0,8,30,29,4,39,84,9,32,30,32,15,28,33,1,0
evm.TU.chromosome_7.2063,0,0,0,0,0,0,0,24,10,0,0,10,0,0,0,0,0,6,0,0
evm.TU.chromosome_7.2062,6,0,7,2,0,4,3,11,2,9,9,3,5,17,11,0,4,16,2,1
evm.TU.chromosome_7.2061,15,0,19,0,0,0,11,0,0,0,0,0,0,0,22,0,2,0,0,0
evm.TU.chromosome_7.2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.2067,0,0,4,0,1,0,0,0,0,0,2,0,0,8,17,0,0,15,0,0
evm.TU.chromosome_7.2066,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
evm.TU.chromosome_7.2065,25,0,5,0,0,6,8,22,0,0,5,3,0,0,2,0,7,15,0,0
evm.TU.chromosome_7.2064,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0
evm.TU.chromosome_7.2069,11,0,80,16,0,11,21,0,29,0,19,26,30,14,49,0,20,23,0,0
evm.TU.chromosome_7.2068,1,0,3,1,0,1,0,1,1,2,1,0,1,6,1,1,0,0,0,0
Met_801,0,0,1,0,0,1,0,0,14,0,0,0,1,0,0,3,0,0,0,0
evm.TU.chromosome_12.1335,5,0,55,19,2,18,21,38,17,26,3,11,23,9,3,3,7,5,19,0
evm.TU.chromosome_5.2179,461,0,736,313,23,231,508,591,150,397,412,270,482,414,323,49,387,304,60,49
evm.TU.chromosome_5.2178,205,0,90,100,25,21,119,155,40,179,45,106,189,186,67,31,151,145,17,29
evm.TU.chromosome_5.2177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_5.2176,237,0,802,231,0,153,272,363,122,354,186,150,304,181,90,43,186,214,125,16
evm.TU.chromosome_5.2175,142,0,73,11,0,18,61,32,0,0,114,34,15,112,153,19,65,74,11,0
evm.TU.chromosome_5.2174,108,0,450,328,30,155,168,470,396,294,225,139,374,212,281,68,232,215,174,16
evm.TU.chromosome_5.2173,0,0,0,27,0,4,0,37,0,0,3,0,0,21,47,8,0,20,0,0
evm.TU.chromosome_5.2172,19,0,5,8,2,23,0,3,0,5,9,14,37,4,16,14,7,45,0,0
evm.TU.chromosome_5.2171,28,0,10,43,0,0,21,32,7,48,4,12,0,53,15,0,16,24,0,0
evm.TU.chromosome_5.2170,22,0,4,38,2,13,2,23,0,52,3,52,8,15,13,1,39,37,0,11
evm.TU.chromosome_12.1336,2,0,1,4,0,0,0,28,1,3,2,2,1,1,0,0,6,1,0,0
evm.TU.chromosome_12.1331,30,0,76,0,0,31,49,41,0,17,42,35,45,37,35,0,8,6,0,0
evm.TU.chromosome_2.1945,1185,0,1847,324,15,347,833,1096,102,887,1294,529,957,1046,843,214,927,810,51,42
evm.TU.chromosome_12.1330,102,0,264,18,0,35,67,81,0,61,59,59,145,73,94,0,84,53,0,7
evm.TU.chromosome_12.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.1332,13,0,0,0,0,0,1,7,0,0,2,0,0,0,0,0,0,4,0,2
evm.TU.chromosome_3.1503,37,0,0,27,0,9,7,35,0,20,90,14,0,52,0,0,0,60,0,4
evm.TU.chromosome_4.657,10,0,11,0,0,2,4,15,2,11,1,1,2,9,3,2,5,2,0,0
evm.TU.chromosome_3.1502,81,0,131,17,0,75,99,170,0,134,92,38,120,175,167,5,231,327,0,0
evm.TU.chromosome_10.601_evm.TU.chromosome_10.602,0,0,26,0,0,0,17,4,93,0,0,69,0,0,25,27,69,0,0,0
evm.TU.chromosome_12.1195,5,0,1,6,0,0,76,9,25,0,9,0,0,0,0,0,0,0,0,1
evm.TU.chromosome_12.1194,4943,0,4977,2435,181,990,4719,3569,1467,5018,7351,1960,4031,6436,5818,952,3211,4348,659,474
evm.TU.chromosome_12.1197,297,0,535,177,0,258,230,1431,193,279,236,106,319,1961,786,61,285,183,44,30
evm.TU.chromosome_12.1196,303,0,498,76,15,84,201,299,46,252,277,205,327,297,203,11,264,143,30,35
evm.TU.chromosome_12.1191,233,0,389,157,0,62,146,257,52,142,99,173,172,161,175,129,239,331,30,7
evm.TU.chromosome_12.1190,687,0,157,42,38,16,303,430,14,131,786,176,44,492,27,69,226,372,63,0
evm.TU.chromosome_12.1193,28,0,39,0,0,14,16,29,0,43,13,18,18,26,31,0,35,12,0,0
evm.TU.chromosome_12.1192,911,0,1261,226,9,264,730,563,25,404,562,321,819,1013,599,114,672,557,69,69
evm.TU.chromosome_12.1199,771,0,3825,520,36,981,1738,2268,219,1392,1000,1209,3597,977,1075,166,1266,914,106,85
evm.TU.chromosome_12.1198,125,0,288,12,0,50,148,184,9,138,156,127,316,132,125,31,145,114,0,0
evm.TU.chromosome_9.967,0,0,0,0,0,11,3,0,9,0,0,4,0,5,0,0,0,0,0,0
evm.TU.chromosome_9.966,3,0,3,0,0,47,3,0,0,14,0,8,51,44,0,0,0,31,0,4
evm.TU.chromosome_9.965,2,0,14,12,2,15,39,27,6,40,9,31,11,82,26,1,4,42,0,0
evm.TU.chromosome_9.964,17,0,40,371,4,65,49,74,7,141,22,213,108,97,102,10,46,433,2,4
evm.TU.chromosome_9.963,163,0,230,12,5,67,125,84,5,94,52,54,84,138,58,16,90,70,8,7
evm.TU.chromosome_9.962,138,0,497,11,0,121,116,282,43,193,203,103,352,100,221,21,143,49,8,11
evm.TU.chromosome_9.961,101,0,142,143,0,42,147,258,46,150,145,139,229,110,111,23,121,120,0,17
evm.TU.chromosome_9.960,487,0,554,80,0,134,405,269,41,435,373,241,303,204,352,65,483,288,0,22
evm.TU.chromosome_5.464,87,0,314,142,0,86,209,382,80,141,149,192,329,118,179,33,224,116,35,13
evm.TU.chromosome_9.969,713,0,921,102,0,151,248,277,139,913,172,389,286,834,139,41,198,153,0,20
evm.TU.chromosome_9.968,384,0,249,28,0,121,343,170,8,312,84,115,250,405,78,0,86,262,6,0
evm.TU.chromosome_12.4019,0,0,0,0,0,0,0,0,0,2,2,0,5,0,0,0,1,0,0,0
evm.TU.chromosome_12.4018,129,0,164,5,0,83,136,89,14,137,67,72,161,164,45,6,74,66,0,0
evm.TU.chromosome_12.4013,327,0,369,58,0,107,155,477,39,419,271,93,194,535,206,92,271,249,21,20
evm.TU.chromosome_12.4012,0,0,4,4,0,0,38,4,319,0,0,2,0,0,17,0,0,0,0,0
evm.TU.chromosome_12.4011,12,0,24,0,0,4,17,8,0,0,35,0,10,6,20,0,4,12,0,0
evm.TU.chromosome_12.4010,4,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0
evm.TU.chromosome_12.4017,35342,0,50639,25053,1154,14367,29340,43760,25627,33166,33890,24581,41440,33236,30730,9215,26824,36299,5773,3855
evm.TU.chromosome_12.4016,310,0,674,447,48,185,166,544,56,511,396,290,603,368,392,45,532,337,36,42
evm.TU.chromosome_12.4015,0,0,3,1,0,2,8,0,0,6,2,6,6,3,1,0,3,2,3,0
evm.TU.chromosome_12.4014,0,0,2,25,0,6,2138,14,620,8,14,4,0,0,15,0,8,14,5,22
Ser_104,1,0,1,0,0,0,0,0,2,4,1,0,0,1,0,0,1,0,0,0
evm.TU.chromosome_5.465,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
evm.TU.chromosome_14.4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.3124,17,0,66,7,0,20,98,34,34,32,41,10,0,47,83,17,45,29,0,0
evm.TU.chromosome_10.3125,265,0,512,198,22,80,48,152,51,451,600,151,315,557,438,46,279,12,20,25
evm.TU.chromosome_10.3126,602,0,333,80,35,62,215,154,303,414,220,198,400,1047,824,47,527,230,87,75
evm.TU.chromosome_10.3127,610,0,239,11,5,209,121,105,82,247,162,199,113,510,145,12,282,65,22,120
evm.TU.chromosome_10.3120,1199,0,2711,603,40,526,1504,1276,158,1356,1379,624,1479,1142,961,245,1077,978,139,80
evm.TU.chromosome_10.3121,13,0,3,0,0,4,3,10,11,3,2,2,0,3,0,0,0,5,0,0
evm.TU.chromosome_10.3122,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.3123,580,0,723,80,0,201,804,470,99,419,286,259,443,845,355,71,451,536,28,32
evm.TU.chromosome_14.3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.3128,90,0,137,10,0,0,129,59,0,83,53,81,11,46,35,0,48,131,0,4
evm.TU.chromosome_10.3129,424,0,379,107,16,43,180,516,65,230,446,272,391,206,267,38,275,80,40,20
evm.TU.chromosome_4.1067,2278,0,1531,759,131,2234,1974,957,1160,1998,1044,1143,1112,3040,1880,220,1786,2341,179,226
evm.TU.chromosome_4.1066,107,0,116,15,0,56,121,119,0,54,163,78,123,98,114,12,70,137,0,7
evm.TU.chromosome_4.1065,145,0,133,62,0,18,66,115,4,84,134,75,79,183,154,15,139,88,21,12
evm.TU.chromosome_4.1064,1298,0,1512,351,46,552,1118,994,390,1141,869,689,670,1324,899,202,708,1423,91,67
evm.TU.chromosome_4.1063,294,0,526,125,33,575,340,312,247,261,153,138,121,562,196,35,195,375,38,38
evm.TU.chromosome_4.1062,0,0,0,0,0,4,49,23,12,43,60,6,81,70,29,0,39,48,0,0
evm.TU.chromosome_4.1061,0,0,0,0,0,0,0,0,145,0,0,0,191,0,0,0,0,0,0,0
evm.TU.chromosome_4.1060,115,0,89,16,0,13,61,76,32,52,69,24,23,15,45,0,31,51,0,0
evm.TU.chromosome_1.1446,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.1447,53,0,100,14,0,28,125,105,18,47,44,22,77,101,47,13,34,69,0,0
evm.TU.chromosome_1.1444,9,0,64,59,0,26,27,50,25,33,12,15,82,27,38,0,14,13,9,0
evm.TU.chromosome_1.1445,34,0,126,18,2,44,39,70,12,70,31,30,70,37,69,8,31,21,0,5
evm.TU.chromosome_1.1442,21,0,142,14,0,6,6,7,0,44,7,6,8,10,9,4,11,9,0,1
evm.TU.chromosome_1.1443,597,0,966,73,0,179,521,408,102,642,410,267,492,425,502,46,442,383,13,58
evm.TU.chromosome_4.1069,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.1068,5,0,25,19,0,0,3,46,0,5,7,21,24,14,10,6,0,5,0,1
evm.TU.chromosome_11.1334,30,0,152,112,0,59,72,48,17,45,57,85,104,45,58,16,55,71,0,0
evm.TU.chromosome_11.1335,115,0,415,12,0,79,218,198,8,165,123,112,217,94,122,40,153,122,8,0
evm.TU.chromosome_11.1336,22,0,0,8,0,0,19,7,0,55,26,13,15,0,31,0,0,10,0,3
evm.TU.chromosome_11.1337,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
evm.TU.chromosome_11.1330,79,0,171,61,12,5,145,88,45,86,101,78,114,124,79,26,159,113,0,0
evm.TU.chromosome_11.1331,95,0,194,96,0,51,279,207,35,116,319,127,172,239,101,46,144,102,4,21
evm.TU.chromosome_11.1332,15,0,0,13,0,0,13,30,0,12,22,5,0,8,13,0,0,7,0,0
evm.TU.chromosome_11.1333,98,0,186,62,15,38,177,182,17,125,136,53,121,94,103,12,127,118,11,2
evm.TU.chromosome_3.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_3.195,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,27,0,0
evm.TU.chromosome_3.196,0,0,4,0,2,2,11,5,7,4,0,0,2,1,3,4,0,0,0,0
Ser_4648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_11.1338,38,0,36,30,0,12,69,47,10,69,52,51,72,25,156,12,14,23,14,4
evm.TU.chromosome_11.1339,19,0,13,0,0,31,0,30,11,11,4,0,14,0,4,0,9,17,5,2
evm.TU.chromosome_3.192,12,0,10,21,0,7,11,34,9,15,12,32,0,27,3,3,4,3,0,0
evm.TU.chromosome_3.193,170,0,329,39,0,50,64,301,24,89,51,242,192,143,85,0,74,45,29,0
evm.TU.chromosome_12.1229,1,0,0,0,0,4,2,1,0,0,0,1,2,0,0,0,1,2,0,0
evm.TU.chromosome_12.1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
evm.TU.chromosome_13.3459,816,0,627,371,0,258,365,437,75,775,513,461,658,325,845,141,608,573,51,65
evm.TU.chromosome_13.3458,4,0,0,0,0,4,20,0,0,0,16,0,6,12,0,5,10,4,0,0
evm.TU.chromosome_13.3455,139,0,314,38,6,73,59,418,21,175,107,57,48,241,168,45,247,113,5,16
evm.TU.chromosome_13.3454,280,0,167,45,0,14,124,15,0,88,141,58,94,134,423,34,153,241,0,10
evm.TU.chromosome_13.3457,78,0,130,55,0,15,118,83,16,55,57,18,87,63,54,10,39,35,34,4
evm.TU.chromosome_13.3456,90,0,70,14,0,0,72,0,0,0,0,0,4,11,42,4,8,125,0,0
evm.TU.chromosome_13.3451,5107,0,2199,1121,65,190,3060,802,271,2450,1520,1308,2085,2992,3336,465,3798,2729,184,259
evm.TU.chromosome_13.3450,2276,0,776,783,59,105,894,325,119,1193,818,491,659,1483,1300,271,911,1198,91,83
evm.TU.chromosome_13.3453,793,0,413,113,0,42,367,154,17,411,319,238,419,562,550,105,520,330,21,49
evm.TU.chromosome_13.3452,0,0,7,0,0,0,0,13,0,0,0,0,7,2,0,0,0,0,0,0
evm.TU.chromosome_14.4914,12,0,58,15,0,7,0,28,0,6,9,0,28,62,0,0,6,2,0,0
evm.TU.chromosome_7.2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0
evm.TU.chromosome_7.2840,4,0,0,5,0,0,1,2,0,0,0,2,2,3,0,0,2,2,0,0
evm.TU.chromosome_7.2843,144,0,392,120,32,133,294,360,78,171,133,53,325,183,155,27,95,265,38,24
evm.TU.chromosome_7.2842,319,0,528,215,25,194,274,441,766,239,616,182,358,205,256,87,238,241,108,18
evm.TU.chromosome_7.2845,289,0,857,61,5,95,586,418,20,183,209,144,514,306,332,70,328,176,7,32
evm.TU.chromosome_7.2844,29,0,8,0,0,0,0,11,0,8,14,16,22,77,13,10,15,15,0,0
evm.TU.chromosome_7.2847,203,0,1042,165,0,262,427,690,51,264,306,284,743,278,292,58,272,308,24,22
evm.TU.chromosome_7.2846,177,0,214,12,0,36,188,55,36,128,57,57,138,101,143,14,91,87,0,13
evm.TU.chromosome_7.2849,10,0,75,0,0,4,0,43,5,0,0,0,3,5,4,0,0,0,0,5
evm.TU.chromosome_7.2848,161,0,421,69,10,131,99,260,94,265,220,267,126,124,87,46,349,197,24,18
evm.TU.chromosome_4.1353,13,0,77,0,0,36,22,46,0,28,0,32,86,24,40,0,28,0,0,0
evm.TU.chromosome_14.4915,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.1352,3,0,35,2,0,0,6,14,0,0,8,0,38,6,9,0,15,0,0,0
evm.TU.chromosome_12.2752,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.1355,0,0,14,30,0,103,0,12,0,9,4,7,22,0,62,0,35,0,0,0
evm.TU.chromosome_12.2750,0,0,9,0,0,9,0,3,7,0,2,0,0,0,0,2,0,0,0,0
evm.TU.chromosome_12.2751,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13,0,0,0,0
evm.TU.chromosome_12.2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_12.2757,2595,0,3241,1376,73,736,2655,2019,269,2977,2422,1590,2253,2299,2196,327,2341,1864,229,168
Ser_2522,0,0,1,0,0,0,0,0,3,0,1,0,0,1,4,0,2,0,2,0
evm.TU.chromosome_4.1354,0,0,3,19,0,52,0,0,0,11,0,1,0,0,34,0,10,0,0,0
evm.TU.chromosome_1.10,5,0,19,11,0,4,3,5,0,4,0,0,12,0,4,0,0,3,4,1
evm.TU.chromosome_1.11,1079,0,1452,493,31,357,1283,1326,106,750,2032,434,1437,1030,492,166,921,781,112,95
evm.TU.chromosome_1.12,0,0,4,1,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0
evm.TU.chromosome_1.13,92,0,168,26,0,14,67,90,25,47,189,44,132,77,72,13,87,32,0,9
evm.TU.chromosome_1.14,1768,0,2577,48,17,1483,1108,1430,131,1288,1193,660,2088,1225,1587,194,1374,858,23,108
evm.TU.chromosome_1.15,542,0,2217,73,0,287,628,902,93,913,520,420,623,776,593,136,592,577,60,98
evm.TU.chromosome_1.16,1,0,1,0,0,1,2,0,0,0,0,0,4,1,1,1,0,0,0,0
evm.TU.chromosome_1.17,38,0,260,0,0,19,32,62,0,33,18,24,27,133,18,16,28,36,0,0
evm.TU.chromosome_1.18,0,0,0,0,0,0,24,0,0,0,0,0,0,0,14,0,0,0,0,0
evm.TU.chromosome_1.19,21,0,47,38,4,21,25,82,0,39,35,9,15,117,27,3,11,6,24,0
evm.TU.chromosome_4.1356,13,0,85,0,0,27,36,46,0,26,14,14,70,40,24,0,52,6,0,0
evm.TU.chromosome_1.1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_1.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_14.2764,0,0,0,0,0,0,0,15,0,0,3,0,0,0,6,0,0,0,0,2
evm.TU.chromosome_10.1786,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.1787,154,0,23,241,16,15,198,59,32,209,484,42,77,136,81,57,111,201,29,28
evm.TU.chromosome_10.1784,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
evm.TU.chromosome_10.1785,3,0,6,0,0,0,9,1,0,27,0,0,6,4,6,0,0,4,0,0
evm.TU.chromosome_10.1782,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
evm.TU.chromosome_7.1579,3,0,11,2,0,0,1,1,1,1,9,1,0,1,0,0,0,0,0,0
evm.TU.chromosome_10.1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_10.1781,4,0,25,2,0,3,2,0,0,10,2,0,27,9,2,0,4,2,0,0
evm.TU.chromosome_7.1574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_4.259,2252,0,2628,1256,76,371,1909,1968,912,1947,2904,1306,1745,1715,1911,497,1987,1778,380,137
evm.TU.chromosome_7.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_7.1570,7,0,0,0,0,3,16,0,0,6,6,4,2,9,9,0,0,2,0,0
evm.TU.chromosome_10.1788,25,0,10,17,0,0,12,20,0,27,18,0,6,12,21,0,38,31,0,0
evm.TU.chromosome_7.1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
evm.TU.chromosome_13.2492,32,0,69,28,0,0,33,82,23,37,34,50,27,89,29,0,17,19,0,0
evm.TU.chromosome_13.2493,141,0,129,24,0,42,78,154,77,88,99,67,95,115,81,29,56,57,10,9
evm.TU.chromosome_13.2490,22,0,219,41,18,40,79,116,117,67,88,30,211,74,62,15,79,109,27,4
