DATAH,Record,Date,Time,INPUT2,CHK
DATA,581,2/28/21,1:11:00,219.94,47
DATA,582,2/28/21,1:12:00,220.05,36
DATA,583,2/28/21,1:13:00,220.01,28
DATA,584,2/28/21,1:14:00,220.05,37
DATA,585,2/28/21,1:15:00,219.55,54
DATA,586,2/28/21,1:16:00,220.06,47
DATA,587,2/28/21,1:17:00,219.93,57
DATA,588,2/28/21,1:18:00,219.96,65
DATA,589,2/28/21,1:19:00,219.91,65
DATA,590,2/28/21,1:20:00,219.78,39
DATA,591,2/28/21,1:21:00,219.87,44
DATA,592,2/28/21,1:22:00,219.45,43
DATA,593,2/28/21,1:23:00,218.25,44
DATA,594,2/28/21,1:24:00,218.06,39
DATA,595,2/28/21,1:25:00,217.28,47
DATA,596,2/28/21,1:26:00,216.63,50
DATA,597,2/28/21,1:27:00,215.69,51
DATA,598,2/28/21,1:28:00,215.06,47
DATA,599,2/28/21,1:29:00,214.29,56
DATA,600,2/28/21,1:30:00,213.56,33
DATA,601,2/28/21,1:31:00,212.9,26
DATA,602,2/28/21,1:32:00,212.28,31
DATA,603,2/28/21,1:33:00,211.52,32
DATA,604,2/28/21,1:34:00,211.17,29
DATA,605,2/28/21,1:35:00,210.23,30
DATA,606,2/28/21,1:36:00,209.42,44
DATA,607,2/28/21,1:37:00,208.97,58
DATA,608,2/28/21,1:38:00,207.86,51
DATA,609,2/28/21,1:39:00,207.25,49
DATA,610,2/28/21,1:40:00,206.66,39
DATA,611,2/28/21,1:41:00,205.83,33
DATA,612,2/28/21,1:42:00,204.9,35
DATA,613,2/28/21,1:43:00,204.21,34
DATA,614,2/28/21,1:44:00,203.4,39
DATA,615,2/28/21,1:45:00,202.86,44
DATA,616,2/28/21,1:46:00,202.01,36
DATA,617,2/28/21,1:47:00,201.19,49
DATA,618,2/28/21,1:48:00,200.7,40
DATA,619,2/28/21,1:49:00,199.77,69
DATA,620,2/28/21,1:50:00,198.1,42
DATA,621,2/28/21,1:51:00,198.2,48
DATA,622,2/28/21,1:52:00,197.61,48
DATA,623,2/28/21,1:53:00,196.81,54
DATA,624,2/28/21,1:54:00,195.97,65
DATA,625,2/28/21,1:55:00,195.23,41
DATA,626,2/28/21,1:56:00,194.38,50
DATA,627,2/28/21,1:57:00,193.62,51
DATA,628,2/28/21,1:58:00,192.98,64
DATA,629,2/28/21,1:59:00,191.9,51
DATA,630,2/28/21,2:00:00,191.43,29
DATA,631,2/28/21,2:01:00,190.59,42
DATA,632,2/28/21,2:02:00,189.56,43
DATA,633,2/28/21,2:03:00,188.92,47
DATA,634,2/28/21,2:04:00,188.2,41
DATA,635,2/28/21,2:05:00,187.31,47
DATA,636,2/28/21,2:06:00,186.6,44
DATA,637,2/28/21,2:07:00,185.92,53
DATA,638,2/28/21,2:08:00,184.98,63
DATA,639,2/28/21,2:09:00,184.22,46
DATA,640,2/28/21,2:10:00,183.49,41
DATA,641,2/28/21,2:11:00,182.66,44
DATA,642,2/28/21,2:12:00,181.88,51
DATA,643,2/28/21,2:13:00,180.84,42
DATA,644,2/28/21,2:14:00,180.11,37
DATA,645,2/28/21,2:15:00,179.44,56
DATA,646,2/28/21,2:16:00,178.47,54
DATA,647,2/28/21,2:17:00,177.66,59
DATA,648,2/28/21,2:18:00,176.75,63
DATA,649,2/28/21,2:19:00,175.95,60
DATA,650,2/28/21,2:20:00,175.31,36
DATA,651,2/28/21,2:21:00,174.28,46
DATA,652,2/28/21,2:22:00,173.39,52
DATA,653,2/28/21,2:23:00,172.61,42
DATA,654,2/28/21,2:24:00,171.73,49
DATA,655,2/28/21,2:25:00,171.01,45
DATA,656,2/28/21,2:26:00,170.07,46
DATA,657,2/28/21,2:27:00,169.14,57
DATA,658,2/28/21,2:28:00,168.46,65
DATA,659,2/28/21,2:29:00,167.28,69
DATA,660,2/28/21,2:30:00,166.63,36
DATA,661,2/28/21,2:31:00,165.88,47
DATA,662,2/28/21,2:32:00,164.85,48
DATA,663,2/28/21,2:33:00,164.16,38
DATA,664,2/28/21,2:34:00,163.27,44
DATA,665,2/28/21,2:35:00,162.14,44
DATA,666,2/28/21,2:36:00,161.67,55
DATA,667,2/28/21,2:37:00,160.53,45
DATA,668,2/28/21,2:38:00,159.67,63
DATA,669,2/28/21,2:39:00,158.75,66
DATA,670,2/28/21,2:40:00,157.48,43
DATA,671,2/28/21,2:41:00,156.18,44
DATA,672,2/28/21,2:42:00,156.11,42
DATA,673,2/28/21,2:43:00,155.04,48
DATA,674,2/28/21,2:44:00,154.28,48
DATA,675,2/28/21,2:45:00,153.27,51
DATA,676,2/28/21,2:46:00,152.19,56
DATA,677,2/28/21,2:47:00,151.5,46
DATA,678,2/28/21,2:48:00,150.61,52
DATA,679,2/28/21,2:49:00,149.6,64
DATA,680,2/28/21,2:50:00,148.9,53
DATA,681,2/28/21,2:51:00,147.95,53
DATA,682,2/28/21,2:52:00,146.96,57
DATA,683,2/28/21,2:53:00,146.08,55
DATA,684,2/28/21,2:54:00,145.12,45
DATA,685,2/28/21,2:55:00,144.02,48
DATA,686,2/28/21,2:56:00,143.31,54
DATA,687,2/28/21,2:57:00,142.27,63
DATA,688,2/28/21,2:58:00,141.38,60
DATA,689,2/28/21,2:59:00,140.48,65
DATA,690,2/28/21,3:00:00,139.45,51
DATA,691,2/28/21,3:01:00,138.62,45
DATA,692,2/28/21,3:02:00,137.67,54
DATA,693,2/28/21,3:03:00,136.82,55
DATA,694,2/28/21,3:04:00,135.78,64
DATA,695,2/28/21,3:05:00,134.86,40
DATA,696,2/28/21,3:06:00,133.74,41
DATA,697,2/28/21,3:07:00,132.91,44
DATA,698,2/28/21,3:08:00,131.72,38
DATA,699,2/28/21,3:09:00,130.93,44
DATA,700,2/28/21,3:10:00,129.88,34
DATA,701,2/28/21,3:11:00,128.84,34
DATA,702,2/28/21,3:12:00,128,18
DATA,703,2/28/21,3:13:00,127.12,25
DATA,704,2/28/21,3:14:00,126.22,30
DATA,705,2/28/21,3:15:00,125.4,25
DATA,706,2/28/21,3:16:00,124.02,27
DATA,707,2/28/21,3:17:00,123.28,38
DATA,708,2/28/21,3:18:00,122.25,39
DATA,709,2/28/21,3:19:00,121.07,34
DATA,710,2/28/21,3:20:00,120.17,21
DATA,711,2/28/21,3:21:00,119.33,32
DATA,712,2/28/21,3:22:00,118.26,29
DATA,713,2/28/21,3:23:00,117.15,31
DATA,714,2/28/21,3:24:00,115.96,43
DATA,715,2/28/21,3:25:00,115.15,38
DATA,716,2/28/21,3:26:00,114.11,29
DATA,717,2/28/21,3:27:00,113.38,42
DATA,718,2/28/21,3:28:00,112.17,43
DATA,719,2/28/21,3:29:00,110.84,41
DATA,720,2/28/21,3:30:00,110.08,24
DATA,721,2/28/21,3:31:00,108.84,40
DATA,722,2/28/21,3:32:00,108.21,27
DATA,723,2/28/21,3:33:00,105.57,37
DATA,724,2/28/21,3:34:00,105.75,42
DATA,725,2/28/21,3:35:00,104.73,43
DATA,726,2/28/21,3:36:00,104.14,34
DATA,727,2/28/21,3:37:00,102.73,42
DATA,728,2/28/21,3:38:00,100.95,49
DATA,729,2/28/21,3:39:00,100.7,29
DATA,730,2/28/21,3:40:00,99.643,39
DATA,731,2/28/21,3:41:00,98.698,52
DATA,732,2/28/21,3:42:00,97.539,50
DATA,733,2/28/21,3:43:00,96.769,50
DATA,734,2/28/21,3:44:00,95.456,47
DATA,735,2/28/21,3:45:00,94.355,49
DATA,736,2/28/21,3:46:00,93.464,45
DATA,737,2/28/21,3:47:00,92.278,52
DATA,738,2/28/21,3:48:00,91.428,53
DATA,739,2/28/21,3:49:00,90.411,48
DATA,740,2/28/21,3:50:00,89.071,36
DATA,741,2/28/21,3:51:00,88.04,36
DATA,742,2/28/21,3:52:00,87.138,48
DATA,743,2/28/21,3:53:00,86.037,41
DATA,744,2/28/21,3:54:00,84.661,47
DATA,745,2/28/21,3:55:00,83.928,43
DATA,746,2/28/21,3:56:00,82.764,59
DATA,747,2/28/21,3:57:00,81.431,44
DATA,748,2/28/21,3:58:00,80.718,56
DATA,749,2/28/21,3:59:00,79.575,70
DATA,750,2/28/21,4:00:00,78.218,36
DATA,751,2/28/21,4:01:00,77.014,34
DATA,752,2/28/21,4:02:00,75.903,44
DATA,753,2/28/21,4:03:00,74.872,53
DATA,754,2/28/21,4:04:00,73.406,41
DATA,755,2/28/21,4:05:00,72.018,43
DATA,756,2/28/21,4:06:00,71.213,44
DATA,757,2/28/21,4:07:00,69.963,59
DATA,758,2/28/21,4:08:00,68.61,52
DATA,759,2/28/21,4:09:00,67.434,60
DATA,760,2/28/21,4:10:00,66.575,52
DATA,761,2/28/21,4:11:00,65.013,34
DATA,762,2/28/21,4:12:00,63.862,49
DATA,763,2/28/21,4:13:00,63.018,46
DATA,764,2/28/21,4:14:00,61.678,43
DATA,765,2/28/21,4:15:00,60.274,39
DATA,766,2/28/21,4:16:00,59.422,47
DATA,767,2/28/21,4:17:00,58.152,51
DATA,768,2/28/21,4:18:00,57.029,49
DATA,769,2/28/21,4:19:00,56.114,48
DATA,770,2/28/21,4:20:00,54.697,49
DATA,771,2/28/21,4:21:00,53.566,38
DATA,772,2/28/21,4:22:00,52.442,35
DATA,773,2/28/21,4:23:00,50.909,46
DATA,774,2/28/21,4:24:00,49.866,61
DATA,775,2/28/21,4:25:00,48.641,47
DATA,776,2/28/21,4:26:00,47.289,59
DATA,777,2/28/21,4:27:00,46.29,55
DATA,778,2/28/21,4:28:00,44.936,56
DATA,779,2/28/21,4:29:00,43.922,54
DATA,780,2/28/21,4:30:00,42.661,40
DATA,781,2/28/21,4:31:00,41.292,44
DATA,782,2/28/21,4:32:00,40.287,43
DATA,783,2/28/21,4:33:00,38.788,61
DATA,784,2/28/21,4:34:00,37.858,63
DATA,785,2/28/21,4:35:00,36.612,46
DATA,786,2/28/21,4:36:00,35.137,52
DATA,787,2/28/21,4:37:00,34.122,49
DATA,788,2/28/21,4:38:00,32.946,66
DATA,789,2/28/21,4:39:00,31.397,61
DATA,790,2/28/21,4:40:00,30.504,37
DATA,791,2/28/21,4:41:00,29.15,47
DATA,792,2/28/21,4:42:00,27.962,52
DATA,793,2/28/21,4:43:00,27.032,45
DATA,794,2/28/21,4:44:00,25.811,53
DATA,795,2/28/21,4:45:00,24.636,61
DATA,796,2/28/21,4:46:00,23.501,47
DATA,797,2/28/21,4:47:00,22.291,57
DATA,798,2/28/21,4:48:00,21.442,59
DATA,799,2/28/21,4:49:00,20.262,45
DATA,800,2/28/21,4:50:00,18.814,33
DATA,801,2/28/21,4:51:00,18.034,32
DATA,802,2/28/21,4:52:00,16.661,32
DATA,803,2/28/21,4:53:00,15.249,38
DATA,804,2/28/21,4:54:00,14.411,32
DATA,805,2/28/21,4:55:00,13.189,48
DATA,806,2/28/21,4:56:00,11.782,41
DATA,807,2/28/21,4:57:00,11.267,44
DATA,808,2/28/21,4:58:00,10.208,43
DATA,809,2/28/21,4:59:00,9.8362,56
DATA,810,2/28/21,5:00:00,9.4363,35
DATA,811,2/28/21,5:01:00,9.0577,43
DATA,812,2/28/21,5:02:00,8.5166,45
DATA,813,2/28/21,5:03:00,8.1042,30
DATA,814,2/28/21,5:04:00,7.6909,51
DATA,815,2/28/21,5:05:00,7.3173,46
DATA,816,2/28/21,5:06:00,6.7835,49
DATA,817,2/28/21,5:07:00,6.3527,48
DATA,818,2/28/21,5:08:00,5.9671,58
DATA,819,2/28/21,5:09:00,5.5149,58
DATA,820,2/28/21,5:10:00,5.0922,30
DATA,821,2/28/21,5:11:00,4.6935,44
DATA,822,2/28/21,5:12:00,4.1502,34
DATA,823,2/28/21,5:13:00,3.8017,37
DATA,824,2/28/21,5:14:00,3.3677,49
DATA,825,2/28/21,5:15:00,2.8999,65
DATA,826,2/28/21,5:16:00,2.4837,57
DATA,827,2/28/21,5:17:00,1.9421,46
DATA,828,2/28/21,5:18:00,1.4867,59
DATA,829,2/28/21,5:19:00,1.0911,50
DATA,830,2/28/21,5:20:00,0.58899,103
DATA,831,2/28/21,5:21:00,0.16919,95
DATA,832,2/28/21,5:22:00,0.0012879,197
DATA,833,2/28/21,5:23:00,0.0015304,188
DATA,834,2/28/21,5:24:00,0.0014611,175
DATA,835,2/28/21,5:25:00,0.0014957,193
DATA,836,2/28/21,5:26:00,0.0015304,184
DATA,837,2/28/21,5:27:00,0.0017035,183
DATA,838,2/28/21,5:28:00,0.0013572,190
DATA,839,2/28/21,5:29:00,0.0015996,207
DATA,840,2/28/21,5:30:00,0.0011494,183
DATA,841,2/28/21,5:31:00,0.0014611,173
DATA,842,2/28/21,5:32:00,0.0011494,184
DATA,843,2/28/21,5:33:00,0.0013572,188
DATA,844,2/28/21,5:34:00,0.0011148,180
DATA,845,2/28/21,5:35:00,0.001184,184
DATA,846,2/28/21,5:36:00,0.0012879,202
DATA,847,2/28/21,5:37:00,0.0013572,198
DATA,848,2/28/21,5:38:00,0.0011494,195
DATA,849,2/28/21,5:39:00,0.0015304,194
DATA,850,2/28/21,5:40:00,0.0013226,182
DATA,851,2/28/21,5:41:00,0.0010455,179
DATA,852,2/28/21,5:42:00,0.0014611,181
DATA,853,2/28/21,5:43:00,0.0014611,186
DATA,854,2/28/21,5:44:00,0.0012533,192
DATA,855,2/28/21,5:45:00,0.0013918,196
DATA,856,2/28/21,5:46:00,0.0013572,197
DATA,857,2/28/21,5:47:00,0.0013918,206
DATA,858,2/28/21,5:48:00,0.0013226,194
DATA,859,2/28/21,5:49:00,0.0013572,203
DATA,860,2/28/21,5:50:00,0.0014957,197
DATA,861,2/28/21,5:51:00,0.0015996,206
DATA,862,2/28/21,5:52:00,0.0013226,186
DATA,863,2/28/21,5:53:00,0.001184,191
DATA,864,2/28/21,5:54:00,0.0012533,196
DATA,865,2/28/21,5:55:00,0.001565,195
DATA,866,2/28/21,5:56:00,0.0015304,196
DATA,867,2/28/21,5:57:00,0.0015996,218
DATA,868,2/28/21,5:58:00,0.0014611,205
DATA,869,2/28/21,5:59:00,0.0013918,201
DATA,870,2/28/21,6:00:00,0.0014957,187
DATA,871,2/28/21,6:01:00,0.0015996,196
DATA,872,2/28/21,6:02:00,0.0013918,184
DATA,873,2/28/21,6:03:00,0.0012879,194
DATA,874,2/28/21,6:04:00,0.0017035,188
DATA,875,2/28/21,6:05:00,0.0015996,198
DATA,876,2/28/21,6:06:00,0.0017382,193
DATA,877,2/28/21,6:07:00,0.0017728,202
DATA,878,2/28/21,6:08:00,0.0017382,203
DATA,879,2/28/21,6:09:00,0.0018421,194
DATA,880,2/28/21,6:10:00,0.001946,185
DATA,881,2/28/21,6:11:00,0.0017728,195
DATA,882,2/28/21,6:12:00,0.0021884,189
DATA,883,2/28/21,6:13:00,0.0016343,188
DATA,884,2/28/21,6:14:00,0.0018767,204
DATA,885,2/28/21,6:15:00,0.0019806,204
DATA,886,2/28/21,6:16:00,0.0017728,201
DATA,887,2/28/21,6:17:00,0.0019806,205
DATA,888,2/28/21,6:18:00,0.0019806,210
DATA,889,2/28/21,6:19:00,0.0019806,206
DATA,890,2/28/21,6:20:00,0.0025347,190
DATA,891,2/28/21,6:21:00,0.0025347,195
DATA,892,2/28/21,6:22:00,0.0019113,193
DATA,893,2/28/21,6:23:00,0.0018767,203
DATA,894,2/28/21,6:24:00,0.0021191,193
DATA,895,2/28/21,6:25:00,0.0021884,207
DATA,896,2/28/21,6:26:00,0.0023962,202
DATA,897,2/28/21,6:27:00,0.0021884,208
DATA,898,2/28/21,6:28:00,0.0021191,204
DATA,899,2/28/21,6:29:00,0.0023269,217
DATA,900,2/28/21,6:30:00,0.0023269,186
DATA,901,2/28/21,6:31:00,0.0025347,189
DATA,902,2/28/21,6:32:00,0.0022923,191
DATA,903,2/28/21,6:33:00,0.0025694,186
DATA,904,2/28/21,6:34:00,0.0023269,187
DATA,905,2/28/21,6:35:00,0.0023269,192
DATA,906,2/28/21,6:36:00,0.0023269,210
DATA,907,2/28/21,6:37:00,0.0027425,204
DATA,908,2/28/21,6:38:00,0.0025001,196
DATA,909,2/28/21,6:39:00,0.0026386,218
DATA,910,2/28/21,6:40:00,0.0027772,205
DATA,911,2/28/21,6:41:00,0.0026733,197
DATA,912,2/28/21,6:42:00,0.002604,193
DATA,913,2/28/21,6:43:00,0.0026386,211
DATA,914,2/28/21,6:44:00,0.0027425,202
DATA,915,2/28/21,6:45:00,0.0028464,211
DATA,916,2/28/21,6:46:00,0.0029157,215
DATA,917,2/28/21,6:47:00,0.0031581,205
DATA,918,2/28/21,6:48:00,0.0029503,211
DATA,919,2/28/21,6:49:00,0.0030542,211
DATA,920,2/28/21,6:50:00,0.0028464,217
DATA,921,2/28/21,6:51:00,0.0028811,200
DATA,922,2/28/21,6:52:00,0.0032274,203
DATA,923,2/28/21,6:53:00,0.0030889,218
DATA,924,2/28/21,6:54:00,0.0030889,213
DATA,925,2/28/21,6:55:00,0.0032274,208
DATA,926,2/28/21,6:56:00,0.0035391,216
DATA,927,2/28/21,6:57:00,0.0033313,213
DATA,928,2/28/21,6:58:00,0.0033659,222
DATA,929,2/28/21,6:59:00,0.003262,214
DATA,930,2/28/21,7:00:00,0.0035045,214
DATA,931,2/28/21,7:01:00,0.0034352,196
DATA,932,2/28/21,7:02:00,0.0030889,212
DATA,933,2/28/21,7:03:00,0.0036084,209
DATA,934,2/28/21,7:04:00,0.0032274,211
DATA,935,2/28/21,7:05:00,0.0035737,214
DATA,936,2/28/21,7:06:00,0.0035045,211
DATA,937,2/28/21,7:07:00,0.0031235,213
DATA,938,2/28/21,7:08:00,0.003643,202
DATA,939,2/28/21,7:09:00,0.0034006,204
DATA,940,2/28/21,7:10:00,0.0036084,208
DATA,941,2/28/21,7:11:00,0.0036776,211
DATA,942,2/28/21,7:12:00,0.0036084,199
DATA,943,2/28/21,7:13:00,2.8589,71
DATA,944,2/28/21,7:14:00,2.8428,68
DATA,945,2/28/21,7:15:00,2.8335,61
DATA,946,2/28/21,7:16:00,2.8262,65
DATA,947,2/28/21,7:17:00,2.8197,77
DATA,948,2/28/21,7:18:00,2.8148,69
DATA,949,2/28/21,7:19:00,2.81,61
DATA,950,2/28/21,7:20:00,2.8065,67
DATA,951,2/28/21,7:21:00,2.8022,56
DATA,952,2/28/21,7:22:00,2.799,65
DATA,953,2/28/21,7:23:00,2.7967,74
DATA,954,2/28/21,7:24:00,2.7929,77
DATA,955,2/28/21,7:25:00,2.7806,67
DATA,956,2/28/21,7:26:00,2.7874,77
DATA,957,2/28/21,7:27:00,2.7876,83
DATA,958,2/28/21,7:28:00,2.7852,82
DATA,959,2/28/21,7:29:00,2.7841,76
DATA,960,2/28/21,7:30:00,2.7816,74
DATA,961,2/28/21,7:31:00,2.7811,65
DATA,962,2/28/21,7:32:00,2.779,67
DATA,963,2/28/21,7:33:00,2.7792,74
DATA,964,2/28/21,7:34:00,2.7702,70
DATA,965,2/28/21,7:35:00,2.7683,82
DATA,966,2/28/21,7:36:00,2.7745,77
DATA,967,2/28/21,7:37:00,2.7732,78
DATA,968,2/28/21,7:38:00,2.7723,83
DATA,969,2/28/21,7:39:00,2.771,75
DATA,970,2/28/21,7:40:00,2.7709,79
DATA,971,2/28/21,7:41:00,2.7702,68
DATA,972,2/28/21,7:42:00,2.7699,88
DATA,973,2/28/21,7:43:00,2.7688,72
DATA,974,2/28/21,7:44:00,2.7683,72
DATA,975,2/28/21,7:45:00,2.7679,82
DATA,976,2/28/21,7:46:00,2.767,69
DATA,977,2/28/21,7:47:00,2.7671,75
DATA,978,2/28/21,7:48:00,2.7667,85
DATA,979,2/28/21,7:49:00,2.766,83
DATA,980,2/28/21,7:50:00,2.765,69
DATA,981,2/28/21,7:51:00,2.7656,70
DATA,982,2/28/21,7:52:00,2.7647,75
DATA,983,2/28/21,7:53:00,2.7646,70
DATA,984,2/28/21,7:54:00,2.7647,76
DATA,985,2/28/21,7:55:00,2.7648,82
DATA,986,2/28/21,7:56:00,2.7644,83
DATA,987,2/28/21,7:57:00,2.7635,79
DATA,988,2/28/21,7:58:00,2.7635,84
DATA,989,2/28/21,7:59:00,2.7638,91
DATA,990,2/28/21,8:00:00,2.7635,75
DATA,991,2/28/21,8:01:00,2.7635,66
DATA,992,2/28/21,8:02:00,2.7629,74
DATA,993,2/28/21,8:03:00,2.7627,77
DATA,994,2/28/21,8:04:00,2.7625,71
DATA,995,2/28/21,8:05:00,2.7628,79
DATA,996,2/28/21,8:06:00,2.7623,79
DATA,997,2/28/21,8:07:00,2.7623,73
DATA,998,2/28/21,8:08:00,2.7621,76
DATA,999,2/28/21,8:09:00,2.7625,85
DATA,1000,2/28/21,8:10:00,2.7614,61
DATA,1001,2/28/21,8:11:00,2.7611,45
DATA,1002,2/28/21,8:12:00,2.7618,57
DATA,1003,2/28/21,8:13:00,2.7615,59
DATA,1004,2/28/21,8:14:00,2.7628,59
DATA,1005,2/28/21,8:15:00,2.7628,63
DATA,1006,2/28/21,8:16:00,2.7517,65
DATA,1007,2/28/21,8:17:00,2.7586,76
DATA,1008,2/28/21,8:18:00,2.7616,57
DATA,1009,2/28/21,8:19:00,2.7613,59
DATA,1010,2/28/21,8:20:00,2.7614,56
DATA,1011,2/28/21,8:21:00,2.7615,44
DATA,1012,2/28/21,8:22:00,2.7616,50
DATA,1013,2/28/21,8:23:00,2.7608,55
DATA,1014,2/28/21,8:24:00,2.7615,58
DATA,1015,2/28/21,8:25:00,2.7614,53
DATA,1016,2/28/21,8:26:00,2.7612,56
DATA,1017,2/28/21,8:27:00,2.7613,62
DATA,1018,2/28/21,8:28:00,2.7611,56
DATA,1019,2/28/21,8:29:00,2.7608,67
DATA,1020,2/28/21,8:30:00,2.7615,61
DATA,1021,2/28/21,8:31:00,2.7613,54
DATA,1022,2/28/21,8:32:00,2.7611,48
DATA,1023,2/28/21,8:33:00,2.7604,55
DATA,1024,2/28/21,8:34:00,2.7616,63
DATA,1025,2/28/21,8:35:00,2.7611,54
DATA,1026,2/28/21,8:36:00,2.7613,61
DATA,1027,2/28/21,8:37:00,2.7615,68
DATA,1028,2/28/21,8:38:00,2.761,59
DATA,1029,2/28/21,8:39:00,2.7614,68
DATA,1030,2/28/21,8:40:00,2.7612,61
DATA,1031,2/28/21,8:41:00,2.7618,63
DATA,1032,2/28/21,8:42:00,2.761,51
DATA,1033,2/28/21,8:43:00,2.7614,60
DATA,1034,2/28/21,8:44:00,2.7613,64
DATA,1035,2/28/21,8:45:00,2.7615,62
DATA,1036,2/28/21,8:46:00,2.7613,65
DATA,1037,2/28/21,8:47:00,2.7616,73
DATA,1038,2/28/21,8:48:00,2.7616,77
DATA,1039,2/28/21,8:49:00,2.7615,72
DATA,1040,2/28/21,8:50:00,2.7614,67
DATA,1041,2/28/21,8:51:00,2.7616,65
DATA,1042,2/28/21,8:52:00,2.7618,45
DATA,1043,2/28/21,8:53:00,2.7613,45
DATA,1044,2/28/21,8:54:00,2.7619,56
DATA,1045,2/28/21,8:55:00,2.7618,60
DATA,1046,2/28/21,8:56:00,2.7618,55
DATA,1047,2/28/21,8:57:00,2.7618,60
DATA,1048,2/28/21,8:58:00,2.7593,67
DATA,1049,2/28/21,8:59:00,2.7623,57
DATA,1050,2/28/21,9:00:00,2.7616,55
DATA,1051,2/28/21,9:01:00,2.7622,43
DATA,1052,2/28/21,9:02:00,2.762,46
DATA,1053,2/28/21,9:03:00,2.7626,48
DATA,1054,2/28/21,9:04:00,2.7618,53
DATA,1055,2/28/21,9:05:00,2.7618,58
DATA,1056,2/28/21,9:06:00,2.7625,52
DATA,1057,2/28/21,9:07:00,2.7621,53
DATA,1058,2/28/21,9:08:00,2.7625,62
DATA,1059,2/28/21,9:09:00,2.762,62
DATA,1060,2/28/21,9:10:00,2.7628,57
DATA,1061,2/28/21,9:11:00,2.7624,49
DATA,1062,2/28/21,9:12:00,2.7626,55
DATA,1063,2/28/21,9:13:00,2.7632,48
DATA,1064,2/28/21,9:14:00,2.763,51
DATA,1065,2/28/21,9:15:00,2.7628,63
DATA,1066,2/28/21,9:16:00,2.7628,68
DATA,1067,2/28/21,9:17:00,2.7629,65
DATA,1068,2/28/21,9:18:00,2.7626,67
DATA,1069,2/28/21,9:19:00,2.7623,69
DATA,1070,2/28/21,9:20:00,2.7634,57
DATA,1071,2/28/21,9:21:00,2.763,49
DATA,1072,2/28/21,9:22:00,2.7626,59
DATA,1073,2/28/21,9:23:00,2.7632,61
DATA,1074,2/28/21,9:24:00,2.7632,57
DATA,1075,2/28/21,9:25:00,2.763,60
DATA,1076,2/28/21,9:26:00,2.7626,70
DATA,1077,2/28/21,9:27:00,2.7638,60
DATA,1078,2/28/21,9:28:00,2.7635,61
DATA,1079,2/28/21,9:29:00,2.7629,69
DATA,1080,2/28/21,9:30:00,2.7631,58
DATA,1081,2/28/21,9:31:00,2.7631,45
DATA,1082,2/28/21,9:32:00,2.7626,54
DATA,1083,2/28/21,9:33:00,2.7634,58
DATA,1084,2/28/21,9:34:00,2.7633,53
DATA,1085,2/28/21,9:35:00,2.7633,58
DATA,1086,2/28/21,9:36:00,2.7629,67
DATA,1087,2/28/21,9:37:00,2.7638,72
DATA,1088,2/28/21,9:38:00,2.763,59
DATA,1089,2/28/21,9:39:00,2.7628,71
DATA,1090,2/28/21,9:40:00,2.7627,66
DATA,1091,2/28/21,9:41:00,2.7631,48
DATA,1092,2/28/21,9:42:00,2.7634,56
DATA,1093,2/28/21,9:43:00,2.7623,59
DATA,1094,2/28/21,9:44:00,2.7634,65
DATA,1095,2/28/21,9:45:00,2.7532,58
DATA,1096,2/28/21,9:46:00,2.7633,65
DATA,1097,2/28/21,9:47:00,2.7633,70
DATA,1098,2/28/21,9:48:00,2.7621,63
DATA,1099,2/28/21,9:49:00,2.7632,70
DATA,1100,2/28/21,9:50:00,2.7627,61
DATA,1101,2/28/21,9:51:00,2.7633,45
DATA,1102,2/28/21,9:52:00,2.763,46
DATA,1103,2/28/21,9:53:00,2.7629,59
DATA,1104,2/28/21,9:54:00,2.762,55
DATA,1105,2/28/21,9:55:00,2.7646,59
DATA,1106,2/28/21,9:56:00,2.7631,58
DATA,1107,2/28/21,9:57:00,2.7633,65
DATA,1108,2/28/21,9:58:00,2.7631,59
DATA,1109,2/28/21,9:59:00,2.7632,65
DATA,1110,2/28/21,10:00:00,2.7635,63
DATA,1111,2/28/21,10:01:00,2.7633,43
DATA,1112,2/28/21,10:02:00,2.7635,32
DATA,1113,2/28/21,10:03:00,2.7627,38
DATA,1114,2/28/21,10:04:00,2.7635,42
DATA,1115,2/28/21,10:05:00,2.7647,41
DATA,1116,2/28/21,10:06:00,2.7631,39
DATA,1117,2/28/21,10:07:00,2.763,43
DATA,1118,2/28/21,10:08:00,2.7634,51
DATA,1119,2/28/21,10:09:00,2.7635,48
DATA,1120,2/28/21,10:10:00,2.7639,48
DATA,1121,2/28/21,10:11:00,2.7632,37
DATA,1122,2/28/21,10:12:00,2.7632,33
DATA,1123,2/28/21,10:13:00,2.7629,44
DATA,1124,2/28/21,10:14:00,2.7625,45
DATA,1125,2/28/21,10:15:00,2.7624,49
DATA,1126,2/28/21,10:16:00,2.7624,45
DATA,1127,2/28/21,10:17:00,2.7626,51
DATA,1128,2/28/21,10:18:00,2.7629,59
DATA,1129,2/28/21,10:19:00,2.762,46
DATA,1130,2/28/21,10:20:00,2.7426,46
DATA,1131,2/28/21,10:21:00,2.7631,40
DATA,1132,2/28/21,10:22:00,2.7625,48
DATA,1133,2/28/21,10:23:00,2.7618,46
DATA,1134,2/28/21,10:24:00,2.7538,52
DATA,1135,2/28/21,10:25:00,2.7627,55
DATA,1136,2/28/21,10:26:00,2.7627,51
DATA,1137,2/28/21,10:27:00,2.7614,52
DATA,1138,2/28/21,10:28:00,2.7622,56
DATA,1139,2/28/21,10:29:00,2.7626,65
