
Model:	LI-1500 Light Sensor Logger	
Config:	193	
Session Remark:	 	
Software Version:	1.1.1	
Timestamp:	20210227 15:29:06	
DATAH	Record	Date	Time	INPUT2	CHK	
DATA	0000460	2021-02-27	23:10:03.326	219.80	 35
DATA	0000461	2021-02-27	23:11:03.329	219.71	 40
DATA	0000462	2021-02-27	23:12:03.332	219.71	 36
DATA	0000463	2021-02-27	23:13:03.335	219.72	 42
DATA	0000464	2021-02-27	23:14:03.337	219.74	 48
DATA	0000465	2021-02-27	23:15:03.340	219.57	 45
DATA	0000466	2021-02-27	23:16:03.343	219.68	 52
DATA	0000467	2021-02-27	23:17:03.346	219.70	 50
DATA	0000468	2021-02-27	23:18:03.349	219.67	 61
DATA	0000469	2021-02-27	23:19:03.352	219.69	 59
DATA	0000470	2021-02-27	23:20:03.355	219.66	 43
DATA	0000471	2021-02-27	23:21:03.358	219.75	 48
DATA	0000472	2021-02-27	23:22:03.360	219.71	 39
DATA	0000473	2021-02-27	23:23:03.363	219.68	 50
DATA	0000474	2021-02-27	23:24:03.366	219.71	 49
DATA	0000475	2021-02-27	23:25:03.369	219.71	 54
DATA	0000476	2021-02-27	23:26:03.372	219.69	 57
DATA	0000477	2021-02-27	23:27:03.375	219.65	 58
DATA	0000478	2021-02-27	23:28:03.378	219.86	 66
DATA	0000479	2021-02-27	23:29:03.381	219.65	 59
DATA	0000480	2021-02-27	23:30:03.383	219.75	 46
DATA	0000481	2021-02-27	23:31:03.386	219.68	 53
DATA	0000482	2021-02-27	23:32:03.389	219.69	 59
DATA	0000483	2021-02-27	23:33:03.392	219.77	 54
DATA	0000484	2021-02-27	23:34:03.395	219.61	 52
DATA	0000485	2021-02-27	23:35:03.398	219.63	 59
DATA	0000486	2021-02-27	23:36:03.401	219.68	 51
DATA	0000487	2021-02-27	23:37:03.404	219.68	 56
DATA	0000488	2021-02-27	23:38:03.406	219.74	 57
DATA	0000489	2021-02-27	23:39:03.409	219.85	 64
DATA	0000490	2021-02-27	23:40:03.412	219.70	 36
DATA	0000491	2021-02-27	23:41:03.415	219.67	 47
DATA	0000492	2021-02-27	23:42:03.418	219.56	 50
DATA	0000493	2021-02-27	23:43:03.421	219.61	 42
DATA	0000494	2021-02-27	23:44:03.424	219.70	 47
DATA	0000495	2021-02-27	23:45:03.427	219.70	 52
DATA	0000496	2021-02-27	23:46:03.429	219.73	 59
DATA	0000497	2021-02-27	23:47:03.432	219.74	 56
DATA	0000498	2021-02-27	23:48:03.435	219.67	 63
DATA	0000499	2021-02-27	23:49:03.438	219.84	 67
DATA	0000500	2021-02-27	23:50:03.441	219.80	 32
DATA	0000501	2021-02-27	23:51:03.444	219.80	 37
DATA	0000502	2021-02-27	23:52:03.447	219.84	 46
DATA	0000503	2021-02-27	23:53:03.450	219.90	 39
DATA	0000504	2021-02-27	23:54:03.453	219.91	 45
DATA	0000505	2021-02-27	23:55:03.455	219.92	 50
DATA	0000506	2021-02-27	23:56:03.458	219.96	 59
DATA	0000507	2021-02-27	23:57:03.461	219.92	 51
DATA	0000508	2021-02-27	23:58:03.464	219.94	 58
DATA	0000509	2021-02-27	23:59:03.467	220.02	 44
DATA	0000510	2021-02-28	00:00:03.470	219.90	 27
DATA	0000511	2021-02-28	00:01:03.473	219.94	 36
DATA	0000512	2021-02-28	00:02:03.476	219.97	 44
DATA	0000513	2021-02-28	00:03:03.478	220.01	 25
DATA	0000514	2021-02-28	00:04:03.481	219.98	 45
DATA	0000515	2021-02-28	00:00:00.484	220.03	 20
DATA	0000516	2021-02-28	00:06:03.487	219.90	 47
DATA	0000517	2021-02-28	00:07:03.490	219.91	 44
DATA	0000518	2021-02-28	00:08:03.493	219.95	 53
DATA	0000519	2021-02-28	00:09:03.496	219.90	 53
DATA	0000520	2021-02-28	00:10:03.499	219.96	 46
DATA	0000521	2021-02-28	00:11:03.501	219.93	 29
DATA	0000522	2021-02-28	00:12:03.504	219.97	 38
DATA	0000523	2021-02-28	00:13:03.507	219.92	 38
DATA	0000524	2021-02-28	00:14:03.510	219.93	 35
DATA	0000525	2021-02-28	00:15:03.513	219.89	 45
DATA	0000526	2021-02-28	00:16:03.516	219.92	 44
DATA	0000527	2021-02-28	00:17:03.519	220.04	 34
DATA	0000528	2021-02-28	00:18:03.522	219.93	 46
DATA	0000529	2021-02-28	00:19:03.524	219.90	 47
DATA	0000530	2021-02-28	00:20:03.527	220.02	 19
DATA	0000531	2021-02-28	00:21:03.530	219.75	 33
DATA	0000532	2021-02-28	00:22:03.533	219.95	 40
DATA	0000533	2021-02-28	00:23:03.536	219.95	 45
DATA	0000534	2021-02-28	00:24:03.539	219.81	 45
DATA	0000535	2021-02-28	00:25:03.542	220.01	 25
DATA	0000536	2021-02-28	00:26:03.545	219.97	 53
DATA	0000537	2021-02-28	00:27:03.547	220.02	 35
DATA	0000538	2021-02-28	00:28:03.550	219.98	 54
DATA	0000539	2021-02-28	00:29:03.553	219.92	 53
DATA	0000540	2021-02-28	00:30:03.556	219.93	 41
DATA	0000541	2021-02-28	00:31:03.559	219.73	 44
DATA	0000542	2021-02-28	00:32:03.562	219.98	 47
DATA	0000543	2021-02-28	00:33:03.565	220.03	 30
DATA	0000544	2021-02-28	00:34:02.568	220.05	 36
DATA	0000545	2021-02-28	00:35:02.570	220.04	 30
DATA	0000546	2021-02-28	00:36:02.573	219.98	 56
DATA	0000547	2021-02-28	00:37:02.576	220.03	 39
DATA	0000548	2021-02-28	00:38:02.579	220.02	 43
DATA	0000549	2021-02-28	00:39:02.582	220.09	 46
DATA	0000550	2021-02-28	00:40:02.585	219.97	 48
DATA	0000551	2021-02-28	00:41:02.588	219.99	 55
DATA	0000552	2021-02-28	00:42:02.591	220.02	 27
DATA	0000553	2021-02-28	00:43:02.593	220.06	 35
DATA	0000554	2021-02-28	00:44:02.596	219.99	 60
DATA	0000555	2021-02-28	00:45:02.599	220.05	 44
DATA	0000556	2021-02-28	00:46:02.602	220.00	 26
DATA	0000557	2021-02-28	00:47:02.605	219.95	 53
DATA	0000558	2021-02-28	00:48:02.608	219.99	 62
DATA	0000559	2021-02-28	00:49:02.611	220.05	 37
DATA	0000560	2021-02-28	00:50:02.614	219.99	 45
DATA	0000561	2021-02-28	00:51:02.616	220.05	 28
DATA	0000562	2021-02-28	00:52:02.619	219.98	 53
DATA	0000563	2021-02-28	00:53:02.622	220.03	 27
DATA	0000564	2021-02-28	00:54:02.625	220.08	 37
DATA	0000565	2021-02-28	00:55:02.628	220.10	 35
DATA	0000566	2021-02-28	00:56:02.631	220.08	 38
DATA	0000567	2021-02-28	00:57:02.634	220.02	 37
DATA	0000568	2021-02-28	00:58:02.637	220.01	 41
DATA	0000569	2021-02-28	00:59:02.639	220.02	 46
DATA	0000570	2021-02-28	01:00:02.642	220.13	 21
DATA	0000571	2021-02-28	01:01:02.645	219.93	 42
DATA	0000572	2021-02-28	01:02:02.648	220.11	 29
DATA	0000573	2021-02-28	01:03:02.651	220.00	 23
DATA	0000574	2021-02-28	01:04:02.654	219.76	 49
DATA	0000575	2021-02-28	01:05:02.657	219.99	 59
DATA	0000576	2021-02-28	01:06:02.660	215.76	 46
DATA	0000577	2021-02-28	01:07:02.662	219.95	 55
DATA	0000578	2021-02-28	01:08:02.665	219.93	 58
DATA	0000579	2021-02-28	01:09:02.668	220.00	 43
DATA	0000580	2021-02-28	01:10:02.671	220.07	 28
DATA	0000581	2021-02-28	01:11:02.674	219.94	 47
DATA	0000582	2021-02-28	01:12:02.677	220.05	 36
DATA	0000583	2021-02-28	01:13:02.680	220.01	 28
DATA	0000584	2021-02-28	01:14:02.683	220.05	 37
DATA	0000585	2021-02-28	01:15:02.685	219.55	 54
DATA	0000586	2021-02-28	01:16:02.688	220.06	 47
DATA	0000587	2021-02-28	01:17:02.691	219.93	 57
DATA	0000588	2021-02-28	01:18:02.694	219.96	 65
DATA	0000589	2021-02-28	01:19:02.697	219.91	 65
DATA	0000590	2021-02-28	01:20:02.700	219.78	 39
DATA	0000591	2021-02-28	01:21:02.703	219.87	 44
DATA	0000592	2021-02-28	01:22:02.706	219.45	 43
DATA	0000593	2021-02-28	01:23:02.708	218.25	 44
DATA	0000594	2021-02-28	01:24:02.711	218.06	 39
DATA	0000595	2021-02-28	01:25:02.714	217.28	 47
DATA	0000596	2021-02-28	01:26:02.717	216.63	 50
DATA	0000597	2021-02-28	01:27:02.720	215.69	 51
DATA	0000598	2021-02-28	01:28:02.723	215.06	 47
DATA	0000599	2021-02-28	01:29:02.726	214.29	 56
DATA	0000600	2021-02-28	01:30:02.729	213.56	 33
DATA	0000601	2021-02-28	01:31:02.732	212.90	 26
DATA	0000602	2021-02-28	01:32:02.734	212.28	 31
DATA	0000603	2021-02-28	01:33:02.737	211.52	 32
DATA	0000604	2021-02-28	01:34:02.740	211.17	 29
DATA	0000605	2021-02-28	01:35:02.743	210.23	 30
DATA	0000606	2021-02-28	01:36:02.746	209.42	 44
DATA	0000607	2021-02-28	01:37:02.749	208.97	 58
DATA	0000608	2021-02-28	01:38:02.752	207.86	 51
DATA	0000609	2021-02-28	01:39:02.755	207.25	 49
DATA	0000610	2021-02-28	01:40:02.757	206.66	 39
DATA	0000611	2021-02-28	01:41:02.760	205.83	 33
DATA	0000612	2021-02-28	01:42:02.763	204.90	 35
DATA	0000613	2021-02-28	01:43:02.766	204.21	 34
DATA	0000614	2021-02-28	01:44:02.769	203.40	 39
DATA	0000615	2021-02-28	01:45:02.772	202.86	 44
DATA	0000616	2021-02-28	01:46:02.775	202.01	 36
DATA	0000617	2021-02-28	01:47:02.778	201.19	 49
DATA	0000618	2021-02-28	01:48:02.780	200.70	 40
DATA	0000619	2021-02-28	01:49:02.783	199.77	 69
DATA	0000620	2021-02-28	01:50:02.786	198.10	 42
DATA	0000621	2021-02-28	01:51:02.789	198.20	 48
DATA	0000622	2021-02-28	01:52:02.792	197.61	 48
DATA	0000623	2021-02-28	01:53:02.795	196.81	 54
DATA	0000624	2021-02-28	01:54:02.798	195.97	 65
DATA	0000625	2021-02-28	01:55:02.801	195.23	 41
DATA	0000626	2021-02-28	01:56:02.803	194.38	 50
DATA	0000627	2021-02-28	01:57:02.806	193.62	 51
DATA	0000628	2021-02-28	01:58:02.809	192.98	 64
DATA	0000629	2021-02-28	01:59:02.812	191.90	 51
DATA	0000630	2021-02-28	00:00:02.815	191.43	 29
DATA	0000631	2021-02-28	02:01:02.818	190.59	 42
DATA	0000632	2021-02-28	02:02:02.821	189.56	 43
DATA	0000633	2021-02-28	02:03:02.824	188.92	 47
DATA	0000634	2021-02-28	02:04:01.826	188.20	 41
DATA	0000635	2021-02-28	02:05:01.829	187.31	 47
DATA	0000636	2021-02-28	02:06:01.832	186.60	 44
DATA	0000637	2021-02-28	02:07:01.835	185.92	 53
DATA	0000638	2021-02-28	02:08:01.838	184.98	 63
DATA	0000639	2021-02-28	02:09:01.841	184.22	 46
DATA	0000640	2021-02-28	02:10:01.844	183.49	 41
DATA	0000641	2021-02-28	02:11:01.847	182.66	 44
DATA	0000642	2021-02-28	02:12:01.849	181.88	 51
DATA	0000643	2021-02-28	02:13:01.852	180.84	 42
DATA	0000644	2021-02-28	02:14:01.855	180.11	 37
DATA	0000645	2021-02-28	02:15:01.858	179.44	 56
DATA	0000646	2021-02-28	02:16:01.861	178.47	 54
DATA	0000647	2021-02-28	02:17:01.864	177.66	 59
DATA	0000648	2021-02-28	02:18:01.867	176.75	 63
DATA	0000649	2021-02-28	02:19:01.870	175.95	 60
DATA	0000650	2021-02-28	02:20:01.872	175.31	 36
DATA	0000651	2021-02-28	02:21:01.875	174.28	 46
DATA	0000652	2021-02-28	02:22:01.878	173.39	 52
DATA	0000653	2021-02-28	02:23:01.881	172.61	 42
DATA	0000654	2021-02-28	02:24:01.884	171.73	 49
DATA	0000655	2021-02-28	02:25:01.887	171.01	 45
DATA	0000656	2021-02-28	02:26:01.890	170.07	 46
DATA	0000657	2021-02-28	02:27:01.893	169.14	 57
DATA	0000658	2021-02-28	02:28:01.895	168.46	 65
DATA	0000659	2021-02-28	02:29:01.898	167.28	 69
DATA	0000660	2021-02-28	02:30:01.901	166.63	 36
DATA	0000661	2021-02-28	02:31:01.904	165.88	 47
DATA	0000662	2021-02-28	02:32:01.907	164.85	 48
DATA	0000663	2021-02-28	02:33:01.910	164.16	 38
DATA	0000664	2021-02-28	02:34:01.913	163.27	 44
DATA	0000665	2021-02-28	02:35:01.916	162.14	 44
DATA	0000666	2021-02-28	02:36:01.918	161.67	 55
DATA	0000667	2021-02-28	02:37:01.921	160.53	 45
DATA	0000668	2021-02-28	02:38:01.924	159.67	 63
DATA	0000669	2021-02-28	02:39:01.927	158.75	 66
DATA	0000670	2021-02-28	02:40:01.930	157.48	 43
DATA	0000671	2021-02-28	02:41:01.933	156.18	 44
DATA	0000672	2021-02-28	02:42:01.936	156.11	 42
DATA	0000673	2021-02-28	02:43:01.939	155.04	 48
DATA	0000674	2021-02-28	02:44:01.941	154.28	 48
DATA	0000675	2021-02-28	02:45:01.944	153.27	 51
DATA	0000676	2021-02-28	02:46:01.947	152.19	 56
DATA	0000677	2021-02-28	02:47:01.950	151.50	 46
DATA	0000678	2021-02-28	02:48:01.953	150.61	 52
DATA	0000679	2021-02-28	02:49:01.956	149.60	 64
DATA	0000680	2021-02-28	02:50:01.959	148.90	 53
DATA	0000681	2021-02-28	02:51:01.962	147.95	 53
DATA	0000682	2021-02-28	02:52:01.964	146.96	 57
DATA	0000683	2021-02-28	02:53:01.967	146.08	 55
DATA	0000684	2021-02-28	02:54:01.970	145.12	 45
DATA	0000685	2021-02-28	02:55:01.973	144.02	 48
DATA	0000686	2021-02-28	02:56:01.976	143.31	 54
DATA	0000687	2021-02-28	02:57:01.979	142.27	 63
DATA	0000688	2021-02-28	02:58:01.982	141.38	 60
DATA	0000689	2021-02-28	02:59:01.985	140.48	 65
DATA	0000690	2021-02-28	03:00:01.987	139.45	 51
DATA	0000691	2021-02-28	03:01:01.990	138.62	 45
DATA	0000692	2021-02-28	03:02:01.993	137.67	 54
DATA	0000693	2021-02-28	03:03:01.996	136.82	 55
DATA	0000694	2021-02-28	03:04:01.999	135.78	 64
DATA	0000695	2021-02-28	03:05:02.002	134.86	 40
DATA	0000696	2021-02-28	03:06:02.005	133.74	 41
DATA	0000697	2021-02-28	03:07:02.008	132.91	 44
DATA	0000698	2021-02-28	03:08:02.011	131.72	 38
DATA	0000699	2021-02-28	03:09:02.013	130.93	 44
DATA	0000700	2021-02-28	03:10:02.016	129.88	 34
DATA	0000701	2021-02-28	03:11:02.019	128.84	 34
DATA	0000702	2021-02-28	03:12:02.022	128.00	 18
DATA	0000703	2021-02-28	03:13:02.025	127.12	 25
DATA	0000704	2021-02-28	03:14:02.028	126.22	 30
DATA	0000705	2021-02-28	03:15:02.031	125.40	 25
DATA	0000706	2021-02-28	03:16:02.034	124.02	 27
DATA	0000707	2021-02-28	03:17:02.036	123.28	 38
DATA	0000708	2021-02-28	03:18:02.039	122.25	 39
DATA	0000709	2021-02-28	03:19:02.042	121.07	 34
DATA	0000710	2021-02-28	03:20:02.045	120.17	 21
DATA	0000711	2021-02-28	03:21:02.048	119.33	 32
DATA	0000712	2021-02-28	03:22:02.051	118.26	 29
DATA	0000713	2021-02-28	03:23:02.054	117.15	 31
DATA	0000714	2021-02-28	03:24:02.057	115.96	 43
DATA	0000715	2021-02-28	03:25:02.059	115.15	 38
DATA	0000716	2021-02-28	03:26:02.062	114.11	 29
DATA	0000717	2021-02-28	03:27:02.065	113.38	 42
DATA	0000718	2021-02-28	03:28:02.068	112.17	 43
DATA	0000719	2021-02-28	03:29:02.071	110.84	 41
DATA	0000720	2021-02-28	03:30:02.074	110.08	 24
DATA	0000721	2021-02-28	03:31:02.077	108.84	 40
DATA	0000722	2021-02-28	03:32:02.080	108.21	 27
DATA	0000723	2021-02-28	03:33:02.082	105.57	 37
DATA	0000724	2021-02-28	03:34:02.085	105.75	 42
DATA	0000725	2021-02-28	03:35:01.088	104.73	 43
DATA	0000726	2021-02-28	03:36:01.091	104.14	 34
DATA	0000727	2021-02-28	03:37:01.094	102.73	 42
DATA	0000728	2021-02-28	03:38:01.097	100.95	 49
DATA	0000729	2021-02-28	03:39:01.100	100.70	 29
DATA	0000730	2021-02-28	03:40:01.103	99.643	 39
DATA	0000731	2021-02-28	03:41:01.105	98.698	 52
DATA	0000732	2021-02-28	03:42:01.108	97.539	 50
DATA	0000733	2021-02-28	03:43:01.111	96.769	 50
DATA	0000734	2021-02-28	03:44:01.114	95.456	 47
DATA	0000735	2021-02-28	03:45:01.117	94.355	 49
DATA	0000736	2021-02-28	03:46:01.120	93.464	 45
DATA	0000737	2021-02-28	03:47:01.123	92.278	 52
DATA	0000738	2021-02-28	03:48:01.126	91.428	 53
DATA	0000739	2021-02-28	03:49:01.128	90.411	 48
DATA	0000740	2021-02-28	03:50:01.131	89.071	 36
DATA	0000741	2021-02-28	03:51:01.134	88.040	 36
DATA	0000742	2021-02-28	03:52:01.137	87.138	 48
DATA	0000743	2021-02-28	03:53:01.140	86.037	 41
DATA	0000744	2021-02-28	03:54:01.143	84.661	 47
DATA	0000745	2021-02-28	00:00:00.146	83.928	 43
DATA	0000746	2021-02-28	03:56:01.149	82.764	 59
DATA	0000747	2021-02-28	03:57:01.151	81.431	 44
DATA	0000748	2021-02-28	03:58:01.154	80.718	 56
DATA	0000749	2021-02-28	03:59:01.157	79.575	 70
DATA	0000750	2021-02-28	04:00:01.160	78.218	 36
DATA	0000751	2021-02-28	04:01:01.163	77.014	 34
DATA	0000752	2021-02-28	04:02:01.166	75.903	 44
DATA	0000753	2021-02-28	04:03:01.169	74.872	 53
DATA	0000754	2021-02-28	04:04:01.172	73.406	 41
DATA	0000755	2021-02-28	04:05:01.174	72.018	 43
DATA	0000756	2021-02-28	04:06:01.177	71.213	 44
DATA	0000757	2021-02-28	04:07:01.180	69.963	 59
DATA	0000758	2021-02-28	04:08:01.183	68.610	 52
DATA	0000759	2021-02-28	04:09:01.186	67.434	 60
DATA	0000760	2021-02-28	04:10:01.189	66.575	 52
DATA	0000761	2021-02-28	04:11:01.192	65.013	 34
DATA	0000762	2021-02-28	04:12:01.195	63.862	 49
DATA	0000763	2021-02-28	04:13:01.197	63.018	 46
DATA	0000764	2021-02-28	04:14:01.200	61.678	 43
DATA	0000765	2021-02-28	04:15:01.203	60.274	 39
DATA	0000766	2021-02-28	04:16:01.206	59.422	 47
DATA	0000767	2021-02-28	04:17:01.209	58.152	 51
DATA	0000768	2021-02-28	04:18:01.212	57.029	 49
DATA	0000769	2021-02-28	04:19:01.215	56.114	 48
DATA	0000770	2021-02-28	04:20:01.218	54.697	 49
DATA	0000771	2021-02-28	04:21:01.220	53.566	 38
DATA	0000772	2021-02-28	04:22:01.223	52.442	 35
DATA	0000773	2021-02-28	04:23:01.226	50.909	 46
DATA	0000774	2021-02-28	04:24:01.229	49.866	 61
DATA	0000775	2021-02-28	04:25:01.232	48.641	 47
DATA	0000776	2021-02-28	04:26:01.235	47.289	 59
DATA	0000777	2021-02-28	04:27:01.238	46.290	 55
DATA	0000778	2021-02-28	04:28:01.241	44.936	 56
DATA	0000779	2021-02-28	04:29:01.243	43.922	 54
DATA	0000780	2021-02-28	04:30:01.246	42.661	 40
DATA	0000781	2021-02-28	04:31:01.249	41.292	 44
DATA	0000782	2021-02-28	04:32:01.252	40.287	 43
DATA	0000783	2021-02-28	04:33:01.255	38.788	 61
DATA	0000784	2021-02-28	04:34:01.258	37.858	 63
DATA	0000785	2021-02-28	04:35:01.261	36.612	 46
DATA	0000786	2021-02-28	04:36:01.264	35.137	 52
DATA	0000787	2021-02-28	04:37:01.266	34.122	 49
DATA	0000788	2021-02-28	04:38:01.269	32.946	 66
DATA	0000789	2021-02-28	04:39:01.272	31.397	 61
DATA	0000790	2021-02-28	04:40:01.275	30.504	 37
DATA	0000791	2021-02-28	04:41:01.278	29.150	 47
DATA	0000792	2021-02-28	04:42:01.281	27.962	 52
DATA	0000793	2021-02-28	04:43:01.284	27.032	 45
DATA	0000794	2021-02-28	04:44:01.287	25.811	 53
DATA	0000795	2021-02-28	04:45:01.289	24.636	 61
DATA	0000796	2021-02-28	04:46:01.292	23.501	 47
DATA	0000797	2021-02-28	04:47:01.295	22.291	 57
DATA	0000798	2021-02-28	04:48:01.298	21.442	 59
DATA	0000799	2021-02-28	04:49:01.301	20.262	 45
DATA	0000800	2021-02-28	04:50:01.304	18.814	 33
DATA	0000801	2021-02-28	04:51:01.307	18.034	 32
DATA	0000802	2021-02-28	04:52:01.310	16.661	 32
DATA	0000803	2021-02-28	04:53:01.313	15.249	 38
DATA	0000804	2021-02-28	04:54:01.315	14.411	 32
DATA	0000805	2021-02-28	04:55:01.318	13.189	 48
DATA	0000806	2021-02-28	04:56:01.321	11.782	 41
DATA	0000807	2021-02-28	04:57:01.324	11.267	 44
DATA	0000808	2021-02-28	04:58:01.327	10.208	 43
DATA	0000809	2021-02-28	04:59:01.330	9.8362	 56
DATA	0000810	2021-02-28	05:00:01.333	9.4363	 35
DATA	0000811	2021-02-28	05:01:01.336	9.0577	 43
DATA	0000812	2021-02-28	05:02:01.338	8.5166	 45
DATA	0000813	2021-02-28	05:03:01.341	8.1042	 30
DATA	0000814	2021-02-28	05:04:01.344	7.6909	 51
DATA	0000815	2021-02-28	05:05:01.347	7.3173	 46
DATA	0000816	2021-02-28	05:06:00.350	6.7835	 49
DATA	0000817	2021-02-28	05:07:00.353	6.3527	 48
DATA	0000818	2021-02-28	05:08:00.356	5.9671	 58
DATA	0000819	2021-02-28	05:09:00.358	5.5149	 58
DATA	0000820	2021-02-28	05:10:00.361	5.0922	 30
DATA	0000821	2021-02-28	05:11:00.364	4.6935	 44
DATA	0000822	2021-02-28	05:12:00.367	4.1502	 34
DATA	0000823	2021-02-28	05:13:00.370	3.8017	 37
DATA	0000824	2021-02-28	05:14:00.373	3.3677	 49
DATA	0000825	2021-02-28	05:15:00.376	2.8999	 65
DATA	0000826	2021-02-28	05:16:00.379	2.4837	 57
DATA	0000827	2021-02-28	05:17:00.382	1.9421	 46
DATA	0000828	2021-02-28	05:18:00.384	1.4867	 59
DATA	0000829	2021-02-28	05:19:00.387	1.0911	 50
DATA	0000830	2021-02-28	05:20:00.390	0.58899	103
DATA	0000831	2021-02-28	05:21:00.393	0.16919	 95
DATA	0000832	2021-02-28	05:22:00.396	0.0012879	197
DATA	0000833	2021-02-28	05:23:00.399	0.0015304	188
DATA	0000834	2021-02-28	05:24:00.402	0.0014611	175
DATA	0000835	2021-02-28	05:25:00.405	0.0014957	193
DATA	0000836	2021-02-28	05:26:00.407	0.0015304	184
DATA	0000837	2021-02-28	05:27:00.410	0.0017035	183
DATA	0000838	2021-02-28	05:28:00.413	0.0013572	190
DATA	0000839	2021-02-28	05:29:00.416	0.0015996	207
DATA	0000840	2021-02-28	05:30:00.419	0.0011494	183
DATA	0000841	2021-02-28	05:31:00.422	0.0014611	173
DATA	0000842	2021-02-28	05:32:00.425	0.0011494	184
DATA	0000843	2021-02-28	05:33:00.428	0.0013572	188
DATA	0000844	2021-02-28	05:34:00.430	0.0011148	180
DATA	0000845	2021-02-28	05:35:00.433	0.0011840	184
DATA	0000846	2021-02-28	05:36:00.436	0.0012879	202
DATA	0000847	2021-02-28	05:37:00.439	0.0013572	198
DATA	0000848	2021-02-28	05:38:00.442	0.0011494	195
DATA	0000849	2021-02-28	05:39:00.445	0.0015304	194
DATA	0000850	2021-02-28	05:40:00.448	0.0013226	182
DATA	0000851	2021-02-28	05:41:00.451	0.0010455	179
DATA	0000852	2021-02-28	05:42:00.453	0.0014611	181
DATA	0000853	2021-02-28	05:43:00.456	0.0014611	186
DATA	0000854	2021-02-28	05:44:00.459	0.0012533	192
DATA	0000855	2021-02-28	05:45:00.462	0.0013918	196
DATA	0000856	2021-02-28	05:46:00.465	0.0013572	197
DATA	0000857	2021-02-28	05:47:00.468	0.0013918	206
DATA	0000858	2021-02-28	05:48:00.471	0.0013226	194
DATA	0000859	2021-02-28	05:49:00.474	0.0013572	203
DATA	0000860	2021-02-28	05:50:00.476	0.0014957	197
DATA	0000861	2021-02-28	05:51:00.479	0.0015996	206
DATA	0000862	2021-02-28	05:52:00.482	0.0013226	186
DATA	0000863	2021-02-28	05:53:00.485	0.0011840	191
DATA	0000864	2021-02-28	05:54:00.488	0.0012533	196
DATA	0000865	2021-02-28	05:55:00.491	0.0015650	195
DATA	0000866	2021-02-28	05:56:00.494	0.0015304	196
DATA	0000867	2021-02-28	05:57:00.497	0.0015996	218
DATA	0000868	2021-02-28	05:58:00.499	0.0014611	205
DATA	0000869	2021-02-28	05:59:00.502	0.0013918	201
DATA	0000870	2021-02-28	06:00:00.505	0.0014957	187
DATA	0000871	2021-02-28	06:01:00.508	0.0015996	196
DATA	0000872	2021-02-28	06:02:00.511	0.0013918	184
DATA	0000873	2021-02-28	06:03:00.514	0.0012879	194
DATA	0000874	2021-02-28	06:04:00.517	0.0017035	188
DATA	0000875	2021-02-28	06:05:00.520	0.0015996	198
DATA	0000876	2021-02-28	06:06:00.522	0.0017382	193
DATA	0000877	2021-02-28	06:07:00.525	0.0017728	202
DATA	0000878	2021-02-28	06:08:00.528	0.0017382	203
DATA	0000879	2021-02-28	06:09:00.531	0.0018421	194
DATA	0000880	2021-02-28	06:10:00.534	0.0019460	185
DATA	0000881	2021-02-28	06:11:00.537	0.0017728	195
DATA	0000882	2021-02-28	06:12:00.540	0.0021884	189
DATA	0000883	2021-02-28	06:13:00.543	0.0016343	188
DATA	0000884	2021-02-28	06:14:00.545	0.0018767	204
DATA	0000885	2021-02-28	06:15:00.548	0.0019806	204
DATA	0000886	2021-02-28	06:16:00.551	0.0017728	201
DATA	0000887	2021-02-28	06:17:00.554	0.0019806	205
DATA	0000888	2021-02-28	06:18:00.557	0.0019806	210
DATA	0000889	2021-02-28	06:19:00.560	0.0019806	206
DATA	0000890	2021-02-28	06:20:00.563	0.0025347	190
DATA	0000891	2021-02-28	06:21:00.566	0.0025347	195
DATA	0000892	2021-02-28	06:22:00.568	0.0019113	193
DATA	0000893	2021-02-28	06:23:00.571	0.0018767	203
DATA	0000894	2021-02-28	06:24:00.574	0.0021191	193
DATA	0000895	2021-02-28	06:25:00.577	0.0021884	207
DATA	0000896	2021-02-28	06:26:00.580	0.0023962	202
DATA	0000897	2021-02-28	06:27:00.583	0.0021884	208
DATA	0000898	2021-02-28	06:28:00.586	0.0021191	204
DATA	0000899	2021-02-28	06:29:00.589	0.0023269	217
DATA	0000900	2021-02-28	06:30:00.592	0.0023269	186
DATA	0000901	2021-02-28	06:31:00.594	0.0025347	189
DATA	0000902	2021-02-28	06:32:00.597	0.0022923	191
DATA	0000903	2021-02-28	06:33:00.600	0.0025694	186
DATA	0000904	2021-02-28	06:34:00.603	0.0023269	187
DATA	0000905	2021-02-28	06:35:00.606	0.0023269	192
DATA	0000906	2021-02-28	06:35:59.609	0.0023269	210
DATA	0000907	2021-02-28	06:36:59.612	0.0027425	204
DATA	0000908	2021-02-28	06:37:59.614	0.0025001	196
DATA	0000909	2021-02-28	06:38:59.617	0.0026386	218
DATA	0000910	2021-02-28	06:39:59.620	0.0027772	205
DATA	0000911	2021-02-28	06:40:59.623	0.0026733	197
DATA	0000912	2021-02-28	06:41:59.626	0.0026040	193
DATA	0000913	2021-02-28	06:42:59.629	0.0026386	211
DATA	0000914	2021-02-28	06:43:59.632	0.0027425	202
DATA	0000915	2021-02-28	06:44:59.635	0.0028464	211
DATA	0000916	2021-02-28	06:45:59.637	0.0029157	215
DATA	0000917	2021-02-28	06:46:59.640	0.0031581	205
DATA	0000918	2021-02-28	06:47:59.643	0.0029503	211
