"","Date.Time","Probe1","Temp1","Probe2","Temp2","Probe3","Temp3","Probe4","Temp4","Probe5","Temp5","Probe6","Temp6","Probe7","Temp7","Probe8","Temp8","Probe9","Temp9","Probe10","Temp10","Probe11","Temp11","Probe12","Temp12","Probe14","Temp14","Probe15","Temp15","Probe16","Temp16","Probe17","Temp17","Probe18","Temp18"
"49",2021-01-18 00:45:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"50",2021-01-18 00:46:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"51",2021-01-18 00:47:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"52",2021-01-18 00:48:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"53",2021-01-18 00:49:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"54",2021-01-18 00:50:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"55",2021-01-18 00:51:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.4","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"56",2021-01-18 00:52:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"57",2021-01-18 00:53:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"58",2021-01-18 00:54:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.5","T_9","8.1","T_10","8.2","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"59",2021-01-18 00:55:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.4","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"60",2021-01-18 00:56:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.2","T_7","8.7","T_8","8.4","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.5","T_17","8.1","T_18","8.6"
"61",2021-01-18 00:57:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.4","T_17","8.1","T_18","8.6"
"62",2021-01-18 00:58:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.3","T_17","8.1","T_18","8.6"
"63",2021-01-18 00:59:00,"T_1","8.5","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.3","T_17","8.1","T_18","8.6"
"64",2021-01-18 01:00:00,"T_1","8.5","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.3","T_17","8.1","T_18","8.6"
"65",2021-01-18 01:01:00,"T_1","8.5","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.3","T_17","8.1","T_18","8.6"
"66",2021-01-18 01:02:00,"T_1","8.5","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.2","T_16","8.3","T_17","8.1","T_18","8.6"
"67",2021-01-18 01:03:00,"T_1","8.5","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"68",2021-01-18 01:04:00,"T_1","8.5","T_2","8.2","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"69",2021-01-18 01:05:00,"T_1","8.5","T_2","8.2","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"70",2021-01-18 01:06:00,"T_1","8.5","T_2","8.2","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","7.9","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.5","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"71",2021-01-18 01:07:00,"T_1","8.5","T_2","8.2","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","7.9","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"72",2021-01-18 01:08:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","7.9","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"73",2021-01-18 01:09:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"74",2021-01-18 01:10:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.0","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"75",2021-01-18 01:11:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.1","T_18","8.6"
"76",2021-01-18 01:12:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.7","T_8","8.4","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"77",2021-01-18 01:13:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"78",2021-01-18 01:14:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"79",2021-01-18 01:15:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"80",2021-01-18 01:16:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"81",2021-01-18 01:17:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"82",2021-01-18 01:18:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"83",2021-01-18 01:19:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.4","T_9","8.2","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"84",2021-01-18 01:20:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"85",2021-01-18 01:21:00,"T_1","8.4","T_2","8.1","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.1","T_10","8.1","T_11","8.1","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"86",2021-01-18 01:22:00,"T_1","8.4","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.1","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"87",2021-01-18 01:23:00,"T_1","8.4","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.1","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"88",2021-01-18 01:24:00,"T_1","8.4","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.1","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.4","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"89",2021-01-18 01:25:00,"T_1","8.4","T_2","8.0","T_3","8.1","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.0","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.3","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"90",2021-01-18 01:26:00,"T_1","8.4","T_2","8.0","T_3","8.1","T_4","8.2","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.0","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.3","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
"91",2021-01-18 01:27:00,"T_1","8.4","T_2","8.0","T_3","8.0","T_4","8.3","T_5","8.2","T_6","8.1","T_7","8.6","T_8","8.3","T_9","8.0","T_10","8.1","T_11","8.0","T_12","8.3","T_14","8.3","T_15","8.1","T_16","8.3","T_17","8.0","T_18","8.6"
