"","Date.Time","Tank1_Temp","Tank1_Light","Tank2_Temp","Tank2_Light","Tank3_Temp","Tank3_Light","Tank4_Temp","Tank4_Light","Tank5_Temp","Tank5_Light","Tank6_Temp","Tank6_Light","Tank7_Temp","Tank7_Light","Tank8_Temp","Tank8_Light","Tank9_Temp","Tank9_Light","Tank10_Temp","Tank10_Light","Tank11_Temp","Tank11_Light","Tank12_Temp","Tank12_Light","Tank15_Temp","Tank15_Light","Tank16_Temp","Tank16_Light","Tank17_Temp","Tank17_Light","Tank18_Temp","Tank18_Light"
"110",2021-02-28 09:50:00,5.19,147,5.62,118,5.66,143,5.66,136,5.75,124,5.57,144,5.66,146,5.66,142,5.4,142,5.7,99,5.7,139,5.62,93,5.66,150,5.49,132,5.32,111,5.62,132
"111",2021-02-28 10:00:00,5.32,147,5.75,118,5.79,144,5.79,135,5.79,123,5.62,144,5.75,148,5.83,139,5.53,143,5.79,99,5.83,137,5.75,93,5.83,148,5.66,132,5.45,110,5.75,133
"112",2021-02-28 10:10:00,5.53,144,5.83,120,5.92,144,5.92,136,5.96,124,5.79,141,5.83,149,5.92,139,5.66,141,5.87,102,5.92,138,5.87,93,5.96,149,5.75,132,5.49,111,5.87,134
"113",2021-02-28 10:20:00,5.57,148,6,121,6,145,6.05,137,6.05,123,5.87,145,5.96,149,6,139,5.79,143,6,101,6.05,137,5.96,94,6.05,151,5.87,127,5.66,111,6,136
"114",2021-02-28 10:30:00,5.7,144,6.09,118,6.17,143,6.13,135,6.17,124,5.96,144,6.09,149,6.17,143,5.87,141,6.09,100,6.17,137,6.09,92,6.13,146,5.96,129,5.79,109,6.09,133
"115",2021-02-28 10:40:00,5.83,147,6.22,119,6.26,144,6.17,137,6.26,124,6.13,145,6.17,146,6.26,142,5.96,141,6.22,101,6.26,137,6.22,92,6.26,149,6.05,132,5.87,109,6.22,136
"116",2021-02-28 10:50:00,5.96,148,6.3,121,6.39,145,6.3,136,6.43,122,6.17,144,6.35,148,6.35,139,6.05,143,6.3,101,6.35,137,6.26,90,6.39,150,6.13,132,6,111,6.3,136
"117",2021-02-28 11:00:00,6.05,148,6.13,119,6.13,142,6.13,137,6.22,125,6.3,141,6.09,147,6.17,141,6.22,142,6.13,100,6.17,137,6.09,93,6.09,149,6.26,132,6.09,110,6.17,135
"118",2021-02-28 11:10:00,6.17,147,5.83,118,5.83,143,5.87,135,5.92,124,6.09,147,5.79,149,5.87,142,6.3,141,5.87,101,5.87,138,5.87,94,5.92,150,6.13,130,6.17,109,5.87,136
"119",2021-02-28 11:20:00,6.26,144,5.57,118,5.57,143,5.62,137,5.57,124,5.79,144,5.53,149,5.57,139,6.09,142,5.57,101,5.66,137,5.53,94,5.57,148,5.83,127,6.22,109,5.57,134
"120",2021-02-28 11:30:00,6.39,145,5.32,120,5.32,143,5.36,131,5.36,124,5.49,147,5.23,148,5.32,142,5.83,140,5.27,101,5.36,137,5.27,93,5.27,150,5.57,128,5.92,109,5.32,134
"121",2021-02-28 11:40:00,6.17,144,5.06,120,5.06,143,5.1,135,5.15,123,5.23,144,5.02,149,5.15,140,5.49,144,5.06,101,5.1,137,5.06,93,5.06,149,5.27,128,5.66,112,5.1,132
"122",2021-02-28 11:50:00,5.87,145,5.19,118,5.23,144,5.23,137,5.27,123,5.06,145,5.19,147,5.27,142,5.23,141,5.23,99,5.23,137,5.19,93,5.23,149,5.02,129,5.45,110,5.23,136
"123",2021-02-28 12:00:00,5.62,144,5.36,119,5.36,144,5.32,137,5.4,124,5.19,143,5.32,149,5.36,139,5.02,142,5.32,101,5.36,137,5.32,92,5.36,148,5.19,127,5.1,111,5.32,132
"124",2021-02-28 12:10:00,5.36,145,5.45,119,5.49,144,5.49,135,5.53,123,5.32,148,5.45,149,5.49,142,5.19,141,5.45,99,5.49,137,5.4,94,5.45,150,5.32,130,5.1,112,5.4,133
"125",2021-02-28 12:20:00,5.1,148,5.57,117,5.57,143,5.57,137,5.66,124,5.45,147,5.57,149,5.62,139,5.32,141,5.57,99,5.62,138,5.49,91,5.57,148,5.4,127,5.23,111,5.57,135
"126",2021-02-28 12:30:00,5.32,144,5.66,120,5.7,144,5.7,137,5.75,123,5.57,144,5.66,149,5.7,141,5.4,140,5.7,99,5.7,138,5.66,94,5.75,146,5.57,131,5.32,111,5.75,136
"127",2021-02-28 12:40:00,5.4,144,5.83,120,5.83,144,5.83,137,5.87,123,5.66,147,5.79,149,5.87,140,5.53,140,5.79,101,5.87,137,5.75,93,5.83,146,5.62,132,5.45,109,5.83,132
"128",2021-02-28 12:50:00,5.53,147,5.87,196,5.96,248,5.96,234,5.96,210,5.79,146,5.92,231,5.96,245,5.66,143,5.92,179,5.96,230,5.87,167,5.92,211,5.79,128,5.57,111,5.92,198
"129",2021-02-28 13:00:00,5.62,145,6,367,6.09,466,6.05,439,6.13,396,5.92,244,6.05,420,6.09,466,5.79,143,6,356,6.09,428,5.96,339,6.05,356,5.96,200,5.7,110,6,342
"130",2021-02-28 13:10:00,5.75,144,6.13,556,6.22,704,6.17,661,6.22,593,6,462,6.17,619,6.22,697,5.87,232,6.13,542,6.17,636,6.13,523,6.13,515,6,370,5.79,109,6.17,496
"131",2021-02-28 13:20:00,5.87,144,6.26,967,6.3,1097,6.26,1049,6.39,976,6.17,690,6.26,949,6.35,1085,6,446,6.3,1004,6.35,1028,6.26,1029,6.3,887,6.09,548,5.92,110,6.26,903
"132",2021-02-28 13:30:00,6,236,6.3,1409,6.35,1563,6.3,1490,6.35,1425,6.26,1064,6.26,1355,6.35,1565,6.17,676,6.35,1507,6.35,1480,6.3,1563,6.3,1285,6.3,1032,6,111,6.35,1334
"133",2021-02-28 13:40:00,6.05,435,6.05,1834,6.09,2017,6.13,1914,6.17,1848,6.26,1517,6.05,1749,6.09,2005,6.26,1044,6.05,1955,6.09,1896,6.05,2083,6.05,1663,6.3,1551,6.17,110,6.05,1727
"134",2021-02-28 13:50:00,6.22,646,5.79,2242,5.83,2438,5.83,2317,5.87,2240,6,1947,5.75,2116,5.83,2434,6.22,1477,5.83,2436,5.83,2332,5.75,2575,5.83,2023,6.09,2054,6.26,110,5.79,2146
"135",2021-02-28 14:00:00,6.35,1025,5.57,2621,5.57,2847,5.57,2702,5.62,2614,5.75,2376,5.49,2472,5.57,2831,6.05,1891,5.53,2862,5.62,2723,5.53,3030,5.53,2362,5.79,2512,6.05,110,5.53,2508
"136",2021-02-28 14:10:00,6.35,1460,5.27,2970,5.32,3217,5.36,3067,5.45,2957,5.53,2770,5.23,2799,5.32,3204,5.75,2286,5.32,3265,5.32,3067,5.32,3466,5.27,2664,5.57,2970,5.83,110,5.36,2849
"137",2021-02-28 14:20:00,6.09,1879,5.23,3304,5.27,3602,5.27,3418,5.32,3277,5.23,3136,5.19,3114,5.32,3585,5.49,2665,5.23,3649,5.23,3427,5.23,3867,5.23,2971,5.27,3384,5.53,111,5.27,3174
"138",2021-02-28 14:30:00,5.87,2276,5.4,3745,5.45,4024,5.45,3821,5.49,3724,5.19,3498,5.36,3464,5.45,4004,5.27,3022,5.45,4111,5.45,3852,5.4,4367,5.45,3354,5.23,3791,5.32,109,5.4,3579
"139",2021-02-28 14:40:00,5.57,2650,5.57,4087,5.66,4385,5.57,4186,5.66,4052,5.4,3908,5.53,3805,5.62,4355,5.23,3364,5.57,4515,5.57,4224,5.57,4783,5.62,3656,5.36,4261,5.02,109,5.53,3916
"140",2021-02-28 14:50:00,5.36,2995,5.7,4421,5.75,4767,5.75,4516,5.79,4385,5.53,4265,5.7,4101,5.79,4724,5.45,3759,5.75,4879,5.75,4548,5.75,5167,5.75,3954,5.53,4668,5.15,108,5.75,4229
"141",2021-02-28 15:00:00,5.23,3322,5.87,4721,5.96,5094,5.87,4890,5.92,4684,5.7,4605,5.79,4402,5.92,5062,5.57,4108,5.92,5231,5.96,4868,5.87,5545,5.92,4219,5.7,5059,5.23,109,5.87,4545
"142",2021-02-28 15:10:00,5.49,3724,6.05,5039,6.05,5422,6.09,5156,6.13,4973,5.87,4929,5.96,4687,6.09,5363,5.7,4430,6.05,5563,6.13,5176,6,5929,6,4497,5.83,5427,5.4,110,5.96,4827
"143",2021-02-28 15:20:00,5.66,4081,6.17,5345,6.22,5737,6.22,5455,6.26,5268,5.96,5258,6.17,4952,6.22,5693,5.87,4763,6.22,5908,6.22,5476,6.17,6285,6.13,4733,6.05,5775,5.53,109,6.22,5126
