"","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","cluster"
"289","GO:0004321","fatty-acyl-CoA synthase activity",11,3,0.42,0.00716,"Molecular Functions","2"
"290","GO:0016887","ATP hydrolysis activity",213,16,8.09,0.00748,"Molecular Functions","2"
"291","GO:0017176","phosphatidylinositol N-acetylglucosaminyltransferas...",4,2,0.15,0.00821,"Molecular Functions","2"
"292","GO:0033691","sialic acid binding",23,4,0.87,0.01027,"Molecular Functions","2"
"293","GO:0061630","ubiquitin protein ligase activity",241,17,9.15,0.01081,"Molecular Functions","2"
"294","GO:0005049","nuclear export signal receptor activity",5,2,0.19,0.01334,"Molecular Functions","2"
"295","GO:0005096","GTPase activator activity",118,10,4.48,0.01443,"Molecular Functions","2"
"296","GO:0005509","calcium ion binding",1711,82,64.98,0.01634,"Molecular Functions","2"
"297","GO:0008017","microtubule binding",145,12,5.51,0.01688,"Molecular Functions","2"
"298","GO:0046872","metal ion binding",6407,286,243.31,0.0192,"Molecular Functions","2"
"299","GO:0052629","phosphatidylinositol-3,5-bisphosphate 3-phosphatase...",6,2,0.23,0.01951,"Molecular Functions","2"
"300","GO:0031624","ubiquitin conjugating enzyme binding",57,6,2.16,0.02063,"Molecular Functions","2"
"301","GO:0004965","G protein-coupled GABA receptor activity",16,3,0.61,0.02111,"Molecular Functions","2"
"302","GO:0043395","heparan sulfate proteoglycan binding",16,3,0.61,0.02111,"Molecular Functions","2"
"303","GO:0031404","chloride ion binding",17,3,0.65,0.02492,"Molecular Functions","2"
"304","GO:0005160","transforming growth factor beta receptor binding",30,4,1.14,0.02581,"Molecular Functions","2"
"305","GO:0004896","cytokine receptor activity",7,2,0.27,0.02664,"Molecular Functions","2"
"306","GO:0005161","platelet-derived growth factor receptor binding",7,2,0.27,0.02664,"Molecular Functions","2"
"307","GO:0046870","cadmium ion binding",7,2,0.27,0.02664,"Molecular Functions","2"
"308","GO:0010521","telomerase inhibitor activity",45,5,1.71,0.02719,"Molecular Functions","2"
"309","GO:0010181","FMN binding",18,3,0.68,0.02908,"Molecular Functions","2"
"310","GO:0003678","DNA helicase activity",134,10,5.09,0.03183,"Molecular Functions","2"
"311","GO:0005125","cytokine activity",64,6,2.43,0.03421,"Molecular Functions","2"
"312","GO:0070905","serine binding",8,2,0.3,0.03463,"Molecular Functions","2"
"313","GO:0010855","adenylate cyclase inhibitor activity",8,2,0.3,0.03463,"Molecular Functions","2"
"314","GO:0016207","4-coumarate-CoA ligase activity",8,2,0.3,0.03463,"Molecular Functions","2"
"315","GO:0005201","extracellular matrix structural constituent",339,20,12.87,0.03499,"Molecular Functions","2"
"316","GO:0016505","peptidase activator activity involved in apoptotic ...",7,2,0.27,0.03793,"Molecular Functions","2"
"317","GO:0070325","lipoprotein particle receptor binding",19,2,0.72,0.03796,"Molecular Functions","2"
"318","GO:0048244","phytanoyl-CoA dioxygenase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"319","GO:0004957","prostaglandin E receptor activity",1,1,0.04,0.03798,"Molecular Functions","2"
"320","GO:0052856","NAD(P)HX epimerase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"321","GO:0004347","glucose-6-phosphate isomerase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"322","GO:0043874","acireductone synthase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"323","GO:0052825","inositol-1,3,4,5,6-pentakisphosphate 1-phosphatase ...",1,1,0.04,0.03798,"Molecular Functions","2"
"324","GO:0052830","inositol-1,3,4,6-tetrakisphosphate 6-phosphatase ac...",1,1,0.04,0.03798,"Molecular Functions","2"
"325","GO:0052831","inositol-1,3,4,6-tetrakisphosphate 1-phosphatase ac...",1,1,0.04,0.03798,"Molecular Functions","2"
"326","GO:0052835","inositol-3,4,6-trisphosphate 1-kinase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"327","GO:0019010","farnesoic acid O-methyltransferase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"328","GO:0015100","vanadium ion transmembrane transporter activity",1,1,0.04,0.03798,"Molecular Functions","2"
"329","GO:0047658","alpha-amino-acid esterase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"330","GO:0047025","3-oxoacyl-[acyl-carrier-protein] reductase (NADH) a...",1,1,0.04,0.03798,"Molecular Functions","2"
"331","GO:0017077","oxidative phosphorylation uncoupler activity",1,1,0.04,0.03798,"Molecular Functions","2"
"332","GO:0031682","G-protein gamma-subunit binding",1,1,0.04,0.03798,"Molecular Functions","2"
"333","GO:0004471","malate dehydrogenase (decarboxylating) (NAD+) activ...",1,1,0.04,0.03798,"Molecular Functions","2"
"334","GO:0004473","malate dehydrogenase (decarboxylating) (NADP+) acti...",1,1,0.04,0.03798,"Molecular Functions","2"
"335","GO:0097363","protein O-acetylglucosaminyltransferase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"336","GO:0004411","homogentisate 1,2-dioxygenase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"337","GO:0106073","dolichyl pyrophosphate Glc2Man9GlcNAc2 alpha-1,2-gl...",1,1,0.04,0.03798,"Molecular Functions","2"
"338","GO:0008294","calcium- and calmodulin-responsive adenylate cyclas...",1,1,0.04,0.03798,"Molecular Functions","2"
"339","GO:0015094","lead ion transmembrane transporter activity",1,1,0.04,0.03798,"Molecular Functions","2"
"340","GO:0008254","3'-nucleotidase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"341","GO:0016906","sterol 3-beta-glucosyltransferase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"342","GO:0000309","nicotinamide-nucleotide adenylyltransferase activit...",1,1,0.04,0.03798,"Molecular Functions","2"
"343","GO:0004816","asparagine-tRNA ligase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"344","GO:0050220","prostaglandin-E synthase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"345","GO:0052917","dolichyl-P-Man:Man(7)GlcNAc(2)-PP-dolichol alpha-1,...",1,1,0.04,0.03798,"Molecular Functions","2"
"346","GO:0072572","poly-ADP-D-ribose binding",1,1,0.04,0.03798,"Molecular Functions","2"
"347","GO:0044716","8-oxo-GDP phosphatase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"348","GO:0044717","8-hydroxy-dADP phosphatase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"349","GO:0008753","NADPH dehydrogenase (quinone) activity",1,1,0.04,0.03798,"Molecular Functions","2"
"350","GO:0042947","glucoside transmembrane transporter activity",1,1,0.04,0.03798,"Molecular Functions","2"
"351","GO:0004585","ornithine carbamoyltransferase activity",1,1,0.04,0.03798,"Molecular Functions","2"
"352","GO:0043715","2,3-diketo-5-methylthiopentyl-1-phosphate enolase a...",1,1,0.04,0.03798,"Molecular Functions","2"
"353","GO:0043716","2-hydroxy-3-keto-5-methylthiopentenyl-1-phosphate p...",1,1,0.04,0.03798,"Molecular Functions","2"
"354","GO:0005523","tropomyosin binding",1,1,0.04,0.03798,"Molecular Functions","2"
"355","GO:0017147","Wnt-protein binding",158,11,6,0.0388,"Molecular Functions","2"
"356","GO:0033842","N-acetyl-beta-glucosaminyl-derivative 4-beta-N-acet...",34,4,1.29,0.03881,"Molecular Functions","2"
"357","GO:0001965","G-protein alpha-subunit binding",67,6,2.54,0.04146,"Molecular Functions","2"
"358","GO:0008083","growth factor activity",103,8,3.91,0.04228,"Molecular Functions","2"
"359","GO:0001642","group III metabotropic glutamate receptor activity",9,2,0.34,0.04343,"Molecular Functions","2"
"360","GO:0051117","ATPase binding",51,5,1.94,0.04353,"Molecular Functions","2"
"361","GO:0048407","platelet-derived growth factor binding",21,3,0.8,0.0436,"Molecular Functions","2"
"362","GO:0015645","fatty acid ligase activity",21,3,0.8,0.0436,"Molecular Functions","2"
"363","GO:0001601","peptide YY receptor activity",21,3,0.8,0.0436,"Molecular Functions","2"
"364","GO:0008569","minus-end-directed microtubule motor activity",36,4,1.37,0.04648,"Molecular Functions","2"
"365","GO:0048147","negative regulation of fibroblast proliferation",25,2,0.05,0.0013,"Biological Processes","3"
"366","GO:0021914","negative regulation of smoothened signaling pathway...",1,1,0,0.0021,"Biological Processes","3"
"367","GO:0061534","gamma-aminobutyric acid secretion, neurotransmissio...",2,1,0,0.0043,"Biological Processes","3"
"368","GO:0045654","positive regulation of megakaryocyte differentiatio...",2,1,0,0.0043,"Biological Processes","3"
"369","GO:0021897","forebrain astrocyte development",2,1,0,0.0043,"Biological Processes","3"
"370","GO:0072707","cellular response to sodium dodecyl sulfate",2,1,0,0.0043,"Biological Processes","3"
"371","GO:0051697","protein delipidation",2,1,0,0.0043,"Biological Processes","3"
"372","GO:0035021","negative regulation of Rac protein signal transduct...",3,1,0.01,0.0064,"Biological Processes","3"
"373","GO:0061535","glutamate secretion, neurotransmission",3,1,0.01,0.0064,"Biological Processes","3"
"374","GO:0048715","negative regulation of oligodendrocyte differentiat...",3,1,0.01,0.0064,"Biological Processes","3"
"375","GO:0097320","plasma membrane tubulation",4,1,0.01,0.0086,"Biological Processes","3"
"376","GO:0007370","ventral furrow formation",4,1,0.01,0.0086,"Biological Processes","3"
"377","GO:0072499","photoreceptor cell axon guidance",4,1,0.01,0.0086,"Biological Processes","3"
"378","GO:0071596","ubiquitin-dependent protein catabolic process via t...",4,1,0.01,0.0086,"Biological Processes","3"
"379","GO:0007161","calcium-independent cell-matrix adhesion",4,1,0.01,0.0086,"Biological Processes","3"
"380","GO:0099093","calcium export from the mitochondrion",4,1,0.01,0.0086,"Biological Processes","3"
"381","GO:0061000","negative regulation of dendritic spine development",4,1,0.01,0.0086,"Biological Processes","3"
"382","GO:0021764","amygdala development",5,1,0.01,0.0107,"Biological Processes","3"
"383","GO:0019491","ectoine biosynthetic process",5,1,0.01,0.0107,"Biological Processes","3"
"384","GO:0021785","branchiomotor neuron axon guidance",6,1,0.01,0.0128,"Biological Processes","3"
"385","GO:0045648","positive regulation of erythrocyte differentiation",6,1,0.01,0.0128,"Biological Processes","3"
"386","GO:0034214","protein hexamerization",6,1,0.01,0.0128,"Biological Processes","3"
"387","GO:0048671","negative regulation of collateral sprouting",7,1,0.02,0.0149,"Biological Processes","3"
"388","GO:0048712","negative regulation of astrocyte differentiation",7,1,0.02,0.0149,"Biological Processes","3"
"389","GO:0048853","forebrain morphogenesis",7,1,0.02,0.0149,"Biological Processes","3"
"390","GO:0007406","negative regulation of neuroblast proliferation",8,1,0.02,0.0171,"Biological Processes","3"
"391","GO:0048820","hair follicle maturation",8,1,0.02,0.0171,"Biological Processes","3"
"392","GO:1900006","positive regulation of dendrite development",9,1,0.02,0.0192,"Biological Processes","3"
"393","GO:0098597","observational learning",9,1,0.02,0.0192,"Biological Processes","3"
"394","GO:0021516","dorsal spinal cord development",9,1,0.02,0.0192,"Biological Processes","3"
"395","GO:0044804","nucleophagy",11,1,0.02,0.0234,"Biological Processes","3"
"396","GO:0046827","positive regulation of protein export from nucleus",11,1,0.02,0.0234,"Biological Processes","3"
"397","GO:0001953","negative regulation of cell-matrix adhesion",11,1,0.02,0.0234,"Biological Processes","3"
"398","GO:0003382","epithelial cell morphogenesis",114,2,0.24,0.0249,"Biological Processes","3"
"399","GO:0046929","negative regulation of neurotransmitter secretion",12,1,0.03,0.0255,"Biological Processes","3"
"400","GO:0051457","maintenance of protein location in nucleus",12,1,0.03,0.0255,"Biological Processes","3"
"401","GO:0030325","adrenal gland development",12,1,0.03,0.0255,"Biological Processes","3"
"402","GO:0010592","positive regulation of lamellipodium assembly",13,1,0.03,0.0276,"Biological Processes","3"
"403","GO:0021696","cerebellar cortex morphogenesis",13,1,0.03,0.0276,"Biological Processes","3"
"404","GO:1904274","tricellular tight junction assembly",15,1,0.03,0.0317,"Biological Processes","3"
"405","GO:0048681","negative regulation of axon regeneration",15,1,0.03,0.0317,"Biological Processes","3"
"406","GO:0050667","homocysteine metabolic process",15,1,0.03,0.0317,"Biological Processes","3"
"407","GO:0033674","positive regulation of kinase activity",378,2,0.81,0.0336,"Biological Processes","3"
"408","GO:0048745","smooth muscle tissue development",16,1,0.03,0.0338,"Biological Processes","3"
"409","GO:0035002","liquid clearance, open tracheal system",17,1,0.04,0.0359,"Biological Processes","3"
"410","GO:0042554","superoxide anion generation",17,1,0.04,0.0359,"Biological Processes","3"
"411","GO:1902043","positive regulation of extrinsic apoptotic signalin...",17,1,0.04,0.0359,"Biological Processes","3"
"412","GO:0008542","visual learning",142,2,0.3,0.0372,"Biological Processes","3"
"413","GO:0014911","positive regulation of smooth muscle cell migration",18,1,0.04,0.038,"Biological Processes","3"
"414","GO:0019985","translesion synthesis",18,1,0.04,0.038,"Biological Processes","3"
"415","GO:0090557","establishment of endothelial intestinal barrier",18,1,0.04,0.038,"Biological Processes","3"
"416","GO:0006501","C-terminal protein lipidation",18,1,0.04,0.038,"Biological Processes","3"
"417","GO:0051560","mitochondrial calcium ion homeostasis",19,1,0.04,0.04,"Biological Processes","3"
"418","GO:0048485","sympathetic nervous system development",19,1,0.04,0.04,"Biological Processes","3"
"419","GO:0001935","endothelial cell proliferation",88,2,0.19,0.0412,"Biological Processes","3"
"420","GO:0048169","regulation of long-term neuronal synaptic plasticit...",20,1,0.04,0.0421,"Biological Processes","3"
"421","GO:0046580","negative regulation of Ras protein signal transduct...",21,1,0.05,0.0442,"Biological Processes","3"
"422","GO:0061158","3'-UTR-mediated mRNA destabilization",21,1,0.05,0.0442,"Biological Processes","3"
"423","GO:0043535","regulation of blood vessel endothelial cell migrati...",21,1,0.05,0.0442,"Biological Processes","3"
"424","GO:0042309","homoiothermy",21,1,0.05,0.0442,"Biological Processes","3"
"425","GO:0001937","negative regulation of endothelial cell proliferati...",22,1,0.05,0.0462,"Biological Processes","3"
"426","GO:0045217","cell-cell junction maintenance",22,1,0.05,0.0462,"Biological Processes","3"
"427","GO:2000637","positive regulation of miRNA-mediated gene silencin...",22,1,0.05,0.0462,"Biological Processes","3"
"428","GO:0016199","axon midline choice point recognition",22,1,0.05,0.0462,"Biological Processes","3"
"429","GO:0007611","learning or memory",368,3,0.79,0.0466,"Biological Processes","3"
"430","GO:0001945","lymph vessel development",23,1,0.05,0.0483,"Biological Processes","3"
"431","GO:1990275","preribosome binding",1,1,0,0.0021,"Molecular Functions","3"
"432","GO:0015369","calcium:proton antiporter activity",1,1,0,0.0021,"Molecular Functions","3"
"433","GO:0047223","beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,...",2,1,0,0.0043,"Molecular Functions","3"
"434","GO:0060072","large conductance calcium-activated potassium chann...",3,1,0.01,0.0064,"Molecular Functions","3"
"435","GO:0016174","NAD(P)H oxidase H2O2-forming activity",4,1,0.01,0.0085,"Molecular Functions","3"
"436","GO:0033990","ectoine synthase activity",5,1,0.01,0.0107,"Molecular Functions","3"
"437","GO:0031210","phosphatidylcholine binding",6,1,0.01,0.0128,"Molecular Functions","3"
"438","GO:0061630","ubiquitin protein ligase activity",241,3,0.52,0.0147,"Molecular Functions","3"
"439","GO:0016175","superoxide-generating NAD(P)H oxidase activity",8,1,0.02,0.017,"Molecular Functions","3"
"440","GO:0042923","neuropeptide binding",115,2,0.25,0.0251,"Molecular Functions","3"
"441","GO:0070530","K63-linked polyubiquitin modification-dependent pro...",13,1,0.03,0.0275,"Molecular Functions","3"
"442","GO:0001618","virus receptor activity",14,1,0.03,0.0296,"Molecular Functions","3"
"443","GO:0008429","phosphatidylethanolamine binding",16,1,0.03,0.0337,"Molecular Functions","3"
"444","GO:0043395","heparan sulfate proteoglycan binding",16,1,0.03,0.0337,"Molecular Functions","3"
"445","GO:0000978","RNA polymerase II cis-regulatory region sequence-sp...",146,2,0.31,0.0389,"Molecular Functions","3"
