"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"4918","Cluster_4646_evm.TU.chromosome_3.1475","Cluster_4646","evm.TU.chromosome_3.1475","TP5",-0.105409255338946,0.316227766016838,"3"
"4919","Cluster_4646_evm.TU.chromosome_3.1595","Cluster_4646","evm.TU.chromosome_3.1595","TP5",-0.4,0.4,"1"
"4920","Cluster_4646_evm.TU.chromosome_3.1687","Cluster_4646","evm.TU.chromosome_3.1687","TP5",0.6,-0.2,"2"
"4921","Cluster_4646_evm.TU.chromosome_3.1689","Cluster_4646","evm.TU.chromosome_3.1689","TP5",-0.2,0.2,"3"
"4922","Cluster_4646_evm.TU.chromosome_3.1707","Cluster_4646","evm.TU.chromosome_3.1707","TP5",0,-0.4,"3"
"4923","Cluster_4646_evm.TU.chromosome_3.1713","Cluster_4646","evm.TU.chromosome_3.1713","TP5",0.4,0.8,"3"
"4924","Cluster_4646_evm.TU.chromosome_3.1903","Cluster_4646","evm.TU.chromosome_3.1903","TP5",1,-0.8,"2"
"4925","Cluster_4646_evm.TU.chromosome_3.1914","Cluster_4646","evm.TU.chromosome_3.1914","TP5",-0.2,-0.4,"3"
"4926","Cluster_4646_evm.TU.chromosome_3.2012","Cluster_4646","evm.TU.chromosome_3.2012","TP5",-0.2,0.8,"1"
"4927","Cluster_4646_evm.TU.chromosome_3.2031","Cluster_4646","evm.TU.chromosome_3.2031","TP5",-0.4,0.4,"1"
"4928","Cluster_4646_evm.TU.chromosome_3.389","Cluster_4646","evm.TU.chromosome_3.389","TP5",-0.8,-0.8,"1"
"4929","Cluster_4646_evm.TU.chromosome_3.413","Cluster_4646","evm.TU.chromosome_3.413","TP5",1,-1,"2"
"4930","Cluster_4646_evm.TU.chromosome_3.55","Cluster_4646","evm.TU.chromosome_3.55","TP5",0.8,0.2,"2"
"4931","Cluster_4646_evm.TU.chromosome_3.753","Cluster_4646","evm.TU.chromosome_3.753","TP5",0.105409255338946,0.4,"3"
"4932","Cluster_4646_evm.TU.chromosome_3.957","Cluster_4646","evm.TU.chromosome_3.957","TP5",0.4,1,"3"
"4933","Cluster_4646_evm.TU.chromosome_4.1437","Cluster_4646","evm.TU.chromosome_4.1437","TP5",-0.4,-0.8,"3"
"4934","Cluster_4646_evm.TU.chromosome_4.1441","Cluster_4646","evm.TU.chromosome_4.1441","TP5",0.2,0,"3"
"4935","Cluster_4646_evm.TU.chromosome_4.1712","Cluster_4646","evm.TU.chromosome_4.1712","TP5",-0.8,0.6,"1"
"4936","Cluster_4646_evm.TU.chromosome_4.18","Cluster_4646","evm.TU.chromosome_4.18","TP5",-0.258198889747161,-0.737864787372622,"3"
"4937","Cluster_4646_evm.TU.chromosome_4.1846","Cluster_4646","evm.TU.chromosome_4.1846","TP5",0.2,-0.4,"3"
"4938","Cluster_4646_evm.TU.chromosome_4.2111","Cluster_4646","evm.TU.chromosome_4.2111","TP5",-0.4,-0.8,"3"
"4939","Cluster_4646_evm.TU.chromosome_4.2435","Cluster_4646","evm.TU.chromosome_4.2435","TP5",1,0,"2"
"4940","Cluster_4646_evm.TU.chromosome_4.251","Cluster_4646","evm.TU.chromosome_4.251","TP5",-0.2,0.4,"1"
"4941","Cluster_4646_evm.TU.chromosome_4.2512","Cluster_4646","evm.TU.chromosome_4.2512","TP5",-0.4,0.4,"1"
"4942","Cluster_4646_evm.TU.chromosome_4.403","Cluster_4646","evm.TU.chromosome_4.403","TP5",0.2,-0.8,"2"
"4943","Cluster_4646_evm.TU.chromosome_4.602","Cluster_4646","evm.TU.chromosome_4.602","TP5",-0.4,0.8,"1"
"4944","Cluster_4646_evm.TU.chromosome_4.766","Cluster_4646","evm.TU.chromosome_4.766","TP5",0.8,-0.4,"2"
"4945","Cluster_4646_evm.TU.chromosome_4.905","Cluster_4646","evm.TU.chromosome_4.905","TP5",-0.258198889747161,0.737864787372622,"1"
"4946","Cluster_4646_evm.TU.chromosome_5.1108","Cluster_4646","evm.TU.chromosome_5.1108","TP5",0.8,-0.8,"2"
"4947","Cluster_4646_evm.TU.chromosome_5.1109","Cluster_4646","evm.TU.chromosome_5.1109","TP5",0.948683298050514,-0.2,"2"
"4948","Cluster_4646_evm.TU.chromosome_5.1554","Cluster_4646","evm.TU.chromosome_5.1554","TP5",0.8,-0.4,"2"
"4949","Cluster_4646_evm.TU.chromosome_5.1678","Cluster_4646","evm.TU.chromosome_5.1678","TP5",0.4,0.210818510677892,"3"
"4950","Cluster_4646_evm.TU.chromosome_5.2430","Cluster_4646","evm.TU.chromosome_5.2430","TP5",-0.8,0.8,"1"
"4951","Cluster_4646_evm.TU.chromosome_5.2574","Cluster_4646","evm.TU.chromosome_5.2574","TP5",0.8,-0.8,"2"
"4952","Cluster_4646_evm.TU.chromosome_5.466","Cluster_4646","evm.TU.chromosome_5.466","TP5",0,0.4,"3"
"4953","Cluster_4646_evm.TU.chromosome_5.499","Cluster_4646","evm.TU.chromosome_5.499","TP5",-0.4,0.6,"1"
"4954","Cluster_4646_evm.TU.chromosome_5.535","Cluster_4646","evm.TU.chromosome_5.535","TP5",-0.4,0,"1"
"4955","Cluster_4646_evm.TU.chromosome_5.612","Cluster_4646","evm.TU.chromosome_5.612","TP5",0.210818510677892,0.8,"3"
"4956","Cluster_4646_evm.TU.chromosome_5.655","Cluster_4646","evm.TU.chromosome_5.655","TP5",0.4,-0.4,"2"
"4957","Cluster_4646_evm.TU.chromosome_5.668","Cluster_4646","evm.TU.chromosome_5.668","TP5",0.4,-0.8,"2"
"4958","Cluster_4646_evm.TU.chromosome_5.812","Cluster_4646","evm.TU.chromosome_5.812","TP5",-0.105409255338946,-0.4,"3"
"4959","Cluster_4646_evm.TU.chromosome_6.1017","Cluster_4646","evm.TU.chromosome_6.1017","TP5",-0.2,-0.8,"3"
"4960","Cluster_4646_evm.TU.chromosome_6.117","Cluster_4646","evm.TU.chromosome_6.117","TP5",-0.4,-0.2,"3"
"4961","Cluster_4646_evm.TU.chromosome_6.1317","Cluster_4646","evm.TU.chromosome_6.1317","TP5",-0.4,0.4,"1"
"4962","Cluster_4646_evm.TU.chromosome_6.1479","Cluster_4646","evm.TU.chromosome_6.1479","TP5",1,-1,"2"
"4963","Cluster_4646_evm.TU.chromosome_6.1709","Cluster_4646","evm.TU.chromosome_6.1709","TP5",0.632455532033676,0.316227766016838,"2"
"4964","Cluster_4646_evm.TU.chromosome_6.1735","Cluster_4646","evm.TU.chromosome_6.1735","TP5",-0.8,0.4,"1"
"4965","Cluster_4646_evm.TU.chromosome_6.1946","Cluster_4646","evm.TU.chromosome_6.1946","TP5",-0.4,0.4,"1"
"4966","Cluster_4646_evm.TU.chromosome_6.1982","Cluster_4646","evm.TU.chromosome_6.1982","TP5",0.8,0.4,"2"
"4967","Cluster_4646_evm.TU.chromosome_6.2729","Cluster_4646","evm.TU.chromosome_6.2729","TP5",0.632455532033676,-0.6,"2"
"4968","Cluster_4646_evm.TU.chromosome_6.2730","Cluster_4646","evm.TU.chromosome_6.2730","TP5",1,0,"2"
"4969","Cluster_4646_evm.TU.chromosome_6.277","Cluster_4646","evm.TU.chromosome_6.277","TP5",-0.8,0.4,"1"
"4970","Cluster_4646_evm.TU.chromosome_6.2951","Cluster_4646","evm.TU.chromosome_6.2951","TP5",0.2,-0.2,"3"
"4971","Cluster_4646_evm.TU.chromosome_6.840","Cluster_4646","evm.TU.chromosome_6.840","TP5",1,-0.2,"2"
"4972","Cluster_4646_evm.TU.chromosome_6.863","Cluster_4646","evm.TU.chromosome_6.863","TP5",-1,1,"1"
"4973","Cluster_4646_evm.TU.chromosome_6.947","Cluster_4646","evm.TU.chromosome_6.947","TP5",0.4,0.2,"3"
"4974","Cluster_4646_evm.TU.chromosome_7.103","Cluster_4646","evm.TU.chromosome_7.103","TP5",0.4,-0.4,"2"
"4975","Cluster_4646_evm.TU.chromosome_7.1288","Cluster_4646","evm.TU.chromosome_7.1288","TP5",0.8,-0.8,"2"
"4976","Cluster_4646_evm.TU.chromosome_7.1336","Cluster_4646","evm.TU.chromosome_7.1336","TP5",0.258198889747161,0,"3"
"4977","Cluster_4646_evm.TU.chromosome_7.1340","Cluster_4646","evm.TU.chromosome_7.1340","TP5",0.105409255338946,-0.4,"3"
"4978","Cluster_4646_evm.TU.chromosome_7.1474","Cluster_4646","evm.TU.chromosome_7.1474","TP5",-0.4,-0.4,"3"
"4979","Cluster_4646_evm.TU.chromosome_7.1936","Cluster_4646","evm.TU.chromosome_7.1936","TP5",-0.948683298050514,0.632455532033676,"1"
"4980","Cluster_4646_evm.TU.chromosome_7.1937","Cluster_4646","evm.TU.chromosome_7.1937","TP5",-0.6,0.2,"1"
"4981","Cluster_4646_evm.TU.chromosome_7.1955","Cluster_4646","evm.TU.chromosome_7.1955","TP5",-0.2,0.4,"1"
"4982","Cluster_4646_evm.TU.chromosome_7.2114","Cluster_4646","evm.TU.chromosome_7.2114","TP5",0.210818510677892,-0.4,"3"
"4983","Cluster_4646_evm.TU.chromosome_7.2459","Cluster_4646","evm.TU.chromosome_7.2459","TP5",0.105409255338946,-0.8,"2"
"4984","Cluster_4646_evm.TU.chromosome_7.2479","Cluster_4646","evm.TU.chromosome_7.2479","TP5",-0.4,-1,"3"
"4985","Cluster_4646_evm.TU.chromosome_7.2807","Cluster_4646","evm.TU.chromosome_7.2807","TP5",-0.105409255338946,0.2,"3"
"4986","Cluster_4646_evm.TU.chromosome_7.398","Cluster_4646","evm.TU.chromosome_7.398","TP5",-0.105409255338946,-0.316227766016838,"3"
"4987","Cluster_4646_evm.TU.chromosome_7.45","Cluster_4646","evm.TU.chromosome_7.45","TP5",-0.2,0.2,"3"
"4988","Cluster_4646_evm.TU.chromosome_7.579","Cluster_4646","evm.TU.chromosome_7.579","TP5",-0.4,-0.4,"3"
"4989","Cluster_4646_evm.TU.chromosome_7.594","Cluster_4646","evm.TU.chromosome_7.594","TP5",-0.4,0.2,"1"
"4990","Cluster_4646_evm.TU.chromosome_7.897","Cluster_4646","evm.TU.chromosome_7.897","TP5",0.8,0.6,"2"
"4991","Cluster_4646_evm.TU.chromosome_7.969","Cluster_4646","evm.TU.chromosome_7.969","TP5",-0.2,-0.4,"3"
"4992","Cluster_4646_evm.TU.chromosome_7.974","Cluster_4646","evm.TU.chromosome_7.974","TP5",-0.6,0,"1"
"4993","Cluster_4646_evm.TU.chromosome_8.1032","Cluster_4646","evm.TU.chromosome_8.1032","TP5",-0.258198889747161,0.8,"1"
"4994","Cluster_4646_evm.TU.chromosome_8.1196","Cluster_4646","evm.TU.chromosome_8.1196","TP5",-0.4,-0.4,"3"
"4995","Cluster_4646_evm.TU.chromosome_8.133","Cluster_4646","evm.TU.chromosome_8.133","TP5",-0.2,1,"1"
"4996","Cluster_4646_evm.TU.chromosome_8.1384","Cluster_4646","evm.TU.chromosome_8.1384","TP5",-0.4,0,"1"
"4997","Cluster_4646_evm.TU.chromosome_8.1473","Cluster_4646","evm.TU.chromosome_8.1473","TP5",0.105409255338946,0.2,"3"
"4998","Cluster_4646_evm.TU.chromosome_8.1530","Cluster_4646","evm.TU.chromosome_8.1530","TP5",0.105409255338946,-0.316227766016838,"3"
"4999","Cluster_4646_evm.TU.chromosome_8.1539","Cluster_4646","evm.TU.chromosome_8.1539","TP5",-0.258198889747161,0.8,"1"
"5000","Cluster_4646_evm.TU.chromosome_8.1551","Cluster_4646","evm.TU.chromosome_8.1551","TP5",0.4,-1,"2"
"5001","Cluster_4646_evm.TU.chromosome_8.170","Cluster_4646","evm.TU.chromosome_8.170","TP5",0.4,-0.4,"2"
"5002","Cluster_4646_evm.TU.chromosome_8.1758","Cluster_4646","evm.TU.chromosome_8.1758","TP5",-0.4,0.4,"1"
"5003","Cluster_4646_evm.TU.chromosome_8.1808","Cluster_4646","evm.TU.chromosome_8.1808","TP5",-0.2,0.2,"3"
"5004","Cluster_4646_evm.TU.chromosome_8.1925","Cluster_4646","evm.TU.chromosome_8.1925","TP5",0.2,0.210818510677892,"3"
"5005","Cluster_4646_evm.TU.chromosome_8.1997","Cluster_4646","evm.TU.chromosome_8.1997","TP5",-0.4,1,"1"
"5006","Cluster_4646_evm.TU.chromosome_8.2007","Cluster_4646","evm.TU.chromosome_8.2007","TP5",-0.8,-1,"1"
"5007","Cluster_4646_evm.TU.chromosome_8.2174","Cluster_4646","evm.TU.chromosome_8.2174","TP5",-1,-0.2,"1"
"5008","Cluster_4646_evm.TU.chromosome_8.2389","Cluster_4646","evm.TU.chromosome_8.2389","TP5",0.737864787372622,0.774596669241483,"2"
"5009","Cluster_4646_evm.TU.chromosome_8.2627","Cluster_4646","evm.TU.chromosome_8.2627","TP5",-0.2,0.8,"1"
"5010","Cluster_4646_evm.TU.chromosome_8.2679","Cluster_4646","evm.TU.chromosome_8.2679","TP5",1,-1,"2"
"5011","Cluster_4646_evm.TU.chromosome_8.275","Cluster_4646","evm.TU.chromosome_8.275","TP5",0.948683298050514,0.4,"2"
"5012","Cluster_4646_evm.TU.chromosome_8.2751","Cluster_4646","evm.TU.chromosome_8.2751","TP5",-0.2,0.2,"3"
"5013","Cluster_4646_evm.TU.chromosome_8.298","Cluster_4646","evm.TU.chromosome_8.298","TP5",0.4,-0.8,"2"
"5014","Cluster_4646_evm.TU.chromosome_8.75","Cluster_4646","evm.TU.chromosome_8.75","TP5",0.8,0.210818510677892,"2"
"5015","Cluster_4646_evm.TU.chromosome_9.1040","Cluster_4646","evm.TU.chromosome_9.1040","TP5",-0.2,0.2,"3"
"5016","Cluster_4646_evm.TU.chromosome_9.1065","Cluster_4646","evm.TU.chromosome_9.1065","TP5",-0.4,-0.2,"3"
"5017","Cluster_4646_evm.TU.chromosome_9.118","Cluster_4646","evm.TU.chromosome_9.118","TP5",-0.4,0.4,"1"
"5018","Cluster_4646_evm.TU.chromosome_9.1194","Cluster_4646","evm.TU.chromosome_9.1194","TP5",-0.2,0.6,"1"
"5019","Cluster_4646_evm.TU.chromosome_9.1266","Cluster_4646","evm.TU.chromosome_9.1266","TP5",1,-0.4,"2"
"5020","Cluster_4646_evm.TU.chromosome_9.1359","Cluster_4646","evm.TU.chromosome_9.1359","TP5",1,0.4,"2"
"5021","Cluster_4646_evm.TU.chromosome_9.1474","Cluster_4646","evm.TU.chromosome_9.1474","TP5",-0.4,0.4,"1"
"5022","Cluster_4646_evm.TU.chromosome_9.1723","Cluster_4646","evm.TU.chromosome_9.1723","TP5",-0.2,0.4,"1"
"5023","Cluster_4646_evm.TU.chromosome_9.2102","Cluster_4646","evm.TU.chromosome_9.2102","TP5",0.4,0,"2"
"5024","Cluster_4646_evm.TU.chromosome_9.2112","Cluster_4646","evm.TU.chromosome_9.2112","TP5",-0.4,0.632455532033676,"1"
"5025","Cluster_4646_evm.TU.chromosome_9.2169","Cluster_4646","evm.TU.chromosome_9.2169","TP5",0.4,-0.8,"2"
"5026","Cluster_4646_evm.TU.chromosome_9.2299","Cluster_4646","evm.TU.chromosome_9.2299","TP5",0,1,"1"
"5027","Cluster_4646_evm.TU.chromosome_9.2628","Cluster_4646","evm.TU.chromosome_9.2628","TP5",1,-0.8,"2"
"5028","Cluster_4646_evm.TU.chromosome_9.2637","Cluster_4646","evm.TU.chromosome_9.2637","TP5",-0.8,0,"1"
"5029","Cluster_4646_evm.TU.chromosome_9.352","Cluster_4646","evm.TU.chromosome_9.352","TP5",0.8,0.2,"2"
"5030","Cluster_4646_evm.TU.chromosome_9.415","Cluster_4646","evm.TU.chromosome_9.415","TP5",0.2,-0.316227766016838,"3"
"5031","Cluster_4646_evm.TU.chromosome_9.457","Cluster_4646","evm.TU.chromosome_9.457","TP5",-0.2,0.4,"1"
"5032","Cluster_4646_evm.TU.chromosome_9.574","Cluster_4646","evm.TU.chromosome_9.574","TP5",-0.2,0.4,"1"
"5033","Cluster_4646_evm.TU.chromosome_9.618","Cluster_4646","evm.TU.chromosome_9.618","TP5",-0.4,0.2,"1"
"5034","Cluster_4754_evm.TU.chromosome_1.564","Cluster_4754","evm.TU.chromosome_1.564","TP5",0.4,-0.2,"2"
"5035","Cluster_4754_evm.TU.chromosome_1.678","Cluster_4754","evm.TU.chromosome_1.678","TP5",-0.4,-0.8,"3"
"5036","Cluster_4754_evm.TU.chromosome_10.1370","Cluster_4754","evm.TU.chromosome_10.1370","TP5",-0.4,-0.737864787372622,"3"
"5037","Cluster_4754_evm.TU.chromosome_10.2043","Cluster_4754","evm.TU.chromosome_10.2043","TP5",-0.774596669241483,1,"1"
"5038","Cluster_4754_evm.TU.chromosome_10.2226","Cluster_4754","evm.TU.chromosome_10.2226","TP5",0.4,0.2,"3"
"5039","Cluster_4754_evm.TU.chromosome_10.2414","Cluster_4754","evm.TU.chromosome_10.2414","TP5",0.210818510677892,-0.105409255338946,"3"
"5040","Cluster_4754_evm.TU.chromosome_10.449","Cluster_4754","evm.TU.chromosome_10.449","TP5",-0.6,-0.8,"3"
"5041","Cluster_4754_evm.TU.chromosome_11.1524","Cluster_4754","evm.TU.chromosome_11.1524","TP5",-0.2,0.8,"1"
"5042","Cluster_4754_evm.TU.chromosome_11.2105","Cluster_4754","evm.TU.chromosome_11.2105","TP5",0,0.8,"3"
"5043","Cluster_4754_evm.TU.chromosome_11.2177","Cluster_4754","evm.TU.chromosome_11.2177","TP5",-0.632455532033676,0.774596669241483,"1"
"5044","Cluster_4754_evm.TU.chromosome_11.2922","Cluster_4754","evm.TU.chromosome_11.2922","TP5",-0.4,0.4,"1"
"5045","Cluster_4754_evm.TU.chromosome_11.484","Cluster_4754","evm.TU.chromosome_11.484","TP5",-0.4,0.2,"1"
"5046","Cluster_4754_evm.TU.chromosome_12.1041","Cluster_4754","evm.TU.chromosome_12.1041","TP5",0.4,-0.4,"2"
"5047","Cluster_4754_evm.TU.chromosome_12.1359","Cluster_4754","evm.TU.chromosome_12.1359","TP5",-0.8,-1,"1"
"5048","Cluster_4754_evm.TU.chromosome_12.2538","Cluster_4754","evm.TU.chromosome_12.2538","TP5",-0.210818510677892,-0.210818510677892,"3"
"5049","Cluster_4754_evm.TU.chromosome_12.3721","Cluster_4754","evm.TU.chromosome_12.3721","TP5",0,0.4,"3"
"5050","Cluster_4754_evm.TU.chromosome_12.4054","Cluster_4754","evm.TU.chromosome_12.4054","TP5",-0.8,0.4,"1"
"5051","Cluster_4754_evm.TU.chromosome_13.1075","Cluster_4754","evm.TU.chromosome_13.1075","TP5",-0.8,0,"1"
"5052","Cluster_4754_evm.TU.chromosome_13.1410","Cluster_4754","evm.TU.chromosome_13.1410","TP5",0,0.4,"3"
"5053","Cluster_4754_evm.TU.chromosome_13.1689","Cluster_4754","evm.TU.chromosome_13.1689","TP5",0,1,"1"
"5054","Cluster_4754_evm.TU.chromosome_13.2105","Cluster_4754","evm.TU.chromosome_13.2105","TP5",-0.4,-0.6,"3"
"5055","Cluster_4754_evm.TU.chromosome_13.2564","Cluster_4754","evm.TU.chromosome_13.2564","TP5",0.4,0.105409255338946,"3"
"5056","Cluster_4754_evm.TU.chromosome_13.2682","Cluster_4754","evm.TU.chromosome_13.2682","TP5",0.4,0,"2"
"5057","Cluster_4754_evm.TU.chromosome_13.3254","Cluster_4754","evm.TU.chromosome_13.3254","TP5",-0.4,-0.4,"3"
"5058","Cluster_4754_evm.TU.chromosome_13.3265","Cluster_4754","evm.TU.chromosome_13.3265","TP5",-0.8,0.2,"1"
"5059","Cluster_4754_evm.TU.chromosome_13.3992","Cluster_4754","evm.TU.chromosome_13.3992","TP5",0.8,0.2,"2"
"5060","Cluster_4754_evm.TU.chromosome_14.2004","Cluster_4754","evm.TU.chromosome_14.2004","TP5",-0.8,-0.4,"1"
"5061","Cluster_4754_evm.TU.chromosome_14.2904","Cluster_4754","evm.TU.chromosome_14.2904","TP5",-0.210818510677892,0.2,"3"
"5062","Cluster_4754_evm.TU.chromosome_14.393","Cluster_4754","evm.TU.chromosome_14.393","TP5",-0.4,0.105409255338946,"1"
"5063","Cluster_4754_evm.TU.chromosome_14.4765","Cluster_4754","evm.TU.chromosome_14.4765","TP5",-0.4,-1,"3"
"5064","Cluster_4754_evm.TU.chromosome_14.4953","Cluster_4754","evm.TU.chromosome_14.4953","TP5",-0.8,0.4,"1"
"5065","Cluster_4754_evm.TU.chromosome_14.6432","Cluster_4754","evm.TU.chromosome_14.6432","TP5",-0.4,-0.8,"3"
"5066","Cluster_4754_evm.TU.chromosome_14.7289","Cluster_4754","evm.TU.chromosome_14.7289","TP5",-0.210818510677892,-0.2,"3"
"5067","Cluster_4754_evm.TU.chromosome_14.7290","Cluster_4754","evm.TU.chromosome_14.7290","TP5",-0.210818510677892,-0.8,"3"
"5068","Cluster_4754_evm.TU.chromosome_3.148","Cluster_4754","evm.TU.chromosome_3.148","TP5",0,-0.8,"3"
"5069","Cluster_4754_evm.TU.chromosome_3.170","Cluster_4754","evm.TU.chromosome_3.170","TP5",-0.258198889747161,0.258198889747161,"1"
"5070","Cluster_4754_evm.TU.chromosome_3.1911","Cluster_4754","evm.TU.chromosome_3.1911","TP5",0.4,-0.2,"2"
"5071","Cluster_4754_evm.TU.chromosome_3.360","Cluster_4754","evm.TU.chromosome_3.360","TP5",0.4,-0.8,"2"
"5072","Cluster_4754_evm.TU.chromosome_3.437","Cluster_4754","evm.TU.chromosome_3.437","TP5",-0.4,0.737864787372622,"1"
"5073","Cluster_4754_evm.TU.chromosome_4.1484","Cluster_4754","evm.TU.chromosome_4.1484","TP5",-0.4,-0.8,"3"
"5074","Cluster_4754_evm.TU.chromosome_4.2284","Cluster_4754","evm.TU.chromosome_4.2284","TP5",-0.4,-0.6,"3"
"5075","Cluster_4754_evm.TU.chromosome_4.793","Cluster_4754","evm.TU.chromosome_4.793","TP5",0,-0.4,"3"
"5076","Cluster_4754_evm.TU.chromosome_5.1367","Cluster_4754","evm.TU.chromosome_5.1367","TP5",-0.2,0.8,"1"
"5077","Cluster_4754_evm.TU.chromosome_5.1647","Cluster_4754","evm.TU.chromosome_5.1647","TP5",0,0.105409255338946,"3"
"5078","Cluster_4754_evm.TU.chromosome_5.2290","Cluster_4754","evm.TU.chromosome_5.2290","TP5",-0.210818510677892,0.4,"1"
"5079","Cluster_4754_evm.TU.chromosome_5.2535","Cluster_4754","evm.TU.chromosome_5.2535","TP5",-0.316227766016838,0.4,"1"
"5080","Cluster_4754_evm.TU.chromosome_5.2600","Cluster_4754","evm.TU.chromosome_5.2600","TP5",0.4,-0.8,"2"
"5081","Cluster_4754_evm.TU.chromosome_5.41","Cluster_4754","evm.TU.chromosome_5.41","TP5",-0.4,-0.316227766016838,"3"
"5082","Cluster_4754_evm.TU.chromosome_5.775","Cluster_4754","evm.TU.chromosome_5.775","TP5",-0.8,-0.2,"1"
"5083","Cluster_4754_evm.TU.chromosome_6.1226","Cluster_4754","evm.TU.chromosome_6.1226","TP5",0.2,0.2,"3"
"5084","Cluster_4754_evm.TU.chromosome_6.1268","Cluster_4754","evm.TU.chromosome_6.1268","TP5",-0.2,0.948683298050514,"1"
"5085","Cluster_4754_evm.TU.chromosome_6.2663","Cluster_4754","evm.TU.chromosome_6.2663","TP5",-0.2,0.8,"1"
"5086","Cluster_4754_evm.TU.chromosome_6.2666","Cluster_4754","evm.TU.chromosome_6.2666","TP5",-0.4,0.4,"1"
"5087","Cluster_4754_evm.TU.chromosome_6.2667","Cluster_4754","evm.TU.chromosome_6.2667","TP5",-0.8,-0.105409255338946,"1"
"5088","Cluster_4754_evm.TU.chromosome_6.2698","Cluster_4754","evm.TU.chromosome_6.2698","TP5",0.6,0.2,"2"
"5089","Cluster_4754_evm.TU.chromosome_6.2726","Cluster_4754","evm.TU.chromosome_6.2726","TP5",0.258198889747161,0.105409255338946,"3"
"5090","Cluster_4754_evm.TU.chromosome_6.2727","Cluster_4754","evm.TU.chromosome_6.2727","TP5",0,-0.8,"3"
"5091","Cluster_4754_evm.TU.chromosome_6.676","Cluster_4754","evm.TU.chromosome_6.676","TP5",0.4,1,"3"
"5092","Cluster_4754_evm.TU.chromosome_7.1374","Cluster_4754","evm.TU.chromosome_7.1374","TP5",0,0.2,"3"
"5093","Cluster_4754_evm.TU.chromosome_7.2054","Cluster_4754","evm.TU.chromosome_7.2054","TP5",-0.6,1,"1"
"5094","Cluster_4754_evm.TU.chromosome_7.2063","Cluster_4754","evm.TU.chromosome_7.2063","TP5",-0.8,0.774596669241483,"1"
"5095","Cluster_4754_evm.TU.chromosome_7.466","Cluster_4754","evm.TU.chromosome_7.466","TP5",0.4,0.2,"3"
"5096","Cluster_4754_evm.TU.chromosome_7.582","Cluster_4754","evm.TU.chromosome_7.582","TP5",-0.2,0.8,"1"
"5097","Cluster_4754_evm.TU.chromosome_8.2202","Cluster_4754","evm.TU.chromosome_8.2202","TP5",0.258198889747161,0.948683298050514,"3"
"5098","Cluster_4754_evm.TU.chromosome_8.342","Cluster_4754","evm.TU.chromosome_8.342","TP5",-0.210818510677892,0.4,"1"
"5099","Cluster_4754_evm.TU.chromosome_8.393","Cluster_4754","evm.TU.chromosome_8.393","TP5",-1,-0.8,"1"
"5100","Cluster_4754_evm.TU.chromosome_8.444","Cluster_4754","evm.TU.chromosome_8.444","TP5",0.774596669241483,0.774596669241483,"2"
"5101","Cluster_4754_evm.TU.chromosome_8.450","Cluster_4754","evm.TU.chromosome_8.450","TP5",0.948683298050514,0.948683298050514,"2"
"5102","Cluster_4754_evm.TU.chromosome_8.466","Cluster_4754","evm.TU.chromosome_8.466","TP5",0.8,0.948683298050514,"2"
"5103","Cluster_4754_evm.TU.chromosome_9.1282","Cluster_4754","evm.TU.chromosome_9.1282","TP5",0.4,0.258198889747161,"3"
"5104","Cluster_4754_evm.TU.chromosome_9.1553","Cluster_4754","evm.TU.chromosome_9.1553","TP5",0.8,0.2,"2"
"5105","Cluster_4754_evm.TU.chromosome_9.1959","Cluster_4754","evm.TU.chromosome_9.1959","TP5",-0.774596669241483,0.737864787372622,"1"
"5106","Cluster_4754_evm.TU.chromosome_9.2373","Cluster_4754","evm.TU.chromosome_9.2373","TP5",-0.4,0,"1"
"5107","Cluster_4754_evm.TU.chromosome_9.2820","Cluster_4754","evm.TU.chromosome_9.2820","TP5",-1,0,"1"
"5108","Cluster_4754_evm.TU.chromosome_9.307","Cluster_4754","evm.TU.chromosome_9.307","TP5",0,0.2,"3"
"5109","Cluster_4754_evm.TU.chromosome_9.782","Cluster_4754","evm.TU.chromosome_9.782","TP5",0.316227766016838,0.4,"3"
"5110","Cluster_4806_evm.TU.chromosome_1.1609","Cluster_4806","evm.TU.chromosome_1.1609","TP5",0,0.8,"3"
"5111","Cluster_4806_evm.TU.chromosome_1.259","Cluster_4806","evm.TU.chromosome_1.259","TP5",-0.6,0.948683298050514,"1"
"5112","Cluster_4806_evm.TU.chromosome_10.1959","Cluster_4806","evm.TU.chromosome_10.1959","TP5",-0.737864787372622,-0.258198889747161,"1"
"5113","Cluster_4806_evm.TU.chromosome_4.681","Cluster_4806","evm.TU.chromosome_4.681","TP5",-0.258198889747161,0.210818510677892,"1"
"5114","Cluster_4806_evm.TU.chromosome_5.1727","Cluster_4806","evm.TU.chromosome_5.1727","TP5",-0.737864787372622,0.2,"1"
"5115","Cluster_4831_evm.TU.chromosome_1.1017","Cluster_4831","evm.TU.chromosome_1.1017","TP5",-0.774596669241483,-0.105409255338946,"1"
"5116","Cluster_4831_evm.TU.chromosome_1.1046","Cluster_4831","evm.TU.chromosome_1.1046","TP5",1,-0.4,"2"
"5117","Cluster_4831_evm.TU.chromosome_1.1372","Cluster_4831","evm.TU.chromosome_1.1372","TP5",0.8,0.8,"2"
"5118","Cluster_4831_evm.TU.chromosome_1.14","Cluster_4831","evm.TU.chromosome_1.14","TP5",0.6,0,"2"
