"","pair_id","miRNA","mRNA","timepoint","Ambient","Heat","cluster"
"3622","Cluster_3730_evm.TU.chromosome_12.1662","Cluster_3730","evm.TU.chromosome_12.1662","TP7",0.5,0.4,"2"
"3623","Cluster_3730_evm.TU.chromosome_12.1672","Cluster_3730","evm.TU.chromosome_12.1672","TP7",0.5,0,"2"
"3624","Cluster_3730_evm.TU.chromosome_12.1860","Cluster_3730","evm.TU.chromosome_12.1860","TP7",0,0.316227766016838,"1"
"3625","Cluster_3730_evm.TU.chromosome_12.2434","Cluster_3730","evm.TU.chromosome_12.2434","TP7",0.5,0.4,"2"
"3626","Cluster_3730_evm.TU.chromosome_12.2487","Cluster_3730","evm.TU.chromosome_12.2487","TP7",-1,0.2,"3"
"3627","Cluster_3730_evm.TU.chromosome_12.2661","Cluster_3730","evm.TU.chromosome_12.2661","TP7",-0.5,0.316227766016838,"3"
"3628","Cluster_3730_evm.TU.chromosome_12.2845","Cluster_3730","evm.TU.chromosome_12.2845","TP7",0.5,0.316227766016838,"2"
"3629","Cluster_3730_evm.TU.chromosome_12.2869","Cluster_3730","evm.TU.chromosome_12.2869","TP7",0.5,0.316227766016838,"2"
"3630","Cluster_3730_evm.TU.chromosome_12.2893","Cluster_3730","evm.TU.chromosome_12.2893","TP7",1,-0.2,"2"
"3631","Cluster_3730_evm.TU.chromosome_12.312","Cluster_3730","evm.TU.chromosome_12.312","TP7",0.5,0.4,"2"
"3632","Cluster_3730_evm.TU.chromosome_12.3169","Cluster_3730","evm.TU.chromosome_12.3169","TP7",0.5,0.2,"2"
"3633","Cluster_3730_evm.TU.chromosome_12.3475","Cluster_3730","evm.TU.chromosome_12.3475","TP7",0.5,0.316227766016838,"2"
"3634","Cluster_3730_evm.TU.chromosome_12.3707","Cluster_3730","evm.TU.chromosome_12.3707","TP7",0.5,0.4,"2"
"3635","Cluster_3730_evm.TU.chromosome_12.3726","Cluster_3730","evm.TU.chromosome_12.3726","TP7",-1,0,"3"
"3636","Cluster_3730_evm.TU.chromosome_12.3750","Cluster_3730","evm.TU.chromosome_12.3750","TP7",1,-0.2,"2"
"3637","Cluster_3730_evm.TU.chromosome_12.772","Cluster_3730","evm.TU.chromosome_12.772","TP7",1,0.774596669241483,"2"
"3638","Cluster_3730_evm.TU.chromosome_13.1069","Cluster_3730","evm.TU.chromosome_13.1069","TP7",0.5,0.6,"2"
"3639","Cluster_3730_evm.TU.chromosome_13.117","Cluster_3730","evm.TU.chromosome_13.117","TP7",-1,-0.316227766016838,"3"
"3640","Cluster_3730_evm.TU.chromosome_13.1239","Cluster_3730","evm.TU.chromosome_13.1239","TP7",0.866025403784439,-0.316227766016838,"2"
"3641","Cluster_3730_evm.TU.chromosome_13.1264","Cluster_3730","evm.TU.chromosome_13.1264","TP7",1,0,"2"
"3642","Cluster_3730_evm.TU.chromosome_13.1284","Cluster_3730","evm.TU.chromosome_13.1284","TP7",-0.5,0.4,"3"
"3643","Cluster_3730_evm.TU.chromosome_13.150","Cluster_3730","evm.TU.chromosome_13.150","TP7",1,-0.6,"2"
"3644","Cluster_3730_evm.TU.chromosome_13.1685","Cluster_3730","evm.TU.chromosome_13.1685","TP7",0.866025403784439,-0.774596669241483,"2"
"3645","Cluster_3730_evm.TU.chromosome_13.1822","Cluster_3730","evm.TU.chromosome_13.1822","TP7",0.5,0.4,"2"
"3646","Cluster_3730_evm.TU.chromosome_13.1869","Cluster_3730","evm.TU.chromosome_13.1869","TP7",0.5,-0.6,"2"
"3647","Cluster_3730_evm.TU.chromosome_13.2061","Cluster_3730","evm.TU.chromosome_13.2061","TP7",0.5,-0.316227766016838,"2"
"3648","Cluster_3730_evm.TU.chromosome_13.2081","Cluster_3730","evm.TU.chromosome_13.2081","TP7",0.5,-0.316227766016838,"2"
"3649","Cluster_3730_evm.TU.chromosome_13.2083","Cluster_3730","evm.TU.chromosome_13.2083","TP7",-0.866025403784439,-0.316227766016838,"1"
"3650","Cluster_3730_evm.TU.chromosome_13.2089","Cluster_3730","evm.TU.chromosome_13.2089","TP7",0.5,-0.774596669241483,"2"
"3651","Cluster_3730_evm.TU.chromosome_13.2139","Cluster_3730","evm.TU.chromosome_13.2139","TP7",-0.5,-0.316227766016838,"1"
"3652","Cluster_3730_evm.TU.chromosome_13.2232","Cluster_3730","evm.TU.chromosome_13.2232","TP7",0.5,0.316227766016838,"2"
"3653","Cluster_3730_evm.TU.chromosome_13.2265","Cluster_3730","evm.TU.chromosome_13.2265","TP7",0.866025403784439,-0.316227766016838,"2"
"3654","Cluster_3730_evm.TU.chromosome_13.2282","Cluster_3730","evm.TU.chromosome_13.2282","TP7",0.5,0.4,"2"
"3655","Cluster_3730_evm.TU.chromosome_13.2332","Cluster_3730","evm.TU.chromosome_13.2332","TP7",1,-0.6,"2"
"3656","Cluster_3730_evm.TU.chromosome_13.2379","Cluster_3730","evm.TU.chromosome_13.2379","TP7",1,-0.4,"2"
"3657","Cluster_3730_evm.TU.chromosome_13.2404","Cluster_3730","evm.TU.chromosome_13.2404","TP7",0.5,0.316227766016838,"2"
"3658","Cluster_3730_evm.TU.chromosome_13.2587","Cluster_3730","evm.TU.chromosome_13.2587","TP7",0.5,0,"2"
"3659","Cluster_3730_evm.TU.chromosome_13.27","Cluster_3730","evm.TU.chromosome_13.27","TP7",0.5,0.8,"2"
"3660","Cluster_3730_evm.TU.chromosome_13.2847","Cluster_3730","evm.TU.chromosome_13.2847","TP7",0.5,-0.2,"2"
"3661","Cluster_3730_evm.TU.chromosome_13.2996","Cluster_3730","evm.TU.chromosome_13.2996","TP7",1,-0.4,"2"
"3662","Cluster_3730_evm.TU.chromosome_13.305","Cluster_3730","evm.TU.chromosome_13.305","TP7",0.5,0.316227766016838,"2"
"3663","Cluster_3730_evm.TU.chromosome_13.3086","Cluster_3730","evm.TU.chromosome_13.3086","TP7",-1,0,"3"
"3664","Cluster_3730_evm.TU.chromosome_13.3483","Cluster_3730","evm.TU.chromosome_13.3483","TP7",1,-0.316227766016838,"2"
"3665","Cluster_3730_evm.TU.chromosome_13.3486","Cluster_3730","evm.TU.chromosome_13.3486","TP7",0.5,-0.316227766016838,"2"
"3666","Cluster_3730_evm.TU.chromosome_13.3746","Cluster_3730","evm.TU.chromosome_13.3746","TP7",0.5,-0.316227766016838,"2"
"3667","Cluster_3730_evm.TU.chromosome_13.3760","Cluster_3730","evm.TU.chromosome_13.3760","TP7",0,-0.316227766016838,"1"
"3668","Cluster_3730_evm.TU.chromosome_13.3796","Cluster_3730","evm.TU.chromosome_13.3796","TP7",-0.5,0.6,"3"
"3669","Cluster_3730_evm.TU.chromosome_13.3824","Cluster_3730","evm.TU.chromosome_13.3824","TP7",1,0.316227766016838,"2"
"3670","Cluster_3730_evm.TU.chromosome_13.3866","Cluster_3730","evm.TU.chromosome_13.3866","TP7",0.5,0,"2"
"3671","Cluster_3730_evm.TU.chromosome_13.4089","Cluster_3730","evm.TU.chromosome_13.4089","TP7",0.5,-0.2,"2"
"3672","Cluster_3730_evm.TU.chromosome_13.470","Cluster_3730","evm.TU.chromosome_13.470","TP7",1,-0.774596669241483,"2"
"3673","Cluster_3730_evm.TU.chromosome_13.638","Cluster_3730","evm.TU.chromosome_13.638","TP7",0.5,0.6,"2"
"3674","Cluster_3730_evm.TU.chromosome_13.868","Cluster_3730","evm.TU.chromosome_13.868","TP7",0.866025403784439,0,"2"
"3675","Cluster_3730_evm.TU.chromosome_13.95","Cluster_3730","evm.TU.chromosome_13.95","TP7",-0.5,0,"1"
"3676","Cluster_3730_evm.TU.chromosome_13.999","Cluster_3730","evm.TU.chromosome_13.999","TP7",-0.5,0.2,"1"
"3677","Cluster_3730_evm.TU.chromosome_14.1317","Cluster_3730","evm.TU.chromosome_14.1317","TP7",1,-0.316227766016838,"2"
"3678","Cluster_3730_evm.TU.chromosome_14.1705","Cluster_3730","evm.TU.chromosome_14.1705","TP7",1,-0.316227766016838,"2"
"3679","Cluster_3730_evm.TU.chromosome_14.1779","Cluster_3730","evm.TU.chromosome_14.1779","TP7",1,0.4,"2"
"3680","Cluster_3730_evm.TU.chromosome_14.1856","Cluster_3730","evm.TU.chromosome_14.1856","TP7",1,0.6,"2"
"3681","Cluster_3730_evm.TU.chromosome_14.2876","Cluster_3730","evm.TU.chromosome_14.2876","TP7",0.866025403784439,-0.316227766016838,"2"
"3682","Cluster_3730_evm.TU.chromosome_14.3899","Cluster_3730","evm.TU.chromosome_14.3899","TP7",1,-0.4,"2"
"3683","Cluster_3730_evm.TU.chromosome_14.5072","Cluster_3730","evm.TU.chromosome_14.5072","TP7",-1,0.6,"3"
"3684","Cluster_3730_evm.TU.chromosome_14.5312","Cluster_3730","evm.TU.chromosome_14.5312","TP7",1,-0.316227766016838,"2"
"3685","Cluster_3730_evm.TU.chromosome_14.5316","Cluster_3730","evm.TU.chromosome_14.5316","TP7",-0.5,-0.4,"1"
"3686","Cluster_3730_evm.TU.chromosome_14.5319","Cluster_3730","evm.TU.chromosome_14.5319","TP7",-1,-0.6,"1"
"3687","Cluster_3730_evm.TU.chromosome_14.5320","Cluster_3730","evm.TU.chromosome_14.5320","TP7",1,0.316227766016838,"2"
"3688","Cluster_3730_evm.TU.chromosome_14.5411","Cluster_3730","evm.TU.chromosome_14.5411","TP7",0.5,-0.4,"2"
"3689","Cluster_3730_evm.TU.chromosome_14.550","Cluster_3730","evm.TU.chromosome_14.550","TP7",0.5,0.6,"2"
"3690","Cluster_3730_evm.TU.chromosome_14.5536","Cluster_3730","evm.TU.chromosome_14.5536","TP7",-1,0,"3"
"3691","Cluster_3730_evm.TU.chromosome_14.5929","Cluster_3730","evm.TU.chromosome_14.5929","TP7",1,0.316227766016838,"2"
"3692","Cluster_3730_evm.TU.chromosome_14.6259","Cluster_3730","evm.TU.chromosome_14.6259","TP7",-0.5,0.4,"3"
"3693","Cluster_3730_evm.TU.chromosome_14.628","Cluster_3730","evm.TU.chromosome_14.628","TP7",-0.5,-0.4,"1"
"3694","Cluster_3730_evm.TU.chromosome_14.6424","Cluster_3730","evm.TU.chromosome_14.6424","TP7",0.5,0.4,"2"
"3695","Cluster_3730_evm.TU.chromosome_14.6492","Cluster_3730","evm.TU.chromosome_14.6492","TP7",0.5,0,"2"
"3696","Cluster_3730_evm.TU.chromosome_14.67","Cluster_3730","evm.TU.chromosome_14.67","TP7",1,0.4,"2"
"3697","Cluster_3730_evm.TU.chromosome_14.677","Cluster_3730","evm.TU.chromosome_14.677","TP7",0.5,0.4,"2"
"3698","Cluster_3730_evm.TU.chromosome_14.6923","Cluster_3730","evm.TU.chromosome_14.6923","TP7",0.5,0.316227766016838,"2"
"3699","Cluster_3730_evm.TU.chromosome_14.7054","Cluster_3730","evm.TU.chromosome_14.7054","TP7",0.5,0.2,"2"
"3700","Cluster_3730_evm.TU.chromosome_14.7120","Cluster_3730","evm.TU.chromosome_14.7120","TP7",-0.5,0.4,"3"
"3701","Cluster_3730_evm.TU.chromosome_14.7161","Cluster_3730","evm.TU.chromosome_14.7161","TP7",1,0.316227766016838,"2"
"3702","Cluster_3730_evm.TU.chromosome_14.7190","Cluster_3730","evm.TU.chromosome_14.7190","TP7",0.866025403784439,0.316227766016838,"2"
"3703","Cluster_3730_evm.TU.chromosome_14.831","Cluster_3730","evm.TU.chromosome_14.831","TP7",1,-1,"2"
"3704","Cluster_3730_evm.TU.chromosome_14.93","Cluster_3730","evm.TU.chromosome_14.93","TP7",-1,0.316227766016838,"3"
"3705","Cluster_3730_evm.TU.chromosome_14.965","Cluster_3730","evm.TU.chromosome_14.965","TP7",1,-0.4,"2"
"3706","Cluster_3730_evm.TU.chromosome_2.1096","Cluster_3730","evm.TU.chromosome_2.1096","TP7",0.5,0,"2"
"3707","Cluster_3730_evm.TU.chromosome_2.1567","Cluster_3730","evm.TU.chromosome_2.1567","TP7",0.866025403784439,-0.6,"2"
"3708","Cluster_3730_evm.TU.chromosome_2.1614","Cluster_3730","evm.TU.chromosome_2.1614","TP7",-0.5,-0.2,"1"
"3709","Cluster_3730_evm.TU.chromosome_2.1626","Cluster_3730","evm.TU.chromosome_2.1626","TP7",0.5,-0.8,"2"
"3710","Cluster_3730_evm.TU.chromosome_2.1648","Cluster_3730","evm.TU.chromosome_2.1648","TP7",0.5,-0.316227766016838,"2"
"3711","Cluster_3730_evm.TU.chromosome_2.1687","Cluster_3730","evm.TU.chromosome_2.1687","TP7",0.5,-0.4,"2"
"3712","Cluster_3730_evm.TU.chromosome_2.1700","Cluster_3730","evm.TU.chromosome_2.1700","TP7",1,-0.8,"2"
"3713","Cluster_3730_evm.TU.chromosome_2.1702","Cluster_3730","evm.TU.chromosome_2.1702","TP7",-1,-0.4,"1"
"3714","Cluster_3730_evm.TU.chromosome_2.1983","Cluster_3730","evm.TU.chromosome_2.1983","TP7",0.5,0.2,"2"
"3715","Cluster_3730_evm.TU.chromosome_2.343","Cluster_3730","evm.TU.chromosome_2.343","TP7",1,-0.4,"2"
"3716","Cluster_3730_evm.TU.chromosome_2.349","Cluster_3730","evm.TU.chromosome_2.349","TP7",0.5,0,"2"
"3717","Cluster_3730_evm.TU.chromosome_2.380","Cluster_3730","evm.TU.chromosome_2.380","TP7",0.5,-0.316227766016838,"2"
"3718","Cluster_3730_evm.TU.chromosome_2.409","Cluster_3730","evm.TU.chromosome_2.409","TP7",-0.5,0.6,"3"
"3719","Cluster_3730_evm.TU.chromosome_2.410","Cluster_3730","evm.TU.chromosome_2.410","TP7",0.5,-0.8,"2"
"3720","Cluster_3730_evm.TU.chromosome_2.60","Cluster_3730","evm.TU.chromosome_2.60","TP7",-1,-1,"1"
"3721","Cluster_3730_evm.TU.chromosome_2.683","Cluster_3730","evm.TU.chromosome_2.683","TP7",1,0.6,"2"
"3722","Cluster_3730_evm.TU.chromosome_2.753","Cluster_3730","evm.TU.chromosome_2.753","TP7",-0.5,-0.8,"1"
"3723","Cluster_3730_evm.TU.chromosome_2.754","Cluster_3730","evm.TU.chromosome_2.754","TP7",0.5,0.316227766016838,"2"
"3724","Cluster_3730_evm.TU.chromosome_2.758","Cluster_3730","evm.TU.chromosome_2.758","TP7",0.866025403784439,0.948683298050514,"2"
"3725","Cluster_3730_evm.TU.chromosome_2.854","Cluster_3730","evm.TU.chromosome_2.854","TP7",0.5,0.6,"2"
"3726","Cluster_3730_evm.TU.chromosome_3.1029","Cluster_3730","evm.TU.chromosome_3.1029","TP7",0.5,0.6,"2"
"3727","Cluster_3730_evm.TU.chromosome_3.1034","Cluster_3730","evm.TU.chromosome_3.1034","TP7",-1,-0.6,"1"
"3728","Cluster_3730_evm.TU.chromosome_3.1251","Cluster_3730","evm.TU.chromosome_3.1251","TP7",-0.5,-0.4,"1"
"3729","Cluster_3730_evm.TU.chromosome_3.1603","Cluster_3730","evm.TU.chromosome_3.1603","TP7",1,-0.2,"2"
"3730","Cluster_3730_evm.TU.chromosome_3.1613","Cluster_3730","evm.TU.chromosome_3.1613","TP7",0.5,0,"2"
"3731","Cluster_3730_evm.TU.chromosome_3.1692","Cluster_3730","evm.TU.chromosome_3.1692","TP7",1,-0.4,"2"
"3732","Cluster_3730_evm.TU.chromosome_3.1813","Cluster_3730","evm.TU.chromosome_3.1813","TP7",0.866025403784439,-0.316227766016838,"2"
"3733","Cluster_3730_evm.TU.chromosome_3.2006","Cluster_3730","evm.TU.chromosome_3.2006","TP7",1,0.316227766016838,"2"
"3734","Cluster_3730_evm.TU.chromosome_3.2007","Cluster_3730","evm.TU.chromosome_3.2007","TP7",1,0,"2"
"3735","Cluster_3730_evm.TU.chromosome_3.2008","Cluster_3730","evm.TU.chromosome_3.2008","TP7",0.5,0,"2"
"3736","Cluster_3730_evm.TU.chromosome_3.2017","Cluster_3730","evm.TU.chromosome_3.2017","TP7",0.5,-0.6,"2"
"3737","Cluster_3730_evm.TU.chromosome_3.241","Cluster_3730","evm.TU.chromosome_3.241","TP7",1,0.4,"2"
"3738","Cluster_3730_evm.TU.chromosome_3.300","Cluster_3730","evm.TU.chromosome_3.300","TP7",1,0,"2"
"3739","Cluster_3730_evm.TU.chromosome_3.523","Cluster_3730","evm.TU.chromosome_3.523","TP7",0.5,-0.316227766016838,"2"
"3740","Cluster_3730_evm.TU.chromosome_3.706","Cluster_3730","evm.TU.chromosome_3.706","TP7",0.5,0.4,"2"
"3741","Cluster_3730_evm.TU.chromosome_3.980","Cluster_3730","evm.TU.chromosome_3.980","TP7",0.5,-0.316227766016838,"2"
"3742","Cluster_3730_evm.TU.chromosome_4.1011","Cluster_3730","evm.TU.chromosome_4.1011","TP7",1,0.4,"2"
"3743","Cluster_3730_evm.TU.chromosome_4.1355","Cluster_3730","evm.TU.chromosome_4.1355","TP7",0.5,0.774596669241483,"2"
"3744","Cluster_3730_evm.TU.chromosome_4.1386","Cluster_3730","evm.TU.chromosome_4.1386","TP7",-0.5,-0.4,"1"
"3745","Cluster_3730_evm.TU.chromosome_4.1509","Cluster_3730","evm.TU.chromosome_4.1509","TP7",-0.5,-0.4,"1"
"3746","Cluster_3730_evm.TU.chromosome_4.1511","Cluster_3730","evm.TU.chromosome_4.1511","TP7",0.5,-0.2,"2"
"3747","Cluster_3730_evm.TU.chromosome_4.1557","Cluster_3730","evm.TU.chromosome_4.1557","TP7",1,-0.316227766016838,"2"
"3748","Cluster_3730_evm.TU.chromosome_4.1559","Cluster_3730","evm.TU.chromosome_4.1559","TP7",-0.5,0.4,"3"
"3749","Cluster_3730_evm.TU.chromosome_4.1573","Cluster_3730","evm.TU.chromosome_4.1573","TP7",-0.5,0.4,"3"
"3750","Cluster_3730_evm.TU.chromosome_4.1609","Cluster_3730","evm.TU.chromosome_4.1609","TP7",1,-0.4,"2"
"3751","Cluster_3730_evm.TU.chromosome_4.1878","Cluster_3730","evm.TU.chromosome_4.1878","TP7",0.5,-0.4,"2"
"3752","Cluster_3730_evm.TU.chromosome_4.2107","Cluster_3730","evm.TU.chromosome_4.2107","TP7",1,0.6,"2"
"3753","Cluster_3730_evm.TU.chromosome_4.2123","Cluster_3730","evm.TU.chromosome_4.2123","TP7",-0.5,-0.316227766016838,"1"
"3754","Cluster_3730_evm.TU.chromosome_4.2124","Cluster_3730","evm.TU.chromosome_4.2124","TP7",1,0.4,"2"
"3755","Cluster_3730_evm.TU.chromosome_4.2126","Cluster_3730","evm.TU.chromosome_4.2126","TP7",-1,0.4,"3"
"3756","Cluster_3730_evm.TU.chromosome_4.2193","Cluster_3730","evm.TU.chromosome_4.2193","TP7",0.5,0,"2"
"3757","Cluster_3730_evm.TU.chromosome_4.233","Cluster_3730","evm.TU.chromosome_4.233","TP7",0.866025403784439,0.737864787372622,"2"
"3758","Cluster_3730_evm.TU.chromosome_4.514","Cluster_3730","evm.TU.chromosome_4.514","TP7",1,0.4,"2"
"3759","Cluster_3730_evm.TU.chromosome_4.691","Cluster_3730","evm.TU.chromosome_4.691","TP7",1,0.2,"2"
"3760","Cluster_3730_evm.TU.chromosome_4.692","Cluster_3730","evm.TU.chromosome_4.692","TP7",0,0.316227766016838,"1"
"3761","Cluster_3730_evm.TU.chromosome_4.731","Cluster_3730","evm.TU.chromosome_4.731","TP7",0.5,0.4,"2"
"3762","Cluster_3730_evm.TU.chromosome_4.845","Cluster_3730","evm.TU.chromosome_4.845","TP7",0.5,-0.6,"2"
"3763","Cluster_3730_evm.TU.chromosome_4.896","Cluster_3730","evm.TU.chromosome_4.896","TP7",1,-0.8,"2"
"3764","Cluster_3730_evm.TU.chromosome_4.903","Cluster_3730","evm.TU.chromosome_4.903","TP7",-0.5,-0.6,"1"
"3765","Cluster_3730_evm.TU.chromosome_5.1558","Cluster_3730","evm.TU.chromosome_5.1558","TP7",1,0.316227766016838,"2"
"3766","Cluster_3730_evm.TU.chromosome_5.1639","Cluster_3730","evm.TU.chromosome_5.1639","TP7",0.5,0.316227766016838,"2"
"3767","Cluster_3730_evm.TU.chromosome_5.2124","Cluster_3730","evm.TU.chromosome_5.2124","TP7",-1,0,"3"
"3768","Cluster_3730_evm.TU.chromosome_5.2131","Cluster_3730","evm.TU.chromosome_5.2131","TP7",0.5,-0.6,"2"
"3769","Cluster_3730_evm.TU.chromosome_5.226","Cluster_3730","evm.TU.chromosome_5.226","TP7",0.866025403784439,-0.210818510677892,"2"
"3770","Cluster_3730_evm.TU.chromosome_5.2502","Cluster_3730","evm.TU.chromosome_5.2502","TP7",1,0.8,"2"
"3771","Cluster_3730_evm.TU.chromosome_5.383","Cluster_3730","evm.TU.chromosome_5.383","TP7",-1,0.2,"3"
"3772","Cluster_3730_evm.TU.chromosome_5.42","Cluster_3730","evm.TU.chromosome_5.42","TP7",1,-0.4,"2"
"3773","Cluster_3730_evm.TU.chromosome_5.435","Cluster_3730","evm.TU.chromosome_5.435","TP7",0.5,-0.316227766016838,"2"
"3774","Cluster_3730_evm.TU.chromosome_5.438","Cluster_3730","evm.TU.chromosome_5.438","TP7",1,-0.8,"2"
"3775","Cluster_3730_evm.TU.chromosome_5.68","Cluster_3730","evm.TU.chromosome_5.68","TP7",1,0.316227766016838,"2"
"3776","Cluster_3730_evm.TU.chromosome_6.1128","Cluster_3730","evm.TU.chromosome_6.1128","TP7",0.5,-0.6,"2"
"3777","Cluster_3730_evm.TU.chromosome_6.125","Cluster_3730","evm.TU.chromosome_6.125","TP7",1,0,"2"
"3778","Cluster_3730_evm.TU.chromosome_6.1365","Cluster_3730","evm.TU.chromosome_6.1365","TP7",1,-0.774596669241483,"2"
"3779","Cluster_3730_evm.TU.chromosome_6.1529","Cluster_3730","evm.TU.chromosome_6.1529","TP7",0.5,0.4,"2"
"3780","Cluster_3730_evm.TU.chromosome_6.2373","Cluster_3730","evm.TU.chromosome_6.2373","TP7",0.866025403784439,-0.6,"2"
"3781","Cluster_3730_evm.TU.chromosome_6.2379","Cluster_3730","evm.TU.chromosome_6.2379","TP7",1,0.2,"2"
"3782","Cluster_3730_evm.TU.chromosome_6.2485","Cluster_3730","evm.TU.chromosome_6.2485","TP7",0.5,0.316227766016838,"2"
"3783","Cluster_3730_evm.TU.chromosome_6.319","Cluster_3730","evm.TU.chromosome_6.319","TP7",0.866025403784439,0.316227766016838,"2"
"3784","Cluster_3730_evm.TU.chromosome_6.37","Cluster_3730","evm.TU.chromosome_6.37","TP7",0.5,0,"2"
"3785","Cluster_3730_evm.TU.chromosome_6.526","Cluster_3730","evm.TU.chromosome_6.526","TP7",-0.5,0,"1"
"3786","Cluster_3730_evm.TU.chromosome_6.828","Cluster_3730","evm.TU.chromosome_6.828","TP7",0.5,-0.316227766016838,"2"
"3787","Cluster_3730_evm.TU.chromosome_6.899","Cluster_3730","evm.TU.chromosome_6.899","TP7",0.5,-0.2,"2"
"3788","Cluster_3730_evm.TU.chromosome_6.947","Cluster_3730","evm.TU.chromosome_6.947","TP7",-0.5,-0.4,"1"
"3789","Cluster_3730_evm.TU.chromosome_6.969","Cluster_3730","evm.TU.chromosome_6.969","TP7",1,0.8,"2"
"3790","Cluster_3730_evm.TU.chromosome_7.1086","Cluster_3730","evm.TU.chromosome_7.1086","TP7",0,0.316227766016838,"1"
"3791","Cluster_3730_evm.TU.chromosome_7.1143","Cluster_3730","evm.TU.chromosome_7.1143","TP7",1,0.4,"2"
"3792","Cluster_3730_evm.TU.chromosome_7.1271","Cluster_3730","evm.TU.chromosome_7.1271","TP7",0.5,0.2,"2"
"3793","Cluster_3730_evm.TU.chromosome_7.1381","Cluster_3730","evm.TU.chromosome_7.1381","TP7",1,-0.2,"2"
"3794","Cluster_3730_evm.TU.chromosome_7.1617","Cluster_3730","evm.TU.chromosome_7.1617","TP7",0.866025403784439,-0.316227766016838,"2"
"3795","Cluster_3730_evm.TU.chromosome_7.1683","Cluster_3730","evm.TU.chromosome_7.1683","TP7",0.5,0.2,"2"
"3796","Cluster_3730_evm.TU.chromosome_7.188","Cluster_3730","evm.TU.chromosome_7.188","TP7",0.5,0.8,"2"
"3797","Cluster_3730_evm.TU.chromosome_7.197","Cluster_3730","evm.TU.chromosome_7.197","TP7",-1,0.4,"3"
"3798","Cluster_3730_evm.TU.chromosome_7.2109","Cluster_3730","evm.TU.chromosome_7.2109","TP7",-0.5,-0.4,"1"
"3799","Cluster_3730_evm.TU.chromosome_7.2334","Cluster_3730","evm.TU.chromosome_7.2334","TP7",0.5,0,"2"
"3800","Cluster_3730_evm.TU.chromosome_7.2336","Cluster_3730","evm.TU.chromosome_7.2336","TP7",0.5,0,"2"
"3801","Cluster_3730_evm.TU.chromosome_7.243","Cluster_3730","evm.TU.chromosome_7.243","TP7",0.5,0.8,"2"
"3802","Cluster_3730_evm.TU.chromosome_7.2550","Cluster_3730","evm.TU.chromosome_7.2550","TP7",-0.866025403784439,0.774596669241483,"3"
"3803","Cluster_3730_evm.TU.chromosome_7.2615","Cluster_3730","evm.TU.chromosome_7.2615","TP7",-1,-0.8,"1"
"3804","Cluster_3730_evm.TU.chromosome_7.2707","Cluster_3730","evm.TU.chromosome_7.2707","TP7",0.5,0.4,"2"
"3805","Cluster_3730_evm.TU.chromosome_7.2760","Cluster_3730","evm.TU.chromosome_7.2760","TP7",1,0,"2"
"3806","Cluster_3730_evm.TU.chromosome_7.2763","Cluster_3730","evm.TU.chromosome_7.2763","TP7",1,0.6,"2"
"3807","Cluster_3730_evm.TU.chromosome_7.301","Cluster_3730","evm.TU.chromosome_7.301","TP7",-1,-0.4,"1"
"3808","Cluster_3730_evm.TU.chromosome_7.366","Cluster_3730","evm.TU.chromosome_7.366","TP7",0.5,0.4,"2"
"3809","Cluster_3730_evm.TU.chromosome_8.1090","Cluster_3730","evm.TU.chromosome_8.1090","TP7",1,0.4,"2"
"3810","Cluster_3730_evm.TU.chromosome_8.1293","Cluster_3730","evm.TU.chromosome_8.1293","TP7",1,0,"2"
"3811","Cluster_3730_evm.TU.chromosome_8.1297","Cluster_3730","evm.TU.chromosome_8.1297","TP7",1,-0.316227766016838,"2"
"3812","Cluster_3730_evm.TU.chromosome_8.1384","Cluster_3730","evm.TU.chromosome_8.1384","TP7",0.5,0.316227766016838,"2"
"3813","Cluster_3730_evm.TU.chromosome_8.1529","Cluster_3730","evm.TU.chromosome_8.1529","TP7",0.5,-0.4,"2"
"3814","Cluster_3730_evm.TU.chromosome_8.1540","Cluster_3730","evm.TU.chromosome_8.1540","TP7",-0.5,-0.2,"1"
"3815","Cluster_3730_evm.TU.chromosome_8.1549","Cluster_3730","evm.TU.chromosome_8.1549","TP7",-0.5,0.2,"1"
"3816","Cluster_3730_evm.TU.chromosome_8.1816","Cluster_3730","evm.TU.chromosome_8.1816","TP7",1,0.316227766016838,"2"
"3817","Cluster_3730_evm.TU.chromosome_8.1908","Cluster_3730","evm.TU.chromosome_8.1908","TP7",0.5,0.6,"2"
"3818","Cluster_3730_evm.TU.chromosome_8.2138","Cluster_3730","evm.TU.chromosome_8.2138","TP7",-0.5,0.6,"3"
"3819","Cluster_3730_evm.TU.chromosome_8.2168","Cluster_3730","evm.TU.chromosome_8.2168","TP7",0.5,0.4,"2"
"3820","Cluster_3730_evm.TU.chromosome_8.2257","Cluster_3730","evm.TU.chromosome_8.2257","TP7",0.866025403784439,0.774596669241483,"2"
"3821","Cluster_3730_evm.TU.chromosome_8.2274","Cluster_3730","evm.TU.chromosome_8.2274","TP7",0.5,-0.316227766016838,"2"
"3822","Cluster_3730_evm.TU.chromosome_8.2754","Cluster_3730","evm.TU.chromosome_8.2754","TP7",0.5,-0.316227766016838,"2"
"3823","Cluster_3730_evm.TU.chromosome_8.408","Cluster_3730","evm.TU.chromosome_8.408","TP7",1,0,"2"
"3824","Cluster_3730_evm.TU.chromosome_8.499","Cluster_3730","evm.TU.chromosome_8.499","TP7",0.5,0,"2"
