"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_12:39423742-39436363",185.965670501924,1.47754798898915,0.416927639821007,3.54389550576087,0.000394261472925469,0.0165091429407843,255,1209,84,5,335,479,624,40,308,265,228,1100,241,192,39,260,175,13,31
"::chromosome_14:56211962-56212837",15.5924304265727,-3.21946312145998,0.695252611322688,-4.63063794227984,3.6454082600192e-06,0.00052829940018247,31,8,64,0,5,19,4,9,36,34,31,6,21,46,5,16,28,3,4
"::chromosome_3:15600559-15601349",7.65457141746545,7.21605727737419,2.03887881676335,3.53922813756505,0.000401298879319446,0.0167283015985971,0,250,0,2,6,0,28,0,0,8,0,1,12,0,2,1,0,2,0
"::chromosome_5:21316239-21321688",64.2490299833316,-4.07928191484752,1.16151018883521,-3.51205004834121,0.00044466425260043,0.0180492820256849,100,20,15,1,3,8,26,234,129,22,9,8,8,166,60,22,15,75,2
"::chromosome_13:24897974-24900409",1513.56891194201,3.93270435168653,1.24334251056127,3.1630096439888,0.00156147158828174,0.0406040228893912,58,34530,47,69,3861,17,12613,709,314,5411,203,1722,55,44,174,63,149,20,19
"::chromosome_1:3531758-3541058",143.249070536297,-1.64854007595368,0.443615040918283,-3.71615009387689,0.000202281446123492,0.0106903727224809,239,161,378,27,34,263,152,46,254,237,206,169,341,233,37,176,308,35,39
"::chromosome_14:58117056-58129435",127.606001504106,1.35751244682119,0.442776132409507,3.06591152380743,0.00217007519148103,0.0490913351243574,239,948,44,8,164,294,360,22,226,284,140,445,209,207,34,247,232,7,15
"::chromosome_14:13174304-13194152",260.422749682946,1.24542175373595,0.311398959148843,3.99944096518531,6.34922825925717e-05,0.00454742023973824,625,1079,119,32,328,376,818,55,725,466,275,764,438,459,62,463,350,31,52
"::chromosome_14:48693040-48703301",101.202590214004,-1.74796746975357,0.52544512863615,-3.32664130751503,0.000878994400258789,0.0277301804843547,129,79,398,10,51,203,126,40,100,189,280,196,206,73,23,168,139,29,7
"::chromosome_10:12369808-12379827",191.006771761962,-1.86038390150458,0.465355707393932,-3.99776745389678,6.39427236044487e-05,0.00456206739562509,250,181,230,46,65,592,150,255,299,435,157,202,259,322,40,154,302,82,38
"::chromosome_5:16738678-16744116",17.1517221070331,3.12206129568252,0.993543556616007,3.14234969860426,0.00167597735287325,0.0421955096991071,30,31,4,0,153,11,22,8,16,3,5,38,18,4,0,5,17,2,0
"::chromosome_13:15292513-15301270",29.5293533216372,-3.59886659053764,1.14584465132471,-3.14079800117493,0.00168488198082735,0.0422358928977666,14,9,30,24,6,24,3,96,35,11,4,13,3,7,8,10,18,6,0
"::chromosome_12:39136805-39146683",18574.0672109922,-0.957312796311376,0.240119974937585,-3.98681032912907,6.69675184357383e-05,0.00475956883901512,39926,33525,20610,1975,8047,30404,23937,17582,36541,35586,20332,23735,31507,33925,8094,29804,32907,7135,4099
"::chromosome_9:29966907-29972348",111.82509985897,-2.16822817467598,0.621954375733701,-3.48615309944268,0.00049002047313502,0.0194228200355868,278,100,439,24,20,208,162,19,179,407,127,48,79,120,28,188,212,31,9
"::chromosome_14:56131670-56134968",43.4503675253015,-1.20853539441151,0.378742667990307,-3.19091429762659,0.00141823342704271,0.0383501896088079,97,83,32,7,10,122,62,36,98,83,61,41,71,45,10,63,33,17,18
"::chromosome_2:17544920-17553775",26.8626435711978,-2.96365870104166,0.943304538255397,-3.14178357131922,0.00167922112320124,0.0422080648175922,4,21,14,15,4,83,20,97,18,15,12,19,9,39,6,13,11,4,1
"::chromosome_13:30476417-30481426",316.875126655669,2.00110210219659,0.382098856796158,5.2371318746555,1.63091163559364e-07,4.38455229569015e-05,283,3653,185,13,465,770,2674,76,202,400,263,1524,203,155,34,207,304,17,18
"::chromosome_8:13818639-13825861",75.4684978552699,1.0465450125049,0.330803773163108,3.16364291283003,0.00155807834132386,0.0406040228893912,226,308,43,2,65,115,246,15,162,118,62,171,162,114,26,100,208,20,19
"::chromosome_12:1428232-1448110",220.166253751855,-2.05518385185729,0.553413304480767,-3.71365096432862,0.000204290505774863,0.0107012479975267,366,240,446,54,39,341,280,265,290,386,172,91,439,294,79,256,417,120,14
"::chromosome_1:12157350-12161599",3997.95795524753,-1.79100910912704,0.568404531107557,-3.15094094277749,0.00162745393716957,0.0414687782067247,4396,8526,12061,591,1681,10846,2556,4032,5004,16979,3552,4187,1741,2064,2986,7760,5276,406,198
"::chromosome_3:20330593-20348212",143.341870505947,1.55608548534401,0.499953966515706,3.11245752521723,0.00185536710266194,0.0445240100315382,275,585,77,3,377,272,367,21,258,280,168,647,202,153,43,182,220,8,25
"::chromosome_7:5023982-5030901",44.5900509576025,-2.03834890663337,0.567020747609733,-3.59484007459338,0.000324590903808432,0.0145438677914164,37,43,77,4,6,52,38,27,44,68,78,27,87,71,36,63,152,29,5
"::chromosome_13:10643616-10645452",316.184970283445,-1.99564441452635,0.581149846256907,-3.43395843151293,0.000594835409215718,0.0219367730436413,384,654,1557,25,60,588,364,297,123,542,412,503,631,466,175,77,488,43,27
"::chromosome_13:5303956-5320515",380.075939785213,-1.2615974134078,0.335089328259654,-3.76495849617214,0.000166576748530273,0.00912167394928046,676,391,302,94,91,521,432,301,623,831,410,331,961,728,148,782,489,150,88
"::chromosome_7:28025535-28031864",82.1115663152777,-1.50983638668153,0.462844814284787,-3.26207908154834,0.00110598285213039,0.0322071929466542,210,102,120,3,33,169,132,130,84,102,109,102,177,134,14,133,73,30,27
"::chromosome_9:25215917-25216362",10.036254723326,-3.70337568343576,0.972241834166602,-3.80910957880172,0.000139468142097296,0.00811013804358884,3,4,30,2,2,19,0,2,3,6,30,4,32,28,4,13,16,3,3
"::chromosome_13:33865810-33866992",34.038835450396,-2.83855977190354,0.584137208436241,-4.85940585689188,1.17738551855245e-06,0.000229900014412083,115,24,95,1,10,36,10,31,194,70,47,11,40,58,4,39,46,6,11
"::chromosome_7:3120077-3150536",619.258999792694,0.917563027291536,0.296096425037559,3.0988656049297,0.0019426311991295,0.0460238515286642,930,2689,543,38,808,1015,2590,316,947,617,710,2259,910,991,147,746,858,243,52
"::chromosome_14:41392919-41399030",48.3096360777989,1.47970201363559,0.3483569609491,4.24766024368834,2.16014652393329e-05,0.00208701656348763,62,298,30,4,76,105,257,17,75,55,37,203,94,46,10,72,76,6,2
"::chromosome_2:21006950-21022943",113.713631623848,1.80313696993007,0.47408467764372,3.8034069755048,0.000142719601540195,0.00819643532065206,239,857,27,12,183,162,298,20,105,106,98,296,276,191,78,243,125,11,12
"::chromosome_12:10222382-10227408",168.627115061541,2.48714740054679,0.526683570583928,4.72228020667005,2.33215066635671e-06,0.000376186042268843,511,1425,38,29,242,219,500,15,153,357,46,441,400,174,23,177,109,60,33
"::chromosome_9:8282345-8286696",99.9194570839108,4.27987805769435,1.15696893452423,3.69921605497068,0.000216266442495674,0.0110260265669478,19,1525,5,9,5,11,569,6,4,137,23,40,155,38,57,8,568,10,45
"::chromosome_14:26837540-26842189",92.1282595814151,2.69617868871615,0.744839515159903,3.61981156187361,0.000294817637038577,0.0135883491282328,140,998,29,2,28,46,571,2,84,449,61,162,152,178,25,144,70,42,6
"::chromosome_12:33921211-33927315",16.9399754142685,-2.84996515558393,0.873426930105451,-3.26296918190952,0.00110251508353022,0.032156689936298,29,18,64,0,1,39,13,1,27,50,21,2,38,44,6,32,44,10,0
"::chromosome_10:28296115-28376361",1022.60466817264,0.733634132958572,0.216292707222489,3.39185792428924,0.000694204268428826,0.0239097720242426,2132,4184,749,77,1354,2059,2397,360,1678,2176,1034,2679,2233,1648,331,1672,1539,226,171
"::chromosome_5:7478517-7479369",37.1799674776515,-3.51103161745477,0.709453731604402,-4.94892261615808,7.4625407147769e-07,0.000156309641232138,42,20,122,6,0,36,5,22,60,79,29,17,77,86,23,36,97,20,3
"::chromosome_13:24458441-24462984",571.953470178356,-0.916462419924621,0.247789767664526,-3.69854828374264,0.000216836105606497,0.0110260265669478,927,862,853,52,272,835,947,459,986,1167,779,824,1305,1233,235,1082,1087,150,110
"::chromosome_9:12191770-12197151",85.1032295640756,-2.20093335777501,0.541827048389925,-4.06205885127964,4.86418098592649e-05,0.00368287988934434,100,86,182,3,14,264,209,248,36,89,153,105,113,110,44,68,86,9,3
"::chromosome_6:7402631-7419471",417.269683503024,-1.1773356475785,0.37767484119256,-3.11732612069393,0.00182499566915834,0.0441581451605529,951,667,416,13,107,1085,482,255,1329,975,791,712,712,586,225,720,877,75,100
"::chromosome_9:3011857-3034046",323.044829033976,-2.07393475228552,0.617152779636027,-3.36048839236963,0.000778048000371582,0.0254308343829262,328,361,797,71,100,234,335,607,345,314,334,307,331,266,51,400,293,217,56
"::chromosome_10:6989412-6991086",6.08638400031177,5.00746414420343,1.4690606333646,3.40861638415482,0.000652932266220013,0.023215756996406,6,41,0,0,17,1,23,0,7,49,1,22,35,0,1,6,4,0,0
"::chromosome_5:23084071-23105082",1974.0373521806,-1.17613614680165,0.221376206355184,-5.31283901809489,1.07930378601103e-07,3.33684753841743e-05,3832,2686,1662,234,654,3816,2202,1548,3559,4816,2696,2251,4466,3992,1123,3416,3122,556,485
"::chromosome_13:4533059-4537254",938.954451687536,-3.95938511332508,1.00685961683878,-3.93241028551359,8.40983699350634e-05,0.00559148660320941,246,216,1166,398,93,299,448,4083,1177,1306,454,389,170,239,223,257,460,420,12
"::chromosome_10:25585964-25591660",155.365195136713,-2.17194621199658,0.589084105490933,-3.68698831245245,0.000226923774875905,0.0114076857017562,442,142,324,20,24,110,80,134,341,563,161,114,122,128,22,411,646,47,21
"::chromosome_8:2614555-2641348",92.6438197759099,-1.34299204690264,0.346162704749558,-3.87965551596399,0.000104604504436839,0.00653337898081942,134,157,241,11,43,188,153,61,110,121,163,114,191,175,45,127,114,18,19
"::chromosome_12:32652648-32658673",127.580073423489,-1.51523489018271,0.447278116873944,-3.38767946165751,0.00070486587427353,0.0240354080289963,220,270,147,12,24,245,176,198,208,132,173,140,280,192,97,132,118,31,33
"::chromosome_10:735868-751717",20.6435078769967,-2.95345075468976,0.807895038637959,-3.65573572486473,0.000256445438096631,0.012323997089877,12,35,30,0,5,35,10,93,20,28,5,11,23,33,9,22,25,3,3
"::chromosome_4:8256346-8262016",269.911531527136,-3.30124978107409,0.535769258205672,-6.16170063980565,7.19678083271704e-10,6.35715640223339e-07,767,109,487,22,37,957,71,44,1218,318,625,93,518,802,121,727,346,33,33
"::chromosome_7:30266576-30272149",102.72132619873,-2.29067795386103,0.746489111105045,-3.06860196590153,0.00215062921818465,0.0488899166633887,163,68,176,1,8,97,33,58,540,432,42,57,69,443,19,348,346,27,9
"::chromosome_5:9994696-10000301",16363.8856395817,-1.23171264231334,0.39273907537722,-3.13621108653448,0.00171145971769424,0.0426141983399035,24906,24391,21846,2166,7062,23930,23551,24721,25435,26333,16380,23969,22855,23240,6779,19629,27591,6343,3656
"::chromosome_7:26118370-26119240",9.29904337270633,5.09338203436335,1.61789307583421,3.14815738471291,0.00164303204878242,0.0416093943654363,2,2,0,0,8,1,101,0,23,5,1,5,43,19,18,3,0,0,3
"::chromosome_3:16235295-16269090",312.258998717238,-2.73562911857995,0.761962573422961,-3.59024079921759,0.000330372615556985,0.0146612727717275,626,323,502,45,68,456,141,467,921,996,384,58,83,20,110,600,1285,71,44
"::chromosome_7:14759006-14768959",30.697117383521,-2.83488368409308,0.739229105964366,-3.83491891920951,0.000125605722285078,0.00744404520251821,34,30,99,5,1,115,22,4,95,141,24,9,45,20,22,41,32,5,5
"::chromosome_6:15978391-15982411",19.6666408637599,-3.97877210608598,1.16458816477623,-3.41646276892268,0.000634403379844387,0.0228508401866279,13,4,25,8,3,132,8,27,2,4,0,1,105,34,8,60,4,0,1
"::chromosome_14:3036506-3069467",196.542472987446,-2.9233429886872,0.843231849585654,-3.46683179735641,0.000526631325412896,0.0201839072033248,150,271,302,64,77,315,70,786,281,64,106,82,75,384,56,81,125,9,13
"::chromosome_10:28830911-28846509",1670.71924786411,1.50444596895729,0.476194198331776,3.15931184005965,0.00158142179574183,0.040914050642972,5697,6697,555,189,1448,1253,3258,532,1610,8314,659,4377,4011,1018,270,5535,903,784,219
"::chromosome_3:3655292-3659226",170.901595877409,-1.44856059413604,0.409761859359728,-3.53512793113415,0.000407577781091739,0.0169140220117489,263,257,187,18,75,343,246,316,413,324,184,211,217,283,84,237,241,52,15
"::chromosome_1:10179726-10181857",8.06116973185651,-4.96480010756952,1.13022778922998,-4.39274290977399,1.11929459618954e-05,0.0012734564499894,5,0,23,0,0,27,0,2,12,28,9,3,18,10,6,17,15,3,3
"::chromosome_10:20299645-20300581",20.8944494856681,-5.66530474784792,1.22545657166792,-4.62301551831991,3.78201417354664e-06,0.000540971172407385,21,1,31,13,0,23,2,14,38,21,9,0,9,17,23,12,12,9,5
"::chromosome_3:12573839-12584902",46.4094328493428,1.46700819269313,0.466862896970373,3.14226768118228,0.0016764469352152,0.0421955096991071,83,262,14,0,87,101,195,16,73,49,40,143,88,63,21,110,51,6,6
"::chromosome_11:32079910-32082370",45.8283099944456,-4.75075593063847,0.948680509590097,-5.0077511687166,5.50696641298604e-07,0.000121612174953442,14,31,13,2,6,521,9,244,19,8,9,10,22,48,1,3,16,1,4
"::chromosome_4:1536902-1538043",110.458129361191,1.67866225327497,0.456735368614376,3.67534981660741,0.000237523733865069,0.0117182586787155,123,557,130,13,135,148,997,41,154,155,59,518,107,70,26,96,116,16,1
"::chromosome_9:8058923-8063577",16.037812048101,-2.67986889861582,0.792332353888165,-3.38225352715317,0.000718937604192142,0.0243807907820187,26,20,14,1,2,69,16,37,6,17,16,6,16,14,22,18,15,5,1
"::chromosome_12:21223429-21223753",45.0616404136292,2.82582575138137,0.735920306709689,3.83985293735905,0.000123108032636265,0.00738491824227758,50,252,8,2,229,66,78,2,71,81,33,227,55,17,12,45,45,0,2
"::chromosome_14:35618353-35629627",1063.41249512033,0.952820084986326,0.281955927402835,3.37932276779206,0.000726646422952335,0.0244893117863414,2250,6958,877,61,1066,2209,3842,287,1393,2077,1270,3176,1740,1543,351,1322,1251,201,190
"::chromosome_12:30723297-30727180",1839.47887100304,-2.68092449719886,0.840704036121647,-3.18890403995984,0.0014281327674066,0.0385056145863263,2222,885,5295,673,411,1756,2484,4395,1608,1765,886,807,428,1402,628,1266,2273,801,38
"::chromosome_2:3695974-3703529",140.665613954572,-7.45684856443179,1.50005015074623,-4.97106617450239,6.65857158723256e-07,0.000141972991888694,28,7,13,0,8,282,2,1320,10,9,14,3,9,120,1,12,1,1,0
"::chromosome_13:29742499-29743648",51.5132093400787,-4.02928073010924,1.22810523834742,-3.28089206388466,0.00103479335756563,0.0308112628938082,200,15,78,26,3,4,8,68,2,473,7,1,26,53,3,1,90,11,3
"::chromosome_4:7741293-7746751",45.0405711049457,-4.26454093948878,0.691275605982136,-6.16908929316245,6.86844344097916e-10,6.35715640223339e-07,19,24,37,0,5,417,15,150,76,87,62,17,23,77,12,28,35,5,3
"::chromosome_7:17858748-17868346",8.84263501071228,4.60505336893675,1.07487776066542,4.28425774302551,1.83350264984426e-05,0.00184929936414593,4,24,2,0,29,5,189,0,3,3,1,32,8,1,0,0,2,1,0
"::chromosome_7:8592545-8605766",59.9945541981478,2.17821450587255,0.508636037469489,4.28246200703625,1.84836699634754e-05,0.00184929936414593,23,439,33,9,246,53,263,14,44,57,76,191,70,54,12,27,38,4,2
"::chromosome_12:25652270-25653521",17.0553088716373,-3.6157038154758,0.931150170183777,-3.88305123196421,0.00010315382312794,0.00648645226787556,47,2,43,0,0,39,4,0,62,51,7,6,39,20,5,59,20,14,3
"::chromosome_13:37815831-37845172",716.135433316813,-1.57529387082554,0.259635545685314,-6.06732744034534,1.30056231611509e-09,9.65017238557397e-07,1709,895,741,53,184,1256,516,688,1561,1298,699,637,2082,1692,384,1175,1187,258,161
"::chromosome_11:31887604-31896720",107.02239967955,1.04689180543638,0.340843866630333,3.07147027695178,0.00213007370280268,0.0486019598728417,117,556,48,10,127,172,459,64,233,201,115,318,199,180,50,166,155,8,7
"::chromosome_6:22564658-22565030",53.7559296155024,-5.25718982617204,1.15068771148702,-4.56873726354326,4.90671403487467e-06,0.000645528690403724,79,0,59,30,0,59,1,84,95,42,80,15,93,39,0,12,84,34,8
"::chromosome_11:28624672-28625395",20.3860964984717,-2.06324075966255,0.574256235321742,-3.59289221910941,0.000327027879707396,0.014617752213427,91,22,13,0,4,70,12,24,41,39,24,17,47,63,3,44,37,4,5
"::chromosome_9:24406912-24422194",89.1141281962719,-2.1991425093783,0.648653438348164,-3.39031966743065,0.000698111672433747,0.0239371007830795,106,55,80,36,45,253,103,239,91,199,66,58,94,106,14,51,54,10,10
"::chromosome_10:17197544-17203497",1450.11616068102,1.36865301422896,0.439578364843887,3.1135586363879,0.00184845775979154,0.0444156624924003,2304,4350,1169,115,1811,1185,3240,329,4296,3791,1097,6775,1225,2077,421,2187,4120,440,138
"::chromosome_14:4627771-4631665",576.564693933375,1.871421343486,0.471783741121155,3.96669316971103,7.28767135645315e-05,0.00504897498879107,788,4277,230,136,516,301,1410,217,431,2153,244,1802,819,272,103,1039,361,267,107
"::chromosome_9:22719310-22721239",533.910630522646,2.35512325991503,0.714679249220302,3.29535699054424,0.000982967205980484,0.0299169759424453,256,7010,196,32,1758,443,1350,68,310,2485,651,682,186,287,223,183,473,35,50
"::chromosome_4:6218253-6219507",176.529902742655,-1.13303350204189,0.356588955658736,-3.17742174585528,0.00148590783343955,0.0396598421730987,442,232,200,35,41,263,104,35,299,712,196,168,429,257,77,377,316,75,29
"::chromosome_9:26176354-26185877",292.626351454668,-2.56497968112429,0.596242437877756,-4.30190727492325,1.69334177286744e-05,0.00176469044307252,448,305,1023,83,29,212,182,122,800,579,338,127,381,345,55,392,740,106,42
"::chromosome_9:1456170-1467123",206.807474795415,-1.43964969236448,0.357673026481989,-4.02504406475554,5.69646477540322e-05,0.00414389888563646,583,193,198,25,15,297,178,63,784,579,132,95,622,600,124,327,372,58,46
"::chromosome_12:23959918-23963624",29.9591282856944,-4.73001719617796,1.08394523951914,-4.36370493981439,1.27878029455881e-05,0.00138721488093953,82,2,79,13,2,15,4,28,40,33,11,2,25,36,0,10,2,33,6
"::chromosome_14:45249315-45275215",373.529495921758,-1.35203990829166,0.429477347794706,-3.14810528479363,0.00164332492846249,0.0416093943654363,751,379,538,76,143,562,390,257,989,1272,458,353,422,434,316,439,417,83,61
"::chromosome_1:16102748-16107515",56.8628090195573,-3.97894487527341,1.03399978062886,-3.84810998011381,0.000119032616597369,0.00723952471436456,3,31,34,1,19,172,50,454,4,2,5,5,11,27,7,3,7,1,2
"::chromosome_4:6191543-6212318",34.8273590084574,-2.23260455785509,0.604813985027315,-3.69139043263733,0.000223031470837466,0.0112424831087908,49,9,54,11,16,123,22,16,78,62,47,17,34,56,30,66,34,4,5
"::chromosome_5:3608878-3665458",541.68550286504,1.46548531736338,0.408729419109585,3.58546571116885,0.000336477212770971,0.0146797092962453,1712,2530,196,78,1052,638,1022,94,1164,1192,684,1657,878,672,124,733,670,78,78
"::chromosome_8:13472843-13481081",235.552728511084,1.45365158466913,0.465963328213565,3.11966950326803,0.00181054057266167,0.0441581451605529,375,1954,46,16,203,480,823,43,315,450,247,601,464,390,109,508,300,23,48
"::chromosome_12:25659861-25661670",165.516873661435,-4.86827936373776,0.663964845281495,-7.33213422116317,2.2651605955281e-13,7.23130904396391e-10,231,11,562,43,6,412,21,22,246,449,172,26,174,188,138,272,326,60,15
"::chromosome_8:28802308-28815751",57.628868294741,-1.88818978937588,0.542523625800876,-3.48038260377791,0.000500698199145006,0.0196778635469065,80,57,130,6,6,68,91,80,118,101,46,51,138,72,38,68,89,10,16
"::chromosome_14:24486953-24489670",9.80415965003613,-4.01131842539631,1.20214969674086,-3.33678778630596,0.000847526340061452,0.0270130818009277,7,7,8,0,1,1,3,44,13,14,4,1,4,4,2,1,3,6,6
"::chromosome_14:51477360-51478035",291.866517161738,-1.56099020332134,0.465157026053169,-3.35583494581659,0.000791257766847741,0.0257505817105712,449,407,322,61,31,467,245,137,522,1369,209,100,320,466,91,453,773,120,95
"::chromosome_12:9119281-9123259",5.93003793285415,-6.23857932698607,1.49062461942653,-4.18521151850166,2.84900683117784e-05,0.00251459099311831,1,0,14,2,0,17,1,15,7,10,2,0,6,1,3,3,4,4,0
"::chromosome_10:23682906-23685148",17.4226697106424,-2.58619899068269,0.834979696580938,-3.0973196130069,0.00195279204406163,0.0462044546139582,6,4,15,0,8,126,45,85,12,1,18,18,10,4,1,1,14,2,1
"::chromosome_13:33844791-33846754",52.0941752846017,-3.46941249249726,0.494403119144937,-7.01737581772858,2.26073933523069e-12,4.65963496316992e-09,252,27,102,1,4,154,10,39,208,93,54,16,73,46,4,40,46,14,33
"::chromosome_11:19972104-19988579",66.8582986958129,2.0603878908895,0.38748570674854,5.31732617488933,1.05303201738986e-07,3.31080405467489e-05,98,375,51,1,79,61,443,18,87,99,49,462,45,69,17,54,60,18,10
"::chromosome_1:10146041-10154761",18.9116339752901,-3.79477771543972,1.08422315355666,-3.49999693604719,0.000465263505816916,0.0187215575551058,11,8,3,0,3,48,18,105,12,3,21,4,3,84,2,16,29,3,0
"::chromosome_8:29748889-29749856",89.7215055330289,-1.76181419963226,0.350139001295531,-5.03175651130968,4.86006278644496e-07,0.000111301437887104,248,117,89,10,13,151,67,50,132,270,134,42,153,179,53,151,172,33,26
"::chromosome_11:3731259-3739453",104.528414953328,-2.11470727308633,0.570459758311475,-3.70702269927984,0.000209710152761651,0.0108359981440909,191,76,298,9,33,243,80,27,170,741,215,100,246,60,33,190,160,12,5
"::chromosome_9:17930349-17934986",11.7981349377623,-5.50910243267713,1.15653998584277,-4.76343446842664,1.90325438783074e-06,0.000326901563835743,9,2,28,3,0,51,0,0,21,48,12,1,16,15,1,34,13,9,1
"::chromosome_9:30700215-30707779",28.6588882159148,23.2925898880859,2.54892055223776,9.13821730051054,6.34902583329488e-20,1.1633121271472e-15,0,181,0,0,75,0,108,0,217,83,0,171,49,84,0,0,53,0,0
"::chromosome_4:16869392-16872101",10.7123797352262,-4.8520003117617,1.32135447138867,-3.67198992913878,0.000240669168623235,0.0118106166083625,46,1,3,0,0,38,1,14,2,5,12,2,3,3,6,3,7,22,0
"::chromosome_11:1792237-1797765",51.7574573037221,-1.88409575495436,0.55877526635032,-3.37183098181933,0.000746702572810982,0.0249368222500141,39,33,114,12,9,148,59,17,53,282,28,36,129,55,17,132,41,14,11
"::chromosome_14:47415293-47418657",4.19772443220073,6.31463472934998,1.83821388965291,3.43520129234924,0.000592113833402728,0.0218901722415296,0,50,0,0,16,0,1,0,2,13,0,36,14,12,0,5,0,0,0
"::chromosome_7:29573322-29575611",266.155877024915,-2.91616642559028,0.451771911762555,-6.45495293014803,1.08252543797773e-10,1.33872312496579e-07,499,127,458,27,13,387,87,161,580,392,448,157,688,354,55,574,355,152,114
"::chromosome_4:27157948-27172494",127.412360960497,0.816346345100994,0.259592530058077,3.14472201845854,0.00166244713587972,0.041956999143631,203,477,98,9,147,216,553,80,226,174,101,340,197,165,51,200,222,29,21
"::chromosome_2:4119938-4129003",171.787796720808,1.83348103939492,0.356935739183223,5.13672585320393,2.79566317991676e-07,7.20271555381333e-05,147,1214,102,16,488,199,748,67,143,318,153,490,107,143,56,202,217,19,21
"::chromosome_13:9376852-9382827",81.759497239981,-1.17723036648416,0.30360754408404,-3.87747402666087,0.000105546591277066,0.00657009821540126,113,117,86,6,41,236,124,84,179,210,92,91,166,138,41,140,127,24,14
"::chromosome_13:15497466-15501175",52.8597036204887,2.73569521504971,0.834472946930563,3.27835099401652,0.00104415474083536,0.0309904471236203,47,427,7,4,207,29,84,9,20,347,40,51,31,54,5,15,109,6,9
"::chromosome_13:34544011-34547302",14.5103704177286,-3.00292668458235,0.793171964429288,-3.78597179332108,0.000153109042585228,0.0086327438904437,39,18,39,4,2,23,3,7,31,38,20,0,10,13,3,10,25,8,3
"::chromosome_2:4747902-4749311",32.2483802041572,-2.63458623107505,0.76623878119471,-3.43833579783998,0.000585301390631082,0.0217581979883899,32,13,24,2,18,104,10,45,3,88,45,3,73,211,13,32,94,3,3
"::chromosome_8:29743988-29747591",1344.21493334406,-0.904730735699768,0.242018970689969,-3.73826371180938,0.000185295529703685,0.0099629915246474,3462,2101,1408,142,391,2780,2057,494,3864,3936,2049,1590,2274,2566,562,2688,2023,397,270
"::chromosome_14:37042177-37048502",34.9281008401423,-4.5444681216515,1.29442683317306,-3.51079567047565,0.000446767661145041,0.0180950657516168,19,3,47,12,2,31,0,15,5,8,19,3,8,12,125,6,17,9,4
"::chromosome_5:1529984-1551322",123.369079595484,-1.22629820343167,0.37376026082447,-3.28097535229296,0.00103448783907149,0.0308112628938082,197,208,132,8,93,453,123,177,172,267,204,247,133,234,36,125,154,28,25
"::chromosome_5:3867080-3867922",9.89468746991662,-4.97142065656896,1.35005244312969,-3.68239077072016,0.00023105687701714,0.0114424966350228,13,0,23,8,1,2,2,8,4,1,18,0,9,9,4,6,6,2,2
"::chromosome_12:26554775-26555549",1235.21424775922,-1.81922776933241,0.478076336847922,-3.80530812574208,0.000141627769714244,0.00818663429990827,4158,2414,3366,103,438,3231,2062,772,3887,1399,3446,723,724,1431,183,929,311,166,453
"::chromosome_10:33815735-33816589",9.72003270429961,-6.58027212317423,1.77208268334547,-3.71329858646973,0.000204575286814026,0.0107012479975267,9,0,15,9,0,25,0,5,1,46,2,0,0,0,4,1,9,4,0
"::chromosome_6:1024389-1028083",3063.3202819828,-3.67249239374129,0.673790850620115,-5.45049311720597,5.02303468894866e-08,1.73705397113581e-05,3822,383,7321,398,251,8166,628,356,2214,19253,3681,973,14056,1744,2018,6525,3599,243,766
"::chromosome_7:17203655-17204138",11.1393397729869,-3.46793639151207,1.07995647139315,-3.2111816386807,0.00132190351289691,0.0364900448872583,3,11,30,0,1,8,12,66,3,6,5,7,2,5,3,7,1,4,0
"::chromosome_14:51479706-51480387",885.646010191087,-1.68489549283758,0.300527845527375,-5.60645383751669,2.06514022145866e-08,8.90139136618492e-06,2473,839,1289,101,159,1365,587,290,2364,2663,826,529,1536,1130,231,2351,1229,525,254
"::chromosome_11:30406727-30406937",9.4338999191647,-3.84306090391914,1.1616566963336,-3.30825872742658,0.000938780367343703,0.0288795618809713,33,0,19,0,0,31,5,0,20,46,8,1,34,11,0,28,33,3,2
"::chromosome_8:13060785-13073059",136.974121917944,-1.91715419421691,0.473039678448276,-4.05284013490326,5.05995802927357e-05,0.00378502037956445,256,134,312,17,18,170,103,154,204,515,167,211,238,184,34,194,215,52,22
"::chromosome_9:9265100-9270248",72.1144228027187,-3.40214534884546,0.741847349933196,-4.58604502550536,4.51721224806227e-06,0.000598530622868251,73,71,47,19,3,107,8,128,220,77,119,18,28,135,7,101,66,57,15
"::chromosome_6:702239-702951",229.301097091532,0.726006404390151,0.222604476518035,3.26141870885212,0.00110856213205687,0.0322317046232835,295,868,238,32,347,456,805,103,318,327,295,831,314,267,62,314,232,44,31
"::chromosome_8:29470161-29485557",265.806422436363,1.99797549246465,0.491796508949766,4.06260609033468,4.85278806476969e-05,0.00368287988934434,459,2722,61,33,400,462,732,37,358,304,214,866,354,445,98,386,299,13,53
"::chromosome_6:15334469-15336445",95.3691349183475,-1.9990484340979,0.571367009952793,-3.49871168491696,0.000467511815173129,0.0187713077304362,127,73,313,17,20,245,109,18,86,385,59,69,144,107,42,229,103,24,24
