"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_12:25652270-25653521",17.0553088716373,-4.47723436412804,0.936872590756722,-4.77891487946266,1.76243782838048e-06,0.000203063488922098,47,2,43,0,0,39,4,0,62,51,7,6,39,20,5,59,20,14,3
"::chromosome_13:37815831-37845172",716.135433316813,-1.75955311454165,0.261273025515711,-6.73453798404397,1.64451640060649e-11,1.79445760183826e-08,1709,895,741,53,184,1256,516,688,1561,1298,699,637,2082,1692,384,1175,1187,258,161
"::chromosome_14:34651949-34658094",154.203978459929,0.948667368098978,0.304404904815041,3.11646544813526,0.00183033128002261,0.0358907455015004,192,602,128,17,253,288,431,77,263,278,309,373,204,161,44,234,224,36,15
"::chromosome_13:29842477-29847335",72.0279493543244,-1.52725523838349,0.444307127946283,-3.43738630852695,0.000587357239871112,0.0168140074068042,150,125,61,5,7,134,90,23,185,116,75,101,157,195,44,122,128,13,35
"::chromosome_13:38705313-38710006",454.628374166647,-1.32062363421024,0.36554880336367,-3.61271497008953,0.000303007718982869,0.0110863770949353,1386,878,282,21,109,644,625,139,1420,1534,570,438,1066,1190,232,1079,989,84,94
"::chromosome_11:31887604-31896720",107.02239967955,1.39190620773482,0.356495512463436,3.90441438692045,9.4453820691624e-05,0.00445316981700783,117,556,48,10,127,172,459,64,233,201,115,318,199,180,50,166,155,8,7
"::chromosome_10:2940582-2945286",257.073117230451,-5.05370793791562,1.46788438730198,-3.44285148178767,0.000575615332978445,0.016606078402112,1490,75,140,77,0,0,7,30,207,239,190,59,729,964,73,262,766,0,174
"::chromosome_5:25070675-25077034",30.9788362145543,2.13582067484082,0.652390870684426,3.27383593305056,0.00106098194197099,0.0249761611974136,34,194,16,0,16,95,214,34,34,26,49,86,59,52,5,34,82,2,0
"::chromosome_9:28086738-28124549",255.791118611956,1.12737007716534,0.320674711988865,3.51561889671078,0.000438730264264838,0.0141292472258902,308,976,275,11,341,468,818,288,376,355,246,1028,332,316,78,269,370,63,25
"::chromosome_6:22564658-22565030",53.7559296155024,-5.09443817561982,1.15649876558411,-4.40505284330915,1.0575809394029e-05,0.000817421934413489,79,0,59,30,0,59,1,84,95,42,80,15,93,39,0,12,84,34,8
"::chromosome_11:28624672-28625395",20.3860964984717,-2.13218176433673,0.592338603152071,-3.59959954153002,0.000318707616357129,0.0115601606399321,91,22,13,0,4,70,12,24,41,39,24,17,47,63,3,44,37,4,5
"::chromosome_11:4143364-4149955",36.4094761790286,2.33782208404298,0.687296210128061,3.40147675717196,0.000670228277019577,0.018446193677616,27,75,3,5,51,53,172,28,37,28,41,272,100,43,7,55,48,1,4
"::chromosome_11:21954495-21958122",37.6638028893664,-1.85134285858448,0.540935781533754,-3.42248178394713,0.000620522555122137,0.0175735777061307,72,57,28,1,5,69,73,11,130,51,30,30,88,64,6,84,121,24,13
"::chromosome_5:15616895-15618185",42.5052194811014,-1.6315124401577,0.447344154398166,-3.64710799083236,0.000265208481693869,0.00993862087963894,105,72,49,4,7,67,66,29,71,95,33,31,60,85,22,70,65,27,10
"::chromosome_3:4444897-4445650",5.6810909192717,-3.64047115264006,1.16465025946363,-3.12580632946121,0.00177318286274411,0.0354063962367096,29,0,2,0,0,15,4,9,30,8,11,3,6,8,4,0,10,0,2
"::chromosome_11:28277087-28284783",107.350584125649,-2.73922230540332,0.672994192464369,-4.07020199590852,4.69723920365503e-05,0.00264275616436161,561,182,12,24,20,182,46,47,858,83,45,51,152,308,29,261,99,13,18
"::chromosome_3:13484973-13486653",225.913566515953,-1.86284474882628,0.592871138161898,-3.14207359562439,0.00167755863433413,0.03412139546809,634,329,226,71,35,123,182,254,273,414,68,120,489,580,107,361,242,59,64
"::chromosome_9:22719310-22721239",533.910630522646,2.94884528970831,0.718758337153713,4.10269368336757,4.08367748434128e-05,0.00236421972167157,256,7010,196,32,1758,443,1350,68,310,2485,651,682,186,287,223,183,473,35,50
"::chromosome_13:10240381-10244336",21.2451834872137,-3.01092744752472,0.923435713728333,-3.26057071733583,0.00111188236952847,0.0258698655175106,111,9,49,0,2,8,17,7,38,175,21,4,61,23,2,13,59,7,3
"::chromosome_4:6218253-6219507",176.529902742655,-1.71398067308576,0.360089848265466,-4.7598694640849,1.93718206884618e-06,0.000216474261307812,442,232,200,35,41,263,104,35,299,712,196,168,429,257,77,377,316,75,29
"::chromosome_13:29628147-29629050",56.6153199622093,-3.85387318782912,0.780912631200698,-4.93508881000372,8.01142966789261e-07,0.000110082978029191,186,10,70,0,1,23,48,17,442,97,75,25,17,70,13,168,98,36,18
"::chromosome_14:57856880-57858125",22.9546079403055,-2.52037508787654,0.59275674608519,-4.25195513087305,2.11912323927416e-05,0.00139892299247458,90,22,25,0,8,37,23,3,151,57,26,10,46,60,6,63,22,4,7
"::chromosome_10:5187453-5198313",105.728810636682,-1.3712459865193,0.347430766946032,-3.94681794756623,7.91967293054098e-05,0.00394919174358965,267,185,62,12,41,116,82,20,163,156,59,127,339,412,69,119,249,27,42
"::chromosome_9:26176354-26185877",292.626351454668,-2.21337913851699,0.598765933016173,-3.69656825225093,0.000218533526832077,0.00855879275031587,448,305,1023,83,29,212,182,122,800,579,338,127,381,345,55,392,740,106,42
"::chromosome_9:10277473-10297832",236.010828589804,1.27529154179799,0.374171412237833,3.40830833165678,0.000653669884431653,0.0181792748968623,374,1095,176,13,353,458,726,87,415,405,310,890,423,378,71,451,353,8,37
"::chromosome_2:11399318-11400251",10.8971765782801,-2.74566986973062,0.888894245149725,-3.08885999061468,0.002009261040369,0.037572371268997,18,5,5,0,4,21,16,0,39,15,3,1,14,34,5,14,31,14,2
"::chromosome_9:1456170-1467123",206.807474795415,-2.49498348899569,0.358827963574208,-6.95314675072616,3.57226737507939e-12,4.14159748798266e-09,583,193,198,25,15,297,178,63,784,579,132,95,622,600,124,327,372,58,46
"::chromosome_13:31369170-31370903",12.9213944965828,-3.92142092140406,1.31246088120791,-2.98783832535643,0.00280958136004975,0.0470376662715911,14,1,14,2,2,31,8,0,16,6,11,3,23,70,0,1,0,16,7
"::chromosome_12:23959918-23963624",29.9591282856944,-5.36817903196058,1.08830651922804,-4.93259843354458,8.11428647264814e-07,0.000110676480932076,82,2,79,13,2,15,4,28,40,33,11,2,25,36,0,10,2,33,6
"::chromosome_4:26419065-26429671",3567.0387673066,-1.64409783902656,0.463700846561673,-3.54560025330446,0.000391719949707144,0.0131637772954122,7695,4077,5271,719,1663,5324,4639,2214,4989,5957,2223,3826,3780,3747,1271,4077,5348,2725,955
"::chromosome_7:27184089-27184437",22.2110765040472,2.55292551305533,0.827928556579855,3.08350943178163,0.00204574625388047,0.0378726309848795,6,45,19,3,36,14,149,13,20,34,15,28,15,101,5,17,91,0,2
"::chromosome_10:32725590-32731365",866.750201694253,-2.15852868687638,0.641027593067416,-3.36729449749188,0.000759095781191453,0.0198606865177736,1748,704,2626,104,200,1104,233,259,1357,1952,194,905,1185,1774,226,1441,2965,282,323
"::chromosome_5:12909075-12922070",329.115085375169,0.709109543077225,0.219050287151141,3.23719978777271,0.00120708871598163,0.0271741452444894,480,1372,322,64,285,714,786,193,524,676,423,927,468,419,113,522,340,54,46
"::chromosome_8:11033187-11041489",146.351600196914,-1.37579508917347,0.389549984860214,-3.53175495480293,0.000412811702007403,0.0135099294035848,326,218,119,6,36,343,270,102,613,419,165,156,305,344,47,282,181,30,39
"::chromosome_4:22251991-22264545",61.5337274803231,-1.48248593867486,0.478744278025447,-3.0966133836404,0.00195744986694462,0.03697626785318,239,72,34,9,29,197,96,15,90,118,97,48,118,86,22,91,113,11,26
"::chromosome_9:27115022-27120331",125.729614845245,1.94670794396838,0.53677883353116,3.62664811345504,0.000287124152816257,0.0106310439815201,152,848,272,4,196,204,345,26,146,277,205,374,145,147,72,176,111,10,4
"::chromosome_11:1933709-1952565",113.506442271548,1.26148024660988,0.379714226640814,3.32218325810364,0.000893160121592797,0.0221203207684197,93,459,62,22,113,181,405,38,186,215,181,392,180,151,58,148,150,11,17
"::chromosome_12:15097396-15100849",7.49491600652788,-2.70932009077203,0.874917252746622,-3.09665866373841,0.00195715092356376,0.03697626785318,33,11,13,0,1,17,5,0,22,39,2,2,15,9,1,16,16,4,2
"::chromosome_14:15450989-15455577",69.3386377231528,1.28906217647042,0.372098824373055,3.46430058907696,0.000531612118413141,0.015828900154998,88,304,132,3,65,131,205,54,97,146,74,259,103,73,28,90,116,7,6
"::chromosome_12:25659861-25661670",165.516873661435,-4.10447945816118,0.669543302460003,-6.13026736744391,8.77315116083813e-10,4.6508021672781e-07,231,11,562,43,6,412,21,22,246,449,172,26,174,188,138,272,326,60,15
"::chromosome_4:19854552-19878622",167.597890491207,0.798091896125389,0.257685503476962,3.09715480830974,0.00195387807597451,0.03697626785318,302,770,168,9,204,381,498,92,208,274,160,513,225,214,67,264,239,46,23
"::chromosome_1:1212551-1221805",148.110304593027,-5.47284844954124,1.35385840121182,-4.04240830846309,5.29050031803984e-05,0.00287520709126751,2772,21,8,2,12,12,17,4,29,5,2,40,24,8,9,795,22,0,133
"::chromosome_9:30847981-30850359",43.5197304987651,4.20666915371412,1.20113327037588,3.50225013115964,0.000461346284448431,0.0145159310286574,10,628,21,1,5,6,378,69,5,10,198,5,138,10,3,3,13,1,2
"::chromosome_4:4428186-4429613",174.569480711446,-1.59331812169393,0.416339583723909,-3.8269676580897,0.00012973155248323,0.00575722559465053,523,342,293,28,63,344,163,68,433,504,124,204,209,216,50,207,216,120,22
"::chromosome_8:14302779-14310422",50.3512883984245,3.58266595031388,1.16415338878758,3.07748616704634,0.0020875452716317,0.0385313082475304,19,864,27,0,16,9,205,49,33,149,27,197,9,32,10,1,260,3,0
"::chromosome_11:2082252-2085573",3745.41980158136,-2.17378203675411,0.36594643236384,-5.94016458286671,2.84736070142089e-09,1.28825709783799e-06,9069,2496,2560,584,1091,2754,3450,1307,17101,8223,2491,2097,5219,9206,1949,11197,10787,1404,491
"::chromosome_5:17959536-17986257",254.324632628349,0.999645887636812,0.284488885663415,3.51383107746259,0.00044169360171749,0.0141533752792223,263,983,363,39,238,422,930,179,355,479,290,545,433,296,103,333,365,49,26
"::chromosome_4:3718947-3740770",182.271809128452,1.15864072002763,0.360930828877485,3.21014617573973,0.00132667487391207,0.0292208805206923,344,868,104,9,198,425,703,55,300,303,305,612,288,316,65,309,335,14,21
"::chromosome_11:10636102-10648351",154.880484121079,1.7260813023683,0.45646779248766,3.78138683774707,0.000155957112166693,0.0066850040388903,135,462,186,18,137,247,799,110,165,198,61,816,388,164,68,145,206,28,11
"::chromosome_4:24233137-24235528",367.158111345136,-1.42160151278257,0.388231352847763,-3.66173803932838,0.000250509946393421,0.00948359082775094,967,554,440,62,113,383,639,279,788,1178,333,289,672,622,62,501,663,165,81
"::chromosome_7:23760309-23785129",189.873536457091,-1.41621076340715,0.459091273351949,-3.08481307663944,0.00203680117722816,0.0378583785947718,280,182,156,27,55,201,113,46,318,210,273,98,730,487,319,265,269,44,22
"::chromosome_10:16139390-16143981",16.3645779844248,-2.03326887642438,0.646383103148284,-3.14560957197227,0.0016574109762358,0.0338228532554171,42,5,24,0,5,29,9,21,49,21,22,28,22,19,11,13,21,9,4
"::chromosome_14:51477360-51478035",291.866517161738,-2.18741764649494,0.466756497303628,-4.68642141915812,2.78023496451139e-06,0.000281821631648559,449,407,322,61,31,467,245,137,522,1369,209,100,320,466,91,453,773,120,95
"::chromosome_13:5032484-5049421",243.826281132479,1.26483245721163,0.365509309144361,3.46046578176774,0.000539241762411461,0.0159029168405924,380,1287,78,20,314,583,916,92,407,338,330,880,546,415,55,475,253,30,29
"::chromosome_8:20844266-20852868",174.323685451716,-2.23188663689355,0.623020049568064,-3.5823672744415,0.000340494623723007,0.0120999526246394,338,132,79,31,38,70,168,88,945,841,134,103,99,229,194,260,184,67,18
"::chromosome_12:9119281-9123259",5.93003793285415,-4.740107599492,1.55585202510553,-3.04663137818038,0.0023142132180326,0.0413172812266648,1,0,14,2,0,17,1,15,7,10,2,0,6,1,3,3,4,4,0
"::chromosome_2:2954812-2955235",112.243562189117,-3.58429398042871,1.11149147284633,-3.22476066438007,0.00126078022062438,0.0280089498114756,47,17,63,131,7,17,11,59,16,23,77,13,24,34,80,27,85,45,16
"::chromosome_12:27601316-27603780",75.2767907436112,-1.55992294680128,0.451539059483315,-3.45467997516376,0.000550946361890491,0.0160945748237301,170,60,74,22,31,132,56,48,154,145,73,103,144,42,25,155,100,17,30
"::chromosome_12:29451806-29472534",421.672022417015,1.05635865190471,0.274965005181846,3.84179307183507,0.000122138787097247,0.00547264372138633,582,2022,585,15,435,769,1565,244,732,668,579,1277,573,554,158,548,788,84,36
"::chromosome_7:23619627-23622743",37.0004627638465,-2.6149522696632,0.758211700566878,-3.44884188374847,0.000562996264774554,0.0163949461720062,37,9,36,11,0,37,24,23,93,191,31,29,57,41,11,23,126,22,4
"::chromosome_10:20036979-20095702",431.381088667679,1.25937829820305,0.396116934110437,3.17930941536555,0.0014762641377968,0.0314044721973974,350,2874,537,34,464,682,1145,187,576,686,531,1220,585,574,342,494,391,91,47
"::chromosome_13:33844791-33846754",52.0941752846017,-4.14297065231929,0.498402156852595,-8.31250546442678,9.37023354047682e-17,2.89696386959742e-13,252,27,102,1,4,154,10,39,208,93,54,16,73,46,4,40,46,14,33
"::chromosome_11:19972104-19988579",66.8582986958129,1.58237921446306,0.397501095898887,3.9808172374588,6.86787399795985e-05,0.00352905990753892,98,375,51,1,79,61,443,18,87,99,49,462,45,69,17,54,60,18,10
"::chromosome_8:29748889-29749856",89.7215055330289,-2.09929097346624,0.357139093172379,-5.87807667544528,4.15060668011028e-09,1.63816497693714e-06,248,117,89,10,13,151,67,50,132,270,134,42,153,179,53,151,172,33,26
"::chromosome_12:2532156-2545866",72.0921536152453,-3.13752389905325,0.980687158817848,-3.19931169776437,0.00137756143905896,0.0299073481223357,680,94,300,0,13,11,40,97,701,7,17,39,16,3,3,22,6,9,2
"::chromosome_9:15862531-15867414",63.5875565051255,-2.94260320337012,0.685429291897366,-4.29308061116643,1.76210993209584e-05,0.00120161515263944,146,46,166,3,7,69,62,5,153,186,45,28,100,108,11,66,98,25,46
"::chromosome_7:4698227-4700047",110.609827518872,3.76273924755388,0.729589179778931,5.1573397082095,2.50483117598534e-07,4.48732863028279e-05,51,663,49,4,463,90,433,36,46,86,346,490,24,37,47,51,58,1,7
"::chromosome_9:17930349-17934986",11.7981349377623,-5.2208035507251,1.18025803315892,-4.42344250498496,9.71404919452206e-06,0.000765644956161823,9,2,28,3,0,51,0,0,21,48,12,1,16,15,1,34,13,9,1
"::chromosome_12:24279410-24296114",90.2864155102556,1.18197726788412,0.348528695062221,3.39133415592396,0.000695532430989042,0.0188903756879161,80,530,79,3,85,157,387,45,166,143,121,326,149,129,17,188,104,15,17
"::chromosome_4:16869392-16872101",10.7123797352262,-5.85372896679537,1.3251334770607,-4.41746365036346,9.98658585225296e-06,0.000778366250249128,46,1,3,0,0,38,1,14,2,5,12,2,3,3,6,3,7,22,0
"::chromosome_10:24111412-24128645",82.7179277612283,1.26966196878218,0.414085932995452,3.06617991004327,0.00216812813716175,0.0394268165153806,117,301,105,14,122,154,491,38,106,95,95,140,118,102,11,117,103,14,10
"::chromosome_7:29573322-29575611",266.155877024915,-3.37280733647518,0.45338185918222,-7.43921987209374,1.01281628326736e-13,1.70797655041905e-10,499,127,458,27,13,387,87,161,580,392,448,157,688,354,55,574,355,152,114
"::chromosome_2:4119938-4129003",171.787796720808,2.2638092369894,0.370410025514639,6.11163057437259,9.86182638822642e-10,5.08157998615556e-07,147,1214,102,16,488,199,748,67,143,318,153,490,107,143,56,202,217,19,21
"::chromosome_6:1816993-1818416",2466.16059175235,-1.97976514132815,0.594470540763371,-3.33029983081397,0.000867525133776823,0.0216589384004846,9011,2467,3924,565,771,2431,2698,1858,3780,8336,1804,1784,1238,3779,426,2236,4281,1903,172
"::chromosome_3:3591252-3591564",33.4020268415387,-3.65029821294285,1.22678254970597,-2.97550549102425,0.00292506113544209,0.048316904775112,3,10,0,8,12,78,15,14,6,15,81,3,40,3,2,32,17,67,9
"::chromosome_13:34544011-34547302",14.5103704177286,-3.04979685872362,0.812994139708725,-3.75131468944695,0.000175909744631294,0.00732555340205549,39,18,39,4,2,23,3,7,31,38,20,0,10,13,3,10,25,8,3
"::chromosome_11:32781603-32804280",182.364488313,-0.883285693002561,0.263071354971175,-3.35758978053442,0.00078625204827305,0.0204192395923111,627,432,152,22,84,359,347,85,605,554,223,322,242,275,60,240,220,49,34
"::chromosome_8:24617752-24620263",51.6297129919508,2.70171741935845,0.804700292721953,3.35742069910241,0.000786733075400229,0.0204192395923111,55,427,49,7,73,59,162,4,19,174,68,79,75,21,68,48,47,1,1
"::chromosome_8:29743988-29747591",1344.21493334406,-1.25010599715536,0.242881089671593,-5.14698776609438,2.64702582893373e-07,4.58900272212343e-05,3462,2101,1408,142,391,2780,2057,494,3864,3936,2049,1590,2274,2566,562,2688,2023,397,270
"::chromosome_14:37042177-37048502",34.9281008401423,-3.91771330842644,1.31608556377032,-2.97679225141181,0.00291281315393086,0.0482864034141426,19,3,47,12,2,31,0,15,5,8,19,3,8,12,125,6,17,9,4
"::chromosome_14:5013646-5025742",1008.19389179791,-0.649643941866426,0.188592917998432,-3.44468895630443,0.000571716875810755,0.0165692644170997,2499,2836,691,166,515,1408,2065,401,2279,2850,1136,1624,1550,1259,285,2078,1650,365,226
"::chromosome_12:26554775-26555549",1235.21424775922,-1.47577311985663,0.478645773129486,-3.08322605714811,0.00204769541711032,0.0378726309848795,4158,2414,3366,103,438,3231,2062,772,3887,1399,3446,723,724,1431,183,929,311,166,453
"::chromosome_5:8870511-8886611",70.0978288946955,1.33781613938972,0.450897953235522,2.96700424073766,0.00300716811337096,0.0490184257495882,111,282,119,5,53,134,209,42,77,86,102,266,110,62,31,136,174,2,7
"::chromosome_13:37426335-37430527",16.2279152794749,2.15277099923264,0.622222400356957,3.4598095439792,0.000540557576729219,0.015916417537027,24,184,9,2,37,18,37,7,17,21,19,43,36,19,4,15,18,0,1
"::chromosome_9:12278391-12286263",82.1442996940849,1.1084862730534,0.318568467569537,3.47958566492912,0.000502189788306298,0.0152965855058815,125,329,60,8,106,137,247,49,142,117,117,228,156,142,36,168,148,6,6
"::chromosome_9:14341287-14351697",177.437042562071,1.28370380216866,0.432386612099252,2.96887962357629,0.00298887658113318,0.0489352697087559,346,1032,70,18,283,563,600,47,280,302,290,442,330,256,35,266,217,14,18
"::chromosome_2:834232-836261",174.766645272882,0.951462788489928,0.266939500961847,3.56433867996897,0.000364774712744306,0.0126952550120204,303,725,146,10,200,305,589,70,269,364,282,518,285,290,57,326,304,19,26
"::chromosome_10:33815735-33816589",9.72003270429961,-5.65498161606263,1.82300892655038,-3.10200434770408,0.00192215135334737,0.0367966022751226,9,0,15,9,0,25,0,5,1,46,2,0,0,0,4,1,9,4,0
"::chromosome_11:5937184-5938105",64.5285249087082,-1.5136323496611,0.455588222675374,-3.32236935531942,0.000892564578819116,0.0221203207684197,198,119,35,8,13,69,79,11,237,109,115,71,123,191,34,143,125,10,17
"::chromosome_6:1024389-1028083",3063.3202819828,-2.81648453547708,0.6741860306734,-4.17760737739386,2.94591601811975e-05,0.00182155807120405,3822,383,7321,398,251,8166,628,356,2214,19253,3681,973,14056,1744,2018,6525,3599,243,766
"::chromosome_14:51479706-51480387",885.646010191087,-2.59690658684737,0.300964315647227,-8.62861957990834,6.20968552621936e-18,2.87974166278423e-14,2473,839,1289,101,159,1365,587,290,2364,2663,826,529,1536,1130,231,2351,1229,525,254
"::chromosome_11:30406727-30406937",9.4338999191647,-4.09745416073291,1.18185397415421,-3.46697159745581,0.000526357504637942,0.0158212571395906,33,0,19,0,0,31,5,0,20,46,8,1,34,11,0,28,33,3,2
"::chromosome_6:29566451-29572309",147.081686656848,-2.25963624420938,0.658947791378515,-3.42915823343491,0.000605456430320936,0.0172257926111248,635,132,309,5,43,117,118,80,382,880,67,87,254,176,36,65,378,64,26
"::chromosome_3:18478958-18481327",60.5759272332302,-2.26889014207886,0.719662389746788,-3.15271462619738,0.00161759858851604,0.0332297384462597,293,77,90,0,0,94,78,22,185,296,33,77,80,94,14,81,59,25,23
"::chromosome_9:9265100-9270248",72.1144228027187,-3.52798781555114,0.746459799972167,-4.72629311810587,2.28655519964914e-06,0.000238289881761188,73,71,47,19,3,107,8,128,220,77,119,18,28,135,7,101,66,57,15
"::chromosome_3:719324-719879",23.4146271023721,-2.09658038024034,0.652996186926196,-3.21070845774678,0.00132408193873291,0.0292053745106961,60,40,23,1,5,20,28,0,35,34,18,17,78,53,7,60,27,18,11
"::chromosome_1:14827618-14828548",27.0216183159211,-1.96006277011984,0.566414903152777,-3.46047174820038,0.000539229812891689,0.0159029168405924,141,57,42,0,7,46,28,11,54,77,19,18,45,28,7,40,74,8,11
"::chromosome_6:702239-702951",229.301097091532,1.18885477684528,0.232986563599063,5.10267527225788,3.34885347671838e-07,5.54653857081482e-05,295,868,238,32,347,456,805,103,318,327,295,831,314,267,62,314,232,44,31
"::chromosome_10:16783703-16789933",530.245080975188,0.938396186359227,0.238540568326805,3.93390605607013,8.3576459782014e-05,0.00410143737819143,642,1871,608,38,587,1042,1686,517,845,1005,772,1880,614,585,145,692,607,82,90
"::chromosome_4:11433304-11440762",19.0800650569422,-2.34391310380194,0.702042315834677,-3.33870630150719,0.000841695043495667,0.021329840241591,14,9,9,1,4,20,13,4,42,19,40,13,86,62,19,17,18,13,5
"::chromosome_8:29470161-29485557",265.806422436363,1.48657016985389,0.4950007015965,3.00316780372095,0.00267185065699598,0.0457643856761546,459,2722,61,33,400,462,732,37,358,304,214,866,354,445,98,386,299,13,53
"::chromosome_1:7500405-7503786",17.9997700822935,-2.59800476932967,0.808638117189566,-3.21281511977085,0.00131440869717978,0.0290611219698272,150,33,10,4,1,21,13,10,28,91,19,4,37,34,3,14,17,7,0
"::chromosome_10:1145631-1146174",116.184598707638,-2.27678421767089,0.514777838395083,-4.42284816449985,9.7408199274496e-06,0.000765644956161823,301,109,110,2,40,113,66,46,324,472,100,92,146,295,18,246,360,50,46
"::chromosome_12:22163191-22175470",482.053095871688,-0.971168029030727,0.307617570230842,-3.1570629346755,0.00159366946473386,0.032957155597339,1281,515,546,56,169,830,902,303,849,1344,480,771,1072,768,249,702,769,147,107
"::chromosome_5:8296318-8299699",43.6943466308474,-1.94247302731314,0.634533590025839,-3.0612611496801,0.00220406764466874,0.0396561152362804,62,53,55,14,1,70,46,8,63,120,16,43,91,71,16,65,60,16,21
"::chromosome_7:13869662-13884972",271.896825432412,1.00879271882887,0.275576879640262,3.66065803541193,0.000251568330865137,0.0095030710688282,314,943,299,29,313,430,1084,184,426,378,297,820,357,457,120,412,280,57,34
"::chromosome_1:18394547-18406252",257.592446686854,1.00954216375618,0.279106216708229,3.61705366387999,0.000297975543402347,0.0109454382774525,356,1302,189,11,370,434,988,73,529,505,299,985,324,245,81,490,299,65,34
"::chromosome_14:50826533-50827176",48.6818768846271,-2.25401280514215,0.646265585676882,-3.48775001345826,0.00048710327807107,0.0151213447991784,180,73,20,1,5,154,38,8,139,42,57,22,172,132,29,135,115,3,19
"::chromosome_8:25784449-25786394",1105.21160381349,-1.3955295485954,0.313647379260751,-4.44935823115941,8.61272583862175e-06,0.000691627984010535,1892,1688,1945,122,275,3217,1388,1209,2853,2461,1285,1254,1004,1555,237,1443,1639,346,318
"::chromosome_6:9334719-9338589",84.0992946619036,1.79199552254672,0.503368046725081,3.56001048180445,0.000370839991514176,0.0128102082729757,94,665,25,5,129,109,518,6,139,166,107,250,156,85,42,85,68,9,10
"::chromosome_14:774529-777598",29.4542772416656,1.80810634358186,0.510389382009214,3.54260180034312,0.000396200467816023,0.0132103109703843,40,135,16,0,33,68,181,13,32,66,27,98,78,33,18,39,43,2,2
"::chromosome_13:42544867-42551191",71.9777528436869,-2.51814176241021,0.641081395343128,-3.92795950826559,8.56696300709376e-05,0.00413846780681222,49,20,224,12,8,160,30,31,124,218,104,30,127,65,58,93,112,38,3
"::chromosome_13:37043277-37058012",58.214828859159,-2.21982406542617,0.624656825673207,-3.55366974984034,0.000379895940180538,0.0129619533135637,121,74,42,11,13,52,50,28,112,32,50,42,208,128,5,115,129,58,7
"::chromosome_4:24579449-24582634",12.4855507636889,3.32066639362478,0.901977349595118,3.68154077828603,0.000231828700419517,0.00888517023302076,2,222,18,0,7,23,72,5,12,11,16,25,10,5,7,11,14,1,0
"::chromosome_3:4643767-4645509",95.8914743538192,3.27570042935984,0.939579619156913,3.4863468327454,0.000489665700536823,0.0151213447991784,13,61,250,36,93,41,148,103,8,41,169,147,164,362,30,268,17,0,4
"::chromosome_14:1164762-1173504",315.394985652475,-2.27106253170343,0.755912553917777,-3.00439848489467,0.00266106544798449,0.0457062630186225,402,194,619,116,94,174,118,318,313,225,522,23,531,1290,81,193,389,130,53
"::chromosome_6:23429147-23430232",162.391493249481,-1.29458696167507,0.432409892247379,-2.99388840284543,0.00275446672484178,0.0465773543717548,504,256,105,11,62,324,201,16,483,257,233,261,366,458,53,440,302,50,40
"::chromosome_4:26877584-26880281",10.4102008303751,-2.8858851107767,0.965192413834115,-2.98995834344869,0.00279015495145639,0.046863331168846,37,3,21,0,0,44,3,0,26,31,4,8,46,17,7,31,20,2,1
"::chromosome_14:42661672-42662029",8.4626092584892,5.24507982260814,1.49771693120777,3.50205016269561,0.00046169268500851,0.0145159310286574,1,8,0,0,10,2,224,3,2,32,1,9,0,0,1,19,0,0,0
"::chromosome_9:29612019-29637653",282.181379589312,1.15563252081327,0.371796142681464,3.10824236227581,0.00188203659251715,0.0363991666812222,689,2328,87,21,335,535,1001,62,362,463,248,918,570,395,85,444,348,32,47
"::chromosome_13:30982862-30983924",7.96569714514409,-2.40884026227591,0.724985041128027,-3.32260684789843,0.000891805096734026,0.0221203207684197,20,8,7,1,1,12,7,5,22,9,13,6,8,18,3,15,7,9,0
"::chromosome_4:1430872-1433260",829.889495515951,-1.38317411842186,0.322246354909953,-4.29228786407332,1.76841475294106e-05,0.00120161515263944,1382,1366,1039,152,285,1381,1051,647,1651,1707,899,1017,1258,1342,222,1128,1028,361,286
"::chromosome_12:15816029-15828846",17.4638785921246,-2.15053264905399,0.64384381458995,-3.34014647702038,0.000837342129567736,0.0212776664431253,138,16,11,1,8,18,23,5,32,24,17,16,24,48,12,20,11,12,1
"::chromosome_13:11357212-11358529",185.780114940188,-2.38154836597211,0.499483602738078,-4.76802111804452,1.86044286187564e-06,0.000211725245937381,334,115,120,21,25,322,174,119,990,568,196,222,127,403,29,247,424,86,56
"::chromosome_1:18027635-18028960",533.735728367427,-1.09480705876272,0.315443211250653,-3.47069462811417,0.000519113988479535,0.0156578284330006,1151,882,652,42,160,1008,661,227,1361,1515,765,1102,710,908,166,1185,871,156,163
"::chromosome_13:13890006-13894960",1263.3924385072,-1.65899735710614,0.293294014599904,-5.6564310027576,1.54553067876719e-08,4.2790438941987e-06,3238,1756,1093,281,342,1601,1255,897,2771,3181,1249,1433,1536,1848,503,2475,1640,598,294
"::chromosome_3:1146615-1169854",35.42336396164,-1.936246217172,0.52416576539829,-3.6939577992102,0.000220790460008097,0.00858629566698156,117,58,39,5,5,50,37,21,143,151,18,23,59,47,21,31,74,10,5
"::chromosome_14:44031914-44032196",14.5223790640293,-3.88864798840671,1.30885862568674,-2.97102216548895,0.00296810357840226,0.0486810975944845,6,14,9,0,1,3,1,23,4,25,1,10,8,8,1,15,10,40,0
