"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"::chromosome_8:6166083-6166354",84.5806300595835,-3.83527046861256,1.03592279422759,-3.70227442622521,0.000213675313436757,0.0322595399057273,75,11,47,120,10,10,3,21,85,22,22,4,26,26,29,95,39,15,3
"::chromosome_14:34581504-34603186",103.439941593326,5.89442740119875,1.22704351525438,4.80376394799393,1.55710389135447e-06,0.00132094313449904,12,19,20,0,9,277,26,868,19,22,17,21,26,45,3,12,7,23,1
"::chromosome_9:11612593-11630691",35.8345842503905,-3.5279565703825,0.927637359218732,-3.80316352648171,0.000142859985632039,0.0247092295537357,110,11,2,7,17,3,16,8,15,137,14,16,31,56,8,181,268,13,3
"::chromosome_6:19342521-19344288",20.3642324825704,-3.31337902961063,0.818775720610194,-4.04674802416141,5.1934093133493e-05,0.01303262479574,45,44,3,14,7,16,50,2,22,36,5,29,41,17,6,37,16,0,8
"::chromosome_9:22174714-22176007",48.3938492885823,4.88215504345103,1.34111446148995,3.64037163392231,0.00027224481002124,0.0359262317816917,67,4,149,0,1,6,0,7,82,11,288,23,37,4,15,4,6,31,38
"::chromosome_14:51073380-51083795",161.643392945209,1.79225326817831,0.484654224838305,3.69800401260559,0.000217301454943138,0.0323252818655828,212,264,149,8,58,392,262,383,341,187,235,259,261,196,39,157,158,64,30
"::chromosome_12:40069315-40073954",45.5634814911521,-3.90886352494382,0.883986131592893,-4.42186068903622,9.78545442250567e-06,0.00464676860016716,126,23,7,55,10,21,55,5,43,73,26,18,33,45,3,36,52,3,2
"::chromosome_7:29549517-29549997",418.688449976409,-3.55945275105808,0.949444601291666,-3.74898413895413,0.000177552312960172,0.0282419147802274,1697,44,28,24,54,62,77,91,6145,4440,96,33,109,534,27,341,243,44,35
"::chromosome_6:22367057-22369923",63.8561241659203,-5.21140442202769,1.21381282880069,-4.293416825374,1.75944244966893e-05,0.00684735219784132,7,12,0,7,8,40,50,6,17,1764,4,26,17,22,1,9,47,5,15
"::chromosome_2:11375478-11381581",922.116275815436,-2.37381165876986,0.553035222074529,-4.29233358747982,1.76805052540388e-05,0.00684735219784132,2645,4343,981,303,434,838,1465,167,874,4656,300,628,1194,496,99,4413,425,229,112
"::chromosome_8:24882361-24883075",4.90310939924668,-6.14651977565279,1.55213199758224,-3.960049651207,7.49341818197358e-05,0.0164808944335629,4,6,0,0,0,0,15,0,0,35,0,4,19,21,5,24,12,0,1
"::chromosome_6:1056312-1066117",228.631367814947,-2.98623686058206,0.503430580382084,-5.93177486023122,2.99677367133304e-09,1.06775045909596e-05,574,958,93,57,130,257,495,24,281,1680,48,254,464,186,30,806,299,28,34
"::chromosome_3:11815837-11820443",63.266337325096,5.87205435022539,1.46401504023248,4.01092488045269,6.04813530811136e-05,0.0139931857810395,64,1,39,0,43,290,6,40,234,4,148,0,180,1,34,2,470,18,11
"::chromosome_8:14177901-14179260",16.659199122704,-7.63282460754298,1.83248164298958,-4.16529389898307,3.10951725403605e-05,0.00928702252126984,56,0,0,1,1,2,0,0,17,176,0,0,2,0,0,230,42,0,3
"::chromosome_2:2294661-2298804",69.5369557993307,-1.81627800673273,0.481798870103562,-3.76978469530724,0.000163388436637782,0.02695152776576,134,203,26,21,64,85,142,7,205,139,64,96,130,161,22,207,76,9,11
"::chromosome_14:40954491-40955405",148.507546364255,3.45000427308911,0.866828754085953,3.98002980038087,6.89066297573887e-05,0.0157380975529215,38,551,131,1,298,167,452,308,180,53,194,346,530,216,6,39,213,4,37
"::chromosome_2:3313425-3315573",22.1993136392097,3.95362849432308,1.11818047407442,3.53576957028848,0.000406589179639459,0.046731524098561,38,103,37,0,26,15,39,28,9,7,19,80,67,20,2,0,120,8,0
"::chromosome_1:9900471-9901110",309.021532191371,8.18820944071205,1.90351540254072,4.30162499855942,1.69550082554109e-05,0.00684735219784132,4,407,532,0,17,1,22,1461,310,5,478,15,6,5,91,8,276,362,4
"::chromosome_4:19615714-19634421",30.0856932359328,21.9487033193013,3.95340099797921,5.55185353838896,2.82656372610966e-08,5.03552327806435e-05,0,0,0,0,183,63,9,0,21,0,129,0,47,0,0,0,0,5,23
"::chromosome_11:32056777-32059734",8.90348894015809,5.97717469575597,1.64454772051715,3.63454013598121,0.000278476904716539,0.0360958894851126,46,2,10,0,0,154,0,19,12,1,0,0,7,2,1,0,5,0,1
"::chromosome_5:24251272-24268862",233.871085293539,2.99228756090699,0.732621194506472,4.08435844245911,4.41987604569784e-05,0.0121138602698626,93,452,149,16,174,1403,357,904,258,69,101,341,157,238,67,123,160,37,14
"::chromosome_9:28777314-28777845",63.0760623766001,-4.51974199856257,1.22804071861826,-3.68044962193762,0.00023282305613003,0.0326593916925707,7,11,29,4,11,4,57,5,18,1789,17,43,10,20,1,10,43,19,0
"::chromosome_4:8765459-8768809",22.8558203520876,21.0393546410659,3.25053154927872,6.47258896648288,9.63377618763759e-11,5.72085742609212e-07,2,5,0,0,5,60,23,24,692,0,0,1,0,0,0,0,0,0,0
"::chromosome_11:4210683-4213798",22.5148033940441,7.64048968314088,1.69169969553368,4.51645744413906,6.28827472252405e-06,0.00354815917000885,4,1,5,0,1,105,15,194,1,0,5,0,2,5,0,1,1,0,0
"::chromosome_14:37630397-37634989",10.5821500766371,4.62231730597308,1.26751744318277,3.64674847737505,0.000265579656389731,0.0357276542832389,4,36,9,0,10,94,16,5,21,0,6,8,38,11,9,2,50,0,0
"::chromosome_13:38610814-38662437",254.018934731417,-1.1030772353207,0.294206519247259,-3.74932968223469,0.000177307867277887,0.0282419147802274,483,645,214,45,257,358,527,82,503,618,183,474,410,603,111,702,483,40,25
"::chromosome_12:9504531-9505770",2024.80171216704,-2.20988086932527,0.499104773861169,-4.42768930505154,9.52479668438331e-06,0.00464676860016716,6321,7273,1565,389,1610,1395,4184,170,2227,7821,1079,3179,3779,1039,303,7957,1513,829,467
"::chromosome_1:14059528-14061000",70.8132024546372,3.36755014585333,0.859177824947795,3.91950309711258,8.87317210883127e-05,0.0181696047263022,22,124,135,4,116,82,100,55,20,38,471,102,45,88,37,4,86,8,9
"::chromosome_10:8472018-8474381",61.3674740212991,-2.72764708480014,0.734164804685134,-3.71530624649048,0.000202957733463839,0.030903350612464,59,422,26,24,26,79,115,10,60,123,17,131,84,33,4,369,45,28,0
"::chromosome_5:19310326-19332801",99.6546137207554,3.58746139816257,0.884225477721133,4.05717940565153,4.96689282084631e-05,0.0128239413917938,68,84,40,2,20,426,55,606,72,100,50,35,48,36,16,24,11,16,16
"::chromosome_7:21514448-21519315",28.7292536010088,4.93693346670141,1.36208425280372,3.62454338381727,0.000289472427596646,0.0365741226782571,1,5,5,0,3,16,25,116,32,5,107,98,5,91,6,5,102,1,2
"::chromosome_4:21267571-21268785",470.56572941729,2.58036363923672,0.531393299176438,4.85584527173341,1.19874280531632e-06,0.00106778015383551,151,3342,754,14,489,670,1666,919,180,381,690,1643,641,1057,81,161,434,19,38
