"","Date.Time","Probe1","Temp1","Probe2","Temp2","Probe3","Temp3","Probe4","Temp4","Probe5","Temp5","Probe6","Temp6","Probe7","Temp7","Probe8","Temp8","Probe9","Temp9","Probe10","Temp10","Probe11","Temp11","Probe12","Temp12","Probe15","Temp15","Probe16","Temp16","Probe17","Temp17","Probe18","Temp18"
"1475",2021-02-18 00:31:00,"T_1","5.8","T_2","5.6","T_3","8.4","T_4","8.5","T_5","5.7","T_6","8.4","T_7","8.4","T_8","5.4","T_9","8.3","T_10","5.8","T_11","8.6","T_12","6.2","T_15","8.5","T_16","6.6","T_17","8.3","T_18","6.3"
"1476",2021-02-18 00:32:00,"T_1","5.8","T_2","5.6","T_3","8.5","T_4","8.5","T_5","5.7","T_6","8.4","T_7","8.4","T_8","5.5","T_9","8.4","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.5","T_16","6.6","T_17","8.3","T_18","6.3"
"1477",2021-02-18 00:33:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.4","T_7","8.5","T_8","5.5","T_9","8.4","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.5","T_16","6.6","T_17","8.4","T_18","6.3"
"1478",2021-02-18 00:34:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.5","T_8","5.5","T_9","8.5","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.5","T_16","6.6","T_17","8.5","T_18","6.3"
"1479",2021-02-18 00:35:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.6","T_8","5.5","T_9","8.5","T_10","5.7","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.3"
"1480",2021-02-18 00:36:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.6","T_8","5.6","T_9","8.5","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.5","T_18","6.3"
"1481",2021-02-18 00:37:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.6","T_8","5.6","T_9","8.6","T_10","5.6","T_11","8.5","T_12","6.2","T_15","8.6","T_16","6.6","T_17","8.6","T_18","6.3"
"1482",2021-02-18 00:38:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.6","T_10","5.6","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.6","T_17","8.6","T_18","6.4"
"1483",2021-02-18 00:39:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.5","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.6","T_10","5.6","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.5","T_17","8.6","T_18","6.4"
"1484",2021-02-18 00:40:00,"T_1","5.8","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.6","T_10","5.5","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.5","T_17","8.6","T_18","6.4"
"1485",2021-02-18 00:41:00,"T_1","5.9","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.6","T_10","5.5","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.5","T_17","8.6","T_18","6.4"
"1486",2021-02-18 00:42:00,"T_1","5.9","T_2","5.6","T_3","8.5","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.7","T_9","8.5","T_10","5.5","T_11","8.4","T_12","6.2","T_15","8.7","T_16","6.3","T_17","8.6","T_18","6.4"
"1487",2021-02-18 00:43:00,"T_1","5.9","T_2","5.6","T_3","8.5","T_4","8.7","T_5","5.9","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.3","T_17","8.6","T_18","6.3"
"1488",2021-02-18 00:44:00,"T_1","5.9","T_2","5.6","T_3","8.5","T_4","8.7","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.5","T_10","5.5","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.3","T_17","8.5","T_18","6.3"
"1489",2021-02-18 00:45:00,"T_1","6.0","T_2","5.6","T_3","8.5","T_4","8.7","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.7","T_9","8.3","T_10","5.4","T_11","8.5","T_12","6.2","T_15","8.7","T_16","6.2","T_17","8.5","T_18","6.3"
"1490",2021-02-18 00:46:00,"T_1","6.0","T_2","5.5","T_3","8.4","T_4","8.7","T_5","5.8","T_6","8.6","T_7","8.3","T_8","5.8","T_9","8.3","T_10","5.4","T_11","8.6","T_12","6.1","T_15","8.7","T_16","6.2","T_17","8.5","T_18","6.2"
"1491",2021-02-18 00:47:00,"T_1","6.0","T_2","5.5","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.4","T_8","5.8","T_9","8.3","T_10","5.4","T_11","8.6","T_12","6.1","T_15","8.7","T_16","6.2","T_17","8.5","T_18","6.2"
"1492",2021-02-18 00:48:00,"T_1","6.1","T_2","5.5","T_3","8.4","T_4","8.6","T_5","5.7","T_6","8.6","T_7","8.4","T_8","5.8","T_9","8.3","T_10","5.4","T_11","8.6","T_12","6.1","T_15","8.7","T_16","6.1","T_17","8.4","T_18","6.1"
"1493",2021-02-18 00:49:00,"T_1","6.1","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.6","T_7","8.5","T_8","5.8","T_9","8.4","T_10","5.5","T_11","8.6","T_12","6.0","T_15","8.7","T_16","6.1","T_17","8.4","T_18","6.1"
"1494",2021-02-18 00:50:00,"T_1","6.1","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.6","T_7","8.5","T_8","5.8","T_9","8.4","T_10","5.5","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.1","T_17","8.4","T_18","6.1"
"1495",2021-02-18 00:51:00,"T_1","6.1","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.6","T_6","8.6","T_7","8.5","T_8","5.8","T_9","8.5","T_10","5.5","T_11","8.6","T_12","5.9","T_15","8.6","T_16","6.0","T_17","8.4","T_18","6.1"
"1496",2021-02-18 00:52:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.6","T_7","8.6","T_8","5.9","T_9","8.5","T_10","5.5","T_11","8.6","T_12","5.8","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.0"
"1497",2021-02-18 00:53:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.6","T_8","5.9","T_9","8.5","T_10","5.5","T_11","8.5","T_12","5.8","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.0"
"1498",2021-02-18 00:54:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.6","T_8","5.9","T_9","8.6","T_10","5.6","T_11","8.5","T_12","5.8","T_15","8.6","T_16","5.9","T_17","8.5","T_18","6.0"
"1499",2021-02-18 00:55:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.6","T_8","6.0","T_9","8.6","T_10","5.6","T_11","8.5","T_12","5.8","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.0"
"1500",2021-02-18 00:56:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.5","T_5","5.4","T_6","8.6","T_7","8.5","T_8","6.0","T_9","8.6","T_10","5.6","T_11","8.5","T_12","5.7","T_15","8.6","T_16","5.8","T_17","8.6","T_18","5.9"
"1501",2021-02-18 00:57:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.4","T_5","5.4","T_6","8.6","T_7","8.5","T_8","6.0","T_9","8.6","T_10","5.6","T_11","8.5","T_12","5.7","T_15","8.6","T_16","5.8","T_17","8.6","T_18","5.8"
"1502",2021-02-18 00:58:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.4","T_5","5.3","T_6","8.6","T_7","8.5","T_8","6.0","T_9","8.6","T_10","5.7","T_11","8.4","T_12","5.7","T_15","8.6","T_16","5.8","T_17","8.6","T_18","5.8"
"1503",2021-02-18 00:59:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.4","T_5","5.3","T_6","8.6","T_7","8.5","T_8","6.0","T_9","8.5","T_10","5.7","T_11","8.4","T_12","5.7","T_15","8.6","T_16","5.8","T_17","8.6","T_18","5.9"
"1504",2021-02-18 01:00:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.4","T_5","5.4","T_6","8.6","T_7","8.4","T_8","6.0","T_9","8.5","T_10","5.7","T_11","8.3","T_12","5.6","T_15","8.6","T_16","5.8","T_17","8.6","T_18","5.9"
"1505",2021-02-18 01:01:00,"T_1","6.2","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.4","T_6","8.6","T_7","8.4","T_8","6.0","T_9","8.5","T_10","5.7","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.7","T_17","8.6","T_18","6.0"
"1506",2021-02-18 01:02:00,"T_1","6.3","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.5","T_6","8.5","T_7","8.4","T_8","6.1","T_9","8.4","T_10","5.7","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.7","T_17","8.6","T_18","6.0"
"1507",2021-02-18 01:03:00,"T_1","6.3","T_2","5.5","T_3","8.4","T_4","8.5","T_5","5.5","T_6","8.5","T_7","8.4","T_8","6.1","T_9","8.4","T_10","5.7","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.7","T_17","8.5","T_18","6.0"
"1508",2021-02-18 01:04:00,"T_1","6.3","T_2","5.5","T_3","8.4","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.4","T_8","6.1","T_9","8.3","T_10","5.8","T_11","8.5","T_12","5.6","T_15","8.6","T_16","5.7","T_17","8.5","T_18","6.0"
"1509",2021-02-18 01:05:00,"T_1","6.3","T_2","5.5","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.5","T_8","6.1","T_9","8.3","T_10","5.8","T_11","8.6","T_12","5.5","T_15","8.6","T_16","5.7","T_17","8.5","T_18","6.1"
"1510",2021-02-18 01:06:00,"T_1","6.3","T_2","5.5","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.6","T_8","6.1","T_9","8.4","T_10","5.8","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.3","T_18","6.1"
"1511",2021-02-18 01:07:00,"T_1","6.3","T_2","5.5","T_3","8.3","T_4","8.6","T_5","5.5","T_6","8.5","T_7","8.6","T_8","6.1","T_9","8.4","T_10","5.8","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.3","T_18","6.1"
"1512",2021-02-18 01:08:00,"T_1","6.3","T_2","5.5","T_3","8.4","T_4","8.6","T_5","5.6","T_6","8.5","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.3","T_18","6.1"
"1513",2021-02-18 01:09:00,"T_1","6.3","T_2","5.5","T_3","8.4","T_4","8.6","T_5","5.6","T_6","8.5","T_7","8.6","T_8","6.1","T_9","8.5","T_10","5.8","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.7","T_17","8.3","T_18","6.1"
"1514",2021-02-18 01:10:00,"T_1","6.3","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.6","T_6","8.4","T_7","8.6","T_8","6.2","T_9","8.5","T_10","5.9","T_11","8.6","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.3","T_18","6.1"
"1515",2021-02-18 01:11:00,"T_1","6.3","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.6","T_6","8.4","T_7","8.6","T_8","6.2","T_9","8.6","T_10","5.9","T_11","8.5","T_12","5.5","T_15","8.4","T_16","5.8","T_17","8.3","T_18","6.2"
"1516",2021-02-18 01:12:00,"T_1","6.3","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.6","T_6","8.4","T_7","8.6","T_8","6.2","T_9","8.6","T_10","5.9","T_11","8.5","T_12","5.5","T_15","8.4","T_16","5.8","T_17","8.4","T_18","6.2"
"1517",2021-02-18 01:13:00,"T_1","6.4","T_2","5.4","T_3","8.6","T_4","8.5","T_5","5.6","T_6","8.4","T_7","8.5","T_8","6.2","T_9","8.6","T_10","5.9","T_11","8.5","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.4","T_18","6.2"
"1518",2021-02-18 01:14:00,"T_1","6.4","T_2","5.4","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.4","T_7","8.5","T_8","6.2","T_9","8.6","T_10","6.0","T_11","8.5","T_12","5.5","T_15","8.5","T_16","5.8","T_17","8.5","T_18","6.2"
"1519",2021-02-18 01:15:00,"T_1","6.4","T_2","5.4","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.5","T_7","8.5","T_8","6.2","T_9","8.6","T_10","6.0","T_11","8.4","T_12","5.6","T_15","8.5","T_16","5.8","T_17","8.6","T_18","6.2"
"1520",2021-02-18 01:16:00,"T_1","6.4","T_2","5.4","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.5","T_8","6.2","T_9","8.6","T_10","6.0","T_11","8.4","T_12","5.6","T_15","8.6","T_16","5.8","T_17","8.6","T_18","6.2"
"1521",2021-02-18 01:17:00,"T_1","6.5","T_2","5.4","T_3","8.6","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.5","T_8","6.2","T_9","8.5","T_10","6.0","T_11","8.3","T_12","5.6","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.3"
"1522",2021-02-18 01:18:00,"T_1","6.5","T_2","5.4","T_3","8.6","T_4","8.4","T_5","5.7","T_6","8.6","T_7","8.4","T_8","6.2","T_9","8.4","T_10","6.0","T_11","8.3","T_12","5.6","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.3"
"1523",2021-02-18 01:19:00,"T_1","6.5","T_2","5.4","T_3","8.6","T_4","8.4","T_5","5.7","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.3","T_10","6.0","T_11","8.3","T_12","5.6","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.3"
"1524",2021-02-18 01:20:00,"T_1","6.5","T_2","5.4","T_3","8.5","T_4","8.4","T_5","5.7","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.3","T_10","6.0","T_11","8.4","T_12","5.6","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.3"
"1525",2021-02-18 01:21:00,"T_1","6.5","T_2","5.4","T_3","8.5","T_4","8.4","T_5","5.7","T_6","8.7","T_7","8.5","T_8","6.2","T_9","8.3","T_10","6.0","T_11","8.4","T_12","5.6","T_15","8.6","T_16","5.9","T_17","8.6","T_18","6.3"
"1526",2021-02-18 01:22:00,"T_1","6.5","T_2","5.4","T_3","8.5","T_4","8.4","T_5","5.8","T_6","8.7","T_7","8.6","T_8","6.2","T_9","8.3","T_10","6.1","T_11","8.5","T_12","5.6","T_15","8.6","T_16","6.0","T_17","8.6","T_18","6.3"
"1527",2021-02-18 01:23:00,"T_1","6.5","T_2","5.4","T_3","8.4","T_4","8.5","T_5","5.8","T_6","8.7","T_7","8.6","T_8","6.1","T_9","8.3","T_10","6.1","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.3"
"1528",2021-02-18 01:24:00,"T_1","6.3","T_2","5.4","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.3","T_10","6.1","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.3"
"1529",2021-02-18 01:25:00,"T_1","6.3","T_2","5.4","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.3","T_10","6.1","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.5","T_18","6.3"
"1530",2021-02-18 01:26:00,"T_1","6.3","T_2","5.4","T_3","8.4","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.1","T_9","8.4","T_10","6.1","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.4","T_18","6.3"
"1531",2021-02-18 01:27:00,"T_1","6.3","T_2","5.4","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.6","T_8","6.0","T_9","8.4","T_10","6.2","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.4","T_18","6.3"
"1532",2021-02-18 01:28:00,"T_1","6.3","T_2","5.4","T_3","8.5","T_4","8.7","T_5","5.8","T_6","8.6","T_7","8.6","T_8","5.9","T_9","8.5","T_10","6.2","T_11","8.6","T_12","5.7","T_15","8.6","T_16","6.0","T_17","8.3","T_18","6.2"
"1533",2021-02-18 01:29:00,"T_1","6.2","T_2","5.4","T_3","8.5","T_4","8.6","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.9","T_9","8.6","T_10","6.2","T_11","8.6","T_12","5.7","T_15","8.5","T_16","6.0","T_17","8.3","T_18","6.2"
"1534",2021-02-18 01:30:00,"T_1","6.2","T_2","5.4","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.5","T_8","5.9","T_9","8.6","T_10","6.2","T_11","8.6","T_12","5.7","T_15","8.5","T_16","6.1","T_17","8.4","T_18","6.1"
"1535",2021-02-18 01:31:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.6","T_7","8.4","T_8","5.8","T_9","8.6","T_10","6.2","T_11","8.6","T_12","5.8","T_15","8.5","T_16","6.1","T_17","8.5","T_18","6.1"
"1536",2021-02-18 01:32:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.5","T_7","8.4","T_8","5.8","T_9","8.6","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.5","T_16","6.1","T_17","8.5","T_18","6.1"
"1537",2021-02-18 01:33:00,"T_1","6.2","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.9","T_6","8.5","T_7","8.4","T_8","5.8","T_9","8.6","T_10","6.2","T_11","8.5","T_12","5.8","T_15","8.5","T_16","6.1","T_17","8.5","T_18","6.0"
"1538",2021-02-18 01:34:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.6","T_5","6.0","T_6","8.5","T_7","8.4","T_8","5.8","T_9","8.6","T_10","6.2","T_11","8.4","T_12","5.8","T_15","8.5","T_16","6.1","T_17","8.5","T_18","6.0"
"1539",2021-02-18 01:35:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.6","T_5","6.0","T_6","8.4","T_7","8.4","T_8","5.7","T_9","8.5","T_10","6.2","T_11","8.4","T_12","5.8","T_15","8.5","T_16","6.1","T_17","8.6","T_18","6.0"
"1540",2021-02-18 01:36:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.5","T_5","6.0","T_6","8.4","T_7","8.5","T_8","5.7","T_9","8.5","T_10","6.2","T_11","8.3","T_12","5.9","T_15","8.5","T_16","6.1","T_17","8.6","T_18","6.0"
"1541",2021-02-18 01:37:00,"T_1","6.1","T_2","5.5","T_3","8.6","T_4","8.5","T_5","6.0","T_6","8.4","T_7","8.5","T_8","5.7","T_9","8.4","T_10","6.2","T_11","8.3","T_12","5.9","T_15","8.5","T_16","6.1","T_17","8.6","T_18","6.0"
"1542",2021-02-18 01:38:00,"T_1","6.0","T_2","5.5","T_3","8.6","T_4","8.5","T_5","6.0","T_6","8.4","T_7","8.5","T_8","5.7","T_9","8.3","T_10","6.2","T_11","8.4","T_12","5.9","T_15","8.5","T_16","6.1","T_17","8.6","T_18","6.0"
"1543",2021-02-18 01:39:00,"T_1","6.0","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.5","T_8","5.6","T_9","8.3","T_10","6.3","T_11","8.4","T_12","5.9","T_15","8.5","T_16","6.1","T_17","8.6","T_18","6.1"
"1544",2021-02-18 01:40:00,"T_1","6.0","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.9","T_6","8.5","T_7","8.5","T_8","5.6","T_9","8.3","T_10","6.3","T_11","8.5","T_12","5.9","T_15","8.5","T_16","6.2","T_17","8.6","T_18","6.1"
"1545",2021-02-18 01:41:00,"T_1","6.0","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.8","T_6","8.5","T_7","8.5","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.5","T_12","5.9","T_15","8.5","T_16","6.2","T_17","8.6","T_18","6.1"
"1546",2021-02-18 01:42:00,"T_1","5.9","T_2","5.5","T_3","8.5","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.3","T_10","6.2","T_11","8.5","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.5","T_18","6.1"
"1547",2021-02-18 01:43:00,"T_1","5.8","T_2","5.5","T_3","8.4","T_4","8.5","T_5","5.8","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.3","T_10","6.2","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.5","T_18","6.2"
"1548",2021-02-18 01:44:00,"T_1","5.8","T_2","5.5","T_3","8.4","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.3","T_10","6.2","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.5","T_18","6.2"
"1549",2021-02-18 01:45:00,"T_1","5.8","T_2","5.5","T_3","8.4","T_4","8.5","T_5","5.7","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.4","T_10","6.1","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.4","T_18","6.2"
"1550",2021-02-18 01:46:00,"T_1","5.8","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.7","T_6","8.7","T_7","8.4","T_8","5.5","T_9","8.4","T_10","6.1","T_11","8.6","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.4","T_18","6.2"
"1551",2021-02-18 01:47:00,"T_1","5.7","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.6","T_6","8.7","T_7","8.4","T_8","5.5","T_9","8.5","T_10","6.1","T_11","8.5","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.3","T_18","6.2"
"1552",2021-02-18 01:48:00,"T_1","5.7","T_2","5.5","T_3","8.5","T_4","8.6","T_5","5.6","T_6","8.7","T_7","8.4","T_8","5.5","T_9","8.5","T_10","6.0","T_11","8.5","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.3","T_18","6.2"
"1553",2021-02-18 01:49:00,"T_1","5.7","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.5","T_6","8.7","T_7","8.4","T_8","5.4","T_9","8.5","T_10","6.0","T_11","8.5","T_12","6.0","T_15","8.6","T_16","6.2","T_17","8.4","T_18","6.2"
"1554",2021-02-18 01:50:00,"T_1","5.8","T_2","5.5","T_3","8.6","T_4","8.7","T_5","5.5","T_6","8.7","T_7","8.4","T_8","5.4","T_9","8.5","T_10","6.0","T_11","8.5","T_12","6.1","T_15","8.6","T_16","6.2","T_17","8.4","T_18","6.2"
"1555",2021-02-18 01:51:00,"T_1","5.8","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.5","T_6","8.7","T_7","8.5","T_8","5.4","T_9","8.5","T_10","6.0","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.5","T_18","6.3"
"1556",2021-02-18 01:52:00,"T_1","5.9","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.4","T_6","8.7","T_7","8.5","T_8","5.4","T_9","8.5","T_10","5.9","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.5","T_18","6.3"
"1557",2021-02-18 01:53:00,"T_1","5.9","T_2","5.5","T_3","8.6","T_4","8.6","T_5","5.4","T_6","8.7","T_7","8.5","T_8","5.4","T_9","8.5","T_10","5.8","T_11","8.3","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.5","T_18","6.3"
"1558",2021-02-18 01:54:00,"T_1","5.9","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.3","T_6","8.6","T_7","8.6","T_8","5.4","T_9","8.5","T_10","5.8","T_11","8.3","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.6","T_18","6.3"
"1559",2021-02-18 01:55:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.3","T_6","8.6","T_7","8.6","T_8","5.5","T_9","8.4","T_10","5.8","T_11","8.4","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.6","T_18","6.3"
"1560",2021-02-18 01:56:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.4","T_6","8.6","T_7","8.5","T_8","5.5","T_9","8.3","T_10","5.8","T_11","8.4","T_12","6.1","T_15","8.4","T_16","6.3","T_17","8.6","T_18","6.3"
"1561",2021-02-18 01:57:00,"T_1","6.0","T_2","5.6","T_3","8.6","T_4","8.6","T_5","5.4","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.3","T_10","5.7","T_11","8.5","T_12","6.1","T_15","8.4","T_16","6.3","T_17","8.6","T_18","6.3"
"1562",2021-02-18 01:58:00,"T_1","6.0","T_2","5.6","T_3","8.5","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.3","T_10","5.7","T_11","8.5","T_12","6.1","T_15","8.5","T_16","6.3","T_17","8.6","T_18","6.4"
"1563",2021-02-18 01:59:00,"T_1","6.0","T_2","5.6","T_3","8.5","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.3","T_10","5.6","T_11","8.5","T_12","6.2","T_15","8.5","T_16","6.3","T_17","8.6","T_18","6.4"
"1564",2021-02-18 02:00:00,"T_1","6.0","T_2","5.6","T_3","8.4","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.5","T_8","5.6","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.5","T_16","6.3","T_17","8.6","T_18","6.4"
"1565",2021-02-18 02:01:00,"T_1","6.0","T_2","5.6","T_3","8.3","T_4","8.5","T_5","5.5","T_6","8.6","T_7","8.4","T_8","5.6","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.3","T_17","8.5","T_18","6.3"
"1566",2021-02-18 02:02:00,"T_1","6.1","T_2","5.6","T_3","8.3","T_4","8.5","T_5","5.5","T_6","8.5","T_7","8.4","T_8","5.7","T_9","8.3","T_10","5.6","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.3","T_17","8.5","T_18","6.3"
"1567",2021-02-18 02:03:00,"T_1","6.1","T_2","5.6","T_3","8.3","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.3","T_8","5.7","T_9","8.4","T_10","5.5","T_11","8.6","T_12","6.2","T_15","8.6","T_16","6.3","T_17","8.5","T_18","6.3"
"1568",2021-02-18 02:04:00,"T_1","6.1","T_2","5.6","T_3","8.3","T_4","8.5","T_5","5.6","T_6","8.5","T_7","8.3","T_8","5.7","T_9","8.4","T_10","5.5","T_11","8.6","T_12","6.2","T_15","8.7","T_16","6.3","T_17","8.4","T_18","6.2"
