#,Date-Time (EST),Ch: 1 - Temperature  °C (°C),Ch: 2 - Light  lux (lux),Button Down,Button Up,Host Connected,Stopped,End of File
1410,12/31/2020 12:50:00,19.86,44,,,,,
1411,12/31/2020 13:00:00,19.90,44,,,,,
1412,12/31/2020 13:10:00,19.86,45,,,,,
1413,12/31/2020 13:15:05,,,Logged,Logged,,,
1414,12/31/2020 13:15:12,,,,,Logged,,
1415,12/31/2020 13:20:00,20.12,180,,,,,
1416,12/31/2020 13:30:00,20.25,169,,,,,
1417,12/31/2020 13:40:00,20.29,180,,,,,
1418,12/31/2020 13:50:00,20.29,178,,,,,
1419,12/31/2020 14:00:00,20.33,171,,,,,
1420,12/31/2020 14:10:00,16.47,175,,,,,
1421,12/31/2020 14:20:00,8.62,187,,,,,
1422,12/31/2020 14:30:00,8.41,186,,,,,
1423,12/31/2020 14:40:00,8.45,183,,,,,
1424,12/31/2020 14:50:00,8.45,136,,,,,
1425,12/31/2020 15:00:00,8.45,136,,,,,
1426,12/31/2020 15:10:00,8.49,135,,,,,
1427,12/31/2020 15:20:00,8.45,134,,,,,
1428,12/31/2020 15:30:00,8.49,134,,,,,
1429,12/31/2020 15:40:00,8.45,133,,,,,
1430,12/31/2020 15:50:00,8.45,132,,,,,
1431,12/31/2020 16:00:00,8.41,132,,,,,
1432,12/31/2020 16:10:00,8.41,132,,,,,
1433,12/31/2020 16:20:00,8.41,132,,,,,
1434,12/31/2020 16:30:00,8.36,132,,,,,
1435,12/31/2020 16:40:00,8.32,131,,,,,
1436,12/31/2020 16:50:00,8.32,131,,,,,
1437,12/31/2020 17:00:00,8.28,131,,,,,
1438,12/31/2020 17:10:00,8.28,130,,,,,
1439,12/31/2020 17:20:00,8.23,130,,,,,
1440,12/31/2020 17:30:00,8.23,130,,,,,
1441,12/31/2020 17:40:00,8.19,129,,,,,
1442,12/31/2020 17:50:00,8.19,129,,,,,
1443,12/31/2020 18:00:00,8.19,129,,,,,
1444,12/31/2020 18:10:00,8.19,123,,,,,
1445,12/31/2020 18:20:00,8.15,118,,,,,
1446,12/31/2020 18:30:00,8.19,112,,,,,
1447,12/31/2020 18:40:00,8.23,106,,,,,
1448,12/31/2020 18:50:00,8.23,101,,,,,
1449,12/31/2020 19:00:00,8.19,94,,,,,
1450,12/31/2020 19:10:00,8.28,87,,,,,
1451,12/31/2020 19:20:00,8.19,80,,,,,
1452,12/31/2020 19:30:00,8.19,75,,,,,
1453,12/31/2020 19:40:00,8.19,69,,,,,
1454,12/31/2020 19:50:00,8.19,61,,,,,
1455,12/31/2020 20:00:00,8.19,55,,,,,
1456,12/31/2020 20:10:00,8.19,48,,,,,
1457,12/31/2020 20:20:00,8.23,42,,,,,
1458,12/31/2020 20:30:00,8.19,34,,,,,
1459,12/31/2020 20:40:00,8.23,29,,,,,
1460,12/31/2020 20:50:00,8.32,26,,,,,
1461,12/31/2020 21:00:00,8.28,22,,,,,
1462,12/31/2020 21:10:00,8.32,19,,,,,
1463,12/31/2020 21:20:00,8.36,15,,,,,
1464,12/31/2020 21:30:00,8.32,12,,,,,
1465,12/31/2020 21:40:00,8.36,8,,,,,
1466,12/31/2020 21:50:00,8.36,4,,,,,
1467,12/31/2020 22:00:00,8.36,0,,,,,
1468,12/31/2020 22:10:00,8.36,0,,,,,
1469,12/31/2020 22:20:00,8.36,0,,,,,
1470,12/31/2020 22:30:00,8.36,0,,,,,
1471,12/31/2020 22:40:00,8.32,0,,,,,
1472,12/31/2020 22:50:00,8.36,0,,,,,
1473,12/31/2020 23:00:00,8.32,0,,,,,
1474,12/31/2020 23:10:00,8.28,0,,,,,
1475,12/31/2020 23:20:00,8.28,0,,,,,
1476,12/31/2020 23:30:00,8.28,0,,,,,
1477,12/31/2020 23:40:00,8.28,0,,,,,
1478,12/31/2020 23:50:00,8.28,0,,,,,
1479,01/01/2021 00:00:00,8.28,0,,,,,
1480,01/01/2021 00:10:00,8.28,0,,,,,
1481,01/01/2021 00:20:00,8.28,0,,,,,
1482,01/01/2021 00:30:00,8.23,0,,,,,
1483,01/01/2021 00:40:00,8.23,0,,,,,
1484,01/01/2021 00:50:00,8.19,0,,,,,
1485,01/01/2021 01:00:00,8.23,0,,,,,
1486,01/01/2021 01:10:00,8.19,0,,,,,
1487,01/01/2021 01:20:00,8.15,0,,,,,
1488,01/01/2021 01:30:00,8.15,0,,,,,
1489,01/01/2021 01:40:00,8.15,0,,,,,
1490,01/01/2021 01:50:00,8.11,0,,,,,
1491,01/01/2021 02:00:00,8.11,0,,,,,
1492,01/01/2021 02:10:00,8.11,0,,,,,
1493,01/01/2021 02:20:00,8.06,0,,,,,
1494,01/01/2021 02:30:00,8.06,0,,,,,
1495,01/01/2021 02:40:00,8.02,0,,,,,
1496,01/01/2021 02:50:00,8.06,0,,,,,
1497,01/01/2021 03:00:00,7.98,0,,,,,
1498,01/01/2021 03:10:00,7.98,0,,,,,
1499,01/01/2021 03:20:00,7.98,0,,,,,
1500,01/01/2021 03:30:00,7.89,0,,,,,
1501,01/01/2021 03:40:00,7.93,0,,,,,
1502,01/01/2021 03:50:00,7.98,0,,,,,
1503,01/01/2021 04:00:00,7.85,0,,,,,
1504,01/01/2021 04:10:00,7.89,0,,,,,
1505,01/01/2021 04:20:00,7.89,0,,,,,
1506,01/01/2021 04:30:00,7.81,0,,,,,
1507,01/01/2021 04:40:00,7.85,0,,,,,
1508,01/01/2021 04:50:00,7.85,0,,,,,
1509,01/01/2021 05:00:00,7.81,0,,,,,
1510,01/01/2021 05:10:00,7.81,0,,,,,
1511,01/01/2021 05:20:00,7.81,0,,,,,
1512,01/01/2021 05:30:00,7.81,0,,,,,
1513,01/01/2021 05:40:00,7.76,0,,,,,
1514,01/01/2021 05:50:00,7.81,0,,,,,
1515,01/01/2021 06:00:00,7.76,0,,,,,
1516,01/01/2021 06:10:00,7.76,4,,,,,
1517,01/01/2021 06:20:00,7.72,7,,,,,
1518,01/01/2021 06:30:00,7.76,10,,,,,
1519,01/01/2021 06:40:00,7.72,14,,,,,
1520,01/01/2021 06:50:00,7.76,17,,,,,
1521,01/01/2021 07:00:00,7.76,21,,,,,
1522,01/01/2021 07:10:00,7.76,24,,,,,
1523,01/01/2021 07:20:00,7.76,75,,,,,
1524,01/01/2021 07:30:00,7.76,80,,,,,
1525,01/01/2021 07:40:00,7.81,86,,,,,
1526,01/01/2021 07:50:00,7.81,89,,,,,
1527,01/01/2021 08:00:00,7.85,96,,,,,
1528,01/01/2021 08:10:00,7.89,102,,,,,
1529,01/01/2021 08:20:00,8.02,108,,,,,
1530,01/01/2021 08:30:00,8.06,116,,,,,
1531,01/01/2021 08:40:00,8.23,124,,,,,
1532,01/01/2021 08:50:00,8.32,130,,,,,
1533,01/01/2021 09:00:00,8.36,134,,,,,
1534,01/01/2021 09:10:00,8.45,140,,,,,
1535,01/01/2021 09:20:00,8.45,147,,,,,
1536,01/01/2021 09:30:00,8.41,151,,,,,
1537,01/01/2021 09:40:00,8.36,157,,,,,
1538,01/01/2021 09:50:00,8.32,161,,,,,
1539,01/01/2021 10:00:00,8.23,167,,,,,
1540,01/01/2021 10:10:00,8.19,166,,,,,
1541,01/01/2021 10:20:00,8.15,165,,,,,
1542,01/01/2021 10:30:00,8.06,164,,,,,
1543,01/01/2021 10:40:00,8.06,165,,,,,
1544,01/01/2021 10:50:00,8.02,163,,,,,
1545,01/01/2021 11:00:00,8.02,165,,,,,
1546,01/01/2021 11:10:00,8.02,165,,,,,
1547,01/01/2021 11:20:00,8.06,163,,,,,
1548,01/01/2021 11:30:00,8.06,165,,,,,
1549,01/01/2021 11:40:00,8.06,164,,,,,
1550,01/01/2021 11:50:00,8.11,162,,,,,
1551,01/01/2021 12:00:00,8.11,161,,,,,
1552,01/01/2021 12:10:00,8.11,163,,,,,
1553,01/01/2021 12:20:00,8.19,162,,,,,
1554,01/01/2021 12:30:00,8.19,162,,,,,
1555,01/01/2021 12:40:00,8.19,162,,,,,
1556,01/01/2021 12:50:00,8.23,162,,,,,
1557,01/01/2021 13:00:00,8.19,162,,,,,
1558,01/01/2021 13:10:00,8.23,159,,,,,
1559,01/01/2021 13:20:00,8.28,159,,,,,
1560,01/01/2021 13:30:00,8.23,161,,,,,
1561,01/01/2021 13:40:00,8.23,158,,,,,
1562,01/01/2021 13:50:00,8.23,159,,,,,
1563,01/01/2021 14:00:00,8.15,159,,,,,
1564,01/01/2021 14:10:00,8.19,158,,,,,
1565,01/01/2021 14:20:00,8.19,158,,,,,
1566,01/01/2021 14:30:00,8.15,157,,,,,
1567,01/01/2021 14:40:00,8.15,156,,,,,
1568,01/01/2021 14:50:00,8.11,156,,,,,
1569,01/01/2021 15:00:00,8.11,155,,,,,
1570,01/01/2021 15:10:00,8.15,155,,,,,
1571,01/01/2021 15:20:00,8.11,156,,,,,
1572,01/01/2021 15:30:00,8.11,154,,,,,
1573,01/01/2021 15:40:00,8.06,156,,,,,
1574,01/01/2021 15:50:00,8.06,152,,,,,
1575,01/01/2021 16:00:00,8.06,152,,,,,
1576,01/01/2021 16:10:00,8.11,153,,,,,
1577,01/01/2021 16:20:00,8.06,152,,,,,
1578,01/01/2021 16:30:00,8.02,153,,,,,
1579,01/01/2021 16:40:00,8.02,151,,,,,
1580,01/01/2021 16:50:00,8.02,151,,,,,
1581,01/01/2021 17:00:00,8.02,152,,,,,
1582,01/01/2021 17:10:00,8.02,153,,,,,
1583,01/01/2021 17:20:00,8.02,152,,,,,
1584,01/01/2021 17:30:00,8.02,151,,,,,
1585,01/01/2021 17:40:00,7.98,151,,,,,
1586,01/01/2021 17:50:00,7.98,151,,,,,
1587,01/01/2021 18:00:00,8.02,149,,,,,
1588,01/01/2021 18:10:00,7.93,146,,,,,
1589,01/01/2021 18:20:00,7.98,143,,,,,
1590,01/01/2021 18:30:00,7.98,136,,,,,
1591,01/01/2021 18:40:00,8.02,132,,,,,
1592,01/01/2021 18:50:00,8.11,127,,,,,
1593,01/01/2021 19:00:00,8.15,120,,,,,
1594,01/01/2021 19:10:00,8.15,115,,,,,
1595,01/01/2021 19:20:00,8.19,110,,,,,
1596,01/01/2021 19:30:00,8.19,61,,,,,
1597,01/01/2021 19:40:00,8.23,57,,,,,
1598,01/01/2021 19:50:00,8.23,50,,,,,
1599,01/01/2021 20:00:00,8.28,45,,,,,
1600,01/01/2021 20:10:00,8.28,38,,,,,
1601,01/01/2021 20:20:00,8.32,33,,,,,
1602,01/01/2021 20:30:00,8.28,28,,,,,
1603,01/01/2021 20:40:00,8.32,24,,,,,
1604,01/01/2021 20:50:00,8.32,21,,,,,
1605,01/01/2021 21:00:00,8.32,18,,,,,
1606,01/01/2021 21:10:00,8.36,15,,,,,
1607,01/01/2021 21:20:00,8.32,12,,,,,
1608,01/01/2021 21:30:00,8.32,9,,,,,
1609,01/01/2021 21:40:00,8.36,6,,,,,
1610,01/01/2021 21:50:00,8.36,3,,,,,
1611,01/01/2021 22:00:00,8.36,1,,,,,
1612,01/01/2021 22:10:00,8.41,0,,,,,
1613,01/01/2021 22:20:00,8.36,0,,,,,
1614,01/01/2021 22:30:00,8.36,0,,,,,
1615,01/01/2021 22:40:00,8.41,0,,,,,
1616,01/01/2021 22:50:00,8.41,0,,,,,
1617,01/01/2021 23:00:00,8.41,0,,,,,
1618,01/01/2021 23:10:00,8.36,0,,,,,
1619,01/01/2021 23:20:00,8.41,0,,,,,
1620,01/01/2021 23:30:00,8.41,0,,,,,
1621,01/01/2021 23:40:00,8.41,0,,,,,
1622,01/01/2021 23:50:00,8.45,0,,,,,
1623,01/02/2021 00:00:00,8.45,0,,,,,
1624,01/02/2021 00:10:00,8.49,0,,,,,
1625,01/02/2021 00:20:00,8.53,0,,,,,
1626,01/02/2021 00:30:00,8.53,0,,,,,
1627,01/02/2021 00:40:00,8.49,0,,,,,
1628,01/02/2021 00:50:00,8.53,0,,,,,
1629,01/02/2021 01:00:00,8.58,0,,,,,
1630,01/02/2021 01:10:00,8.62,0,,,,,
1631,01/02/2021 01:20:00,8.62,0,,,,,
1632,01/02/2021 01:30:00,8.66,0,,,,,
1633,01/02/2021 01:40:00,8.71,0,,,,,
1634,01/02/2021 01:50:00,8.66,0,,,,,
1635,01/02/2021 02:00:00,8.75,0,,,,,
1636,01/02/2021 02:10:00,8.71,0,,,,,
1637,01/02/2021 02:20:00,8.75,0,,,,,
1638,01/02/2021 02:30:00,8.75,0,,,,,
1639,01/02/2021 02:40:00,8.71,0,,,,,
1640,01/02/2021 02:50:00,8.71,0,,,,,
1641,01/02/2021 03:00:00,8.75,0,,,,,
1642,01/02/2021 03:10:00,8.71,0,,,,,
1643,01/02/2021 03:20:00,8.75,0,,,,,
1644,01/02/2021 03:30:00,8.71,0,,,,,
1645,01/02/2021 03:40:00,8.71,0,,,,,
1646,01/02/2021 03:50:00,8.71,0,,,,,
1647,01/02/2021 04:00:00,8.71,0,,,,,
1648,01/02/2021 04:10:00,8.71,0,,,,,
1649,01/02/2021 04:20:00,8.75,0,,,,,
1650,01/02/2021 04:30:00,8.75,0,,,,,
1651,01/02/2021 04:40:00,8.71,0,,,,,
1652,01/02/2021 04:50:00,8.75,0,,,,,
1653,01/02/2021 05:00:00,8.71,0,,,,,
1654,01/02/2021 05:10:00,8.71,0,,,,,
1655,01/02/2021 05:20:00,8.75,0,,,,,
1656,01/02/2021 05:30:00,8.75,0,,,,,
1657,01/02/2021 05:40:00,8.71,0,,,,,
1658,01/02/2021 05:50:00,8.71,0,,,,,
1659,01/02/2021 06:00:00,8.75,0,,,,,
1660,01/02/2021 06:10:00,8.75,3,,,,,
1661,01/02/2021 06:20:00,8.75,6,,,,,
1662,01/02/2021 06:30:00,8.75,9,,,,,
1663,01/02/2021 06:40:00,8.75,12,,,,,
1664,01/02/2021 06:50:00,8.79,14,,,,,
1665,01/02/2021 07:00:00,8.79,17,,,,,
1666,01/02/2021 07:10:00,8.79,20,,,,,
1667,01/02/2021 07:20:00,8.83,67,,,,,
1668,01/02/2021 07:30:00,8.83,72,,,,,
1669,01/02/2021 07:40:00,8.83,75,,,,,
1670,01/02/2021 07:50:00,8.83,81,,,,,
1671,01/02/2021 08:00:00,8.83,86,,,,,
1672,01/02/2021 08:10:00,8.79,91,,,,,
1673,01/02/2021 08:20:00,8.83,97,,,,,
1674,01/02/2021 08:30:00,8.83,101,,,,,
1675,01/02/2021 08:40:00,8.88,105,,,,,
1676,01/02/2021 08:50:00,8.83,109,,,,,
1677,01/02/2021 09:00:00,8.88,113,,,,,
1678,01/02/2021 09:10:00,8.92,119,,,,,
1679,01/02/2021 09:20:00,8.96,123,,,,,
1680,01/02/2021 09:30:00,8.96,127,,,,,
1681,01/02/2021 09:40:00,9.01,132,,,,,
1682,01/02/2021 09:50:00,9.01,137,,,,,
1683,01/02/2021 10:00:00,9.05,139,,,,,
1684,01/02/2021 10:10:00,9.14,140,,,,,
1685,01/02/2021 10:20:00,9.09,140,,,,,
1686,01/02/2021 10:30:00,9.18,139,,,,,
1687,01/02/2021 10:40:00,9.14,139,,,,,
1688,01/02/2021 10:50:00,9.14,138,,,,,
1689,01/02/2021 11:00:00,9.14,138,,,,,
1690,01/02/2021 11:10:00,9.14,138,,,,,
1691,01/02/2021 11:20:00,9.18,136,,,,,
1692,01/02/2021 11:30:00,9.18,137,,,,,
1693,01/02/2021 11:40:00,9.18,134,,,,,
1694,01/02/2021 11:50:00,9.22,134,,,,,
1695,01/02/2021 12:00:00,9.22,134,,,,,
1696,01/02/2021 12:10:00,9.26,134,,,,,
1697,01/02/2021 12:20:00,9.26,134,,,,,
1698,01/02/2021 12:30:00,9.26,133,,,,,
1699,01/02/2021 12:40:00,9.31,133,,,,,
1700,01/02/2021 12:50:00,9.31,133,,,,,
1701,01/02/2021 13:00:00,9.31,132,,,,,
1702,01/02/2021 13:10:00,9.35,133,,,,,
1703,01/02/2021 13:20:00,9.35,132,,,,,
1704,01/02/2021 13:30:00,9.31,132,,,,,
1705,01/02/2021 13:40:00,9.31,132,,,,,
1706,01/02/2021 13:50:00,9.35,131,,,,,
1707,01/02/2021 14:00:00,9.35,130,,,,,
1708,01/02/2021 14:10:00,9.31,130,,,,,
1709,01/02/2021 14:20:00,9.26,130,,,,,
1710,01/02/2021 14:30:00,9.26,129,,,,,
1711,01/02/2021 14:40:00,9.26,129,,,,,
1712,01/02/2021 14:50:00,9.26,129,,,,,
1713,01/02/2021 15:00:00,9.26,128,,,,,
1714,01/02/2021 15:10:00,9.22,128,,,,,
1715,01/02/2021 15:20:00,9.18,127,,,,,
1716,01/02/2021 15:30:00,9.22,127,,,,,
1717,01/02/2021 15:40:00,9.22,127,,,,,
1718,01/02/2021 15:50:00,9.18,127,,,,,
1719,01/02/2021 16:00:00,9.09,126,,,,,
1720,01/02/2021 16:10:00,9.14,126,,,,,
1721,01/02/2021 16:20:00,9.14,125,,,,,
1722,01/02/2021 16:30:00,9.14,125,,,,,
1723,01/02/2021 16:40:00,9.09,125,,,,,
1724,01/02/2021 16:50:00,9.09,125,,,,,
1725,01/02/2021 17:00:00,9.05,125,,,,,
1726,01/02/2021 17:10:00,9.01,125,,,,,
1727,01/02/2021 17:20:00,9.01,125,,,,,
1728,01/02/2021 17:30:00,9.01,124,,,,,
1729,01/02/2021 17:40:00,8.96,125,,,,,
1730,01/02/2021 17:50:00,8.92,122,,,,,
1731,01/02/2021 18:00:00,8.92,123,,,,,
1732,01/02/2021 18:10:00,8.92,119,,,,,
1733,01/02/2021 18:20:00,8.92,115,,,,,
1734,01/02/2021 18:30:00,8.88,111,,,,,
1735,01/02/2021 18:40:00,8.88,107,,,,,
1736,01/02/2021 18:50:00,8.83,104,,,,,
1737,01/02/2021 19:00:00,8.88,101,,,,,
1738,01/02/2021 19:10:00,8.83,95,,,,,
1739,01/02/2021 19:20:00,8.83,94,,,,,
1740,01/02/2021 19:30:00,8.79,46,,,,,
1741,01/02/2021 19:40:00,8.83,43,,,,,
1742,01/02/2021 19:50:00,8.79,38,,,,,
1743,01/02/2021 20:00:00,8.79,34,,,,,
1744,01/02/2021 20:10:00,8.79,30,,,,,
1745,01/02/2021 20:20:00,8.75,27,,,,,
1746,01/02/2021 20:30:00,8.79,21,,,,,
1747,01/02/2021 20:40:00,8.71,19,,,,,
1748,01/02/2021 20:50:00,8.75,16,,,,,
1749,01/02/2021 21:00:00,8.79,14,,,,,
1750,01/02/2021 21:10:00,8.71,12,,,,,
1751,01/02/2021 21:20:00,8.71,10,,,,,
1752,01/02/2021 21:30:00,8.71,7,,,,,
1753,01/02/2021 21:40:00,8.71,5,,,,,
1754,01/02/2021 21:50:00,8.66,3,,,,,
1755,01/02/2021 22:00:00,8.71,0,,,,,
1756,01/02/2021 22:10:00,8.75,0,,,,,
1757,01/02/2021 22:20:00,8.71,0,,,,,
1758,01/02/2021 22:30:00,8.71,0,,,,,
1759,01/02/2021 22:40:00,8.71,0,,,,,
1760,01/02/2021 22:50:00,8.71,0,,,,,
1761,01/02/2021 23:00:00,8.71,0,,,,,
1762,01/02/2021 23:10:00,8.75,0,,,,,
1763,01/02/2021 23:20:00,8.71,0,,,,,
1764,01/02/2021 23:30:00,8.75,0,,,,,
1765,01/02/2021 23:40:00,8.71,0,,,,,
1766,01/02/2021 23:50:00,8.75,0,,,,,
1767,01/03/2021 00:00:00,8.75,0,,,,,
1768,01/03/2021 00:10:00,8.75,0,,,,,
1769,01/03/2021 00:20:00,8.83,0,,,,,
1770,01/03/2021 00:30:00,8.83,0,,,,,
1771,01/03/2021 00:40:00,8.83,0,,,,,
1772,01/03/2021 00:50:00,8.83,0,,,,,
1773,01/03/2021 01:00:00,8.83,0,,,,,
1774,01/03/2021 01:10:00,8.83,0,,,,,
1775,01/03/2021 01:20:00,8.79,0,,,,,
1776,01/03/2021 01:30:00,8.79,0,,,,,
1777,01/03/2021 01:40:00,8.79,0,,,,,
1778,01/03/2021 01:50:00,8.75,0,,,,,
1779,01/03/2021 02:00:00,8.71,0,,,,,
1780,01/03/2021 02:10:00,8.71,0,,,,,
1781,01/03/2021 02:20:00,8.75,0,,,,,
1782,01/03/2021 02:30:00,8.66,0,,,,,
1783,01/03/2021 02:40:00,8.62,0,,,,,
1784,01/03/2021 02:50:00,8.62,0,,,,,
1785,01/03/2021 03:00:00,8.62,0,,,,,
1786,01/03/2021 03:10:00,8.58,0,,,,,
1787,01/03/2021 03:20:00,8.58,0,,,,,
1788,01/03/2021 03:30:00,8.58,0,,,,,
1789,01/03/2021 03:40:00,8.58,0,,,,,
1790,01/03/2021 03:50:00,8.58,0,,,,,
1791,01/03/2021 04:00:00,8.53,0,,,,,
1792,01/03/2021 04:10:00,8.53,0,,,,,
1793,01/03/2021 04:20:00,8.49,0,,,,,
1794,01/03/2021 04:30:00,8.49,0,,,,,
1795,01/03/2021 04:40:00,8.45,0,,,,,
1796,01/03/2021 04:50:00,8.45,0,,,,,
1797,01/03/2021 05:00:00,8.41,0,,,,,
1798,01/03/2021 05:10:00,8.36,0,,,,,
1799,01/03/2021 05:20:00,8.41,0,,,,,
1800,01/03/2021 05:30:00,8.41,0,,,,,
1801,01/03/2021 05:40:00,8.36,0,,,,,
1802,01/03/2021 05:50:00,8.32,0,,,,,
1803,01/03/2021 06:00:00,8.32,0,,,,,
1804,01/03/2021 06:10:00,8.32,2,,,,,
1805,01/03/2021 06:20:00,8.36,4,,,,,
1806,01/03/2021 06:30:00,8.28,7,,,,,
1807,01/03/2021 06:40:00,8.32,9,,,,,
1808,01/03/2021 06:50:00,8.28,11,,,,,
1809,01/03/2021 07:00:00,8.28,13,,,,,
1810,01/03/2021 07:10:00,8.28,15,,,,,
1811,01/03/2021 07:20:00,8.23,61,,,,,
1812,01/03/2021 07:30:00,8.23,63,,,,,
1813,01/03/2021 07:40:00,8.23,66,,,,,
1814,01/03/2021 07:50:00,8.23,69,,,,,
1815,01/03/2021 08:00:00,8.23,73,,,,,
1816,01/03/2021 08:10:00,8.28,77,,,,,
1817,01/03/2021 08:20:00,8.23,81,,,,,
1818,01/03/2021 08:30:00,8.28,86,,,,,
1819,01/03/2021 08:40:00,8.28,89,,,,,
1820,01/03/2021 08:50:00,8.23,91,,,,,
1821,01/03/2021 09:00:00,8.28,98,,,,,
1822,01/03/2021 09:10:00,8.28,100,,,,,
1823,01/03/2021 09:20:00,8.23,102,,,,,
1824,01/03/2021 09:30:00,8.19,105,,,,,
1825,01/03/2021 09:40:00,8.23,110,,,,,
1826,01/03/2021 09:50:00,8.28,111,,,,,
1827,01/03/2021 10:00:00,8.28,114,,,,,
1828,01/03/2021 10:10:00,8.28,114,,,,,
1829,01/03/2021 10:20:00,8.28,114,,,,,
1830,01/03/2021 10:30:00,8.28,114,,,,,
1831,01/03/2021 10:40:00,8.32,113,,,,,
1832,01/03/2021 10:50:00,8.32,113,,,,,
1833,01/03/2021 11:00:00,8.32,113,,,,,
1834,01/03/2021 11:10:00,8.36,113,,,,,
1835,01/03/2021 11:20:00,8.36,113,,,,,
1836,01/03/2021 11:30:00,8.41,113,,,,,
1837,01/03/2021 11:40:00,8.36,113,,,,,
1838,01/03/2021 11:50:00,8.41,111,,,,,
1839,01/03/2021 12:00:00,8.41,111,,,,,
1840,01/03/2021 12:10:00,8.41,112,,,,,
1841,01/03/2021 12:20:00,8.49,111,,,,,
1842,01/03/2021 12:30:00,8.49,111,,,,,
1843,01/03/2021 12:40:00,8.53,111,,,,,
1844,01/03/2021 12:50:00,8.49,111,,,,,
1845,01/03/2021 13:00:00,8.58,110,,,,,
1846,01/03/2021 13:10:00,8.49,110,,,,,
1847,01/03/2021 13:20:00,8.58,110,,,,,
1848,01/03/2021 13:30:00,8.53,109,,,,,
1849,01/03/2021 13:40:00,8.53,111,,,,,
1850,01/03/2021 13:50:00,8.58,110,,,,,
1851,01/03/2021 14:00:00,8.58,110,,,,,
1852,01/03/2021 14:10:00,8.53,109,,,,,
1853,01/03/2021 14:20:00,8.53,109,,,,,
1854,01/03/2021 14:30:00,8.49,108,,,,,
1855,01/03/2021 14:40:00,8.49,108,,,,,
1856,01/03/2021 14:50:00,8.45,108,,,,,
1857,01/03/2021 15:00:00,8.45,108,,,,,
1858,01/03/2021 15:10:00,8.45,108,,,,,
1859,01/03/2021 15:20:00,8.45,108,,,,,
1860,01/03/2021 15:30:00,8.45,107,,,,,
1861,01/03/2021 15:40:00,8.41,107,,,,,
1862,01/03/2021 15:50:00,8.36,107,,,,,
1863,01/03/2021 16:00:00,8.41,106,,,,,
1864,01/03/2021 16:10:00,8.41,105,,,,,
1865,01/03/2021 16:20:00,8.41,105,,,,,
1866,01/03/2021 16:30:00,8.36,106,,,,,
1867,01/03/2021 16:40:00,8.41,105,,,,,
1868,01/03/2021 16:50:00,8.45,107,,,,,
1869,01/03/2021 17:00:00,8.41,104,,,,,
1870,01/03/2021 17:10:00,8.32,104,,,,,
1871,01/03/2021 17:20:00,8.41,104,,,,,
1872,01/03/2021 17:30:00,8.32,104,,,,,
1873,01/03/2021 17:40:00,8.36,104,,,,,
1874,01/03/2021 17:50:00,8.32,105,,,,,
1875,01/03/2021 18:00:00,8.36,103,,,,,
1876,01/03/2021 18:10:00,8.36,102,,,,,
1877,01/03/2021 18:20:00,8.36,100,,,,,
1878,01/03/2021 18:30:00,8.32,95,,,,,
1879,01/03/2021 18:40:00,8.36,94,,,,,
1880,01/03/2021 18:50:00,8.32,89,,,,,
1881,01/03/2021 19:00:00,8.28,88,,,,,
1882,01/03/2021 19:10:00,8.32,84,,,,,
1883,01/03/2021 19:20:00,8.28,80,,,,,
1884,01/03/2021 19:30:00,8.32,38,,,,,
1885,01/03/2021 19:40:00,8.36,34,,,,,
1886,01/03/2021 19:50:00,8.32,31,,,,,
1887,01/03/2021 20:00:00,8.28,28,,,,,
1888,01/03/2021 20:10:00,8.28,25,,,,,
1889,01/03/2021 20:20:00,8.28,22,,,,,
1890,01/03/2021 20:30:00,8.28,18,,,,,
1891,01/03/2021 20:40:00,8.23,15,,,,,
1892,01/03/2021 20:50:00,8.19,14,,,,,
1893,01/03/2021 21:00:00,8.23,11,,,,,
1894,01/03/2021 21:10:00,8.23,10,,,,,
1895,01/03/2021 21:20:00,8.19,8,,,,,
1896,01/03/2021 21:30:00,8.23,6,,,,,
1897,01/03/2021 21:40:00,8.15,4,,,,,
1898,01/03/2021 21:50:00,8.15,2,,,,,
1899,01/03/2021 22:00:00,8.15,0,,,,,
1900,01/03/2021 22:10:00,8.15,0,,,,,
1901,01/03/2021 22:20:00,8.11,0,,,,,
1902,01/03/2021 22:30:00,8.15,0,,,,,
1903,01/03/2021 22:40:00,8.11,0,,,,,
1904,01/03/2021 22:50:00,8.11,0,,,,,
1905,01/03/2021 23:00:00,8.11,0,,,,,
1906,01/03/2021 23:10:00,8.15,0,,,,,
1907,01/03/2021 23:20:00,8.11,0,,,,,
1908,01/03/2021 23:30:00,8.11,0,,,,,
1909,01/03/2021 23:40:00,8.11,0,,,,,
1910,01/03/2021 23:50:00,8.15,0,,,,,
1911,01/04/2021 00:00:00,8.15,0,,,,,
1912,01/04/2021 00:10:00,8.15,0,,,,,
1913,01/04/2021 00:20:00,8.15,0,,,,,
1914,01/04/2021 00:30:00,8.11,0,,,,,
1915,01/04/2021 00:40:00,8.15,0,,,,,
1916,01/04/2021 00:50:00,8.15,0,,,,,
1917,01/04/2021 01:00:00,8.11,0,,,,,
1918,01/04/2021 01:10:00,8.19,0,,,,,
1919,01/04/2021 01:20:00,8.15,0,,,,,
1920,01/04/2021 01:30:00,8.19,0,,,,,
1921,01/04/2021 01:40:00,8.19,0,,,,,
1922,01/04/2021 01:50:00,8.19,0,,,,,
1923,01/04/2021 02:00:00,8.23,0,,,,,
1924,01/04/2021 02:10:00,8.28,0,,,,,
