"Plot Title: 2044042"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444042, SEN S/N: 20444042, LBL: Tank1)","Coupler Detached (LGR S/N: 20444042)","Coupler Attached (LGR S/N: 20444042)","Host Connected (LGR S/N: 20444042)","Stopped (LGR S/N: 20444042)","End Of File (LGR S/N: 20444042)"
5353,01/27/21 04:30:00 PM,8.344,,,,,
5354,01/27/21 04:40:00 PM,8.668,,,,,
5355,01/27/21 04:50:00 PM,8.543,,,,,
5356,01/27/21 05:00:00 PM,8.394,,,,,
5357,01/27/21 05:10:00 PM,8.668,,,,,
5358,01/27/21 05:20:00 PM,8.568,,,,,
5359,01/27/21 05:30:00 PM,8.419,,,,,
5360,01/27/21 05:40:00 PM,8.593,,,,,
5361,01/27/21 05:50:00 PM,8.618,,,,,
5362,01/27/21 06:00:00 PM,8.444,,,,,
5363,01/27/21 06:10:00 PM,8.494,,,,,
5364,01/27/21 06:20:00 PM,8.618,,,,,
5365,01/27/21 06:30:00 PM,8.444,,,,,
5366,01/27/21 06:40:00 PM,8.469,,,,,
5367,01/27/21 06:50:00 PM,8.618,,,,,
5368,01/27/21 07:00:00 PM,8.469,,,,,
5369,01/27/21 07:10:00 PM,8.444,,,,,
5370,01/27/21 07:20:00 PM,8.643,,,,,
5371,01/27/21 07:30:00 PM,8.469,,,,,
5372,01/27/21 07:40:00 PM,8.419,,,,,
5373,01/27/21 07:50:00 PM,8.643,,,,,
5374,01/27/21 08:00:00 PM,8.469,,,,,
5375,01/27/21 08:10:00 PM,8.444,,,,,
5376,01/27/21 08:20:00 PM,8.643,,,,,
5377,01/27/21 08:30:00 PM,8.444,,,,,
5378,01/27/21 08:40:00 PM,8.519,,,,,
5379,01/27/21 08:50:00 PM,8.593,,,,,
5380,01/27/21 09:00:00 PM,8.394,,,,,
5381,01/27/21 09:10:00 PM,8.618,,,,,
5382,01/27/21 09:20:00 PM,8.543,,,,,
5383,01/27/21 09:30:00 PM,8.344,,,,,
5384,01/27/21 09:40:00 PM,8.668,,,,,
5385,01/27/21 09:50:00 PM,8.494,,,,,
5386,01/27/21 10:00:00 PM,8.394,,,,,
5387,01/27/21 10:10:00 PM,8.618,,,,,
5388,01/27/21 10:20:00 PM,8.444,,,,,
5389,01/27/21 10:30:00 PM,8.593,,,,,
5390,01/27/21 10:40:00 PM,8.593,,,,,
5391,01/27/21 10:50:00 PM,8.369,,,,,
5392,01/27/21 11:00:00 PM,8.668,,,,,
5393,01/27/21 11:10:00 PM,8.519,,,,,
5394,01/27/21 11:20:00 PM,8.344,,,,,
5395,01/27/21 11:30:00 PM,8.643,,,,,
5396,01/27/21 11:40:00 PM,8.469,,,,,
5397,01/27/21 11:50:00 PM,8.494,,,,,
5398,01/28/21 12:00:00 AM,8.568,,,,,
5399,01/28/21 12:10:00 AM,8.394,,,,,
5400,01/28/21 12:20:00 AM,8.643,,,,,
5401,01/28/21 12:30:00 AM,8.519,,,,,
5402,01/28/21 12:40:00 AM,8.344,,,,,
5403,01/28/21 12:50:00 AM,8.668,,,,,
5404,01/28/21 01:00:00 AM,8.519,,,,,
5405,01/28/21 01:10:00 AM,8.344,,,,,
5406,01/28/21 01:20:00 AM,8.668,,,,,
5407,01/28/21 01:30:00 AM,8.543,,,,,
5408,01/28/21 01:40:00 AM,8.394,,,,,
5409,01/28/21 01:50:00 AM,8.668,,,,,
5410,01/28/21 02:00:00 AM,8.593,,,,,
5411,01/28/21 02:10:00 AM,8.444,,,,,
5412,01/28/21 02:20:00 AM,8.394,,,,,
5413,01/28/21 02:30:00 AM,8.668,,,,,
5414,01/28/21 02:40:00 AM,8.543,,,,,
5415,01/28/21 02:50:00 AM,8.394,,,,,
5416,01/28/21 03:00:00 AM,8.643,,,,,
5417,01/28/21 03:10:00 AM,8.593,,,,,
5418,01/28/21 03:20:00 AM,8.444,,,,,
5419,01/28/21 03:30:00 AM,8.444,,,,,
5420,01/28/21 03:40:00 AM,8.618,,,,,
5421,01/28/21 03:50:00 AM,8.469,,,,,
5422,01/28/21 04:00:00 AM,8.419,,,,,
5423,01/28/21 04:10:00 AM,8.643,,,,,
5424,01/28/21 04:20:00 AM,8.494,,,,,
5425,01/28/21 04:30:00 AM,8.344,,,,,
5426,01/28/21 04:40:00 AM,8.643,,,,,
5427,01/28/21 04:50:00 AM,8.543,,,,,
5428,01/28/21 05:00:00 AM,8.394,,,,,
5429,01/28/21 05:10:00 AM,8.618,,,,,
5430,01/28/21 05:20:00 AM,8.568,,,,,
5431,01/28/21 05:30:00 AM,8.444,,,,,
5432,01/28/21 05:40:00 AM,8.369,,,,,
5433,01/28/21 05:50:00 AM,8.668,,,,,
5434,01/28/21 06:00:00 AM,8.543,,,,,
5435,01/28/21 06:10:00 AM,8.419,,,,,
5436,01/28/21 06:20:00 AM,8.593,,,,,
5437,01/28/21 06:30:00 AM,8.618,,,,,
5438,01/28/21 06:40:00 AM,8.494,,,,,
5439,01/28/21 06:50:00 AM,8.344,,,,,
5440,01/28/21 07:00:00 AM,8.643,,,,,
5441,01/28/21 07:10:00 AM,8.543,,,,,
5442,01/28/21 07:20:00 AM,8.394,,,,,
5443,01/28/21 07:30:00 AM,8.643,,,,,
5444,01/28/21 07:40:00 AM,8.593,,,,,
5445,01/28/21 07:50:00 AM,8.444,,,,,
5446,01/28/21 08:00:00 AM,8.494,,,,,
5447,01/28/21 08:10:00 AM,8.643,,,,,
5448,01/28/21 08:20:00 AM,8.494,,,,,
5449,01/28/21 08:30:00 AM,8.344,,,,,
5450,01/28/21 08:40:00 AM,8.668,,,,,
5451,01/28/21 08:50:00 AM,8.543,,,,,
5452,01/28/21 09:00:00 AM,8.369,,,,,
5453,01/28/21 09:10:00 AM,8.668,,,,,
5454,01/28/21 09:20:00 AM,8.543,,,,,
5455,01/28/21 09:30:00 AM,8.394,,,,,
5456,01/28/21 09:40:00 AM,8.817,,,,,
5457,01/28/21 09:50:00 AM,9.731,,,,,
5458,01/28/21 10:00:00 AM,9.657,,,,,
5459,01/28/21 10:10:00 AM,9.361,,,,,
5460,01/28/21 10:20:00 AM,9.089,,,,,
5461,01/28/21 10:30:00 AM,8.841,,,,,
5462,01/28/21 10:40:00 AM,8.618,,,,,
5463,01/28/21 10:50:00 AM,8.419,,,,,
5464,01/28/21 11:00:00 AM,8.568,,,,,
5465,01/28/21 11:10:00 AM,8.519,,,,,
5466,01/28/21 11:20:00 AM,8.245,,,,,
5467,01/28/21 11:30:00 AM,8.494,,,,,
5468,01/28/21 11:40:00 AM,8.295,,,,,
5469,01/28/21 11:50:00 AM,8.344,,,,,
5470,01/28/21 12:00:00 PM,8.494,,,,,
5471,01/28/21 12:10:00 PM,8.245,,,,,
5472,01/28/21 12:20:00 PM,8.469,,,,,
5473,01/28/21 12:30:00 PM,8.394,,,,,
5474,01/28/21 12:40:00 PM,8.394,,,,,
5475,01/28/21 12:50:00 PM,8.568,,,,,
5476,01/28/21 01:00:00 PM,8.295,,,,,
5477,01/28/21 01:10:00 PM,8.543,,,,,
5478,01/28/21 01:20:00 PM,8.419,,,,,
5479,01/28/21 01:30:00 PM,8.394,,,,,
5480,01/28/21 01:40:00 PM,8.568,,,,,
5481,01/28/21 01:50:00 PM,8.319,,,,,
5482,01/28/21 02:00:00 PM,8.543,,,,,
5483,01/28/21 02:10:00 PM,8.419,,,,,
5484,01/28/21 02:20:00 PM,8.419,,,,,
5485,01/28/21 02:30:00 PM,8.543,,,,,
5486,01/28/21 02:40:00 PM,8.295,,,,,
5487,01/28/21 02:50:00 PM,8.568,,,,,
5488,01/28/21 03:00:00 PM,8.369,,,,,
5489,01/28/21 03:10:00 PM,8.444,,,,,
5490,01/28/21 03:20:00 PM,8.543,,,,,
5491,01/28/21 03:30:00 PM,8.344,,,,,
5492,01/28/21 03:40:00 PM,8.593,,,,,
5493,01/28/21 03:50:00 PM,8.319,,,,,
5494,01/28/21 04:00:00 PM,8.543,,,,,
5495,01/28/21 04:10:00 PM,8.469,,,,,
5496,01/28/21 04:20:00 PM,8.444,,,,,
5497,01/28/21 04:30:00 PM,8.618,,,,,
5498,01/28/21 04:40:00 PM,8.394,,,,,
5499,01/28/21 04:50:00 PM,8.618,,,,,
5500,01/28/21 05:00:00 PM,8.344,,,,,
5501,01/28/21 05:10:00 PM,8.568,,,,,
5502,01/28/21 05:20:00 PM,8.444,,,,,
5503,01/28/21 05:30:00 PM,8.519,,,,,
5504,01/28/21 05:40:00 PM,8.519,,,,,
5505,01/28/21 05:50:00 PM,8.444,,,,,
5506,01/28/21 06:00:00 PM,8.618,,,,,
5507,01/28/21 06:10:00 PM,8.344,,,,,
5508,01/28/21 06:20:00 PM,8.593,,,,,
5509,01/28/21 06:30:00 PM,8.369,,,,,
5510,01/28/21 06:40:00 PM,8.494,,,,,
5511,01/28/21 06:50:00 PM,8.519,,,,,
5512,01/28/21 07:00:00 PM,8.369,,,,,
5513,01/28/21 07:10:00 PM,8.618,,,,,
5514,01/28/21 07:20:00 PM,8.344,,,,,
5515,01/28/21 07:30:00 PM,8.519,,,,,
5516,01/28/21 07:40:00 PM,8.494,,,,,
5517,01/28/21 07:50:00 PM,8.344,,,,,
5518,01/28/21 08:00:00 PM,8.593,,,,,
5519,01/28/21 08:10:00 PM,8.319,,,,,
5520,01/28/21 08:20:00 PM,8.494,,,,,
5521,01/28/21 08:30:00 PM,8.469,,,,,
5522,01/28/21 08:40:00 PM,8.344,,,,,
5523,01/28/21 08:50:00 PM,8.593,,,,,
5524,01/28/21 09:00:00 PM,8.319,,,,,
5525,01/28/21 09:10:00 PM,8.494,,,,,
5526,01/28/21 09:20:00 PM,8.444,,,,,
5527,01/28/21 09:30:00 PM,8.344,,,,,
5528,01/28/21 09:40:00 PM,8.543,,,,,
5529,01/28/21 09:50:00 PM,8.295,,,,,
5530,01/28/21 10:00:00 PM,8.543,,,,,
5531,01/28/21 10:10:00 PM,8.394,,,,,
5532,01/28/21 10:20:00 PM,8.369,,,,,
5533,01/28/21 10:30:00 PM,8.543,,,,,
5534,01/28/21 10:40:00 PM,8.295,,,,,
5535,01/28/21 10:50:00 PM,8.543,,,,,
5536,01/28/21 11:00:00 PM,8.369,,,,,
5537,01/28/21 11:10:00 PM,8.369,,,,,
5538,01/28/21 11:20:00 PM,8.519,,,,,
5539,01/28/21 11:30:00 PM,8.295,,,,,
5540,01/28/21 11:40:00 PM,8.568,,,,,
5541,01/28/21 11:50:00 PM,8.344,,,,,
5542,01/29/21 12:00:00 AM,8.444,,,,,
5543,01/29/21 12:10:00 AM,8.469,,,,,
5544,01/29/21 12:20:00 AM,8.319,,,,,
5545,01/29/21 12:30:00 AM,8.568,,,,,
5546,01/29/21 12:40:00 AM,8.369,,,,,
5547,01/29/21 12:50:00 AM,8.444,,,,,
5548,01/29/21 01:00:00 AM,8.469,,,,,
5549,01/29/21 01:10:00 AM,8.319,,,,,
5550,01/29/21 01:20:00 AM,8.568,,,,,
5551,01/29/21 01:30:00 AM,8.344,,,,,
5552,01/29/21 01:40:00 AM,8.469,,,,,
5553,01/29/21 01:50:00 AM,8.469,,,,,
5554,01/29/21 02:00:00 AM,8.295,,,,,
5555,01/29/21 02:10:00 AM,8.568,,,,,
5556,01/29/21 02:20:00 AM,8.344,,,,,
5557,01/29/21 02:30:00 AM,8.469,,,,,
5558,01/29/21 02:40:00 AM,8.494,,,,,
5559,01/29/21 02:50:00 AM,8.319,,,,,
5560,01/29/21 03:00:00 AM,8.568,,,,,
5561,01/29/21 03:10:00 AM,8.369,,,,,
5562,01/29/21 03:20:00 AM,8.469,,,,,
5563,01/29/21 03:30:00 AM,8.543,,,,,
5564,01/29/21 03:40:00 AM,8.344,,,,,
5565,01/29/21 03:50:00 AM,8.593,,,,,
5566,01/29/21 04:00:00 AM,8.369,,,,,
5567,01/29/21 04:10:00 AM,8.519,,,,,
5568,01/29/21 04:20:00 AM,8.494,,,,,
5569,01/29/21 04:30:00 AM,8.444,,,,,
5570,01/29/21 04:40:00 AM,8.593,,,,,
5571,01/29/21 04:50:00 AM,8.344,,,,,
5572,01/29/21 05:00:00 AM,8.618,,,,,
5573,01/29/21 05:10:00 AM,8.344,,,,,
5574,01/29/21 05:20:00 AM,8.568,,,,,
5575,01/29/21 05:30:00 AM,8.394,,,,,
5576,01/29/21 05:40:00 AM,8.519,,,,,
5577,01/29/21 05:50:00 AM,8.469,,,,,
5578,01/29/21 06:00:00 AM,8.469,,,,,
5579,01/29/21 06:10:00 AM,8.519,,,,,
5580,01/29/21 06:20:00 AM,8.469,,,,,
5581,01/29/21 06:30:00 AM,8.568,,,,,
5582,01/29/21 06:40:00 AM,8.444,,,,,
5583,01/29/21 06:50:00 AM,8.593,,,,,
5584,01/29/21 07:00:00 AM,8.394,,,,,
5585,01/29/21 07:10:00 AM,8.618,,,,,
5586,01/29/21 07:20:00 AM,8.319,,,,,
5587,01/29/21 07:30:00 AM,8.593,,,,,
5588,01/29/21 07:40:00 AM,8.344,,,,,
5589,01/29/21 07:50:00 AM,8.494,,,,,
5590,01/29/21 08:00:00 AM,8.494,,,,,
5591,01/29/21 08:10:00 AM,8.394,,,,,
5592,01/29/21 08:20:00 AM,8.568,,,,,
5593,01/29/21 08:30:00 AM,8.295,,,,,
5594,01/29/21 08:40:00 AM,8.543,,,,,
5595,01/29/21 08:50:00 AM,8.394,,,,,
5596,01/29/21 09:00:00 AM,8.419,,,,,
5597,01/29/21 09:10:00 AM,8.519,,,,,
5598,01/29/21 09:20:00 AM,8.295,,,,,
5599,01/29/21 09:30:00 AM,8.568,,,,,
5600,01/29/21 09:40:00 AM,8.344,,,,,
5601,01/29/21 09:50:00 AM,8.469,,,,,
5602,01/29/21 10:00:00 AM,8.444,,,,,
5603,01/29/21 10:10:00 AM,8.319,,,,,
5604,01/29/21 10:20:00 AM,8.568,,,,,
5605,01/29/21 10:30:00 AM,8.295,,,,,
5606,01/29/21 10:40:00 AM,8.469,,,,,
5607,01/29/21 10:50:00 AM,8.419,,,,,
5608,01/29/21 11:00:00 AM,8.369,,,,,
5609,01/29/21 11:10:00 AM,8.519,,,,,
5610,01/29/21 11:20:00 AM,8.295,,,,,
5611,01/29/21 11:30:00 AM,8.543,,,,,
5612,01/29/21 11:40:00 AM,8.344,,,,,
5613,01/29/21 11:50:00 AM,8.444,,,,,
5614,01/29/21 12:00:00 PM,8.444,,,,,
5615,01/29/21 12:10:00 PM,8.319,,,,,
5616,01/29/21 12:20:00 PM,8.543,,,,,
5617,01/29/21 12:30:00 PM,8.295,,,,,
5618,01/29/21 12:40:00 PM,8.494,,,,,
5619,01/29/21 12:50:00 PM,8.394,,,,,
5620,01/29/21 01:00:00 PM,8.344,,,,,
5621,01/29/21 01:10:00 PM,8.543,,,,,
5622,01/29/21 01:20:00 PM,8.270,,,,,
5623,01/29/21 01:30:00 PM,8.543,,,,,
5624,01/29/21 01:40:00 PM,8.344,,,,,
5625,01/29/21 01:50:00 PM,8.419,,,,,
5626,01/29/21 02:00:00 PM,8.444,,,,,
5627,01/29/21 02:10:00 PM,8.295,,,,,
5628,01/29/21 02:20:00 PM,8.543,,,,,
5629,01/29/21 02:30:00 PM,8.295,,,,,
5630,01/29/21 02:40:00 PM,8.519,,,,,
5631,01/29/21 02:50:00 PM,8.394,,,,,
5632,01/29/21 03:00:00 PM,8.369,,,,,
5633,01/29/21 03:10:00 PM,8.543,,,,,
5634,01/29/21 03:20:00 PM,8.295,,,,,
5635,01/29/21 03:30:00 PM,8.543,,,,,
5636,01/29/21 03:40:00 PM,8.369,,,,,
5637,01/29/21 03:50:00 PM,8.444,,,,,
5638,01/29/21 04:00:00 PM,8.494,,,,,
5639,01/29/21 04:10:00 PM,8.319,,,,,
5640,01/29/21 04:20:00 PM,8.568,,,,,
5641,01/29/21 04:30:00 PM,8.319,,,,,
5642,01/29/21 04:40:00 PM,8.494,,,,,
5643,01/29/21 04:50:00 PM,8.444,,,,,
5644,01/29/21 05:00:00 PM,8.394,,,,,
5645,01/29/21 05:10:00 PM,8.568,,,,,
5646,01/29/21 05:20:00 PM,8.295,,,,,
5647,01/29/21 05:30:00 PM,8.543,,,,,
5648,01/29/21 05:40:00 PM,8.394,,,,,
5649,01/29/21 05:50:00 PM,8.444,,,,,
5650,01/29/21 06:00:00 PM,8.543,,,,,
5651,01/29/21 06:10:00 PM,8.344,,,,,
5652,01/29/21 06:20:00 PM,8.618,,,,,
5653,01/29/21 06:30:00 PM,8.319,,,,,
5654,01/29/21 06:40:00 PM,8.519,,,,,
5655,01/29/21 06:50:00 PM,8.419,,,,,
5656,01/29/21 07:00:00 PM,8.344,,,,,
5657,01/29/21 07:10:00 PM,8.568,,,,,
5658,01/29/21 07:20:00 PM,8.270,,,,,
5659,01/29/21 07:30:00 PM,8.519,,,,,
5660,01/29/21 07:40:00 PM,8.344,,,,,
5661,01/29/21 07:50:00 PM,8.394,,,,,
5662,01/29/21 08:00:00 PM,8.469,,,,,
5663,01/29/21 08:10:00 PM,8.270,,,,,
5664,01/29/21 08:20:00 PM,8.543,,,,,
5665,01/29/21 08:30:00 PM,8.270,,,,,
5666,01/29/21 08:40:00 PM,8.494,,,,,
5667,01/29/21 08:50:00 PM,8.344,,,,,
5668,01/29/21 09:00:00 PM,8.369,,,,,
5669,01/29/21 09:10:00 PM,8.394,,,,,
5670,01/29/21 09:20:00 PM,8.270,,,,,
5671,01/29/21 09:30:00 PM,8.469,,,,,
5672,01/29/21 09:40:00 PM,8.245,,,,,
5673,01/29/21 09:50:00 PM,8.519,,,,,
5674,01/29/21 10:00:00 PM,8.245,,,,,
5675,01/29/21 10:10:00 PM,8.519,,,,,
5676,01/29/21 10:20:00 PM,8.295,,,,,
5677,01/29/21 10:30:00 PM,8.469,,,,,
5678,01/29/21 10:40:00 PM,8.319,,,,,
5679,01/29/21 10:50:00 PM,8.419,,,,,
5680,01/29/21 11:00:00 PM,8.344,,,,,
5681,01/29/21 11:10:00 PM,8.369,,,,,
5682,01/29/21 11:20:00 PM,8.369,,,,,
5683,01/29/21 11:30:00 PM,8.295,,,,,
5684,01/29/21 11:40:00 PM,8.394,,,,,
5685,01/29/21 11:50:00 PM,8.270,,,,,
5686,01/30/21 12:00:00 AM,8.394,,,,,
5687,01/30/21 12:10:00 AM,8.270,,,,,
5688,01/30/21 12:20:00 AM,8.394,,,,,
5689,01/30/21 12:30:00 AM,8.295,,,,,
5690,01/30/21 12:40:00 AM,8.394,,,,,
5691,01/30/21 12:50:00 AM,8.270,,,,,
5692,01/30/21 01:00:00 AM,8.394,,,,,
5693,01/30/21 01:10:00 AM,8.270,,,,,
5694,01/30/21 01:20:00 AM,8.394,,,,,
5695,01/30/21 01:30:00 AM,8.270,,,,,
5696,01/30/21 01:40:00 AM,8.419,,,,,
5697,01/30/21 01:50:00 AM,8.245,,,,,
5698,01/30/21 02:00:00 AM,8.419,,,,,
5699,01/30/21 02:10:00 AM,8.245,,,,,
5700,01/30/21 02:20:00 AM,8.444,,,,,
5701,01/30/21 02:30:00 AM,8.245,,,,,
5702,01/30/21 02:40:00 AM,8.469,,,,,
5703,01/30/21 02:50:00 AM,8.245,,,,,
5704,01/30/21 03:00:00 AM,8.494,,,,,
5705,01/30/21 03:10:00 AM,8.245,,,,,
5706,01/30/21 03:20:00 AM,8.543,,,,,
5707,01/30/21 03:30:00 AM,8.270,,,,,
5708,01/30/21 03:40:00 AM,8.494,,,,,
5709,01/30/21 03:50:00 AM,8.369,,,,,
5710,01/30/21 04:00:00 AM,8.344,,,,,
5711,01/30/21 04:10:00 AM,8.494,,,,,
5712,01/30/21 04:20:00 AM,8.270,,,,,
5713,01/30/21 04:30:00 AM,8.568,,,,,
5714,01/30/21 04:40:00 AM,8.295,,,,,
5715,01/30/21 04:50:00 AM,8.494,,,,,
5716,01/30/21 05:00:00 AM,8.394,,,,,
5717,01/30/21 05:10:00 AM,8.369,,,,,
5718,01/30/21 05:20:00 AM,8.543,,,,,
5719,01/30/21 05:30:00 AM,8.270,,,,,
5720,01/30/21 05:40:00 AM,8.543,,,,,
5721,01/30/21 05:50:00 AM,8.394,,,,,
5722,01/30/21 06:00:00 AM,8.444,,,,,
5723,01/30/21 06:10:00 AM,8.543,,,,,
5724,01/30/21 06:20:00 AM,8.344,,,,,
5725,01/30/21 06:30:00 AM,8.593,,,,,
5726,01/30/21 06:40:00 AM,8.319,,,,,
5727,01/30/21 06:50:00 AM,8.543,,,,,
5728,01/30/21 07:00:00 AM,8.394,,,,,
5729,01/30/21 07:10:00 AM,8.469,,,,,
5730,01/30/21 07:20:00 AM,8.494,,,,,
5731,01/30/21 07:30:00 AM,8.319,,,,,
5732,01/30/21 07:40:00 AM,8.568,,,,,
5733,01/30/21 07:50:00 AM,8.295,,,,,
5734,01/30/21 08:00:00 AM,8.543,,,,,
5735,01/30/21 08:10:00 AM,8.792,,,,,
5736,01/30/21 08:20:00 AM,9.089,,,,,
5737,01/30/21 08:30:00 AM,9.287,,,,,
5738,01/30/21 08:40:00 AM,9.410,,,,,
5739,01/30/21 08:50:00 AM,9.410,,,,,
5740,01/30/21 09:00:00 AM,9.435,,,,,
5741,01/30/21 09:10:00 AM,6.000,,,,,
5742,01/30/21 09:20:00 AM,6.000,,,,,
5743,01/30/21 09:30:00 AM,7.242,,,,,
5744,01/30/21 09:40:00 AM,8.344,,,,,
5745,01/30/21 09:50:00 AM,8.693,,,,,
5746,01/30/21 10:00:00 AM,8.469,,,,,
5747,01/30/21 10:10:00 AM,8.543,,,,,
5748,01/30/21 10:20:00 AM,8.519,,,,,
5749,01/30/21 10:30:00 AM,8.444,,,,,
5750,01/30/21 10:40:00 AM,8.543,,,,,
5751,01/30/21 10:50:00 AM,8.344,,,,,
5752,01/30/21 11:00:00 AM,8.593,,,,,
5753,01/30/21 11:10:00 AM,8.369,,,,,
5754,01/30/21 11:20:00 AM,8.618,,,,,
5755,01/30/21 11:30:00 AM,8.419,,,,,
5756,01/30/21 11:40:00 AM,8.618,,,,,
5757,01/30/21 11:50:00 AM,8.444,,,,,
5758,01/30/21 12:00:00 PM,8.593,,,,,
5759,01/30/21 12:10:00 PM,8.469,,,,,
5760,01/30/21 12:20:00 PM,8.543,,,,,
5761,01/30/21 12:30:00 PM,8.494,,,,,
5762,01/30/21 12:40:00 PM,8.469,,,,,
5763,01/30/21 12:50:00 PM,8.543,,,,,
5764,01/30/21 01:00:00 PM,8.394,,,,,
5765,01/30/21 01:10:00 PM,8.593,,,,,
5766,01/30/21 01:20:00 PM,8.369,,,,,
5767,01/30/21 01:30:00 PM,8.593,,,,,
5768,01/30/21 01:40:00 PM,8.419,,,,,
5769,01/30/21 01:50:00 PM,8.618,,,,,
5770,01/30/21 02:00:00 PM,8.469,,,,,
5771,01/30/21 02:10:00 PM,8.543,,,,,
5772,01/30/21 02:20:00 PM,8.543,,,,,
5773,01/30/21 02:30:00 PM,8.344,,,,,
5774,01/30/21 02:40:00 PM,8.593,,,,,
5775,01/30/21 02:50:00 PM,8.394,,,,,
5776,01/30/21 03:00:00 PM,8.618,,,,,
5777,01/30/21 03:10:00 PM,8.444,,,,,
5778,01/30/21 03:20:00 PM,8.593,,,,,
5779,01/30/21 03:30:00 PM,8.543,,,,,
5780,01/30/21 03:40:00 PM,8.394,,,,,
5781,01/30/21 03:50:00 PM,8.568,,,,,
5782,01/30/21 04:00:00 PM,8.369,,,,,
5783,01/30/21 04:10:00 PM,8.643,,,,,
5784,01/30/21 04:20:00 PM,8.494,,,,,
5785,01/30/21 04:30:00 PM,8.494,,,,,
5786,01/30/21 04:40:00 PM,8.568,,,,,
5787,01/30/21 04:50:00 PM,8.369,,,,,
5788,01/30/21 05:00:00 PM,8.593,,,,,
5789,01/30/21 05:10:00 PM,8.444,,,,,
5790,01/30/21 05:20:00 PM,8.568,,,,,
5791,01/30/21 05:30:00 PM,8.568,,,,,
5792,01/30/21 05:40:00 PM,8.394,,,,,
5793,01/30/21 05:50:00 PM,8.618,,,,,
5794,01/30/21 06:00:00 PM,8.494,,,,,
5795,01/30/21 06:10:00 PM,8.419,,,,,
5796,01/30/21 06:20:00 PM,8.593,,,,,
5797,01/30/21 06:30:00 PM,8.444,,,,,
5798,01/30/21 06:40:00 PM,8.593,,,,,
5799,01/30/21 06:50:00 PM,8.568,,,,,
5800,01/30/21 07:00:00 PM,8.419,,,,,
5801,01/30/21 07:10:00 PM,8.618,,,,,
5802,01/30/21 07:20:00 PM,8.543,,,,,
5803,01/30/21 07:30:00 PM,8.394,,,,,
5804,01/30/21 07:40:00 PM,8.643,,,,,
5805,01/30/21 07:50:00 PM,8.494,,,,,
5806,01/30/21 08:00:00 PM,8.394,,,,,
5807,01/30/21 08:10:00 PM,8.568,,,,,
5808,01/30/21 08:20:00 PM,8.394,,,,,
5809,01/30/21 08:30:00 PM,8.618,,,,,
5810,01/30/21 08:40:00 PM,8.469,,,,,
5811,01/30/21 08:50:00 PM,8.519,,,,,
5812,01/30/21 09:00:00 PM,8.543,,,,,
5813,01/30/21 09:10:00 PM,8.344,,,,,
5814,01/30/21 09:20:00 PM,8.568,,,,,
5815,01/30/21 09:30:00 PM,8.369,,,,,
5816,01/30/21 09:40:00 PM,8.618,,,,,
5817,01/30/21 09:50:00 PM,8.419,,,,,
5818,01/30/21 10:00:00 PM,8.618,,,,,
5819,01/30/21 10:10:00 PM,8.444,,,,,
5820,01/30/21 10:20:00 PM,8.593,,,,,
5821,01/30/21 10:30:00 PM,8.469,,,,,
5822,01/30/21 10:40:00 PM,8.543,,,,,
5823,01/30/21 10:50:00 PM,8.494,,,,,
5824,01/30/21 11:00:00 PM,8.494,,,,,
5825,01/30/21 11:10:00 PM,8.519,,,,,
5826,01/30/21 11:20:00 PM,8.444,,,,,
5827,01/30/21 11:30:00 PM,8.543,,,,,
5828,01/30/21 11:40:00 PM,8.394,,,,,
5829,01/30/21 11:50:00 PM,8.519,,,,,
5830,01/31/21 12:00:00 AM,8.444,,,,,
5831,01/31/21 12:10:00 AM,8.519,,,,,
5832,01/31/21 12:20:00 AM,8.394,,,,,
5833,01/31/21 12:30:00 AM,8.519,,,,,
5834,01/31/21 12:40:00 AM,8.469,,,,,
5835,01/31/21 12:50:00 AM,8.494,,,,,
5836,01/31/21 01:00:00 AM,8.494,,,,,
5837,01/31/21 01:10:00 AM,8.519,,,,,
5838,01/31/21 01:20:00 AM,8.444,,,,,
5839,01/31/21 01:30:00 AM,8.494,,,,,
5840,01/31/21 01:40:00 AM,8.469,,,,,
5841,01/31/21 01:50:00 AM,8.519,,,,,
5842,01/31/21 02:00:00 AM,8.444,,,,,
5843,01/31/21 02:10:00 AM,8.519,,,,,
5844,01/31/21 02:20:00 AM,8.444,,,,,
5845,01/31/21 02:30:00 AM,8.494,,,,,
5846,01/31/21 02:40:00 AM,8.469,,,,,
5847,01/31/21 02:50:00 AM,8.494,,,,,
5848,01/31/21 03:00:00 AM,8.444,,,,,
5849,01/31/21 03:10:00 AM,8.519,,,,,
5850,01/31/21 03:20:00 AM,8.469,,,,,
5851,01/31/21 03:30:00 AM,8.494,,,,,
5852,01/31/21 03:40:00 AM,8.469,,,,,
5853,01/31/21 03:50:00 AM,8.519,,,,,
5854,01/31/21 04:00:00 AM,8.444,,,,,
5855,01/31/21 04:10:00 AM,8.543,,,,,
5856,01/31/21 04:20:00 AM,8.394,,,,,
5857,01/31/21 04:30:00 AM,8.543,,,,,
5858,01/31/21 04:40:00 AM,8.369,,,,,
5859,01/31/21 04:50:00 AM,8.568,,,,,
5860,01/31/21 05:00:00 AM,8.344,,,,,
5861,01/31/21 05:10:00 AM,8.568,,,,,
5862,01/31/21 05:20:00 AM,8.344,,,,,
5863,01/31/21 05:30:00 AM,8.593,,,,,
5864,01/31/21 05:40:00 AM,8.369,,,,,
