Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9300149,19/12/20 14:10:09,101.824,Devices!A2:F2,6,23.631,47269,0,389292.9111,26.3,44.0,#N/A
9300159,19/12/20 14:10:10,101.841,Devices!A2:F2,6,23.627,47273,0,389287.8824,26.3,44.0,#N/A
9300167,19/12/20 14:10:11,101.857,Devices!A2:F2,6,23.631,47267,0,389291.5869,26.3,44.0,#N/A
9300175,19/12/20 14:10:12,101.874,Devices!A2:F2,6,23.631,47268,0,389288.6787,26.3,44.0,#N/A
9300183,19/12/20 14:10:13,101.890,Devices!A2:F2,6,23.624,47271,0,389305.0047,26.3,44.0,#N/A
9300192,19/12/20 14:10:14,101.907,Devices!A2:F2,6,23.623,47270,0,389303.0238,26.3,44.0,#N/A
9300199,19/12/20 14:10:15,101.923,Devices!A2:F2,6,23.636,47271,0,389296.5619,26.3,44.0,#N/A
9300207,19/12/20 14:10:16,101.940,Devices!A2:F2,6,23.628,47275,0,389311.295,26.3,44.0,#N/A
9300218,19/12/20 14:10:17,101.957,Devices!A2:F2,6,23.623,47265,0,389292.5224,26.3,44.0,#N/A
9300219,19/12/20 14:10:18,101.973,Devices!A2:F2,6,23.626,47264,0,389291.7109,26.3,44.0,#N/A
9300230,19/12/20 14:10:19,101.990,Devices!A2:F2,6,23.625,47264,0,389289.3532,26.3,44.0,#N/A
9300239,19/12/20 14:10:20,102.007,Devices!A2:F2,6,23.625,47260,0,389287.1816,26.3,44.0,#N/A
9300246,19/12/20 14:10:21,102.023,Devices!A2:F2,6,23.624,47264,0,389296.3755,26.3,44.0,#N/A
9300256,19/12/20 14:10:22,102.040,Devices!A2:F2,6,23.629,47260,0,389281.2748,26.3,44.0,#N/A
9300263,19/12/20 14:10:23,102.057,Devices!A2:F2,6,23.631,47262,0,389278.1399,26.3,44.0,#N/A
9300269,19/12/20 14:10:24,102.073,Devices!A2:F2,6,23.624,47262,0,389273.9912,26.3,44.0,#N/A
9300275,19/12/20 14:10:25,102.090,Devices!A2:F2,6,23.622,47261,0,389284.4021,26.3,44.0,#N/A
9300285,19/12/20 14:10:26,102.107,Devices!A2:F2,6,23.622,47267,0,389283.8887,26.3,44.0,#N/A
9300294,19/12/20 14:10:27,102.124,Devices!A2:F2,6,23.623,47263,0,389269.5577,26.3,44.0,#N/A
9300305,19/12/20 14:10:28,102.141,Devices!A2:F2,6,23.632,47271,0,389275.3642,26.3,44.0,#N/A
9300308,19/12/20 14:10:29,102.157,Devices!A2:F2,6,23.628,47264,0,389290.0845,26.3,44.0,#N/A
9300316,19/12/20 14:10:30,102.174,Devices!A2:F2,6,23.637,47264,0,389286.4267,26.3,44.0,#N/A
9300328,19/12/20 14:10:31,102.191,Devices!A2:F2,6,23.623,47265,0,389275.012,26.3,44.0,#N/A
9300332,19/12/20 14:10:32,102.207,Devices!A2:F2,6,23.624,47263,0,389277.4851,26.3,44.0,#N/A
9300339,19/12/20 14:10:33,102.224,Devices!A2:F2,6,23.627,47266,0,389277.4497,26.3,44.0,#N/A
9300347,19/12/20 14:10:34,102.241,Devices!A2:F2,6,23.628,47265,0,389274.8897,26.3,44.0,#N/A
9300355,19/12/20 14:10:35,102.257,Devices!A2:F2,6,23.627,47261,0,389260.287,26.3,44.0,#N/A
9300364,19/12/20 14:10:36,102.274,Devices!A2:F2,6,23.631,47261,0,389270.3774,26.3,44.0,#N/A
9300373,19/12/20 14:10:37,102.290,Devices!A2:F2,6,23.624,47268,0,389281.4203,26.3,44.0,#N/A
9300381,19/12/20 14:10:38,102.307,Devices!A2:F2,6,23.63,47266,0,389276.8598,26.3,44.0,#N/A
9300388,19/12/20 14:10:39,102.323,Devices!A2:F2,6,23.624,47266,0,389289.9563,26.3,44.0,#N/A
9300398,19/12/20 14:10:40,102.340,Devices!A2:F2,6,23.637,47265,0,389288.3517,26.3,44.0,#N/A
9300407,19/12/20 14:10:41,102.357,Devices!A2:F2,6,23.626,47266,0,389281.9822,26.3,44.0,#N/A
9300413,19/12/20 14:10:42,102.374,Devices!A2:F2,6,23.626,47264,0,389282.8743,26.3,44.0,#N/A
9300422,19/12/20 14:10:43,102.390,Devices!A2:F2,6,23.624,47267,0,389273.473,26.3,44.0,#N/A
9300429,19/12/20 14:10:44,102.407,Devices!A2:F2,6,23.62,47265,0,389279.1309,26.3,44.0,#N/A
9300438,19/12/20 14:10:45,102.424,Devices!A2:F2,6,23.63,47258,0,389287.1106,26.3,44.0,#N/A
9300445,19/12/20 14:10:46,102.441,Devices!A2:F2,6,23.626,47267,0,389285.7386,26.3,44.0,#N/A
9300453,19/12/20 14:10:47,102.457,Devices!A2:F2,6,23.627,47264,0,389279.233,26.3,44.0,#N/A
9300460,19/12/20 14:10:48,102.474,Devices!A2:F2,6,23.629,47259,0,389289.6754,26.3,44.0,#N/A
9300469,19/12/20 14:10:49,102.490,Devices!A2:F2,6,23.632,47265,0,389278.7631,26.3,44.0,#N/A
9300477,19/12/20 14:10:50,102.507,Devices!A2:F2,6,23.627,47270,0,389270.6557,26.3,44.0,#N/A
9300485,19/12/20 14:10:51,102.523,Devices!A2:F2,6,23.627,47265,0,389275.7814,26.3,44.0,#N/A
9300495,19/12/20 14:10:52,102.540,Devices!A2:F2,6,23.635,47263,0,389275.6648,26.3,44.0,#N/A
9300501,19/12/20 14:10:53,102.557,Devices!A2:F2,6,23.631,47264,0,389276.5734,26.3,44.0,#N/A
9300510,19/12/20 14:10:54,102.574,Devices!A2:F2,6,23.629,47261,0,389277.062,26.3,44.0,#N/A
9300516,19/12/20 14:10:55,102.590,Devices!A2:F2,6,23.633,47263,0,389275.2991,26.3,44.0,#N/A
9300526,19/12/20 14:10:56,102.607,Devices!A2:F2,6,23.621,47261,0,389272.6328,26.3,44.0,#N/A
9300536,19/12/20 14:10:57,102.624,Devices!A2:F2,6,23.631,47265,0,389285.0455,26.3,44.0,#N/A
9300545,19/12/20 14:10:58,102.641,Devices!A2:F2,6,23.626,47261,0,389277.9676,26.3,44.0,#N/A
9300550,19/12/20 14:10:59,102.657,Devices!A2:F2,6,23.629,47263,0,389262.3397,26.3,44.0,#N/A
9300560,19/12/20 14:11:00,102.673,Devices!A2:F2,6,23.633,47264,0,389270.7709,26.3,44.0,#N/A
9300569,19/12/20 14:11:01,102.690,Devices!A2:F2,6,23.633,47262,0,389276.1948,26.3,44.0,#N/A
9300576,19/12/20 14:11:02,102.707,Devices!A2:F2,6,23.627,47261,0,389274.2282,26.3,44.0,#N/A
9300585,19/12/20 14:11:03,102.723,Devices!A2:F2,6,23.63,47263,0,389270.7485,26.3,44.0,#N/A
9300590,19/12/20 14:11:04,102.740,Devices!A2:F2,6,23.624,47260,0,389274.5731,26.3,44.0,#N/A
9300601,19/12/20 14:11:05,102.757,Devices!A2:F2,6,23.631,47264,0,389278.76,26.3,44.0,#N/A
9300605,19/12/20 14:11:06,102.774,Devices!A2:F2,6,23.631,47266,0,389273.6049,26.3,44.0,#N/A
9300613,19/12/20 14:11:07,102.790,Devices!A2:F2,6,23.627,47259,0,389277.2475,26.3,44.0,#N/A
9300626,19/12/20 14:11:08,102.807,Devices!A2:F2,6,23.629,47263,0,389272.3016,26.3,44.0,#N/A
9300628,19/12/20 14:11:09,102.823,Devices!A2:F2,6,23.625,47265,0,389277.7841,26.3,44.0,#N/A
9300637,19/12/20 14:11:10,102.840,Devices!A2:F2,6,23.632,47267,0,389268.8671,26.3,44.0,#N/A
9300649,19/12/20 14:11:11,102.857,Devices!A2:F2,6,23.637,47258,0,389258.5059,26.3,44.0,#N/A
9300655,19/12/20 14:11:12,102.874,Devices!A2:F2,6,23.622,47265,0,389267.3393,26.3,44.0,#N/A
9300660,19/12/20 14:11:13,102.890,Devices!A2:F2,6,23.631,47261,0,389270.4894,26.3,44.0,#N/A
9300669,19/12/20 14:11:14,102.907,Devices!A2:F2,6,23.632,47267,0,389277.5321,26.3,44.0,#N/A
9300678,19/12/20 14:11:15,102.924,Devices!A2:F2,6,23.63,47269,0,389273.8098,26.3,44.0,#N/A
9300687,19/12/20 14:11:16,102.941,Devices!A2:F2,6,23.619,47261,0,389266.3339,26.3,44.0,#N/A
9300697,19/12/20 14:11:17,102.957,Devices!A2:F2,6,23.626,47259,0,389273.3007,26.3,44.0,#N/A
9300700,19/12/20 14:11:18,102.974,Devices!A2:F2,6,23.625,47263,0,389269.6558,26.3,44.0,#N/A
9300711,19/12/20 14:11:19,102.990,Devices!A2:F2,6,23.634,47258,0,389272.276,26.3,44.0,#N/A
9300720,19/12/20 14:11:20,103.007,Devices!A2:F2,6,23.62,47263,0,389274.8957,26.3,44.0,#N/A
9300724,19/12/20 14:11:21,103.023,Devices!A2:F2,6,23.633,47259,0,389271.0665,26.3,44.0,#N/A
9300735,19/12/20 14:11:22,103.040,Devices!A2:F2,6,23.626,47264,0,389273.6424,26.3,44.0,#N/A
9300744,19/12/20 14:11:23,103.057,Devices!A2:F2,6,23.629,47263,0,389271.7619,26.3,44.0,#N/A
9300754,19/12/20 14:11:24,103.074,Devices!A2:F2,6,23.627,47263,0,389280.2157,26.3,44.0,#N/A
9300757,19/12/20 14:11:25,103.090,Devices!A2:F2,6,23.628,47265,0,389264.8387,26.3,44.0,#N/A
9300764,19/12/20 14:11:26,103.107,Devices!A2:F2,6,23.62,47261,0,389272.737,26.3,44.0,#N/A
9300776,19/12/20 14:11:27,103.124,Devices!A2:F2,6,23.637,47261,0,389265.3599,26.3,44.0,#N/A
9300784,19/12/20 14:11:28,103.140,Devices!A2:F2,6,23.63,47260,0,389277.3149,26.3,44.0,#N/A
9300792,19/12/20 14:11:29,103.157,Devices!A2:F2,6,23.629,47264,0,389259.5425,26.3,44.0,#N/A
9300796,19/12/20 14:11:30,103.173,Devices!A2:F2,6,23.636,47260,0,389270.0322,26.3,44.0,#N/A
9300806,19/12/20 14:11:31,103.190,Devices!A2:F2,6,23.621,47265,0,389263.7994,26.3,44.0,#N/A
9300818,19/12/20 14:11:32,103.207,Devices!A2:F2,6,23.625,47263,0,389270.3641,26.3,44.0,#N/A
9300825,19/12/20 14:11:33,103.224,Devices!A2:F2,6,23.627,47258,0,389274.1743,26.3,44.0,#N/A
9300834,19/12/20 14:11:34,103.241,Devices!A2:F2,6,23.632,47262,0,389264.6132,26.3,44.0,#N/A
9300835,19/12/20 14:11:35,103.257,Devices!A2:F2,6,23.628,47263,0,389255.1751,26.3,44.0,#N/A
9300848,19/12/20 14:11:36,103.274,Devices!A2:F2,6,23.629,47265,0,389262.1514,26.3,44.0,#N/A
9300857,19/12/20 14:11:37,103.290,Devices!A2:F2,6,23.628,47258,0,389267.1079,26.3,44.0,#N/A
9300861,19/12/20 14:11:38,103.307,Devices!A2:F2,6,23.632,47265,0,389287.3922,26.3,44.0,#N/A
9300871,19/12/20 14:11:39,103.323,Devices!A2:F2,6,23.628,47263,0,389276.4163,26.3,44.0,#N/A
9300881,19/12/20 14:11:40,103.340,Devices!A2:F2,6,23.625,47266,0,389271.1742,26.3,44.0,#N/A
9300889,19/12/20 14:11:41,103.357,Devices!A2:F2,6,23.632,47263,0,389269.0394,26.3,44.0,#N/A
9300892,19/12/20 14:11:42,103.373,Devices!A2:F2,6,23.629,47259,0,389262.2329,26.3,44.0,#N/A
9300904,19/12/20 14:11:43,103.390,Devices!A2:F2,6,23.629,47264,0,389262.0009,26.3,44.0,#N/A
9300914,19/12/20 14:11:44,103.407,Devices!A2:F2,6,23.627,47261,0,389261.2028,26.3,44.0,#N/A
9300922,19/12/20 14:11:45,103.424,Devices!A2:F2,6,23.627,47260,0,389268.6172,26.3,44.0,#N/A
9300928,19/12/20 14:11:46,103.440,Devices!A2:F2,6,23.629,47254,0,389269.8703,26.3,44.0,#N/A
9300938,19/12/20 14:11:47,103.457,Devices!A2:F2,6,23.626,47262,0,389270.8199,26.3,44.0,#N/A
9300946,19/12/20 14:11:48,103.474,Devices!A2:F2,6,23.627,47264,0,389277.1651,26.3,44.0,#N/A
9300952,19/12/20 14:11:49,103.490,Devices!A2:F2,6,23.638,47263,0,389269.6528,26.3,44.0,#N/A
9300959,19/12/20 14:11:50,103.507,Devices!A2:F2,6,23.639,47263,0,389272.878,26.3,44.0,#N/A
9300970,19/12/20 14:11:51,103.524,Devices!A2:F2,6,23.633,47261,0,389270.4349,26.3,44.0,#N/A
9300978,19/12/20 14:11:52,103.541,Devices!A2:F2,6,23.63,47265,0,389259.8669,26.3,44.0,#N/A
9300983,19/12/20 14:11:53,103.557,Devices!A2:F2,6,23.63,47255,0,389263.0356,26.3,44.0,#N/A
9300988,19/12/20 14:11:54,103.574,Devices!A2:F2,6,23.633,47264,0,389253.3699,26.3,44.0,#N/A
9301001,19/12/20 14:11:55,103.590,Devices!A2:F2,6,23.627,47257,0,389266.5668,26.3,44.0,#N/A
9301003,19/12/20 14:11:56,103.607,Devices!A2:F2,6,23.631,47263,0,389275.1799,26.3,44.0,#N/A
9301016,19/12/20 14:11:57,103.623,Devices!A2:F2,6,23.634,47263,0,389265.609,26.3,44.0,#N/A
9301023,19/12/20 14:11:58,103.640,Devices!A2:F2,6,23.625,47257,0,389257.8628,26.3,44.0,#N/A
9301033,19/12/20 14:11:59,103.657,Devices!A2:F2,6,23.627,47264,0,389266.0494,26.3,44.0,#N/A
9301039,19/12/20 14:12:00,103.673,Devices!A2:F2,6,23.622,47262,0,389255.2197,26.3,44.0,#N/A
9301047,19/12/20 14:12:01,103.690,Devices!A2:F2,6,23.619,47263,0,389267.7788,26.3,44.0,#N/A
9301055,19/12/20 14:12:02,103.707,Devices!A2:F2,6,23.626,47262,0,389258.4304,26.3,44.0,#N/A
9301065,19/12/20 14:12:03,103.724,Devices!A2:F2,6,23.624,47262,0,389255.2662,26.3,44.0,#N/A
9301072,19/12/20 14:12:04,103.740,Devices!A2:F2,6,23.626,47261,0,389259.6196,26.3,44.0,#N/A
9301080,19/12/20 14:12:05,103.757,Devices!A2:F2,6,23.629,47261,0,389253.1518,26.3,44.0,#N/A
9301089,19/12/20 14:12:06,103.774,Devices!A2:F2,6,23.635,47265,0,389268.2637,26.3,44.0,#N/A
9301098,19/12/20 14:12:07,103.790,Devices!A2:F2,6,23.638,47267,0,389258.4543,26.3,44.0,#N/A
9301102,19/12/20 14:12:08,103.807,Devices!A2:F2,6,23.629,47263,0,389248.655,26.3,44.0,#N/A
9301108,19/12/20 14:12:09,103.823,Devices!A2:F2,6,23.629,47264,0,389244.5418,26.3,44.0,#N/A
9301116,19/12/20 14:12:10,103.840,Devices!A2:F2,6,23.628,47269,0,389244.3744,26.3,44.0,#N/A
9301127,19/12/20 14:12:11,103.857,Devices!A2:F2,6,23.629,47264,0,389242.3596,26.3,44.0,#N/A
9301136,19/12/20 14:12:12,103.874,Devices!A2:F2,6,23.631,47269,0,389243.4867,26.3,44.0,#N/A
9301140,19/12/20 14:12:13,103.890,Devices!A2:F2,6,23.639,47266,0,389252.8307,26.3,44.0,#N/A
9301149,19/12/20 14:12:14,103.907,Devices!A2:F2,6,23.631,47264,0,389247.9464,26.3,44.0,#N/A
9301157,19/12/20 14:12:15,103.924,Devices!A2:F2,6,23.631,47268,0,389264.0397,26.3,44.0,#N/A
9301166,19/12/20 14:12:16,103.940,Devices!A2:F2,6,23.62,47261,0,389257.1173,26.3,44.0,#N/A
9301174,19/12/20 14:12:17,103.957,Devices!A2:F2,6,23.627,47264,0,389264.7765,26.3,44.0,#N/A
9301180,19/12/20 14:12:18,103.973,Devices!A2:F2,6,23.626,47264,0,389242.1259,26.3,44.0,#N/A
9301189,19/12/20 14:12:19,103.990,Devices!A2:F2,6,23.63,47253,0,389244.6942,26.3,44.0,#N/A
9301197,19/12/20 14:12:20,104.007,Devices!A2:F2,6,23.629,47267,0,389243.2797,26.3,44.0,#N/A
9301210,19/12/20 14:12:21,104.024,Devices!A2:F2,6,23.63,47261,0,389244.6411,26.3,44.0,#N/A
9301213,19/12/20 14:12:22,104.040,Devices!A2:F2,6,23.638,47263,0,389254.5486,26.3,44.0,#N/A
9301220,19/12/20 14:12:23,104.057,Devices!A2:F2,6,23.629,47266,0,389252.1344,26.3,44.0,#N/A
9301229,19/12/20 14:12:24,104.074,Devices!A2:F2,6,23.631,47265,0,389252.0072,26.3,44.0,#N/A
9301239,19/12/20 14:12:25,104.091,Devices!A2:F2,6,23.629,47260,0,389249.5801,26.3,44.0,#N/A
9301244,19/12/20 14:12:26,104.107,Devices!A2:F2,6,23.627,47264,0,389236.5789,26.3,44.0,#N/A
9301254,19/12/20 14:12:27,104.124,Devices!A2:F2,6,23.637,47266,0,389248.5205,26.3,44.0,#N/A
9301262,19/12/20 14:12:28,104.141,Devices!A2:F2,6,23.626,47265,0,389232.1237,26.3,44.0,#N/A
9301274,19/12/20 14:12:29,104.157,Devices!A2:F2,6,23.628,47262,0,389252.8604,26.3,44.0,#N/A
9301279,19/12/20 14:12:30,104.174,Devices!A2:F2,6,23.631,47257,0,389237.1081,26.3,44.0,#N/A
9301288,19/12/20 14:12:31,104.190,Devices!A2:F2,6,23.632,47264,0,389238.274,26.3,44.0,#N/A
9301291,19/12/20 14:12:32,104.207,Devices!A2:F2,6,23.63,47265,0,389245.4586,26.3,44.0,#N/A
9301303,19/12/20 14:12:33,104.223,Devices!A2:F2,6,23.631,47269,0,389237.5073,26.3,44.0,#N/A
9301311,19/12/20 14:12:34,104.240,Devices!A2:F2,6,23.631,47266,0,389240.0622,26.3,44.0,#N/A
9301322,19/12/20 14:12:35,104.257,Devices!A2:F2,6,23.636,47266,0,389244.3531,26.3,44.0,#N/A
9301327,19/12/20 14:12:36,104.273,Devices!A2:F2,6,23.634,47264,0,389239.9029,26.3,44.0,#N/A
9301336,19/12/20 14:12:37,104.290,Devices!A2:F2,6,23.631,47263,0,389245.3477,26.3,44.0,#N/A
9301346,19/12/20 14:12:38,104.307,Devices!A2:F2,6,23.633,47266,0,389221.5728,26.3,44.0,#N/A
9301354,19/12/20 14:12:39,104.324,Devices!A2:F2,6,23.632,47265,0,389228.7043,26.3,44.0,#N/A
9301359,19/12/20 14:12:40,104.340,Devices!A2:F2,6,23.631,47260,0,389228.6328,26.3,44.0,#N/A
9301368,19/12/20 14:12:41,104.357,Devices!A2:F2,6,23.625,47262,0,389227.5921,26.3,44.0,#N/A
9301378,19/12/20 14:12:42,104.374,Devices!A2:F2,6,23.638,47265,0,389232.7149,26.3,44.0,#N/A
9301386,19/12/20 14:12:43,104.390,Devices!A2:F2,6,23.632,47264,0,389225.7432,26.3,44.0,#N/A
9301393,19/12/20 14:12:44,104.407,Devices!A2:F2,6,23.628,47266,0,389235.2292,26.3,44.0,#N/A
9301399,19/12/20 14:12:45,104.423,Devices!A2:F2,6,23.631,47265,0,389239.1757,26.3,44.0,#N/A
9301408,19/12/20 14:12:46,104.440,Devices!A2:F2,6,23.639,47269,0,389235.6785,26.3,44.0,#N/A
9301417,19/12/20 14:12:47,104.457,Devices!A2:F2,6,23.636,47261,0,389226.3968,26.3,44.0,#N/A
9301426,19/12/20 14:12:48,104.474,Devices!A2:F2,6,23.63,47270,0,389240.2561,26.3,44.0,#N/A
9301431,19/12/20 14:12:49,104.490,Devices!A2:F2,6,23.639,47262,0,389239.8662,26.3,44.0,#N/A
9301442,19/12/20 14:12:50,104.507,Devices!A2:F2,6,23.631,47263,0,389245.3945,26.3,44.0,#N/A
9301449,19/12/20 14:12:51,104.524,Devices!A2:F2,6,23.635,47264,0,389253.7826,26.3,44.0,#N/A
9301453,19/12/20 14:12:52,104.541,Devices!A2:F2,6,23.634,47261,0,389244.149,26.3,44.0,#N/A
9301463,19/12/20 14:12:53,104.557,Devices!A2:F2,6,23.629,47261,0,389237.3682,26.3,44.0,#N/A
9301468,19/12/20 14:12:54,104.573,Devices!A2:F2,6,23.622,47266,0,389239.1729,26.3,44.0,#N/A
9301477,19/12/20 14:12:55,104.590,Devices!A2:F2,6,23.629,47268,0,389241.0575,26.3,44.0,#N/A
9301483,19/12/20 14:12:56,104.607,Devices!A2:F2,6,23.633,47267,0,389245.5187,26.3,44.0,#N/A
9301493,19/12/20 14:12:57,104.624,Devices!A2:F2,6,23.633,47264,0,389254.0217,26.3,44.0,#N/A
9301499,19/12/20 14:12:58,104.640,Devices!A2:F2,6,23.64,47265,0,389244.3493,26.3,44.0,#N/A
9301508,19/12/20 14:12:59,104.657,Devices!A2:F2,6,23.63,47266,0,389238.3159,26.3,44.0,#N/A
9301517,19/12/20 14:13:00,104.674,Devices!A2:F2,6,23.626,47266,0,389240.7184,26.3,44.0,#N/A
9301526,19/12/20 14:13:01,104.691,Devices!A2:F2,6,23.621,47263,0,389238.7673,26.3,44.0,#N/A
9301533,19/12/20 14:13:02,104.707,Devices!A2:F2,6,23.627,47258,0,389237.1753,26.3,44.0,#N/A
9301540,19/12/20 14:13:03,104.723,Devices!A2:F2,6,23.625,47259,0,389240.3403,26.3,44.0,#N/A
9301550,19/12/20 14:13:04,104.740,Devices!A2:F2,6,23.634,47268,0,389239.2711,26.3,44.0,#N/A
9301557,19/12/20 14:13:05,104.757,Devices!A2:F2,6,23.631,47267,0,389229.5279,26.3,44.0,#N/A
9301566,19/12/20 14:13:06,104.774,Devices!A2:F2,6,23.626,47256,0,389234.4309,26.3,44.0,#N/A
9301572,19/12/20 14:13:07,104.790,Devices!A2:F2,6,23.631,47252,0,389232.9077,26.3,44.0,#N/A
9301581,19/12/20 14:13:08,104.807,Devices!A2:F2,6,23.629,47259,0,389240.8164,26.3,44.0,#N/A
9301589,19/12/20 14:13:09,104.824,Devices!A2:F2,6,23.63,47264,0,389236.9102,26.3,44.0,#N/A
9301597,19/12/20 14:13:10,104.841,Devices!A2:F2,6,23.636,47265,0,389239.4064,26.3,44.0,#N/A
9301609,19/12/20 14:13:11,104.857,Devices!A2:F2,6,23.633,47266,0,389243.5697,26.3,44.0,#N/A
9301617,19/12/20 14:13:12,104.874,Devices!A2:F2,6,23.631,47268,0,389244.1298,26.3,44.0,#N/A
9301621,19/12/20 14:13:13,104.891,Devices!A2:F2,6,23.631,47262,0,389231.4003,26.3,44.0,#N/A
9301629,19/12/20 14:13:14,104.907,Devices!A2:F2,6,23.63,47261,0,389237.8078,26.3,44.0,#N/A
9301638,19/12/20 14:13:15,104.924,Devices!A2:F2,6,23.632,47258,0,389240.4422,26.3,44.0,#N/A
9301647,19/12/20 14:13:16,104.941,Devices!A2:F2,6,23.634,47267,0,389235.1504,26.3,44.0,#N/A
9301651,19/12/20 14:13:17,104.957,Devices!A2:F2,6,23.638,47260,0,389248.2096,26.3,44.0,#N/A
9301659,19/12/20 14:13:18,104.973,Devices!A2:F2,6,23.634,47267,0,389249.2488,26.3,44.0,#N/A
9301674,19/12/20 14:13:19,104.990,Devices!A2:F2,6,23.628,47266,0,389231.4083,26.3,44.0,#N/A
9301675,19/12/20 14:13:20,105.007,Devices!A2:F2,6,23.625,47268,0,389238.2422,26.3,44.0,#N/A
9301683,19/12/20 14:13:21,105.024,Devices!A2:F2,6,23.626,47266,0,389253.2911,26.3,44.0,#N/A
9301691,19/12/20 14:13:22,105.040,Devices!A2:F2,6,23.63,47263,0,389247.7881,26.3,44.0,#N/A
9301699,19/12/20 14:13:23,105.057,Devices!A2:F2,6,23.632,47266,0,389239.007,26.3,44.0,#N/A
9301707,19/12/20 14:13:24,105.074,Devices!A2:F2,6,23.634,47265,0,389232.3155,26.3,44.0,#N/A
9301716,19/12/20 14:13:25,105.091,Devices!A2:F2,6,23.635,47264,0,389242.9553,26.3,44.0,#N/A
9301723,19/12/20 14:13:26,105.107,Devices!A2:F2,6,23.632,47263,0,389236.7134,26.3,44.0,#N/A
9301738,19/12/20 14:13:27,105.124,Devices!A2:F2,6,23.626,47263,0,389228.998,26.3,44.0,#N/A
9301746,19/12/20 14:13:28,105.140,Devices!A2:F2,6,23.635,47267,0,389236.2196,26.3,44.0,#N/A
9301754,19/12/20 14:13:29,105.158,Devices!A2:F2,6,23.635,47265,0,389242.3708,26.3,44.0,#N/A
9301761,19/12/20 14:13:30,105.173,Devices!A2:F2,6,23.634,47264,0,389223.6713,26.3,44.0,#N/A
9301770,19/12/20 14:13:31,105.190,Devices!A2:F2,6,23.633,47270,0,389236.2326,26.3,44.0,#N/A
9301778,19/12/20 14:13:32,105.207,Devices!A2:F2,6,23.626,47266,0,389234.4956,26.3,44.0,#N/A
9301785,19/12/20 14:13:33,105.223,Devices!A2:F2,6,23.625,47263,0,389245.2109,26.3,44.0,#N/A
9301787,19/12/20 14:13:34,105.240,Devices!A2:F2,6,23.637,47256,0,389218.5922,26.3,44.0,#N/A
9301800,19/12/20 14:13:35,105.257,Devices!A2:F2,6,23.632,47265,0,389249.4746,26.3,44.0,#N/A
9301803,19/12/20 14:13:36,105.274,Devices!A2:F2,6,23.629,47265,0,389225.6134,26.3,44.0,#N/A
9301811,19/12/20 14:13:37,105.290,Devices!A2:F2,6,23.625,47255,0,389225.3566,26.3,44.0,#N/A
9301820,19/12/20 14:13:38,105.307,Devices!A2:F2,6,23.628,47257,0,389242.49,26.3,44.0,#N/A
9301827,19/12/20 14:13:39,105.324,Devices!A2:F2,6,23.631,47264,0,389238.9907,26.3,44.0,#N/A
9301840,19/12/20 14:13:40,105.341,Devices!A2:F2,6,23.633,47269,0,389230.644,26.3,44.0,#N/A
9301844,19/12/20 14:13:41,105.357,Devices!A2:F2,6,23.631,47261,0,389242.5482,26.3,44.0,#N/A
9301851,19/12/20 14:13:42,105.373,Devices!A2:F2,6,23.625,47267,0,389225.8536,26.3,44.0,#N/A
9301859,19/12/20 14:13:43,105.390,Devices!A2:F2,6,23.633,47267,0,389240.4791,26.3,44.0,#N/A
9301867,19/12/20 14:13:44,105.407,Devices!A2:F2,6,23.631,47264,0,389219.8569,26.3,44.0,#N/A
9301877,19/12/20 14:13:45,105.423,Devices!A2:F2,6,23.632,47268,0,389237.617,26.3,44.0,#N/A
9301888,19/12/20 14:13:46,105.440,Devices!A2:F2,6,23.627,47264,0,389223.7568,26.3,44.0,#N/A
9301891,19/12/20 14:13:47,105.457,Devices!A2:F2,6,23.632,47265,0,389233.2557,26.3,44.0,#N/A
9301900,19/12/20 14:13:48,105.474,Devices!A2:F2,6,23.629,47262,0,389247.6364,26.3,44.0,#N/A
9301908,19/12/20 14:13:49,105.490,Devices!A2:F2,6,23.631,47264,0,389228.5848,26.3,44.0,#N/A
9301916,19/12/20 14:13:50,105.507,Devices!A2:F2,6,23.619,47263,0,389237.3548,26.3,44.0,#N/A
9301924,19/12/20 14:13:51,105.524,Devices!A2:F2,6,23.631,47271,0,389233.3695,26.3,44.0,#N/A
9301934,19/12/20 14:13:52,105.541,Devices!A2:F2,6,23.629,47264,0,389230.5768,26.3,44.0,#N/A
9301939,19/12/20 14:13:53,105.557,Devices!A2:F2,6,23.628,47264,0,389227.6325,26.3,44.0,#N/A
9301951,19/12/20 14:13:54,105.574,Devices!A2:F2,6,23.636,47265,0,389240.6567,26.3,44.0,#N/A
9301958,19/12/20 14:13:55,105.590,Devices!A2:F2,6,23.631,47261,0,389239.0692,26.3,44.0,#N/A
9301963,19/12/20 14:13:56,105.607,Devices!A2:F2,6,23.628,47267,0,389220.8061,26.3,44.0,#N/A
9301976,19/12/20 14:13:57,105.623,Devices!A2:F2,6,23.633,47262,0,389231.3678,26.3,44.0,#N/A
9301984,19/12/20 14:13:58,105.640,Devices!A2:F2,6,23.637,47264,0,389226.3654,26.3,44.0,#N/A
9301992,19/12/20 14:13:59,105.657,Devices!A2:F2,6,23.631,47261,0,389215.3175,26.3,44.0,#N/A
9301996,19/12/20 14:14:00,105.673,Devices!A2:F2,6,23.629,47262,0,389226.7285,26.3,44.0,#N/A
