Id,Date,Delta T [min],Device,Channel,Phase [°],Amplitude [µV],Reference Amplitude [µV],User Signal Intensity,Signal LED Current,Reference LED Current,Battery [V]
9328250,19/12/20 15:14:27,166.060,Devices!A2:F2,7,23.229,72343,0,357581.1673,28.0,85.0,#N/A
9328258,19/12/20 15:14:28,166.077,Devices!A2:F2,7,23.233,72350,0,357598.568,28.0,85.0,#N/A
9328267,19/12/20 15:14:29,166.094,Devices!A2:F2,7,23.235,72349,0,357591.9941,28.0,85.0,#N/A
9328278,19/12/20 15:14:30,166.110,Devices!A2:F2,7,23.235,72347,0,357581.8883,28.0,85.0,#N/A
9328284,19/12/20 15:14:31,166.127,Devices!A2:F2,7,23.234,72349,0,357576.2856,28.0,85.0,#N/A
9328294,19/12/20 15:14:32,166.144,Devices!A2:F2,7,23.234,72353,0,357577.6695,28.0,85.0,#N/A
9328299,19/12/20 15:14:33,166.160,Devices!A2:F2,7,23.236,72345,0,357572.9495,28.0,85.0,#N/A
9328307,19/12/20 15:14:34,166.177,Devices!A2:F2,7,23.233,72350,0,357568.9,28.0,85.0,#N/A
9328316,19/12/20 15:14:35,166.194,Devices!A2:F2,7,23.229,72348,0,357574.8012,28.0,85.0,#N/A
9328319,19/12/20 15:14:36,166.210,Devices!A2:F2,7,23.24,72345,0,357586.6321,28.0,85.0,#N/A
9328329,19/12/20 15:14:37,166.227,Devices!A2:F2,7,23.237,72344,0,357586.8401,28.0,85.0,#N/A
9328338,19/12/20 15:14:38,166.243,Devices!A2:F2,7,23.23,72346,0,357581.2247,28.0,85.0,#N/A
9328349,19/12/20 15:14:39,166.260,Devices!A2:F2,7,23.238,72348,0,357583.8333,28.0,85.0,#N/A
9328357,19/12/20 15:14:40,166.277,Devices!A2:F2,7,23.234,72343,0,357577.5236,28.0,85.0,#N/A
9328360,19/12/20 15:14:41,166.293,Devices!A2:F2,7,23.237,72351,0,357571.0984,28.0,85.0,#N/A
9328373,19/12/20 15:14:42,166.310,Devices!A2:F2,7,23.234,72347,0,357581.8066,28.0,85.0,#N/A
9328379,19/12/20 15:14:43,166.327,Devices!A2:F2,7,23.229,72340,0,357585.6522,28.0,85.0,#N/A
9328386,19/12/20 15:14:44,166.344,Devices!A2:F2,7,23.235,72350,0,357588.2808,28.0,85.0,#N/A
9328391,19/12/20 15:14:45,166.360,Devices!A2:F2,7,23.23,72339,0,357578.0271,28.0,85.0,#N/A
9328399,19/12/20 15:14:46,166.377,Devices!A2:F2,7,23.228,72338,0,357583.0744,28.0,85.0,#N/A
9328407,19/12/20 15:14:47,166.394,Devices!A2:F2,7,23.231,72347,0,357581.811,28.0,85.0,#N/A
9328419,19/12/20 15:14:48,166.410,Devices!A2:F2,7,23.232,72339,0,357585.9939,28.0,85.0,#N/A
9328423,19/12/20 15:14:49,166.427,Devices!A2:F2,7,23.232,72344,0,357577.6077,28.0,85.0,#N/A
9328432,19/12/20 15:14:50,166.443,Devices!A2:F2,7,23.235,72342,0,357583.1439,28.0,85.0,#N/A
9328441,19/12/20 15:14:51,166.460,Devices!A2:F2,7,23.232,72339,0,357581.9268,28.0,85.0,#N/A
9328452,19/12/20 15:14:52,166.477,Devices!A2:F2,7,23.232,72338,0,357589.7932,28.0,85.0,#N/A
9328455,19/12/20 15:14:53,166.493,Devices!A2:F2,7,23.234,72340,0,357584.3088,28.0,85.0,#N/A
9328464,19/12/20 15:14:54,166.510,Devices!A2:F2,7,23.237,72340,0,357580.6915,28.0,85.0,#N/A
9328473,19/12/20 15:14:55,166.527,Devices!A2:F2,7,23.228,72339,0,357587.0517,28.0,85.0,#N/A
9328479,19/12/20 15:14:56,166.543,Devices!A2:F2,7,23.226,72339,0,357576.6139,28.0,85.0,#N/A
9328488,19/12/20 15:14:57,166.560,Devices!A2:F2,7,23.235,72336,0,357573.7239,28.0,85.0,#N/A
9328495,19/12/20 15:14:58,166.577,Devices!A2:F2,7,23.23,72342,0,357587.8429,28.0,85.0,#N/A
9328503,19/12/20 15:14:59,166.594,Devices!A2:F2,7,23.231,72340,0,357574.8136,28.0,85.0,#N/A
9328514,19/12/20 15:15:00,166.611,Devices!A2:F2,7,23.233,72333,0,357590.6839,28.0,85.0,#N/A
9328519,19/12/20 15:15:01,166.627,Devices!A2:F2,7,23.229,72336,0,357562.638,28.0,85.0,#N/A
9328527,19/12/20 15:15:02,166.644,Devices!A2:F2,7,23.234,72341,0,357573.981,28.0,85.0,#N/A
9328535,19/12/20 15:15:03,166.660,Devices!A2:F2,7,23.234,72331,0,357575.6447,28.0,85.0,#N/A
9328549,19/12/20 15:15:04,166.677,Devices!A2:F2,7,23.231,72339,0,357587.3297,28.0,85.0,#N/A
9328554,19/12/20 15:15:05,166.694,Devices!A2:F2,7,23.234,72332,0,357580.1886,28.0,85.0,#N/A
9328559,19/12/20 15:15:06,166.710,Devices!A2:F2,7,23.229,72336,0,357572.4257,28.0,85.0,#N/A
9328571,19/12/20 15:15:07,166.727,Devices!A2:F2,7,23.229,72338,0,357577.4711,28.0,85.0,#N/A
9328579,19/12/20 15:15:08,166.744,Devices!A2:F2,7,23.236,72338,0,357583.7603,28.0,85.0,#N/A
9328590,19/12/20 15:15:09,166.761,Devices!A2:F2,7,23.229,72336,0,357579.8383,28.0,85.0,#N/A
9328596,19/12/20 15:15:10,166.777,Devices!A2:F2,7,23.234,72343,0,357582.3888,28.0,85.0,#N/A
9328602,19/12/20 15:15:11,166.794,Devices!A2:F2,7,23.236,72341,0,357571.7564,28.0,85.0,#N/A
9328613,19/12/20 15:15:12,166.811,Devices!A2:F2,7,23.234,72334,0,357580.9641,28.0,85.0,#N/A
9328621,19/12/20 15:15:13,166.827,Devices!A2:F2,7,23.233,72338,0,357588.4037,28.0,85.0,#N/A
9328630,19/12/20 15:15:14,166.844,Devices!A2:F2,7,23.228,72338,0,357580.4774,28.0,85.0,#N/A
9328631,19/12/20 15:15:15,166.860,Devices!A2:F2,7,23.229,72332,0,357579.3821,28.0,85.0,#N/A
9328642,19/12/20 15:15:16,166.877,Devices!A2:F2,7,23.228,72344,0,357580.764,28.0,85.0,#N/A
9328651,19/12/20 15:15:17,166.894,Devices!A2:F2,7,23.23,72338,0,357580.3302,28.0,85.0,#N/A
9328660,19/12/20 15:15:18,166.910,Devices!A2:F2,7,23.236,72340,0,357582.7064,28.0,85.0,#N/A
9328670,19/12/20 15:15:19,166.927,Devices!A2:F2,7,23.236,72341,0,357584.1797,28.0,85.0,#N/A
9328671,19/12/20 15:15:20,166.943,Devices!A2:F2,7,23.233,72337,0,357565.77,28.0,85.0,#N/A
9328682,19/12/20 15:15:21,166.960,Devices!A2:F2,7,23.233,72335,0,357575.9734,28.0,85.0,#N/A
9328691,19/12/20 15:15:22,166.977,Devices!A2:F2,7,23.236,72344,0,357581.4156,28.0,85.0,#N/A
9328696,19/12/20 15:15:23,166.994,Devices!A2:F2,7,23.234,72339,0,357586.4345,28.0,85.0,#N/A
9328703,19/12/20 15:15:24,167.010,Devices!A2:F2,7,23.231,72333,0,357582.1317,28.0,85.0,#N/A
9328713,19/12/20 15:15:25,167.027,Devices!A2:F2,7,23.232,72333,0,357582.9956,28.0,85.0,#N/A
9328723,19/12/20 15:15:26,167.044,Devices!A2:F2,7,23.229,72336,0,357578.2831,28.0,85.0,#N/A
9328731,19/12/20 15:15:27,167.060,Devices!A2:F2,7,23.229,72337,0,357583.9747,28.0,85.0,#N/A
9328735,19/12/20 15:15:28,167.076,Devices!A2:F2,7,23.23,72335,0,357570.0959,28.0,85.0,#N/A
9328745,19/12/20 15:15:29,167.093,Devices!A2:F2,7,23.236,72334,0,357562.7219,28.0,85.0,#N/A
9328757,19/12/20 15:15:30,167.110,Devices!A2:F2,7,23.233,72336,0,357572.4457,28.0,85.0,#N/A
9328760,19/12/20 15:15:31,167.127,Devices!A2:F2,7,23.228,72334,0,357567.0392,28.0,85.0,#N/A
9328767,19/12/20 15:15:32,167.144,Devices!A2:F2,7,23.236,72343,0,357583.5999,28.0,85.0,#N/A
9328775,19/12/20 15:15:33,167.160,Devices!A2:F2,7,23.229,72331,0,357570.062,28.0,85.0,#N/A
9328784,19/12/20 15:15:34,167.177,Devices!A2:F2,7,23.233,72332,0,357567.824,28.0,85.0,#N/A
9328785,19/12/20 15:15:35,167.193,Devices!A2:F2,7,23.233,72340,0,357570.7234,28.0,85.0,#N/A
9328790,19/12/20 15:15:36,167.210,Devices!A2:F2,7,23.231,72333,0,357571.8594,28.0,85.0,#N/A
9328796,19/12/20 15:15:37,167.227,Devices!A2:F2,7,23.23,72336,0,357574.3318,28.0,85.0,#N/A
9328799,19/12/20 15:15:38,167.243,Devices!A2:F2,7,23.233,72335,0,357563.4716,28.0,85.0,#N/A
9328803,19/12/20 15:15:39,167.261,Devices!A2:F2,7,23.232,72332,0,357564.0904,28.0,85.0,#N/A
9328807,19/12/20 15:15:40,167.277,Devices!A2:F2,7,23.231,72330,0,357563.3687,28.0,85.0,#N/A
9328810,19/12/20 15:15:41,167.294,Devices!A2:F2,7,23.229,72336,0,357572.2436,28.0,85.0,#N/A
9328813,19/12/20 15:15:42,167.310,Devices!A2:F2,7,23.23,72336,0,357567.4395,28.0,85.0,#N/A
9328816,19/12/20 15:15:43,167.327,Devices!A2:F2,7,23.236,72332,0,357564.2438,28.0,85.0,#N/A
9328818,19/12/20 15:15:44,167.344,Devices!A2:F2,7,23.231,72332,0,357561.6844,28.0,85.0,#N/A
9328875,19/12/20 15:17:11,168.795,Devices!A2:F2,7,23.23,72504,0,357889.7893,28.0,85.0,#N/A
9328878,19/12/20 15:17:12,168.810,Devices!A2:F2,7,23.229,72489,0,357825.5581,28.0,85.0,#N/A
9328885,19/12/20 15:17:13,168.827,Devices!A2:F2,7,23.225,72477,0,357793.7681,28.0,85.0,#N/A
9328897,19/12/20 15:17:14,168.843,Devices!A2:F2,7,23.225,72466,0,357768.7248,28.0,85.0,#N/A
9328900,19/12/20 15:17:15,168.860,Devices!A2:F2,7,23.229,72458,0,357750.9553,28.0,85.0,#N/A
9328907,19/12/20 15:17:16,168.877,Devices!A2:F2,7,23.23,72459,0,357739.3854,28.0,85.0,#N/A
9328916,19/12/20 15:17:17,168.894,Devices!A2:F2,7,23.222,72464,0,357730.7291,28.0,85.0,#N/A
9328927,19/12/20 15:17:18,168.911,Devices!A2:F2,7,23.227,72457,0,357734.3658,28.0,85.0,#N/A
9328931,19/12/20 15:17:19,168.927,Devices!A2:F2,7,23.222,72447,0,357711.9255,28.0,85.0,#N/A
9328946,19/12/20 15:17:20,168.943,Devices!A2:F2,7,23.227,72444,0,357711.4756,28.0,85.0,#N/A
9328947,19/12/20 15:17:21,168.960,Devices!A2:F2,7,23.229,72452,0,357720.3694,28.0,85.0,#N/A
9328961,19/12/20 15:17:22,168.977,Devices!A2:F2,7,23.229,72438,0,357731.464,28.0,85.0,#N/A
9328967,19/12/20 15:17:23,168.993,Devices!A2:F2,7,23.223,72441,0,357717.4284,28.0,85.0,#N/A
9328971,19/12/20 15:17:24,169.010,Devices!A2:F2,7,23.23,72437,0,357724.3366,28.0,85.0,#N/A
9328979,19/12/20 15:17:25,169.027,Devices!A2:F2,7,23.223,72447,0,357717.9034,28.0,85.0,#N/A
9328988,19/12/20 15:17:26,169.044,Devices!A2:F2,7,23.226,72447,0,357719.3149,28.0,85.0,#N/A
9328995,19/12/20 15:17:27,169.060,Devices!A2:F2,7,23.226,72438,0,357709.7487,28.0,85.0,#N/A
9329010,19/12/20 15:17:28,169.077,Devices!A2:F2,7,23.229,72440,0,357718.5872,28.0,85.0,#N/A
9329015,19/12/20 15:17:29,169.094,Devices!A2:F2,7,23.223,72443,0,357707.1819,28.0,85.0,#N/A
9329023,19/12/20 15:17:30,169.110,Devices!A2:F2,7,23.224,72438,0,357714.1971,28.0,85.0,#N/A
9329033,19/12/20 15:17:31,169.127,Devices!A2:F2,7,23.227,72431,0,357718.5781,28.0,85.0,#N/A
9329040,19/12/20 15:17:32,169.144,Devices!A2:F2,7,23.228,72435,0,357723.9581,28.0,85.0,#N/A
9329050,19/12/20 15:17:33,169.161,Devices!A2:F2,7,23.228,72428,0,357704.6288,28.0,85.0,#N/A
9329054,19/12/20 15:17:34,169.177,Devices!A2:F2,7,23.232,72434,0,357718.554,28.0,85.0,#N/A
9329063,19/12/20 15:17:35,169.194,Devices!A2:F2,7,23.225,72431,0,357714.5664,28.0,85.0,#N/A
9329071,19/12/20 15:17:36,169.211,Devices!A2:F2,7,23.223,72436,0,357717.7935,28.0,85.0,#N/A
9329076,19/12/20 15:17:37,169.227,Devices!A2:F2,7,23.224,72431,0,357715.563,28.0,85.0,#N/A
9329090,19/12/20 15:17:38,169.244,Devices!A2:F2,7,23.225,72429,0,357724.9972,28.0,85.0,#N/A
9329095,19/12/20 15:17:39,169.261,Devices!A2:F2,7,23.228,72425,0,357713.6482,28.0,85.0,#N/A
9329101,19/12/20 15:17:40,169.277,Devices!A2:F2,7,23.226,72423,0,357715.9135,28.0,85.0,#N/A
9329114,19/12/20 15:17:41,169.294,Devices!A2:F2,7,23.223,72423,0,357713.7278,28.0,85.0,#N/A
9329120,19/12/20 15:17:42,169.311,Devices!A2:F2,7,23.225,72425,0,357709.8378,28.0,85.0,#N/A
9329124,19/12/20 15:17:43,169.327,Devices!A2:F2,7,23.23,72422,0,357704.9258,28.0,85.0,#N/A
9329132,19/12/20 15:17:44,169.344,Devices!A2:F2,7,23.224,72422,0,357702.5733,28.0,85.0,#N/A
9329143,19/12/20 15:17:45,169.361,Devices!A2:F2,7,23.223,72418,0,357703.8795,28.0,85.0,#N/A
9329149,19/12/20 15:17:46,169.377,Devices!A2:F2,7,23.224,72414,0,357711.8024,28.0,85.0,#N/A
9329159,19/12/20 15:17:47,169.393,Devices!A2:F2,7,23.226,72414,0,357706.0338,28.0,85.0,#N/A
9329170,19/12/20 15:17:48,169.410,Devices!A2:F2,7,23.222,72415,0,357708.1629,28.0,85.0,#N/A
9329177,19/12/20 15:17:49,169.427,Devices!A2:F2,7,23.221,72417,0,357697.7658,28.0,85.0,#N/A
9329185,19/12/20 15:17:50,169.444,Devices!A2:F2,7,23.223,72420,0,357710.5478,28.0,85.0,#N/A
9329191,19/12/20 15:17:51,169.460,Devices!A2:F2,7,23.223,72413,0,357708.4774,28.0,85.0,#N/A
9329202,19/12/20 15:17:52,169.477,Devices!A2:F2,7,23.229,72408,0,357697.1541,28.0,85.0,#N/A
9329210,19/12/20 15:17:53,169.494,Devices!A2:F2,7,23.224,72402,0,357699.3619,28.0,85.0,#N/A
9329211,19/12/20 15:17:54,169.510,Devices!A2:F2,7,23.231,72407,0,357682.0539,28.0,85.0,#N/A
9329219,19/12/20 15:17:55,169.527,Devices!A2:F2,7,23.222,72406,0,357700.502,28.0,85.0,#N/A
9329227,19/12/20 15:17:56,169.544,Devices!A2:F2,7,23.223,72405,0,357700.524,28.0,85.0,#N/A
9329238,19/12/20 15:17:57,169.560,Devices!A2:F2,7,23.226,72406,0,357699.5893,28.0,85.0,#N/A
9329247,19/12/20 15:17:58,169.577,Devices!A2:F2,7,23.224,72408,0,357700.3442,28.0,85.0,#N/A
9329251,19/12/20 15:17:59,169.593,Devices!A2:F2,7,23.223,72407,0,357699.4591,28.0,85.0,#N/A
9329262,19/12/20 15:18:00,169.610,Devices!A2:F2,7,23.226,72402,0,357690.3035,28.0,85.0,#N/A
9329270,19/12/20 15:18:01,169.627,Devices!A2:F2,7,23.223,72404,0,357685.2622,28.0,85.0,#N/A
9329275,19/12/20 15:18:02,169.643,Devices!A2:F2,7,23.224,72397,0,357694.3881,28.0,85.0,#N/A
9329285,19/12/20 15:18:03,169.660,Devices!A2:F2,7,23.228,72403,0,357692.9787,28.0,85.0,#N/A
9329294,19/12/20 15:18:04,169.677,Devices!A2:F2,7,23.225,72403,0,357692.091,28.0,85.0,#N/A
9329302,19/12/20 15:18:05,169.694,Devices!A2:F2,7,23.229,72400,0,357697.6851,28.0,85.0,#N/A
9329307,19/12/20 15:18:06,169.710,Devices!A2:F2,7,23.221,72403,0,357697.735,28.0,85.0,#N/A
9329317,19/12/20 15:18:07,169.727,Devices!A2:F2,7,23.219,72400,0,357700.3786,28.0,85.0,#N/A
9329325,19/12/20 15:18:08,169.744,Devices!A2:F2,7,23.223,72404,0,357695.3457,28.0,85.0,#N/A
9329337,19/12/20 15:18:09,169.761,Devices!A2:F2,7,23.224,72402,0,357696.5976,28.0,85.0,#N/A
9329339,19/12/20 15:18:10,169.777,Devices!A2:F2,7,23.222,72404,0,357689.4623,28.0,85.0,#N/A
9329351,19/12/20 15:18:11,169.794,Devices!A2:F2,7,23.223,72402,0,357696.2202,28.0,85.0,#N/A
9329360,19/12/20 15:18:12,169.811,Devices!A2:F2,7,23.224,72398,0,357692.9438,28.0,85.0,#N/A
9329364,19/12/20 15:18:13,169.827,Devices!A2:F2,7,23.221,72394,0,357692.1237,28.0,85.0,#N/A
9329374,19/12/20 15:18:14,169.843,Devices!A2:F2,7,23.221,72400,0,357690.1584,28.0,85.0,#N/A
9329382,19/12/20 15:18:15,169.860,Devices!A2:F2,7,23.223,72400,0,357685.3431,28.0,85.0,#N/A
9329391,19/12/20 15:18:16,169.877,Devices!A2:F2,7,23.218,72400,0,357692.7736,28.0,85.0,#N/A
9329396,19/12/20 15:18:17,169.893,Devices!A2:F2,7,23.224,72400,0,357686.5924,28.0,85.0,#N/A
9329403,19/12/20 15:18:18,169.910,Devices!A2:F2,7,23.224,72391,0,357681.7167,28.0,85.0,#N/A
9329415,19/12/20 15:18:19,169.927,Devices!A2:F2,7,23.226,72402,0,357683.1706,28.0,85.0,#N/A
9329426,19/12/20 15:18:20,169.944,Devices!A2:F2,7,23.221,72396,0,357674.8582,28.0,85.0,#N/A
9329429,19/12/20 15:18:21,169.960,Devices!A2:F2,7,23.223,72398,0,357672.371,28.0,85.0,#N/A
9329438,19/12/20 15:18:22,169.977,Devices!A2:F2,7,23.224,72395,0,357681.9991,28.0,85.0,#N/A
9329447,19/12/20 15:18:23,169.994,Devices!A2:F2,7,23.224,72396,0,357684.9681,28.0,85.0,#N/A
9329455,19/12/20 15:18:24,170.011,Devices!A2:F2,7,23.223,72392,0,357683.04,28.0,85.0,#N/A
9329461,19/12/20 15:18:25,170.027,Devices!A2:F2,7,23.225,72390,0,357669.271,28.0,85.0,#N/A
9329471,19/12/20 15:18:26,170.043,Devices!A2:F2,7,23.222,72389,0,357676.2443,28.0,85.0,#N/A
9329480,19/12/20 15:18:27,170.060,Devices!A2:F2,7,23.224,72394,0,357676.4966,28.0,85.0,#N/A
9329485,19/12/20 15:18:28,170.077,Devices!A2:F2,7,23.224,72397,0,357670.4013,28.0,85.0,#N/A
9329495,19/12/20 15:18:29,170.093,Devices!A2:F2,7,23.227,72394,0,357679.014,28.0,85.0,#N/A
9329504,19/12/20 15:18:30,170.110,Devices!A2:F2,7,23.22,72394,0,357666.9515,28.0,85.0,#N/A
9329513,19/12/20 15:18:31,170.127,Devices!A2:F2,7,23.228,72390,0,357671.4705,28.0,85.0,#N/A
9329520,19/12/20 15:18:32,170.144,Devices!A2:F2,7,23.22,72387,0,357667.535,28.0,85.0,#N/A
9329529,19/12/20 15:18:33,170.161,Devices!A2:F2,7,23.224,72395,0,357673.0201,28.0,85.0,#N/A
9329534,19/12/20 15:18:34,170.177,Devices!A2:F2,7,23.22,72389,0,357670.0101,28.0,85.0,#N/A
9329543,19/12/20 15:18:35,170.194,Devices!A2:F2,7,23.225,72384,0,357675.865,28.0,85.0,#N/A
9329552,19/12/20 15:18:36,170.211,Devices!A2:F2,7,23.221,72394,0,357674.2774,28.0,85.0,#N/A
9329560,19/12/20 15:18:37,170.227,Devices!A2:F2,7,23.226,72387,0,357670.2686,28.0,85.0,#N/A
9329566,19/12/20 15:18:38,170.243,Devices!A2:F2,7,23.224,72389,0,357673.4802,28.0,85.0,#N/A
9329573,19/12/20 15:18:39,170.260,Devices!A2:F2,7,23.22,72391,0,357670.7196,28.0,85.0,#N/A
9329585,19/12/20 15:18:40,170.277,Devices!A2:F2,7,23.226,72383,0,357677.9505,28.0,85.0,#N/A
9329589,19/12/20 15:18:41,170.293,Devices!A2:F2,7,23.221,72388,0,357659.0322,28.0,85.0,#N/A
9329601,19/12/20 15:18:42,170.310,Devices!A2:F2,7,23.224,72385,0,357683.3249,28.0,85.0,#N/A
9329604,19/12/20 15:18:43,170.327,Devices!A2:F2,7,23.221,72383,0,357673.063,28.0,85.0,#N/A
9329612,19/12/20 15:18:44,170.344,Devices!A2:F2,7,23.225,72381,0,357670.03,28.0,85.0,#N/A
9329619,19/12/20 15:18:45,170.360,Devices!A2:F2,7,23.225,72384,0,357661.2941,28.0,85.0,#N/A
9329627,19/12/20 15:18:46,170.377,Devices!A2:F2,7,23.218,72384,0,357660.7106,28.0,85.0,#N/A
9329636,19/12/20 15:18:47,170.394,Devices!A2:F2,7,23.223,72389,0,357657.8499,28.0,85.0,#N/A
9329647,19/12/20 15:18:48,170.410,Devices!A2:F2,7,23.225,72383,0,357666.7963,28.0,85.0,#N/A
9329652,19/12/20 15:18:49,170.426,Devices!A2:F2,7,23.224,72382,0,357664.9107,28.0,85.0,#N/A
9329660,19/12/20 15:18:50,170.443,Devices!A2:F2,7,23.221,72375,0,357664.8505,28.0,85.0,#N/A
9329673,19/12/20 15:18:51,170.460,Devices!A2:F2,7,23.224,72378,0,357662.1939,28.0,85.0,#N/A
9329682,19/12/20 15:18:52,170.477,Devices!A2:F2,7,23.225,72381,0,357672.3428,28.0,85.0,#N/A
9329684,19/12/20 15:18:53,170.493,Devices!A2:F2,7,23.228,72388,0,357666.069,28.0,85.0,#N/A
9329693,19/12/20 15:18:54,170.510,Devices!A2:F2,7,23.223,72383,0,357675.0594,28.0,85.0,#N/A
9329704,19/12/20 15:18:55,170.527,Devices!A2:F2,7,23.227,72384,0,357670.4445,28.0,85.0,#N/A
9329711,19/12/20 15:18:56,170.544,Devices!A2:F2,7,23.216,72381,0,357670.6937,28.0,85.0,#N/A
9329717,19/12/20 15:18:57,170.560,Devices!A2:F2,7,23.224,72378,0,357663.6973,28.0,85.0,#N/A
9329725,19/12/20 15:18:58,170.577,Devices!A2:F2,7,23.221,72378,0,357664.9713,28.0,85.0,#N/A
9329737,19/12/20 15:18:59,170.594,Devices!A2:F2,7,23.224,72380,0,357662.3638,28.0,85.0,#N/A
9329741,19/12/20 15:19:00,170.610,Devices!A2:F2,7,23.223,72380,0,357672.8966,28.0,85.0,#N/A
9329749,19/12/20 15:19:01,170.627,Devices!A2:F2,7,23.225,72377,0,357662.4656,28.0,85.0,#N/A
9329759,19/12/20 15:19:02,170.644,Devices!A2:F2,7,23.22,72380,0,357666.196,28.0,85.0,#N/A
9329767,19/12/20 15:19:03,170.660,Devices!A2:F2,7,23.219,72383,0,357668.7731,28.0,85.0,#N/A
9329772,19/12/20 15:19:04,170.677,Devices!A2:F2,7,23.22,72382,0,357660.039,28.0,85.0,#N/A
9329785,19/12/20 15:19:05,170.693,Devices!A2:F2,7,23.225,72374,0,357664.3248,28.0,85.0,#N/A
9329791,19/12/20 15:19:06,170.710,Devices!A2:F2,7,23.221,72378,0,357660.7502,28.0,85.0,#N/A
9329802,19/12/20 15:19:07,170.727,Devices!A2:F2,7,23.224,72377,0,357669.5288,28.0,85.0,#N/A
9329804,19/12/20 15:19:08,170.743,Devices!A2:F2,7,23.225,72380,0,357654.5098,28.0,85.0,#N/A
9329817,19/12/20 15:19:09,170.760,Devices!A2:F2,7,23.222,72375,0,357662.0254,28.0,85.0,#N/A
9329826,19/12/20 15:19:10,170.777,Devices!A2:F2,7,23.221,72377,0,357657.0936,28.0,85.0,#N/A
9329827,19/12/20 15:19:11,170.793,Devices!A2:F2,7,23.218,72382,0,357659.1738,28.0,85.0,#N/A
9329836,19/12/20 15:19:12,170.810,Devices!A2:F2,7,23.222,72373,0,357665.7984,28.0,85.0,#N/A
9329850,19/12/20 15:19:13,170.827,Devices!A2:F2,7,23.222,72376,0,357661.8934,28.0,85.0,#N/A
9329853,19/12/20 15:19:14,170.843,Devices!A2:F2,7,23.215,72375,0,357658.4743,28.0,85.0,#N/A
9329861,19/12/20 15:19:15,170.860,Devices!A2:F2,7,23.218,72375,0,357663.2215,28.0,85.0,#N/A
9329873,19/12/20 15:19:16,170.877,Devices!A2:F2,7,23.218,72371,0,357664.081,28.0,85.0,#N/A
9329882,19/12/20 15:19:17,170.894,Devices!A2:F2,7,23.226,72378,0,357665.4407,28.0,85.0,#N/A
9329888,19/12/20 15:19:18,170.911,Devices!A2:F2,7,23.225,72369,0,357654.1439,28.0,85.0,#N/A
9329897,19/12/20 15:19:19,170.927,Devices!A2:F2,7,23.222,72378,0,357651.2977,28.0,85.0,#N/A
9329900,19/12/20 15:19:20,170.944,Devices!A2:F2,7,23.222,72375,0,357664.4396,28.0,85.0,#N/A
9329912,19/12/20 15:19:21,170.961,Devices!A2:F2,7,23.221,72368,0,357663.645,28.0,85.0,#N/A
9329915,19/12/20 15:19:22,170.977,Devices!A2:F2,7,23.221,72374,0,357640.6397,28.0,85.0,#N/A
9329925,19/12/20 15:19:23,170.993,Devices!A2:F2,7,23.222,72371,0,357647.958,28.0,85.0,#N/A
9329935,19/12/20 15:19:24,171.011,Devices!A2:F2,7,23.218,72368,0,357653.3845,28.0,85.0,#N/A
9329944,19/12/20 15:19:25,171.028,Devices!A2:F2,7,23.221,72369,0,357661.9961,28.0,85.0,#N/A
9329951,19/12/20 15:19:26,171.043,Devices!A2:F2,7,23.221,72374,0,357660.4071,28.0,85.0,#N/A
9329961,19/12/20 15:19:27,171.060,Devices!A2:F2,7,23.219,72371,0,357655.6403,28.0,85.0,#N/A
9329969,19/12/20 15:19:28,171.077,Devices!A2:F2,7,23.219,72376,0,357651.3076,28.0,85.0,#N/A
9329978,19/12/20 15:19:29,171.094,Devices!A2:F2,7,23.221,72373,0,357657.4712,28.0,85.0,#N/A
9329984,19/12/20 15:19:30,171.110,Devices!A2:F2,7,23.219,72367,0,357652.4683,28.0,85.0,#N/A
9329993,19/12/20 15:19:31,171.127,Devices!A2:F2,7,23.218,72367,0,357656.4077,28.0,85.0,#N/A
9329997,19/12/20 15:19:32,171.143,Devices!A2:F2,7,23.22,72371,0,357654.4995,28.0,85.0,#N/A
9330005,19/12/20 15:19:33,171.160,Devices!A2:F2,7,23.221,72368,0,357650.1211,28.0,85.0,#N/A
9330016,19/12/20 15:19:34,171.177,Devices!A2:F2,7,23.221,72374,0,357661.3772,28.0,85.0,#N/A
9330025,19/12/20 15:19:35,171.194,Devices!A2:F2,7,23.218,72368,0,357659.4344,28.0,85.0,#N/A
9330029,19/12/20 15:19:36,171.210,Devices!A2:F2,7,23.217,72365,0,357647.8889,28.0,85.0,#N/A
9330039,19/12/20 15:19:37,171.227,Devices!A2:F2,7,23.22,72363,0,357650.4326,28.0,85.0,#N/A
9330045,19/12/20 15:19:38,171.243,Devices!A2:F2,7,23.222,72363,0,357653.2341,28.0,85.0,#N/A
9330052,19/12/20 15:19:39,171.260,Devices!A2:F2,7,23.221,72362,0,357662.1472,28.0,85.0,#N/A
9330059,19/12/20 15:19:40,171.277,Devices!A2:F2,7,23.22,72365,0,357655.7762,28.0,85.0,#N/A
9330070,19/12/20 15:19:41,171.294,Devices!A2:F2,7,23.218,72372,0,357659.5253,28.0,85.0,#N/A
9330076,19/12/20 15:19:42,171.310,Devices!A2:F2,7,23.221,72368,0,357655.9846,28.0,85.0,#N/A
9330085,19/12/20 15:19:43,171.327,Devices!A2:F2,7,23.222,72369,0,357659.3428,28.0,85.0,#N/A
9330095,19/12/20 15:19:44,171.344,Devices!A2:F2,7,23.218,72367,0,357657.7371,28.0,85.0,#N/A
