"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AST-1065","AST-1147","AST-1412","AST-1560","AST-1567","AST-1617","AST-1722","AST-2000","AST-2007","AST-2302","AST-2360","AST-2398","AST-2404","AST-2412","AST-2512","AST-2523","AST-2563","AST-2729","AST-2755"
"evm.TU.chromosome_7.2395",66.8640288986638,3.23620164847342,0.701181899581149,4.6153525218015,3.92428629265624e-06,0.000725965900098007,22,499,20,5,266,7,201,7,67,91,37,128,218,80,36,120,41,5,6
"evm.TU.chromosome_10.490",58.0821904179952,-3.21242084113351,0.792873397369624,-4.05161889879367,5.08644668597552e-05,0.00545755383618429,170,15,237,0,7,160,31,28,142,199,76,43,90,141,14,111,137,12,0
"evm.TU.chromosome_13.2662",401.473609100177,-1.5114811422428,0.429255512862525,-3.52116885386834,0.000429648931083848,0.0245733537897508,403,611,1137,88,211,1354,732,237,526,449,892,609,541,662,115,557,355,25,46
"evm.TU.chromosome_5.829",45.1028485097571,3.3003833838135,0.958229922385173,3.44424997248924,0.000572645999259031,0.0297687137289229,29,507,17,0,45,0,198,7,212,91,7,135,72,103,3,17,73,8,17
"evm.TU.chromosome_12.372",264.045191825251,-2.38890436683188,0.718794490254987,-3.32348730996037,0.000888994674123039,0.040050602568782,868,143,168,29,82,1751,110,60,361,267,259,133,707,304,203,1367,633,9,16
"evm.TU.chromosome_12.378",99.0964244853332,-1.73813259324282,0.424631536692799,-4.0932725034511,4.25327365429956e-05,0.00470649008732396,250,73,109,0,26,197,51,67,200,98,108,116,337,444,57,67,234,31,26
"evm.TU.chromosome_6.1890",134.814077074383,-2.36346446728263,0.650817551773097,-3.63153154189461,0.000281744213723492,0.0182548473162293,86,146,458,37,45,244,54,118,224,233,151,133,86,188,50,110,302,34,9
"evm.TU.chromosome_14.7048",280.71429345039,-3.54802662627944,0.712898550896105,-4.97690256463505,6.46098236971796e-07,0.000163499425552184,810,30,162,6,6,576,40,59,4542,691,270,69,61,336,26,342,134,159,40
"evm.TU.chromosome_12.2419",515.099965251561,-3.49170369516642,0.339325769166724,-10.2901223910608,7.80770671716915e-25,1.04716962490673e-20,1125,127,1155,55,79,2093,179,298,1188,1123,753,193,1047,939,245,1407,831,86,62
"evm.TU.chromosome_12.1859",15.4768799126753,-7.08228971327514,1.74187312253947,-4.06590446894885,4.78465336148278e-05,0.0051751428132425,23,0,46,0,0,6,0,0,73,9,5,0,10,12,20,0,49,17,3
"evm.TU.chromosome_12.1856",52.497860188925,-3.88967079587741,1.10880360250604,-3.50798895952921,0.000451507787281333,0.0252844360877546,80,4,274,0,4,51,6,5,140,72,26,29,73,275,7,43,345,12,0
"evm.TU.chromosome_12.1857",94.8678381350732,-5.83468212529663,1.0900796387611,-5.35252830878291,8.67337287749483e-08,3.49931076941217e-05,146,8,267,40,0,234,7,9,294,84,35,3,50,193,20,132,347,50,0
"evm.TU.chromosome_14.5376",5.83346898598878,-6.85825456253353,2.07710207484492,-3.30183800093002,0.000960535286497072,0.0417089930823476,0,0,24,3,0,31,0,0,0,3,8,0,17,0,3,22,5,0,0
"evm.TU.chromosome_7.2214",20.4763008784293,-3.75224814267803,1.12151253872797,-3.34570324727164,0.000820741829861904,0.0378417423570823,35,0,40,0,0,31,14,26,77,31,16,6,130,29,20,27,19,0,3
"evm.TU.chromosome_11.328",27.3334021015995,21.1638052378505,3.34526420073024,6.32649739091779,2.50788538773125e-10,2.49844405115327e-07,102,0,0,5,29,0,51,0,175,105,0,0,0,0,0,27,348,0,0
"evm.TU.chromosome_4.2109",1033.77942199471,-1.46268962868665,0.270577718528119,-5.40580220959564,6.45189641409006e-08,2.7041510845555e-05,2417,1453,1521,48,282,2940,1305,661,2792,1864,1825,1608,1683,2203,480,1230,2206,249,183
"evm.TU.chromosome_4.1663",73.0605819106798,2.44214092879051,0.676459568443664,3.61018018328747,0.000305984373076854,0.0194036047834835,112,140,30,0,87,20,171,17,82,75,33,708,201,309,41,51,69,9,15
"evm.TU.chromosome_9.1053",86.8123118931405,2.67960100324171,0.812491432671922,3.29800524102722,0.000973743168491403,0.0420356853810084,475,694,13,8,93,66,113,5,239,75,18,159,393,248,67,69,65,0,9
"evm.TU.chromosome_14.1119",454.955820160053,-1.78422734144188,0.479338889727818,-3.72226702167858,0.000197442060566146,0.0143527012871795,1146,364,1290,21,143,819,298,101,855,749,580,567,2055,988,222,850,1020,88,55
"evm.TU.chromosome_10.3273",101.705296127012,-5.34147444522462,1.61344421264758,-3.31060374034225,0.000930949372397368,0.0410720163901102,192,18,0,7,0,222,0,112,37,430,224,16,386,183,0,0,467,80,9
"evm.TU.chromosome_3.322",201.597267832925,-3.4643259676728,0.598660673932257,-5.78679395277067,7.1742489444255e-09,4.58195365917309e-06,713,49,461,3,14,364,102,84,749,537,468,64,141,238,33,671,473,79,38
"evm.TU.chromosome_8.2734",404.382293829891,2.05025139326041,0.462071813503399,4.43708387602251,9.11857692375414e-06,0.0013664620525295,738,4012,92,35,625,666,1285,38,556,486,373,1473,554,686,147,543,535,30,82
"evm.TU.chromosome_6.2853",657.136309354835,2.01077774994431,0.398316519529686,5.04819070099965,4.46013827614945e-07,0.000122080356244319,1211,6001,395,12,1250,838,3763,97,929,908,687,2526,652,601,173,1070,751,59,67
"evm.TU.chromosome_13.1134",71.8309701531877,-6.54680793266877,1.51957802375994,-4.30830653661982,1.64509282997795e-05,0.00217379162912948,16,0,141,0,0,566,3,0,301,578,41,7,214,17,0,264,78,28,8
"evm.TU.chromosome_11.14",28.1644391848868,-22.1373461472795,4.5628699204239,-4.85162771092604,1.22452318987788e-06,0.000283160431424865,0,0,0,20,0,38,0,122,0,0,0,0,18,17,0,0,0,0,0
"evm.TU.chromosome_8.546",9.33436227677875,-6.09125512632198,1.84964529553434,-3.29320175118347,0.000990533696348778,0.0423765165404459,12,0,20,9,0,10,0,0,17,54,2,0,6,7,0,21,0,0,0
"evm.TU.chromosome_10.2811",861.711887821906,-2.00901022723904,0.61467775950257,-3.26839583209394,0.00108158983064882,0.0452828253468575,1189,1021,1024,157,384,1116,881,1736,1185,1485,542,640,1087,943,329,764,973,338,127
"evm.TU.chromosome_1.1511",108.902971897041,-1.89438628217348,0.553438214980498,-3.4229408647544,0.00061947552407821,0.0314117418863401,630,73,125,5,13,78,73,49,320,443,71,35,154,161,42,70,250,49,44
"evm.TU.chromosome_10.2104",35.5932544433218,-3.2962817052832,1.00419693094507,-3.28250525739111,0.00102889067042489,0.0436583366319474,25,15,43,0,11,42,25,168,20,10,17,38,94,25,6,22,49,0,0
"evm.TU.chromosome_12.2609",18031.6428408626,-1.41467646319684,0.364747773958417,-3.87850609160433,0.000105099895411056,0.00912362328319151,29240,31523,30502,2307,6217,31062,16516,15315,34490,35145,20974,24798,25105,26339,9097,27127,28908,6740,3512
"evm.TU.chromosome_2.2078",67.6741775368818,-3.02967863324233,0.674377630483701,-4.49255505564335,7.03737172060399e-06,0.0011236336847231,135,23,176,10,21,172,14,26,149,220,79,19,214,228,11,161,164,11,0
"evm.TU.chromosome_13.228",234.724527611587,-2.02159825993656,0.394552369082248,-5.12377676159675,2.99475529135801e-07,8.93139288705247e-05,352,275,314,18,27,702,158,159,474,310,300,250,352,695,115,392,844,67,41
"evm.TU.chromosome_8.1276",168.793017949559,1.02846874219241,0.306383050719902,3.35680691140009,0.000788481563312921,0.0369242327304355,507,706,106,6,145,234,536,26,390,253,153,392,367,244,62,225,456,54,39
"evm.TU.chromosome_8.1187",1392.04747751232,1.51982756490584,0.424275879259123,3.58216820517769,0.00034075426362781,0.0210918541237898,2844,10279,825,65,2152,3066,6476,180,2177,2022,1474,4942,2134,2171,260,3073,1672,88,170
"evm.TU.chromosome_10.2607",764.982463640315,-2.75715207847705,0.290212947692674,-9.50044476098561,2.08995738239345e-21,1.40152542063305e-17,2370,337,873,90,75,1593,279,423,2527,1650,897,356,1497,1442,313,1298,1721,386,126
"evm.TU.chromosome_12.2039",660.982576180312,-1.58550541829066,0.425152909244303,-3.72925924724084,0.000192043493296545,0.0140747941644441,1668,645,1016,42,97,1123,732,402,1269,1350,629,738,943,1159,150,2034,1267,270,260
"evm.TU.chromosome_12.2036",203.434335662823,1.57100039964435,0.475812599674991,3.30172088910097,0.000960936389982508,0.0417089930823476,333,1140,72,5,294,343,1132,29,283,278,284,738,775,188,50,280,282,27,28
"evm.TU.chromosome_6.888",163.267535033505,2.54671647174602,0.4595168340086,5.54216142536001,2.98760688059369e-08,1.4570830357281e-05,173,1475,70,14,276,100,1071,8,214,366,153,507,276,159,68,201,139,16,16
"Thr_3570",10.7170550235098,-4.35049560568431,1.27335332433464,-3.41656594642148,0.000634163021827837,0.0318992072809383,5,6,23,4,1,2,1,19,15,7,8,0,13,15,4,4,6,6,2
"evm.TU.chromosome_9.871",155.036724039424,-2.58404725940973,0.713684686722741,-3.62071277061547,0.000293792530149036,0.0188985391575965,736,83,197,0,30,148,60,143,469,143,112,52,430,599,43,535,176,24,57
"evm.TU.chromosome_7.854",13.2587471140198,17.2288145053639,3.07160336766775,5.60906225286686,2.03425845994103e-08,1.02956507414072e-05,0,14,0,0,0,0,0,0,149,56,0,0,39,77,0,0,144,0,0
"evm.TU.chromosome_2.1927",180797.39014486,-1.68604536756043,0.414188066700733,-4.07072415434572,4.68672196961702e-05,0.00510571471796582,358197,135590,260862,40498,45043,249735,102979,103178,327267,298549,176933,195697,485472,365874,82379,247292,281418,60232,51950
"evm.TU.chromosome_4.1958",22.5783075567229,-7.05584111468562,2.17078029736346,-3.25037090269124,0.00115254583286599,0.0473821335204498,142,0,194,0,0,0,0,0,6,19,0,3,3,2,0,9,0,28,3
"evm.TU.chromosome_2.1681",49.2341235560775,6.89523277669499,2.05173559803871,3.36068291805546,0.000777500282574928,0.0368090784839994,12,6,0,14,53,0,0,0,71,138,0,34,244,439,0,0,266,0,14
"evm.TU.chromosome_2.1680",29.2945835196791,22.2116325819895,4.56314708099659,4.8676126777703,1.12954431800701e-06,0.000271877020040453,0,0,0,0,99,0,0,0,168,72,0,0,33,327,0,0,188,0,0
"evm.TU.chromosome_3.280",20.9703012001771,-3.04272374268625,0.820637321331861,-3.70775696351225,0.000209103192401039,0.0148391502816463,27,14,25,0,5,123,13,7,12,24,69,6,27,7,6,27,32,13,12
"evm.TU.chromosome_3.281",111.254571301205,-3.52737106547219,0.914212132579375,-3.8583726246555,0.000114144529767549,0.00968928122305299,42,43,371,7,20,171,104,263,120,102,63,25,108,113,29,52,9,88,8
"evm.TU.chromosome_9.133",508.075804372356,-1.50841994375914,0.350304527596487,-4.30602468688809,1.66214515426989e-05,0.00218555792245763,1709,528,563,84,98,916,435,287,859,692,546,543,1028,986,294,1043,1149,153,93
"evm.TU.chromosome_9.139",438.230822542582,-1.65419980792726,0.447272632988278,-3.698414984336,0.000216949989393131,0.0151154974428087,950,446,699,42,70,379,269,183,1486,1580,480,400,456,653,62,1283,774,256,118
"evm.TU.chromosome_14.7129",25.9443069036371,-3.0566937183744,0.831112869154896,-3.6778322557832,0.000235224564453876,0.0159159147636538,61,15,118,0,8,36,5,10,72,58,54,17,37,79,7,24,52,0,8
"evm.TU.chromosome_7.88",242.863383689019,-6.41738983867491,1.3689073932811,-4.68796492017857,2.75935302581579e-06,0.000544487816575539,8,34,33,0,7,2894,49,1224,22,10,25,19,3,59,0,0,0,7,10
"evm.TU.chromosome_5.1925",138.089504257793,-2.6087779942173,0.669634813750473,-3.89582193256369,9.78662731543029e-05,0.00866784635998183,305,31,102,16,19,113,36,65,147,293,36,13,225,328,29,208,288,166,57
"evm.TU.chromosome_1.1904",1649.45840473845,-1.52327011193067,0.369897556262059,-4.1180864435111,3.82031402008587e-05,0.00439811602037696,2675,3831,4291,91,734,4805,1553,624,3802,2649,3542,2048,2316,3931,727,3443,2329,310,179
"evm.TU.chromosome_13.119",20.145767292554,-8.18493789244526,2.28639583766326,-3.57984289405041,0.000343800844892798,0.0211516373013863,1,0,0,21,0,22,0,39,13,0,18,0,0,0,6,18,7,0,2
"evm.TU.chromosome_9.2467",1003.90422586015,-1.52505817153024,0.446185208265172,-3.41799356697609,0.000630845979648891,0.0318079183422967,1431,781,2546,112,560,1248,816,313,1534,2002,1946,1207,3454,2584,397,1136,2033,217,184
"evm.TU.chromosome_9.254",22.1020313376502,-2.1078325160712,0.627530142740369,-3.35893429256877,0.000782436692583408,0.0369016693499777,25,32,40,1,7,80,14,6,53,36,55,15,69,94,7,56,61,2,0
"evm.TU.chromosome_3.419",1015.00082172047,-2.90341074805379,0.804108054733519,-3.61072212989582,0.000305345661628701,0.0194036047834835,2431,830,3662,204,155,1186,470,518,3948,599,608,274,2318,4457,70,2807,1680,92,26
"evm.TU.chromosome_1.123",33.0427185149557,-3.56223303517301,0.903748492355182,-3.94161989237711,8.09331630257436e-05,0.00756428977352803,13,13,131,3,11,45,7,41,24,40,108,17,56,7,38,30,6,4,2
"evm.TU.chromosome_7.178",1000.09045064193,-1.05912748851791,0.311947280651603,-3.39521308313886,0.000685752071765006,0.0334447519509537,1728,1919,1084,110,479,2363,1589,1082,1951,2070,1214,1744,1493,1509,330,1517,1443,201,257
"evm.TU.chromosome_11.214",613.979039397316,-2.35768066787856,0.705648113953342,-3.34115633735606,0.000834302302933235,0.0382585483727239,2186,74,1559,78,67,882,397,340,861,1198,391,683,243,2386,226,1089,1496,202,109
"evm.TU.chromosome_13.301",1109.03873299186,4.03940930519659,1.0996679812982,3.67329900833152,0.000239439026014245,0.0160970236436243,55,22811,74,38,1464,690,15188,55,11,22,750,5813,32,33,91,28,14,6,31
"evm.TU.chromosome_14.1063",24.3866293075116,-7.29763682089071,2.06082361469831,-3.54112635785136,0.000398422722569849,0.0233665170980947,0,8,77,0,0,16,0,144,0,0,14,0,0,23,0,0,6,0,0
"evm.TU.chromosome_14.6590",138.460371535651,1.40712437852057,0.376656919604713,3.73582511107799,0.00018710067498439,0.0137878805103882,204,1030,68,13,261,251,656,54,133,218,129,331,224,153,56,139,249,9,10
"evm.TU.chromosome_9.193",207.557893653231,-1.09774987889433,0.316061228580591,-3.4732190462723,0.00051425546138166,0.0280373749920765,341,420,228,20,85,390,284,171,398,455,340,289,314,354,104,307,324,45,63
"evm.TU.chromosome_12.3101",138.648387510466,-4.67130758374391,0.965563140889327,-4.83791000911802,1.31211520468544e-06,0.000298272697037984,254,76,15,0,18,332,23,665,55,224,134,32,45,36,3,131,61,36,20
"evm.TU.chromosome_12.3811",33123.7065035144,-0.983065346248127,0.26169360825676,-3.75655084889806,0.000172271280811083,0.0129803506642598,75031,65029,33365,2869,14322,56340,42441,26830,68358,65748,38158,42907,60331,64365,15342,57066,60682,10456,7558
"evm.TU.chromosome_1.1424",784.158831224006,-2.3888239207284,0.656639279831679,-3.63795464892192,0.000274811799022972,0.0179028427674691,1356,563,2176,151,298,998,834,1288,1138,941,594,525,671,924,357,909,1091,236,26
"evm.TU.chromosome_13.2700",169.846115721387,-5.11924283788306,0.773871886649121,-6.61510377389398,3.71291189172937e-11,4.97975742918743e-08,164,57,1053,10,10,355,15,117,254,287,210,23,92,322,11,177,241,110,7
"evm.TU.chromosome_14.831",355.926019059462,2.92861542812292,0.60623548941779,4.83082148644163,1.35970873820304e-06,0.000303940226612986,469,2766,68,9,1864,381,1273,22,249,296,345,1233,109,175,78,229,416,46,25
"evm.TU.chromosome_5.513",3126.21371064831,1.52538810834218,0.444224142179992,3.4338253226321,0.000595127575956339,0.030599692493508,4179,18635,1237,305,5845,4975,7908,428,4283,3496,4329,13534,5313,3802,1140,3997,3013,377,926
"evm.TU.chromosome_4.1944",227.042448659245,-1.88306241324995,0.418668576810751,-4.49774002050586,6.86796065714302e-06,0.00111652228283154,287,156,275,40,65,530,108,108,384,718,177,154,409,344,119,422,360,105,74
"evm.TU.chromosome_4.1945",113.705232660426,-4.5830684585842,0.973580195275456,-4.70743805268913,2.50849475346792e-06,0.000513647811198653,127,1,469,4,11,339,27,11,318,459,139,14,125,547,2,167,336,28,14
"evm.TU.chromosome_4.1368",10.2110848192477,-6.34077275828529,1.82720811206249,-3.47019735542222,0.000520076075496521,0.0282399203423455,4,0,6,0,0,20,2,63,4,4,0,2,16,5,0,0,14,0,0
"evm.TU.chromosome_4.1366",12.5925937863496,-5.67986533276863,1.44189124603276,-3.939177346694,8.17614775845666e-05,0.00759174084138494,27,7,74,0,0,5,0,15,24,29,27,0,14,4,9,35,14,0,0
"evm.TU.chromosome_13.435",144.651147747793,-6.60349224661536,1.99206486928028,-3.31489819857179,0.000916765047055368,0.0405797122478766,0,16,17,0,11,223,8,1016,3,4,0,7,6,113,0,4,8,18,0
"evm.TU.chromosome_2.1261",77.4055910908482,-2.38994089337946,0.732961221754973,-3.2606648516235,0.00111151334167803,0.0462969470142412,277,44,67,3,5,183,16,5,227,147,195,72,141,162,31,20,434,22,23
"evm.TU.chromosome_13.2965",798.258437610823,1.96290896193622,0.368833586311532,5.32193659901208,1.02668357179889e-07,3.79563924394321e-05,760,8852,444,39,1149,1917,6718,178,527,1070,642,3684,554,359,89,581,801,60,59
"evm.TU.chromosome_14.6750",29.5879853325335,-5.0148514494372,1.40288581533058,-3.57466829775843,0.000350672188158569,0.0214758693496928,6,25,24,0,0,16,7,1,15,37,542,6,7,28,0,11,41,0,0
"evm.TU.chromosome_4.766",425.697646936185,-3.37163154392847,0.572622000971025,-5.88805798277226,3.90760035376979e-09,2.75835452340845e-06,880,188,796,50,60,1577,123,49,2088,528,1113,122,820,1308,195,963,601,40,52
"evm.TU.chromosome_8.1154",1914.78323444896,-1.37749079659261,0.38910058941293,-3.54019200708729,0.000399836022381199,0.0233665170980947,3351,2773,2016,205,308,4089,2376,1428,3897,6568,2321,2577,2968,1756,903,4231,3128,705,446
"evm.TU.chromosome_12.3614",211.296869584585,1.91424195462766,0.505708595626197,3.78526679432321,0.000153543763332603,0.0119381388627065,216,2422,49,5,235,273,779,33,209,568,276,839,282,260,69,350,489,19,21
"evm.TU.chromosome_4.2070",1495.10056320913,-3.01819418097731,0.712419469247883,-4.23654084603231,2.26989643800948e-05,0.00287206141760218,12766,892,1052,235,13,3352,576,790,1065,1064,3229,680,3237,1431,457,1474,2147,685,377
"evm.TU.chromosome_4.2078",141.33086804368,-4.93590364713489,1.06493147928189,-4.63494951850168,3.57024596336654e-06,0.00067442449099538,109,15,75,97,4,382,8,13,137,44,273,7,314,422,16,188,153,0,73
"evm.TU.chromosome_4.554",59.7502122089174,-2.26818561670737,0.42628435412101,-5.32082774040424,1.03296176859475e-07,3.79563924394321e-05,188,60,114,7,17,231,24,33,102,87,68,51,97,114,28,97,141,17,7
"evm.TU.chromosome_3.912",90.1054175703423,-1.80538211110504,0.535055181297662,-3.37419797847107,0.000740311034841812,0.0352719417381825,231,82,152,10,15,116,82,52,235,406,62,55,120,295,20,110,111,46,16
"evm.TU.chromosome_8.2681",1866.41077650773,-1.84835091635217,0.497493528140198,-3.71532655562765,0.000202941432131581,0.0145551629588392,2096,1053,2638,160,326,2404,630,857,6123,2475,1623,2021,6156,4654,444,4176,3257,998,719
"evm.TU.chromosome_6.2611",230.96081815225,2.8255310086957,0.35051296480918,8.06113123442929,7.55916230797817e-16,2.53458712186508e-12,188,2703,77,25,432,190,1321,57,148,220,124,1753,177,75,25,233,87,17,23
"evm.TU.chromosome_8.1560",9.98774139717106,-6.32011346669045,1.91456432177075,-3.30107136899171,0.000963163788716718,0.0417381348441636,30,0,10,0,0,43,0,0,70,29,0,0,28,39,8,51,17,0,0
"evm.TU.chromosome_8.1567",269.626077094206,-3.71083358525695,0.64454397711163,-5.75730084685015,8.54695098281674e-09,5.15419446121879e-06,480,73,689,0,22,890,142,334,508,504,291,103,541,418,110,516,363,134,28
"evm.TU.chromosome_9.113",7343.24269886566,-1.6190876249347,0.355980713589361,-4.5482453490511,5.40950482158579e-06,0.000942237385287125,24830,6788,10679,1058,1409,16052,6427,4293,13973,8803,8747,10151,16638,15411,2668,13305,12777,2465,1433
"evm.TU.chromosome_10.919",3428.5281563719,-1.15890936345459,0.205669890411284,-5.63480323316693,1.75258326828488e-08,9.04063338239875e-06,7745,5537,3466,304,1385,9189,3468,1684,7266,9001,3584,3260,7103,7062,1606,7787,6946,1108,651
"evm.TU.chromosome_12.2852",178.663683904116,-9.39659525433989,1.28466456978105,-7.31443481463911,2.58466938213698e-13,4.62207810042949e-10,238,0,914,39,0,283,4,48,431,149,203,0,291,843,20,107,765,11,0
"evm.TU.chromosome_5.1335",4361.59110373056,-2.14861758038182,0.337476179380644,-6.36672367313476,1.93108615976891e-10,2.15831063123505e-07,6881,4085,9284,305,1036,7879,2833,3021,9685,10919,7243,4231,6852,8690,2263,5554,8430,1079,1238
"evm.TU.chromosome_10.2962",24.8797216033119,-2.93128441890925,0.906919548317114,-3.23213279981511,0.00122869939482289,0.0495618534838032,31,29,11,0,9,85,14,84,25,68,28,18,46,36,0,16,16,4,4
"evm.TU.chromosome_12.1869",93.2625574728057,-5.39278525684135,1.255031593505,-4.29693187386669,1.73178389505671e-05,0.00226601810736591,19,0,429,4,8,944,20,4,64,87,54,8,60,9,116,342,90,13,0
"evm.TU.chromosome_9.1064",1358.07351105515,-2.03141597720823,0.612097838256117,-3.31877659133021,0.000904127328571887,0.0403532636632484,4016,1586,2858,73,268,3549,777,1210,3387,4027,1231,1856,532,5143,159,3827,1219,319,206
"evm.TU.chromosome_14.1140",66.4499426430504,-2.61007344448332,0.771670707295406,-3.38236688241186,0.000718640975980923,0.0346705495318566,132,68,105,0,23,375,28,17,220,135,136,19,194,167,19,221,171,10,0
"evm.TU.chromosome_10.3247",91.2329312488383,-2.34640404005323,0.593439473596737,-3.95390624393767,7.6885547069296e-05,0.00732436483585931,149,92,113,0,28,456,81,134,166,267,82,83,117,133,19,78,176,37,16
"evm.TU.chromosome_6.2133",134.421224870087,2.08345692486731,0.615257176606428,3.38631876893988,0.000708370476939285,0.0342366300421971,51,936,31,7,498,245,427,15,69,108,155,407,167,135,85,214,168,4,15
"evm.TU.chromosome_13.4083",12.4848234276215,-19.9650196365365,4.56576646301093,-4.37276409082264,1.22683272362848e-05,0.00171057505934841,86,0,0,0,0,0,0,0,0,0,89,0,93,0,28,0,0,0,0
"evm.TU.chromosome_12.3227",13054.5642422119,-2.91023407139925,0.709789307891912,-4.10013794099365,4.12903951041144e-05,0.00463157263267239,15499,6837,31971,2496,973,8159,16083,31017,19802,16466,12959,11280,9588,17311,1356,15683,16847,3328,1478
"evm.TU.chromosome_12.3221",121.08372041774,-2.37561049978353,0.703518638932637,-3.37675559440436,0.000733461912355367,0.0350204767490004,128,252,125,7,24,180,85,284,173,117,133,85,183,123,109,76,62,26,32
"evm.TU.chromosome_12.3220",78.8373406309371,-1.67945100630066,0.474286009241462,-3.54100895572831,0.000398600048392993,0.0233665170980947,209,106,140,0,12,166,122,43,127,93,172,81,221,183,44,153,133,23,15
"evm.TU.chromosome_7.2675",31.352881862788,-8.20930814615387,2.0026108248091,-4.09930279236178,4.14396597018109e-05,0.00463157263267239,0,5,15,0,0,212,0,179,19,0,20,0,0,24,0,0,9,0,0
"evm.TU.chromosome_13.24",1625.89351529542,5.89159454830274,1.3501308521984,4.36372114503532,1.2786855227657e-05,0.00174479742953977,32,19280,63,38,22,2,45531,129,13,8,142,4082,228,45,122,72,78,18,65
"evm.TU.chromosome_7.599",57.4594030657587,-1.71068959365237,0.485256216506889,-3.5253326705771,0.00042295128364547,0.0242938870075077,74,105,86,4,15,128,50,42,263,190,82,41,49,75,18,84,105,14,18
"evm.TU.chromosome_9.1183",121.261500934389,-3.07234823348181,0.949982693043479,-3.23410969060801,0.00122022580474954,0.0495618534838032,97,24,172,105,4,61,80,29,105,58,333,31,181,66,20,310,62,23,0
"evm.TU.chromosome_9.1182",179.660949891013,-2.72914970172556,0.798325651192775,-3.41859202149894,0.000629460291977398,0.0317978208512273,347,33,344,70,12,137,123,11,316,329,419,75,373,130,124,973,167,10,6
"evm.TU.chromosome_10.3030",467.285655523388,2.97436960120442,0.577619989932664,5.14935364607301,2.613856372232e-07,8.05909003778748e-05,935,4486,99,49,1339,351,791,81,488,1001,77,1271,500,1122,184,197,921,34,60
"evm.TU.chromosome_9.2166",206.721316047733,-2.13467865932498,0.613416560957021,-3.47998211198367,0.000501447261818349,0.0274506558183988,477,164,622,39,45,292,323,140,324,425,177,59,173,237,50,283,326,121,27
"evm.TU.chromosome_9.2168",345.999309597724,-2.51023163259948,0.724273950259368,-3.46585933637479,0.000528539721682444,0.0285262565279877,919,180,786,101,27,391,370,221,566,735,301,102,207,424,86,437,614,254,14
"evm.TU.chromosome_9.2169",208.234361836267,-1.65140809886383,0.490713883645002,-3.36531766046079,0.0007645558173292,0.0363624915674441,974,230,240,6,63,502,147,50,551,797,258,84,433,596,49,526,509,66,25
"evm.TU.chromosome_10.1344",5713.22818337827,-3.54100043001179,0.662711126602008,-5.34320352846337,9.13181307257873e-08,3.49931076941217e-05,3022,3990,18088,923,1119,10634,970,15155,3673,3268,7050,5172,4690,8952,807,9805,3202,390,760
"evm.TU.chromosome_10.1345",401.913448225369,-2.07991176136664,0.560022175030541,-3.71398107807643,0.000204024055790468,0.0145551629588392,910,533,430,73,49,1119,569,502,980,391,715,332,331,923,61,563,467,43,139
"evm.TU.chromosome_11.2388",339.535004058364,1.84657782126027,0.301823521982103,6.11807127931455,9.47147023128691e-10,8.19557153174323e-07,719,1814,180,21,594,305,1793,90,561,389,240,1023,1006,465,112,437,502,53,32
"evm.TU.chromosome_1.785",11.596408085547,-8.50845956993751,2.47799760479799,-3.4336028224818,0.000595616249936383,0.030599692493508,13,0,0,0,0,11,0,56,0,7,11,0,0,48,0,19,42,0,0
"evm.TU.chromosome_9.23",279.716641399678,-1.58612641701512,0.409786851147163,-3.87061325314587,0.000108561906965319,0.0093635517441727,735,247,285,50,54,830,188,60,601,584,279,256,552,502,62,442,307,121,144
"evm.TU.chromosome_10.278",131.638905876282,7.57344425924534,2.09632737236151,3.61272020729943,0.000303001596984138,0.019305735956063,7,3025,5,0,0,0,2684,0,1,0,9,435,44,0,16,11,8,0,0
"evm.TU.chromosome_13.3310",80.1755972832576,-4.1346360597809,1.11306673365531,-3.71463447317553,0.000203497632814485,0.0145551629588392,97,22,130,14,0,156,24,61,281,152,89,12,73,105,0,0,82,51,57
"evm.TU.chromosome_5.2479",207.859992957516,-2.07415728764626,0.502058740340403,-4.13130401084135,3.60711158411547e-05,0.00424373513738216,791,84,220,14,12,165,76,49,812,858,146,105,282,297,76,936,430,120,26
"evm.TU.chromosome_11.534",973.404799414292,-3.32206783353162,0.758984544190827,-4.37699009677907,1.20329439386484e-05,0.00171057505934841,1327,319,1793,297,136,634,414,2027,1508,1125,975,649,1307,863,43,582,870,413,195
"evm.TU.chromosome_7.2553",453.697630698596,-3.53558416403735,1.01349551874663,-3.48850497968629,0.000485729773968418,0.0268090853023227,1300,219,974,42,0,205,277,500,1069,2620,253,39,39,1310,36,1636,948,122,45
"evm.TU.chromosome_8.2207",17.5244545827111,5.34798187769801,1.51761878116648,3.52392968778855,0.000425197063695781,0.0243706966593496,16,149,0,2,56,0,20,0,9,0,4,35,18,22,0,10,8,4,19
"evm.TU.chromosome_8.2205",205.316578733954,-2.7374056969416,0.563502951918154,-4.85783736824007,1.18674820299809e-06,0.000276811598236703,264,129,478,19,29,379,114,225,292,224,121,136,230,416,80,221,525,118,54
"evm.TU.chromosome_13.3652",21753.8439308126,-1.67804837417053,0.373943411518717,-4.48743933568821,7.20843282576401e-06,0.0011325442032917,34974,26756,28865,2850,8374,34401,22970,22315,36158,42447,27133,16907,28348,38137,8301,36782,40359,7973,5862
